	PET_vs_PS_fold_change_log2	PET_vs_PS_p_value	PET_vs_Untreated_fold_change_log2	PET_vs_Untreated_p_value	PS_vs_Untreated_fold_change_log2	PS_vs_Untreated_p_value
PC(P-16:0/20:1(11Z))	0.0465999865276943	0.981897450361645	0.02416365643812	0.995171233101819	-0.0224363300895746	0.995698969156069
9-OxoOTrE	0.171339199968008	0.482442699692684	-0.0748897389117426	0.884728622583316	-0.24622893887975	0.254904159549273
N-(2-hydroxyeicosanoyl)sphinganine	0.230556440167884	0.397563094308414	0.0759990261526648	0.909063766384094	-0.154557414015219	0.636745737430187
PC(p-16:0/20:0)	-0.00197711983537191	0.999963453076859	0.00551033012639823	0.999714679631429	0.00748744996177038	0.999473993667714
N-(2-hydroxytetracosanoyl)-15-methylhexadecasphing-4-enine-1-phosphocholine	-0.0082398291451386	0.998493791610735	-0.191788748717768	0.503664252801816	-0.18354891957263	0.534111266440371
N-(2-hydroxytetradecanoyl)sphinganine	-0.0318778813000579	0.979545521748526	0.0988988994440014	0.806638279033533	0.130776780744059	0.695066328195208
4-hydroxycinnamyl alcohol 4-beta-D-glucoside	-0.143774298990691	0.64865756933685	-0.0443985611068103	0.955592711176466	0.0993757378838812	0.815676077796597
17beta(H),21beta(H)-bishomohopanol	0.0613851469567053	0.911887516066652	0.0423418969634399	0.95747318522882	-0.0190432499932651	0.990847857918375
N-octodecanoylsphinganine	0.113202972390555	0.866557784367845	0.121021594675088	0.848446053294023	0.00781862228453237	0.999250085516393
3-[[[1-[1-(2-furanylmethyl)-5-tetrazolyl]-2-methylpropyl]-(2-oxolanylmethyl)amino]methyl]-8-methyl-1H-quinolin-2-one	-0.100382207801251	0.738350492884258	0.0447512141920938	0.934473744685846	0.145133421993344	0.527890509364925
N-2-hydroxypalmitoylsphingosine	-0.308682297452879	0.296049372613001	-0.350571437601149	0.2239464790144	-0.0418891401482704	0.981100377129008
beta-D-glucosyl-N-[(15Z)-tetracosenoyl]sphingosine	-0.0499598654875398	0.972079520223293	-0.0895379348222509	0.915634179320483	-0.0395780693347111	0.983423696956003
N-docosanoylsphingosine-1-phosphocholine	-0.0588504441683644	0.965949859016422	-0.116662314607138	0.878129715706537	-0.0578118704387734	0.969628196695845
cyclosporin A metabolite M13	0.237015202049569	0.414594943468684	0.0426171656824909	0.973962013510401	-0.194398036367078	0.537391047764822
N-tricosanoyl-4-hydroxy-15-methylhexadecasphinganine-1-phosphocholine	0.0924325923091885	0.908880735686853	-0.130964005265216	0.849125580232344	-0.223396597574404	0.608881083884665
Chivosazole E	-0.00647423576488825	0.998986279357086	0.0230133458921045	0.987016266054816	0.0294875816569927	0.978878373406061
(2E,10Z)-2-[(6Z,9Z)-pentadeca-6,9-dienyl]nonadeca-2,10-dienal	-0.0603509239239543	0.928354433945784	0.165601999540023	0.532674560017671	0.225952923463977	0.33650455712102
N-(2-hydroxypentacosanoyl)-15-methylhexadecasphing-4-enine-1-phosphocholine	0.0360351532311728	0.970044213020531	-0.105148661726132	0.793288026538275	-0.141183814957305	0.655462141605791
N-[(15Z)-tetracosenoyl]sphing-4-enine-1-phosphocholine	-0.104929713472027	0.798990984721472	-0.128668494003118	0.719269536772173	-0.023738780531091	0.98939464203814
Didodecyl thiobispropanoate	-0.0106442720712871	0.998514192833506	-0.163687127521545	0.733659710732154	-0.153042855450257	0.763773192333618
PC(18:3(6Z,9Z,12Z)/22:0)	0.0330395716829572	0.991272778229224	0.0293102995291654	0.993142153893821	-0.00372927215379199	0.999885973978736
Cer(d18:1/19:0)	-0.136802080843987	0.569879152459829	0.0474365550195115	0.923614868093062	0.184238635863498	0.360375701185746
Sarcoursodeoxycholic acid	0.17184167754283	0.493244627985956	-0.0703950418918971	0.900714330438931	-0.242236719434727	0.276745101238216
cyclosporin A metabolite M10	0.134189096287346	0.832930094530762	0.121753173761155	0.861107847498613	-0.0124359225261904	0.998272309083748
1-palmitoyl-2-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl]-sn-glycerol	0.0326665395790097	0.99215299485982	0.0116427376871991	0.999013786933845	-0.0210238018918107	0.996714883067888
9E,11E-Hexadecadienal	0.146317741661751	0.531323997975086	-0.0653307899046969	0.893239834249736	-0.211648531566448	0.296990762396649
Cyclosporin B	0.164543616301026	0.485719657892089	0.0610109831966558	0.907981327897992	-0.10353263310437	0.735640915886833
N-linoleoylglycine(1-)	0.0823000498122533	0.844951271740096	-0.102339256963828	0.795905646304444	-0.184639306776081	0.468512453735504
N-tricosanoyl-D-galactosylsphingosine	0.0802261013294946	0.947743561373721	-0.0389688542053537	0.988376467530189	-0.119194955534848	0.891497140428351
(2E,10Z)-2-tridecylnonadeca-2,10-dienal	-0.0262123396436934	0.977501612623398	-0.180166919404639	0.403244294328724	-0.153954579760946	0.515534154221177
beta-D-galactosyl-N-(tetracosanoyl)sphingosine	-0.00402694303518836	0.999858871680816	-0.0633932827592962	0.967061971477626	-0.0593663397241079	0.971126056901904
TX-1875	-0.0885130681484695	0.863904379471009	-0.0562111800764757	0.941111944489202	0.0323018880719937	0.981273388896247
(3-((3R,5R,7S,8E,10E,12E)-3-amino-5-hydroxy-7-methoxyoctadeca-8,10,12-trienamido)propanoyl)-D-asparagine	0.264709191089544	0.586116447371167	0.134604088606971	0.878405045292738	-0.130105102482573	0.864719327349493
dihomo-gamma-linolenyl carnitine	0.181689906053417	0.474574481371417	-0.0680243101623897	0.912142843683209	-0.249714216215807	0.2744961757432
menaquinol-6	0.136799224615165	0.569279892718087	0.0700752230570301	0.864729897576802	-0.066724001558135	0.865128098279595
1,2-di-[(11Z)-eicosenoyl]-sn-glycero-3-phosphocholine	0.0645451152404875	0.968712481147584	-0.00566671933577594	0.999766166481419	-0.0702118345762634	0.96324007809857
beta-D-glucosyl-N-(octadecanoyl)sphinganine	0.129865830666026	0.708637757330705	0.03186664345959	0.980379206876155	-0.097999187206436	0.816700653203176
C16:0-NAGME	-0.174650587443822	0.659401487142267	-0.0640374068231358	0.939954167618979	0.110613180620686	0.84994873449831
Trichopolyn V	-0.0215692877446736	0.990103272508627	0.0476218000402822	0.950543410576484	0.0691910877849558	0.900245286586919
[(S)-3-oxocyclohexyl]acetic acid	0.295779352655054	0.321999237174804	0.0301683044697777	0.9894670702519	-0.265611048185276	0.388607290631583
N-pentacosanoyl-4-hydroxy-15-methylhexadecasphinganine-1-phosphocholine	-0.05666084447142	0.910565649597251	-0.167811562697939	0.482901364652954	-0.111150718226519	0.729042023171876
linoleoyl ethanolamide	-0.00568308107398627	0.999181317604693	0.211603922133447	0.297401287032449	0.217287003207433	0.281208471504203
adenosylhopane	0.0726836625669264	0.853207949712268	0.0666736062081433	0.875232932192565	-0.00601005635878337	0.998851325610645
Lactariamide B	-0.0541974399367997	0.931752833130399	0.0238847516040697	0.985556635739518	0.0780821915408693	0.862114754314573
N-(2-hydroxydocosanoyl)sphinganine	0.178016646954322	0.525301355173862	0.0918156525847588	0.84640915383724	-0.0862009943695633	0.846806290294482
[(1S)-1-carboxy-3-[(2S)-2-hydroxy-3-[(E)-2,2,4-trimethyl-3-oxohexadec-4-enoyl]oxypropoxy]propyl]-trimethylazanium	-0.390291015460131	0.200318813573213	-0.288663496576937	0.373679651641683	0.101627518883194	0.905853513029377
N-methylsphingosine	-0.216684704429773	0.497353561086311	-0.037493935831368	0.975507465425264	0.179190768598405	0.62332524431017
Serinolamide C	-0.199257588234131	0.566047284289061	0.0678933859303032	0.921087519489099	0.267150974164435	0.354115305202522
(2-methyl-4,5-ditridecyl-1,4-cyclohexadienyl)methanol	-0.167023625702003	0.425249389989929	-0.17252042144918	0.404299120830819	-0.00549679574717649	0.999127983886605
13-apo-beta-carotenone	-0.212565150518685	0.348255538761808	-0.190795443677521	0.41739447520992	0.0217697068411639	0.989629101924097
Glidobactin A	0	1	0.296314197378642	0.242855544036253	0.296314197378642	0.242855544036252
scleropyric acid	0.106308434519352	0.705007234797373	-0.116833248183664	0.69669078714929	-0.223141682703016	0.265463682525702
(Z)-4-[[3,3-Dimethyl-2-[[3-methyl-2-(methylamino)-3-(1-methylindol-3-yl)butanoyl]amino]butanoyl]-methylamino]-2,5-dimethylhex-2-enoic acid	-0.109345288998198	0.841890574829838	-0.222392421336448	0.528492241263462	-0.11304713233825	0.853985136725444
Octahydroheptaprenol	-0.230617430434536	0.250714447602703	-0.207424114738416	0.31485417299082	0.0231933156961197	0.986749679107997
N-2-hydroxylignoceroylsphingosine	-0.00651815039406587	0.999689943731347	-0.0254075585335656	0.995361621395917	-0.0188894081394997	0.99744478153198
(E,E)-2-methyl-6-oxohepta-2,4-dienal	0.278006733029279	0.345747145245039	0.0240617417138976	0.992853882032884	-0.253944991315381	0.402340778005081
9-oxo-ODE(1-)	0.189722717564559	0.41519273758015	-0.0662789587708702	0.909476883336089	-0.256001676335429	0.230613451757587
2-amino-4-{[2-({4-[3-(carboxymethyl)-4,6-dihydroxy-2-methoxyphenyl]-3-hydroxy-2-methylbutan-2-yl}sulfanyl)-1-[(carboxymethyl)-C-hydroxycarbonimidoyl]ethyl]-C-hydroxycarbonimidoyl}butanoic acid	0.222392421336448	0.457428027594225	0	1	-0.222392421336448	0.457428027594225
Oleoyl sarcosine	-0.209207399832309	0.56048444913403	0.177971610881543	0.577604000491274	0.387179010713852	0.131427815457909
Diphenyl phosphate	0.108836575658427	0.754080841063885	0.135319650650199	0.644312390028799	0.0264830749917717	0.981479239593233
di-O-demethylspirilloxanthin	-0.115363964390038	0.680956843573905	-0.0507664924149846	0.923586753468115	0.0645974719750537	0.888259185855542
GPL P-II	0.0464483940002722	0.965490375668248	0.190862417988744	0.533063265699527	0.144414023988472	0.684932389999497
Malleobactin C	0.222392421336448	0.504501261975047	0.0905942749467735	0.897813091466034	-0.131798146389675	0.768484074912999
Lajollamycin	0.266873988205751	0.414089059634067	-0.0042590582430827	0.999802424069168	-0.271133046448834	0.404190898617532
Cryptophycin B	0.222392421336448	0.629388887936011	0.191850225568834	0.711668253827334	-0.0305421957676144	0.989771275807639
Jietacin B	0.111621283180497	0.722597984670121	0.123269038415884	0.672036099705992	0.0116477552353873	0.996067251457319
WA8242 B	0.0356211233070713	0.9645799476988	0.0237694730490742	0.984177963298091	-0.0118516502579972	0.995940816650203
Decahydro-2-naphthoic acid	-0.0982154178680571	0.69271001439133	-0.189861294488945	0.297265012648633	-0.091645876620888	0.754315639841339
N-(2-hydroxyheptacosanoyl)-1-O-beta-D-glucosyl-15-methylhexadecasphing-4-enine	0.0372119872856286	0.948131565934372	0.00224958550108524	0.999809320593479	-0.0349624017845433	0.953981899022039
Phomolide F	0.162454272722169	0.674041643596024	-0.0315696236249489	0.986722601684897	-0.194023896347118	0.579922130395755
(2E,10Z)-2-[(Z)-pentadec-6-enyl]nonadeca-2,10-dienal	-0.121731551999639	0.822818064546166	0.0971482320085699	0.864989098401648	0.218879784008209	0.520179486419692
N-myristoyl lysine	-0.0575472653373978	0.9565510185269	-0.00128353493162377	0.999976953771285	0.0562637304057741	0.958457838153146
trans-4,5-epoxy-2(E)-decenal	-0.060189110285333	0.871392615206335	-0.185340820108491	0.32716375542213	-0.125151709823158	0.600510164635757
(2E,4E,8E,10E)-dodecatetraenedioic acid	0.0352530902954176	0.978465702754887	0.000929082054513542	0.999985213114791	-0.0343240082409039	0.979559706222128
N-octadecanoylglycinate	-0.113117089920374	0.660722486031128	0.075540286361276	0.807662265975141	0.18865737628165	0.315634064296418
trimyristin	0.222392421336448	0.457428027594225	0	1	-0.222392421336448	0.457428027594225
3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestan-26-al	0.278356406473569	0.262427220732277	-0.00891784039360379	0.998766531558938	-0.287274246867173	0.244360211963806
TG(16:1(9Z)/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3]	-0.0733004082732773	0.880934391487626	-0.121881303045206	0.716014342829042	-0.0485808947719288	0.949857944734019
9-cis,11-trans-octadecadienoate	-0.0340212746620223	0.982771935339604	-0.0836783730009513	0.903936891164261	-0.0496570983389291	0.965707145851917
1,2,3-trilinoleoylglycerol	-0.0869804012070254	0.838572326046448	-0.150732829172975	0.609694097640848	-0.0637524279659496	0.917838753178138
Bisaspochalasin C	0.222392421336448	0.457428027594225	0	1	-0.222392421336448	0.457428027594225
N-(2-hydroxytricosanoyl)-D-galactosylsphingosine	0.25221556693057	0.338730019094355	0.0379705207297844	0.977500765968611	-0.214245046200786	0.44183255586634
TG(15:0/14:0/15:0)	0.222392421336448	0.457428027594225	0	1	-0.222392421336448	0.457428027594225
10-oxo-nonadecanoic acid	-0.0110194261710692	0.998211032219816	-0.0560713221677077	0.956184690958767	-0.0450518959966384	0.971673204702772
TG(16:0/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]	0.207101952630445	0.600737864030253	0.0540212426903502	0.968304404388477	-0.153080709940095	0.745793845097321
TG(18:1(11Z)/18:2(9Z,12Z)/18:2(9Z,12Z))	-0.1177397680205	0.758255490337934	-0.166382595485569	0.591429203514787	-0.0486428274650686	0.958126367485263
12adt-asp	0.222392421336448	0.457428027594225	0	1	-0.222392421336448	0.457428027594225
1,2-dioleoyl-3-linoleoyl-sn-glycerol	-0.122345855682244	0.706341880556338	-0.232322870382081	0.332127734721297	-0.109977014699837	0.785896929104011
TG(18:2(9Z,12Z)/20:1(11Z)/18:2(9Z,12Z))	-0.10627935837481	0.791067286949254	-0.1923134384975	0.49654937115756	-0.0860340801226901	0.873412622663237
tripalmitin	0.323873690017791	0.321972880123982	0.106360611688639	0.893463025046779	-0.217513078329152	0.564645108426069
triolein	-0.0898095581863483	0.826094692066302	-0.170195700976441	0.532873674858228	-0.0803861427900923	0.872366842166004
Tsibulin 2	0.0788642064099936	0.805949732207013	-0.139671093049701	0.566970564677669	-0.218535299459695	0.250283692388207
11-hydroxyjasmonate	0.0882475509808834	0.832879834048024	-0.126592816577529	0.72529778034374	-0.214840367558412	0.389914036623989
9-Heptadecynoic acid	0.0786990787356047	0.847420033402824	-0.166266985100123	0.546151842499743	-0.244966063835728	0.267397775652146
Linoleyl hydroxamic acid	0.00367462890004743	0.999586242520135	-0.20679442128227	0.349046806855036	-0.210469050182317	0.336154647715505
Tenacibactin C	-0.00724759939686882	0.999282427841254	-0.111456680407407	0.855324045245486	-0.104209081010538	0.872743387952237
civetone	0.0757969876362623	0.823041150841463	-0.127646597035914	0.624665088600865	-0.203443584672176	0.302084621575789
ubiquinones	0.0923407963251237	0.865127115320642	0.027318790326091	0.98784171930959	-0.0650220059990329	0.929072945326144
4E,9Z-Tetradecadienal	-0.0123977507238713	0.996047193498012	0.126534130196061	0.643617112357764	0.138931880919933	0.592357990683936
(2E,6E,10E)-geranylgeranial	0.00654385206648384	0.999126599241832	0.165710331049526	0.548709645965439	0.159166478983042	0.572425112959535
2E,4E,8Z,10E-dodecatetraenoic acid	-0.147531826619601	0.672803147852653	-0.323372236916736	0.210972647501	-0.175840410297136	0.638631412267247
henicosanoic acid	0.251077453198039	0.435333083856275	0.191275310440396	0.62217488023276	-0.0598021427576436	0.944787833302249
n-oleyldiethanolamine	0.210082202931184	0.53325349635044	0.165061102788332	0.682065071828974	-0.0450211001428516	0.966840664038222
6-undecynoic acid	-0.0512044421298545	0.921756137177742	-0.187585046954904	0.391762905149148	-0.136380604825049	0.610693966608399
15beta-hydroxycyproterone acetate	0.044583630047042	0.954296439818244	0.0935362437335556	0.81009244988771	0.0489526136865139	0.941651080710769
Randilongin	0.0341621226832504	0.975117171132978	-0.11176121514329	0.786509285619488	-0.14592333782654	0.660873519659924
oleoyl ethanolamide	-0.0549319165544107	0.904850837998901	-0.0689681757012178	0.856004115129556	-0.014036259146807	0.993755313865542
N-gondoylethanolamine	-0.0462949580142167	0.956648803680312	0.205267453325849	0.378202821911274	0.251562411340066	0.252831300232153
Isanic acid	0.142400259564057	0.603101171358451	-0.0480324625678111	0.949294288283785	-0.190432722131868	0.42581150357381
7,9-di-tert-butyl-1-oxaspiro[4.5]deca-6,9-diene-2,8-dione	0.0588262583703266	0.906355147576265	0.0806104149681943	0.830031503198737	0.021784156597868	0.985760525932681
1-stearoyl-sn-glycero-3-phosphocholine	0.267495643987308	0.202944981818797	-0.100267982019418	0.825662192768817	-0.367763626006726	0.0730124790819736
10-undecynoic acid	-0.238663960952799	0.485038523943818	-0.357482551140208	0.240401630986551	-0.118818590187409	0.864493391872243
N-(11Z,14Z)-eicosadienoylethanolamine	0.0894336054261511	0.797333318742916	-0.0944281027577036	0.800637383387017	-0.183861708183855	0.424037765457458
4-[[4-(diethylamino)phenyl]-(4-ethyliminonaphthalen-1-ylidene)methyl]-N,N-diethylaniline	-0.0645556348827412	0.942827284451466	0.153600766482347	0.684368855976605	0.218156401365088	0.489231765827414
(6E)-nerolidol	0.0655895766252388	0.867495541997314	0.14591620993935	0.489427465337705	0.0803266333141109	0.791072573747318
(4E,8E,9Me-d19:2)sphingosine	-0.0351538344469842	0.962396469888479	0.0944480592919363	0.742861870078815	0.12960189373892	0.584425615808037
N-myristoyl glutamine	-0.183367260140381	0.694485017553957	-0.334661150740886	0.351750960716804	-0.151293890600505	0.819499420800325
11-Hexadecynal	0.003601532979496	0.999674835767969	0.120398901211884	0.68132599939851	0.116797368232388	0.695907571434068
7,13-Eicosadienoic acid	0.159236864347028	0.500130095848887	0.020461769635381	0.989160786300175	-0.138775094711648	0.583024573662895
22-oxodocosanoate	0.243609755628391	0.374169445866381	0.101014657753886	0.850399218568222	-0.142595097874506	0.68614275518804
N-(2-hydroxyethyl)docosa-7,10,13,16-tetraenamide	0.220830883375785	0.400572578595998	-0.0481438143877681	0.962381008258512	-0.268974697763553	0.278061165451675
PA(13:0/20:0)	-0.166980956107276	0.379247557816301	-0.248734516842253	0.149119454526215	-0.0817535607349766	0.813513290736781
polidocanol	-0.0210239501274868	0.990004569197516	0.0786224387390901	0.861491055872826	0.0996463888665771	0.790867618278618
4-deoxovermiculic acid	0.0891855908667121	0.805524189618914	-0.0992171384790281	0.790892413177813	-0.18840272934574	0.422599539543676
Calothrixamide B	0.203678654448347	0.441624408762701	-0.0526648330142686	0.952893712047012	-0.256343487462616	0.296922093052765
(Z,Z,Z)-geranylgeraniol	0.0627375136226064	0.882079146017344	-0.171572742908976	0.466245702216028	-0.234310256531582	0.241878507645097
1,1'-(1,4-Dihydro-4-nonyl-3,5-pyridinediyl)bis[1-decanone]	0.100071752145427	0.778205176592665	0.138421518479306	0.615855579881246	0.0383497663338791	0.959703823386321
sandaracopimaric acid	0.0152637161371498	0.992664382742165	-0.0929734610757578	0.779433059138173	-0.108237177212908	0.712355765676927
dodecanoic anhydride	0.254082016365497	0.472851462192971	0.237436241915361	0.521581602493179	-0.016645774450136	0.996021810574638
Mirabilene F isonitrile	-0.385537748734342	0.0995080974522553	-0.434350248481457	0.0641658360964524	-0.0488124997471157	0.968453985042644
2,3-dilinoleoyl-sn-glycerol	-0.00615813369427745	0.998650057551467	-0.167193563119683	0.431788747687995	-0.161035429425405	0.458821800316374
1-oleoyl-3-linoleoylglycerol	-0.118738800058686	0.642601391897746	-0.18358853438072	0.377656032488828	-0.0648497343220344	0.887978349416535
Milbemycin alpha27	0.066430091905885	0.940580192628957	0.136740254252586	0.76438809908238	0.0703101623467007	0.927398676299543
ibha#30	0.0592271964274239	0.931356065430603	0.0703248557054214	0.904089453847874	0.0110976592779975	0.997369579941574
DG(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/0:0)	-0.0223051126214993	0.982198726846538	-0.167846725995203	0.420442667337072	-0.145541613373704	0.521395464870372
RP-1551-M1	0.0789064867424321	0.885476083846566	0.135848624108426	0.691651639527306	0.0569421373659935	0.932540128238247
alectinib	-0.0870766185901006	0.900286103944751	0.180984739731003	0.588221303638162	0.268061358321104	0.347484877381036
Kalihinol A	-0.229833637272891	0.524917361272284	0.125205049419449	0.777845738340543	0.35503868669234	0.207283540323055
Celafolin A-1	0.0889950512950912	0.8892489733871	0.084996167432915	0.898663006948345	-0.00399888386217627	0.999746638382033
Cer(d16:1/5-iso PGF2VI)	0.132853402103472	0.650305059770299	-0.0832686934026521	0.862073403322514	-0.216122095506124	0.356691051592724
N-[1-(4-nitrophenyl)ethylideneamino]-2-(5-oxo-1,2-dihydropyrazol-3-yl)acetamide	-0.0744475847683014	0.906696458527518	0.23367455398655	0.328478090168501	0.308122138754852	0.172454428356139
N-hexanoyl-sphinga-4E,14Z-dienine	0.112230720308183	0.781082333884225	-0.135033734637009	0.7406200892673	-0.247264454945192	0.35544962177073
Acetyl tributyl citrate	-0.173994141140434	0.692410142536669	-0.00878994631105553	0.998922176595778	0.165204194829379	0.718778411514975
3-Oxo-2(R)-(2Z)2-penten-1(R)-yl-cyclopentaneacetic acid	0.0688254112612513	0.868528294105332	-0.0982186877825798	0.775939208172991	-0.167044099043831	0.475344925999368
3E-Hepten-2,5-dione	-0.123120312565124	0.768502228794718	-0.143955857597852	0.702830690762084	-0.0208355450327275	0.993077877925667
chaetoviridin I	-0.150133385638917	0.847208370669314	-0.0995168829978727	0.926909247255412	0.0506165026410442	0.982394415313034
Peniginsengin C	-0.117477081889381	0.774110240370994	-0.091296630225776	0.853397092082214	0.0261804516636052	0.987934501544153
Diapolic acid A	-0.109552452593443	0.802310207580105	-0.0686571965172509	0.914113839252828	0.0408952560761924	0.970781886425371
D-altritol	-0.10154564195283	0.844810025857858	0.0917414038739553	0.854278740436131	0.193287045826785	0.53221339612408
(4E,8E,10E-d18:3)sphingosine	0.151987221983567	0.685597373964615	-0.0540487947185314	0.958537582184657	-0.206036016702098	0.519166808288776
diethylamino hydroxybenzoyl hexyl benzoate	-0.22565162379895	0.345332409470022	-0.136011914392972	0.650790519142245	0.0896397094059781	0.849960558392789
Pamamycin-621C	-0.0536658224736598	0.920472643239699	-0.147219551832505	0.568275358118703	-0.0935537293588451	0.798383690192254
3-Methyl-5-propyl-2-cyclohexen-1-one	-0.0666617262548309	0.911383589314172	8.83284007642697e-05	0.999999828274484	0.0667500546555951	0.911155634694661
geranyl acetone	-0.0902970693033437	0.821801417094774	0.081053340379684	0.83669947459849	0.171350409683028	0.486404569655794
17-OCTADECEN-14-YN-1-OL	-0.0170925177674873	0.992042263887992	0.0551262450641492	0.916775823700778	0.0722187628316368	0.863500940315168
oleamide	0.150472936634973	0.563430871752469	0.133552458443945	0.637291377169396	-0.016920478191027	0.991756527812466
Hydrazidomycin A	0.161479504884732	0.537550217408069	-0.0781526036804694	0.880336017033657	-0.239632108565202	0.289334570621037
N,N-bis(4-acetamidobutyl)-15-methylhexadec-6E-enamide	0.222392421336448	0.457428027594225	0	1	-0.222392421336448	0.457428027594225
13(S)-HODE methyl ester	0.222392421336448	0.463053633707209	0.0442896506898229	0.971998769800208	-0.178102770646625	0.595670242395795
2E,6E,8E-decatrienoic acid	-0.256726157545602	0.351819835231076	0.0266322399965572	0.985419805739969	0.283358397542159	0.279236919371252
BAA	0.00615328146355609	0.998786846665628	-0.152914106926899	0.526224200563036	-0.159067388390456	0.499016057303522
Biotin-xx hydrazide	-0.203907612303711	0.573918194759891	0.0693896407355483	0.922867015157155	0.273297253039259	0.362712924220449
Jasmine ketolactone	-0.0100463436261495	0.996417159394767	-0.186688843143211	0.36016876046669	-0.176642499517062	0.400629493941927
Pamamycin 621A	-0.131537235397795	0.687767199215851	-0.318708683213744	0.173108379445018	-0.187171447815949	0.549663710081795
3-hydroxylauric acid	-0.151037616736749	0.595832293148626	-0.162666273939244	0.552841377019347	-0.011628657202496	0.997162128538065
tro-40303	0.204791466077039	0.4764640544374	-0.0769994730926057	0.913768817659415	-0.281790939169645	0.277491279633748
8R,11S-DiHOME	0.222392421336448	0.464702697080204	0.0350262511367203	0.982577377365405	-0.187366170199728	0.568307852216516
Dibutyl decanedioate	0.177432087227759	0.599111990533409	0.0150542823381525	0.996593118835739	-0.162377804889607	0.646718198711902
(+)-neomenthol	0.136540784904829	0.733632116079183	0.181989369197322	0.572222957413481	0.0454485842924928	0.961115161064488
CAR(DC11:0)	0.035973670193563	0.965590606889126	-0.0967405847063951	0.796206052998198	-0.132714254899958	0.648250097989504
glycerol phenylbutyrate	0.102995963305927	0.899082142504564	0.189591197035252	0.686692446282964	0.086595233729325	0.917709664184695
Pentacosanoylglycine	0.235913550793663	0.406185099115245	0	1	-0.235913550793663	0.406185099115245
10,13-Dimethyl-11-docosyne-10,13-diol	0.234792707131704	0.164625044571924	-0.0122200816913149	0.99533601548013	-0.247012788823019	0.141091993895234
7-Desacetoxyhelvolic acid	-0.260588853163731	0.463284785724489	0.125074615378797	0.786637827786122	0.385663468542528	0.178770986749394
