"feature_id_full","feature_id","feature_mz","feature_rt","PET_vs_PS_p_value","PET_vs_Untreated_p_value","PS_vs_Untreated_p_value","PET_vs_PS_p_value_minus_log10","PET_vs_Untreated_p_value_minus_log10","PS_vs_Untreated_p_value_minus_log10","PS_vs_Untreated_fold_change","PET_vs_Untreated_fold_change","PET_vs_PS_fold_change","PS_vs_Untreated_fold_change_log2","PET_vs_Untreated_fold_change_log2","PET_vs_PS_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"1407_486.29_5.2",1407,486.292313056562,5.2048244,0.790849633064597,0.114787291169304,0.0339704938185572,0.10190608254291,0.940106192779283,1.46889813987958,1.47938902089993,1.32961493761516,0.89875950059866,0.565001474157657,0.4110084953303,-0.153992978827357,"Amino acids and Peptides","Oligopeptides","Cyclic peptides","Talarazine A",NA,"CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C","CC(=CC(=O)NCCCC1C(=O)NC(C(=O)N1)CCCN(C(=O)C=C(C)CCO)O)CCO",NA,NA,NA,NA,"BHYOQNUELFTYRT","InChI=1S/C27H46O4S/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(31-32(28,29)30)13-15-26(20,4)25(22)14-16-27(23,24)5/h9,18-19,21-25H,6-8,10-17H2,1-5H3,(H,28,29,30)/t19-,21+,22+,23-,24+,25+,26+,27-/m1/s1","BHYOQNUELFTYRT-DPAQBDIFSA-N","InChI=1S/C22H36N4O7/c1-15(7-11-27)13-19(29)23-9-3-5-17-21(31)25-18(22(32)24-17)6-4-10-26(33)20(30)14-16(2)8-12-28/h13-14,17-18,27-28,33H,3-12H2,1-2H3,(H,23,29)(H,24,32)(H,25,31)","DYLUEMMUOOBZAI"
"1397_502.32_5.2",1397,502.316355174881,5.168159,0.791000711521567,0.116551592901452,0.0345672565507268,0.101823125845242,0.933481786634321,1.46133508710961,1.46129454827624,1.31802739080347,0.901958740870024,0.547247006688537,0.39838035226229,-0.148866654426246,"Terpenoids","Sesquiterpenoids","Open-chain polyketides","4-(3,7-dimethylocta-2,6-dien-1-yl)-2-(3-methylbut-2-en-1-yl)-5-[(2-methylpropanoyl)oxy]-3,6-dioxocyclohexa-1,4-dien-1-yl 2-methylpropanoate",NA,NA,"CC(C)C(=O)OC1=C(C(=O)C(=C(C1=O)OC(=O)C(C)C)CC=C(C)CCC=C(C)C)CC=C(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C29H40O6/c1-17(2)11-10-12-21(9)14-16-23-24(30)22(15-13-18(3)4)26(34-28(32)19(5)6)25(31)27(23)35-29(33)20(7)8/h11,13-14,19-20H,10,12,15-16H2,1-9H3","LLCTZEXRKYOVJM"
"1516_508.28_5.7",1516,508.275170301832,5.6813836,0.809388108922787,0.0869193838132484,0.0267612232184716,0.0918431803091075,1.06088336113033,1.57249403945088,1.40755729393251,1.2948732831902,0.919943570874126,0.493193647698054,0.372810922114207,-0.120382725583847,"Fatty acids","Fatty acyl glycosides","Fatty acyl glycosides of mono- and disaccharides","[6-[[5,7-dihydroxy-2-(4-hydroxycyclohexyl)-3,4,4a,5,6,7,8,8a-octahydro-2H-chromen-1-ium-3-yl]oxy]-3,4,5-trihydroxyoxan-2-yl]methyl acetate",NA,NA,"CC(=O)OCC1C(C(C(C(O1)OC2CC3C(CC(CC3OC2C4CCC(CC4)O)O)O)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C23H38O11/c1-10(24)31-9-18-19(28)20(29)21(30)23(34-18)33-17-8-14-15(27)6-13(26)7-16(14)32-22(17)11-2-4-12(25)5-3-11/h11-23,25-30H,2-9H2,1H3","XOGFCMIXMILAJS"
"1433_473.27_5.3",1433,473.2650963584,5.3349934,0.816291843546855,0.0968720212054567,0.0308662137458151,0.0881545429839687,1.01380163874548,1.51051664068794,1.36889159023399,1.26851320936756,0.926671782058887,0.453008196468128,0.34313854264966,-0.109869653818468,"Terpenoids","Macrolides","Isoquinoline alkaloids","6,7,9,10,17,18,20,21-Octahydro-8,19-(ethanoxyethanoxyethano)-8H,19H-dibenzo(b,k)(1,4,10,13,7,16)tetraoxadiazacyclooctadecine",NA,NA,"C1COCCOCCN2CCOC3=CC=CC=C3OCCN1CCOC4=CC=CC=C4OCC2",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C26H36N2O6/c1-2-6-24-23(5-1)31-17-11-27-9-15-29-21-22-30-16-10-28(12-18-32-24)14-20-34-26-8-4-3-7-25(26)33-19-13-27/h1-8H,9-22H2","KBGDKACEOLZYIC"
"1551_485.29_5.8",1551,485.290056367014,5.7920613,0.853579006518233,0.0614142989252952,0.0218127619221214,0.0687562747754863,1.21173050147488,1.66128934076727,1.40309030414162,1.30913688155867,0.933038221199576,0.488607865083751,0.388615951386664,-0.0999919136970871,"Terpenoids","Linear polyketides","Open-chain polyketides","4-(3,7-dimethylocta-2,6-dien-1-yl)-2-(3-methylbut-2-en-1-yl)-5-[(2-methylpropanoyl)oxy]-3,6-dioxocyclohexa-1,4-dien-1-yl 2-methylpropanoate",NA,"C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C","CC(C)C(=O)OC1=C(C(=O)C(=C(C1=O)OC(=O)C(C)C)CC=C(C)CCC=C(C)C)CC=C(C)C",NA,NA,NA,NA,"RFDAIACWWDREDC","InChI=1S/C26H43NO6/c1-14(4-7-22(31)27-13-23(32)33)17-5-6-18-24-19(12-21(30)26(17,18)3)25(2)9-8-16(28)10-15(25)11-20(24)29/h14-21,24,28-30H,4-13H2,1-3H3,(H,27,31)(H,32,33)/t14-,15+,16-,17-,18+,19+,20-,21+,24+,25+,26-/m1/s1","RFDAIACWWDREDC-FRVQLJSFSA-N","InChI=1S/C29H40O6/c1-17(2)11-10-12-21(9)14-16-23-24(30)22(15-13-18(3)4)26(34-28(32)19(5)6)25(31)27(23)35-29(33)20(7)8/h11,13-14,19-20H,10,12,15-16H2,1-9H3","LLCTZEXRKYOVJM"
"1552_502.32_5.8",1552,502.316702345257,5.7916017,0.855490508697464,0.0532764841660003,0.0189234921839766,0.0677848044083084,1.27346444295349,1.72299871485386,1.41187360997156,1.31813824868316,0.933609240496892,0.497610945246075,0.398501690702461,-0.099109254543614,"Terpenoids","Sesquiterpenoids","Eremophilane sesquiterpenoids","4-(3,7-dimethylocta-2,6-dien-1-yl)-2-(3-methylbut-2-en-1-yl)-5-[(2-methylpropanoyl)oxy]-3,6-dioxocyclohexa-1,4-dien-1-yl 2-methylpropanoate",NA,NA,"CC(C)C(=O)OC1=C(C(=O)C(=C(C1=O)OC(=O)C(C)C)CC=C(C)CCC=C(C)C)CC=C(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C29H40O6/c1-17(2)11-10-12-21(9)14-16-23-24(30)22(15-13-18(3)4)26(34-28(32)19(5)6)25(31)27(23)35-29(33)20(7)8/h11,13-14,19-20H,10,12,15-16H2,1-9H3","LLCTZEXRKYOVJM"
"1405_516.33_5.2",1405,516.332166121169,5.206517,0.88027068494824,0.0787315390858381,0.0316541088202826,0.0553837609146019,1.10385125865638,1.49956990895918,1.45284544746943,1.34879787414895,0.928383591316128,0.538881238394847,0.431674167551308,-0.107207070843539,"Polyketides","Macrolides","Erythromycins","(1S,3S,7S,10R,11S,12S,16R)-7,11-dihydroxy-3-[1-[5-(hydroxymethyl)pyridin-2-yl]prop-1-en-2-yl]-8,8,10,12,16-pentamethyl-4-oxabicyclo[14.1.0]heptadecane-5,9-dione",NA,NA,"CC1CCCC2(CC2CC(OC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=NC=C(C=C3)CO)C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C30H45NO6/c1-18-8-7-11-30(6)15-22(30)13-24(19(2)12-23-10-9-21(17-32)16-31-23)37-26(34)14-25(33)29(4,5)28(36)20(3)27(18)35/h9-10,12,16,18,20,22,24-25,27,32-33,35H,7-8,11,13-15,17H2,1-6H3","IFQGKBQGIHOQSW"
"1525_558.38_5.7",1525,558.378810967606,5.693214,0.908848985704865,0.0862936875917454,0.0395824805490629,0.041508273129558,1.06402097189011,1.40249699297415,1.35418665681107,1.28432326479785,0.948409333630762,0.43742660914619,0.361008375219358,-0.0764182339268328,"Polyketides","Linear polyketides","Open-chain polyketides","N-[(3,4-dimethoxyphenyl)methyl]-4-{4,7,11-trihydroxy-9a,11a-dimethyl-hexadecahydro-1H-cyclopenta[a]phenanthren-1-yl}pentanamide",NA,NA,"CC(CCC(=O)NCC1=CC(=C(C=C1)OC)OC)C2CCC3C2(C(CC4C3C(CC5C4(CCC(C5)O)C)O)O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C33H51NO6/c1-19(6-11-30(38)34-18-20-7-10-27(39-4)28(14-20)40-5)23-8-9-24-31-25(17-29(37)33(23,24)3)32(2)13-12-22(35)15-21(32)16-26(31)36/h7,10,14,19,21-26,29,31,35-37H,6,8-9,11-13,15-18H2,1-5H3,(H,34,38)","YGAIPXBEAHZWNC"
"1529_337.2_5.7",1529,337.200859339883,5.704456,0.91722963248873,0.0891834512592176,0.0426464993184427,0.0375219231762262,1.0497157251482,1.37011661254055,1.35503593772178,1.28734773920667,0.950046934822321,0.438331114668044,0.364401807921939,-0.0739293067461048,"Fatty acids","Fatty esters","Macrolide lactones","Carbonic acid dicaprylyl ester",NA,"CC/C=C\C[C@H]1C(=O)CC[C@@H]1CC(=O)OC[C@H]1[C@H](C)C(=O)O[C@@H]1C","CCCCCCCC(=O)OC(=O)OC(=O)CCCCCCC",NA,NA,NA,NA,"XUDSPOIZGCSHJD","InChI=1S/C19H28O5/c1-4-5-6-7-15-14(8-9-17(15)20)10-18(21)23-11-16-12(2)19(22)24-13(16)3/h5-6,12-16H,4,7-11H2,1-3H3/b6-5-/t12-,13+,14+,15+,16-/m0/s1","XUDSPOIZGCSHJD-MVALDTSZSA-N","InChI=1S/C17H30O5/c1-3-5-7-9-11-13-15(18)21-17(20)22-16(19)14-12-10-8-6-4-2/h3-14H2,1-2H3","WUVYPLAYXXCICD"
"1435_415.21_5.3",1435,415.211538083944,5.3182497,0.924547077192283,0.0909626299569254,0.0451382374230826,0.0340709700166604,1.04113699160013,1.34545540344112,1.33278615204047,1.27237643812399,0.954674113454743,0.414445315955405,0.347525561400308,-0.0669197545550971,"Shikimates and Phenylpropanoids","Lignans","Neolignans","(1R)-1-[(2R,4S,4aR,6R,8aR)-2,6-bis(3,4-dimethylphenyl)-4,4a,8,8a-tetrahydro-[1,3]dioxino[5,4-d][1,3]dioxin-4-yl]ethane-1,2-diol","Cc1cc2c(c(O)c1-c1c(C)cc3c(c1O)C(=CNN1C(C)CCC1Cc1ccco1)C(=O)C(O)=C3C(C)C)C(=CNN1CCCC1Cc1ccco1)C(=O)C(O)=C2C(C)C",NA,"CC1=C(C=C(C=C1)C2OCC3C(O2)C(OC(O3)C4=CC(=C(C=C4)C)C)C(CO)O)C","\"\"InChI=1S/C49H56N4O8/c1-25(2)38-34-19-27(5)40(46(56)42(34)36(44(54)48(38)58)23-50-52-16-8-11-30(52)21-32-12-9-17-60-32)41-28(6)20-35-39(26(3)4)49(59)45(55)37(43(35)47(41)57)24-51-53-29(7)14-15-31(53)22-33-13-10-18-61-33/h9-10,12-13,17-20,23-26,29-31,50-51,56-59H,8,11,14-16,21-22H2,1-7H3/b36-23-,37-24-\"\"",NA,"OZMHKRBQDGOIDU-UHFFFAOYSA-N","OZMHKRBQDGOIDU",NA,NA,NA,"InChI=1S/C24H30O6/c1-13-5-7-17(9-15(13)3)23-27-12-20-22(30-23)21(19(26)11-25)29-24(28-20)18-8-6-14(2)16(4)10-18/h5-10,19-26H,11-12H2,1-4H3","YWEWWNPYDDHZDI"
"1406_337.2_5.2",1406,337.200838821672,5.197026,0.928901379919894,0.0861722074443824,0.0435764779026019,0.0320303919591265,1.06463278173662,1.36074787480752,1.46992446723342,1.38080273517492,0.93936985604013,0.555742023396688,0.465507227407162,-0.0902347959895255,"Fatty acids","Fatty esters","Macrolide lactones","Carbonic acid dicaprylyl ester",NA,"CC/C=C\C[C@H]1C(=O)CC[C@@H]1CC(=O)OC[C@H]1[C@H](C)C(=O)O[C@@H]1C","CCCCCCCC(=O)OC(=O)OC(=O)CCCCCCC",NA,NA,NA,NA,"XUDSPOIZGCSHJD","InChI=1S/C19H28O5/c1-4-5-6-7-15-14(8-9-17(15)20)10-18(21)23-11-16-12(2)19(22)24-13(16)3/h5-6,12-16H,4,7-11H2,1-3H3/b6-5-/t12-,13+,14+,15+,16-/m0/s1","XUDSPOIZGCSHJD-MVALDTSZSA-N","InChI=1S/C17H30O5/c1-3-5-7-9-11-13-15(18)21-17(20)22-16(19)14-12-10-8-6-4-2/h3-14H2,1-2H3","WUVYPLAYXXCICD"
"1399_558.38_5.1",1399,558.378762202157,5.142243,0.934601535564309,0.0868474788461042,0.0452627908726313,0.0293735097587863,1.06124278446061,1.3442586712559,1.45388372290815,1.3714138747221,0.94327617340602,0.539911891615307,0.455664023270555,-0.0842478683447516,"Polyketides","Macrolides","Open-chain polyketides","N-[(3,4-dimethoxyphenyl)methyl]-4-{4,7,11-trihydroxy-9a,11a-dimethyl-hexadecahydro-1H-cyclopenta[a]phenanthren-1-yl}pentanamide",NA,NA,"CC(CCC(=O)NCC1=CC(=C(C=C1)OC)OC)C2CCC3C2(C(CC4C3C(CC5C4(CCC(C5)O)C)O)O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C33H51NO6/c1-19(6-11-30(38)34-18-20-7-10-27(39-4)28(14-20)40-5)23-8-9-24-31-25(17-29(37)33(23,24)3)32(2)13-12-22(35)15-21(32)16-26(31)36/h7,10,14,19,21-26,29,31,35-37H,6,8-9,11-13,15-18H2,1-5H3,(H,34,38)","YGAIPXBEAHZWNC"
"1408_487.3_5.2",1408,487.295350240955,5.2000327,0.935635391707662,0.0821088251383637,0.0429017331471101,0.0288933587604525,1.08561016196808,1.3675251628031,1.48593476939822,1.39763240515224,0.940574535259215,0.571370784832583,0.48298496371824,-0.0883858211143427,"Fatty acids","Eicosanoids","Leukotrienes","(2S)-2-[[(2S)-4-methyl-2-[(4-propan-2-ylcyclohexyl)oxycarbonylamino]pentanoyl]amino]-3-[(3S)-2-oxopyrrolidin-3-yl]propanethioic S-acid",NA,NA,"CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)S)NC(=O)OC2CCC(CC2)C(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C23H39N3O5S/c1-13(2)11-18(26-23(30)31-17-7-5-15(6-8-17)14(3)4)21(28)25-19(22(29)32)12-16-9-10-24-20(16)27/h13-19H,5-12H2,1-4H3,(H,24,27)(H,25,28)(H,26,30)(H,29,32)","LAOPSYJWUSWIFQ"
"1298_473.27_4.7",1298,473.265037509177,4.718493,0.939667139891728,0.054967221977936,0.028849309334444,0.027025960133288,1.25989621155419,1.53986457959076,1.47410059114304,1.39678382683507,0.947549872259385,0.55983497585198,0.482108759412231,-0.077726216439749,"Alkaloids","Tyrosine alkaloids","Isoquinoline alkaloids","6,7,9,10,17,18,20,21-Octahydro-8,19-(ethanoxyethanoxyethano)-8H,19H-dibenzo(b,k)(1,4,10,13,7,16)tetraoxadiazacyclooctadecine",NA,NA,"C1COCCOCCN2CCOC3=CC=CC=C3OCCN1CCOC4=CC=CC=C4OCC2",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C26H36N2O6/c1-2-6-24-23(5-1)31-17-11-27-9-15-29-21-22-30-16-10-28(12-18-32-24)14-20-34-26-8-4-3-7-25(26)33-19-13-27/h1-8H,9-22H2","KBGDKACEOLZYIC"
"1034_437.19_3.8",1034,437.193655660863,3.8087778,0.964512276240556,0.0721835143020068,0.0446777036408904,0.0156922403170357,1.14156197784848,1.3499091569915,1.35004445666783,1.30593948231131,0.967330724452309,0.433006915689575,0.385088043444622,-0.0479188722449531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297_460.27_4.7",1297,460.269513025744,4.7259455,0.964774223223467,0.0753184113980181,0.0467774970058021,0.0155743085013512,1.12309884861754,1.32996302035608,1.4002275746221,1.347899865263,0.962629139500255,0.485661322953678,0.430713323482361,-0.0549479994713173,"Shikimates and Phenylpropanoids","Lignans","Dibenzylbutane lignans","4-[3-[4-(Decyloxy)phenoxy]acetonyloxy]benzoic acid","O=C(NCCCCNCCCN)CCCCCCCCCC=CCCCCCCCC",NA,"CCCCCCCCCCOC1=CC=C(C=C1)OCC(=O)COC2=CC=C(C=C2)C(=O)O","InChI=1S/C27H55N3O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-22-27(31)30-26-20-19-24-29-25-21-23-28/h9-10,29H,2-8,11-26,28H2,1H3,(H,30,31)",NA,"CICDRLGIBLNZJW-UHFFFAOYSA-N","CICDRLGIBLNZJW",NA,NA,NA,"InChI=1S/C26H34O6/c1-2-3-4-5-6-7-8-9-18-30-23-14-16-25(17-15-23)32-20-22(27)19-31-24-12-10-21(11-13-24)26(28)29/h10-17H,2-9,18-20H2,1H3,(H,28,29)","BBWMRBSEGFTSQC"
"3156_485.29_10.1",3156,485.290048001574,10.117902,0.966957043520644,0.0692098540700365,0.043526654060457,0.0145928187570456,1.15983206647438,1.36124471623177,1.46087029680585,1.40110557535074,0.959089645681904,0.546828094321052,0.486565669042328,-0.0602624252787237,"Terpenoids","Triterpenoids","Tetracyclic diterpenoids","15-[1-(4,5-dimethyl-6-oxo-3,6-dihydro-2H-pyran-2-yl)ethyl]-6,15-dihydroxy-5-methoxy-2,16-dimethyl-8-oxapentacyclo[9.7.0.0²,⁷.0⁷,⁹.0¹²,¹⁶]octadecan-3-one",NA,NA,"CC1=C(C(=O)OC(C1)C(C)C2(CCC3C2(CCC4C3CC5C6(C4(C(=O)CC(C6O)OC)C)O5)C)O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C29H42O7/c1-14-11-20(35-25(32)15(14)2)16(3)28(33)10-8-18-17-12-23-29(36-23)24(31)21(34-6)13-22(30)27(29,5)19(17)7-9-26(18,28)4/h16-21,23-24,31,33H,7-13H2,1-6H3","JIOWYOZENBWYAC"
"1288_415.21_4.7",1288,415.211569659429,4.7121453,0.967688731901148,0.0674873304467034,0.0426346270942212,0.014264315994097,1.17077775062874,1.37023753124126,1.43165623854429,1.37746892354314,0.962150610221732,0.517685122152315,0.462019771169616,-0.0556653509826989,"Terpenoids","Diterpenoids","Quassinoids","6-[(acetyloxy)methyl]-10-formyl-2-(4-methyl-5-oxopent-3-en-1-yl)-12-oxododeca-2,6,10-trien-1-yl acetate","Cc1cc2c(c(O)c1-c1c(C)cc3c(c1O)C(=CNN1C(C)CCC1Cc1ccco1)C(=O)C(O)=C3C(C)C)C(=CNN1CCCC1Cc1ccco1)C(=O)C(O)=C2C(C)C",NA,"CC(=CCCC(=CCCC(=CCCC(=CC=O)C=O)COC(=O)C)COC(=O)C)C=O","\"\"InChI=1S/C49H56N4O8/c1-25(2)38-34-19-27(5)40(46(56)42(34)36(44(54)48(38)58)23-50-52-16-8-11-30(52)21-32-12-9-17-60-32)41-28(6)20-35-39(26(3)4)49(59)45(55)37(43(35)47(41)57)24-51-53-29(7)14-15-31(53)22-33-13-10-18-61-33/h9-10,12-13,17-20,23-26,29-31,50-51,56-59H,8,11,14-16,21-22H2,1-7H3/b36-23-,37-24-\"\"",NA,"OZMHKRBQDGOIDU-UHFFFAOYSA-N","OZMHKRBQDGOIDU",NA,NA,NA,"InChI=1S/C24H32O7/c1-19(15-26)7-4-9-23(17-30-20(2)28)11-6-12-24(18-31-21(3)29)10-5-8-22(16-27)13-14-25/h7,10-11,13-16H,4-6,8-9,12,17-18H2,1-3H3","VZLHZNIVEXBYGF"
"3157_502.32_10.1",3157,502.317164844155,10.114882,0.969797078273299,0.0677422912495823,0.0434801878548589,0.013319128626037,1.16914011828746,1.36170858822529,1.46847752650268,1.41008447327174,0.960235650749107,0.554321186908101,0.495781592070721,-0.0585395948373795,"Terpenoids","Glycerolipids","Open-chain polyketides","4-(3,7-dimethylocta-2,6-dien-1-yl)-2-(3-methylbut-2-en-1-yl)-5-[(2-methylpropanoyl)oxy]-3,6-dioxocyclohexa-1,4-dien-1-yl 2-methylpropanoate",NA,NA,"CC(C)C(=O)OC1=C(C(=O)C(=C(C1=O)OC(=O)C(C)C)CC=C(C)CCC=C(C)C)CC=C(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C29H40O6/c1-17(2)11-10-12-21(9)14-16-23-24(30)22(15-13-18(3)4)26(34-28(32)19(5)6)25(31)27(23)35-29(33)20(7)8/h11,13-14,19-20H,10,12,15-16H2,1-9H3","LLCTZEXRKYOVJM"
"3180_485.29_10.1",3180,485.290043927496,10.130645,0.970096057105239,0.0742800696413956,0.0479325532401076,0.0131852605736404,1.1291276977586,1.31936943667572,1.39915506146097,1.35080644900039,0.965444421571044,0.484555858145395,0.433820972168025,-0.0507348859773701,"Terpenoids","Carotenoids (C40)","Open-chain polyketides","4-(3,7-dimethylocta-2,6-dien-1-yl)-2-(3-methylbut-2-en-1-yl)-5-[(2-methylpropanoyl)oxy]-3,6-dioxocyclohexa-1,4-dien-1-yl 2-methylpropanoate",NA,"C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C","CC(C)C(=O)OC1=C(C(=O)C(=C(C1=O)OC(=O)C(C)C)CC=C(C)CCC=C(C)C)CC=C(C)C",NA,NA,NA,NA,"RFDAIACWWDREDC","InChI=1S/C26H43NO6/c1-14(4-7-22(31)27-13-23(32)33)17-5-6-18-24-19(12-21(30)26(17,18)3)25(2)9-8-16(28)10-15(25)11-20(24)29/h14-21,24,28-30H,4-13H2,1-3H3,(H,27,31)(H,32,33)/t14-,15+,16-,17-,18+,19+,20-,21+,24+,25+,26-/m1/s1","RFDAIACWWDREDC-FRVQLJSFSA-N","InChI=1S/C29H40O6/c1-17(2)11-10-12-21(9)14-16-23-24(30)22(15-13-18(3)4)26(34-28(32)19(5)6)25(31)27(23)35-29(33)20(7)8/h11,13-14,19-20H,10,12,15-16H2,1-9H3","LLCTZEXRKYOVJM"
"3181_502.32_10.1",3181,502.317138921788,10.127471,0.971543814541074,0.0707325004193651,0.0460771813068291,0.0125376088734228,1.15038098917984,1.3365140959983,1.41768987501808,1.36811845811177,0.965033666544542,0.503541972135365,0.452193150934025,-0.0513488212013399,"Terpenoids","Glycerolipids","Open-chain polyketides","4-(3,7-dimethylocta-2,6-dien-1-yl)-2-(3-methylbut-2-en-1-yl)-5-[(2-methylpropanoyl)oxy]-3,6-dioxocyclohexa-1,4-dien-1-yl 2-methylpropanoate",NA,NA,"CC(C)C(=O)OC1=C(C(=O)C(=C(C1=O)OC(=O)C(C)C)CC=C(C)CCC=C(C)C)CC=C(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C29H40O6/c1-17(2)11-10-12-21(9)14-16-23-24(30)22(15-13-18(3)4)26(34-28(32)19(5)6)25(31)27(23)35-29(33)20(7)8/h11,13-14,19-20H,10,12,15-16H2,1-9H3","LLCTZEXRKYOVJM"
"1547_516.33_5.8",1547,516.332437296196,5.8132105,1,0.0161137944830768,0.0161137944830768,0,1.79280217969128,1.79280217969128,1.41318743681998,1.41318743681998,1,0.49895282889677,0.49895282889677,0,"Polyketides","Macrolides","Erythromycins","(1S,3S,7S,10R,11S,12S,16R)-7,11-dihydroxy-3-[1-[5-(hydroxymethyl)pyridin-2-yl]prop-1-en-2-yl]-8,8,10,12,16-pentamethyl-4-oxabicyclo[14.1.0]heptadecane-5,9-dione",NA,NA,"CC1CCCC2(CC2CC(OC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=NC=C(C=C3)CO)C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C30H45NO6/c1-18-8-7-11-30(6)15-22(30)13-24(19(2)12-23-10-9-21(17-32)16-31-23)37-26(34)14-25(33)29(4,5)28(36)20(3)27(18)35/h9-10,12,16,18,20,22,24-25,27,32-33,35H,7-8,11,13-15,17H2,1-6H3","IFQGKBQGIHOQSW"
"1398_189.11_5.2",1398,189.112162862122,5.182332,1,0.0387933051308174,0.0387933051308171,0,1.41124321759182,1.41124321759182,1.46758216601626,1.46758216601626,1,0.553441278248951,0.553441278248951,0,"Fatty acids","Fatty Acids and Conjugates","Dicarboxylic acids",NA,NA,"O=C(O)CCCCCCCC(=O)O","[CH2+]OCCOCCOCCOCCO",NA,NA,NA,NA,"BDJRBEYXGGNYIS","InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)","BDJRBEYXGGNYIS-UHFFFAOYSA-N","InChI=1S/C9H19O5/c1-11-4-5-13-8-9-14-7-6-12-3-2-10/h10H,1-9H2/q+1","LZEZHCWAFOSRRG"
"1400_991.55_5.2",1400,991.55457080011,5.22362,1,0.0401000280632001,0.0401000280632001,0,1.39685532344743,1.39685532344743,1.44062058199745,1.44062058199745,1,0.526690421184391,0.526690421184391,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285_432.24_4.7",1285,432.238302313061,4.7111125,1,0.0408180500838493,0.0408180500838493,0,1.38914774577505,1.38914774577505,1.43998364587797,1.43998364587797,1,0.526052426844863,0.526052426844863,0,"Shikimates and Phenylpropanoids","Lignans","Linear polyenes","(1R)-1-[(2R,4S,4aR,6R,8aR)-2,6-bis(3,4-dimethylphenyl)-4,4a,8,8a-tetrahydro-[1,3]dioxino[5,4-d][1,3]dioxin-4-yl]ethane-1,2-diol","Cc1c(C(=O)O)cc(Oc2nc3c(cc(Cl)c(-c4cc5c(cc4)n(C)cc5)c3)[nH]2)cc1",NA,"CC1=C(C=C(C=C1)C2OCC3C(O2)C(OC(O3)C4=CC(=C(C=C4)C)C)C(CO)O)C","InChI=1S/C24H18ClN3O3/c1-13-3-5-16(10-17(13)23(29)30)31-24-26-20-11-18(19(25)12-21(20)27-24)14-4-6-22-15(9-14)7-8-28(22)2/h3-12H,1-2H3,(H,26,27)(H,29,30)","FHWSAZXFPUMKFL-UHFFFAOYSA-N","FHWSAZXFPUMKFL-UHFFFAOYSA-N","FHWSAZXFPUMKFL",NA,NA,NA,"InChI=1S/C24H30O6/c1-13-5-7-17(9-15(13)3)23-27-12-20-22(30-23)21(19(26)11-25)29-24(28-20)18-8-6-14(2)16(4)10-18/h5-10,19-26H,11-12H2,1-4H3","YWEWWNPYDDHZDI"
