"feature_id_full","feature_id","feature_mz","feature_rt","PET_vs_PS_p_value","PET_vs_Untreated_p_value","PS_vs_Untreated_p_value","PET_vs_PS_p_value_minus_log10","PET_vs_Untreated_p_value_minus_log10","PS_vs_Untreated_p_value_minus_log10","PS_vs_Untreated_fold_change","PET_vs_Untreated_fold_change","PET_vs_PS_fold_change","PS_vs_Untreated_fold_change_log2","PET_vs_Untreated_fold_change_log2","PET_vs_PS_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"3061_632.63_9.6",3061,632.634664465668,9.646989,0.0750918281771287,0.008328406603755,0.251317842851822,1.12440732225922,2.0794380801526,0.59977667664021,1.14021093275126,1.36649143387557,1.19845494778611,0.189300739727278,0.450476416067505,0.261175676340227,"Fatty acids","Spingolipids","Ceramides","N-(1,3-dihydroxyhenicos-4-en-2-yl)henicosanamide",NA,NA,"CCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(C=CCCCCCCCCCCCCCCCC)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C42H83NO3/c1-3-5-7-9-11-13-15-17-19-21-22-24-26-28-30-32-34-36-38-42(46)43-40(39-44)41(45)37-35-33-31-29-27-25-23-20-18-16-14-12-10-8-6-4-2/h35,37,40-41,44-45H,3-34,36,38-39H2,1-2H3,(H,43,46)","TURCGDDLSDFLSQ"
"1923_1448.05_6.8",1923,1448.0483752303,6.793431,0.0862791725188197,0.00818551756679042,0.224601890860238,1.06409402875533,2.08695385512868,0.648586591855903,1.13873852810694,1.34212609006849,1.17860778127852,0.187436520085207,0.42452021622605,0.237083696140843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1917_746.57_6.8",1917,746.569971638491,6.7783756,0.0889309778943477,0.0189990711123375,0.419642054957091,1.05094693211047,1.72126763171284,0.377120994928947,1.11109612763035,1.32654921915477,1.19391039727942,0.151983638379818,0.407678205090297,0.25569456671048,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","16:0-17:0 cyclo PC, 1-palmitoyl-2-cis-9,10-methylenehexadecanoyl-sn-glycero-3-phosphocholine, powder",NA,NA,"CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC1CC1CCCCCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C41H80NO8P/c1-6-8-10-12-13-14-15-16-17-18-19-22-26-30-40(43)47-35-39(36-49-51(45,46)48-33-32-42(3,4)5)50-41(44)31-27-23-20-21-25-29-38-34-37(38)28-24-11-9-7-2/h37-39H,6-36H2,1-5H3/p+1","MHMMFIIAMURXQM"
"1903_747.57_6.8",1903,747.573279682453,6.779532,0.104993461135386,0.0247074066399039,0.454562722715741,0.978837747418131,1.6071728369972,0.342406182299244,1.10966462122822,1.32374853053534,1.19292667821577,0.150123710447957,0.404629082713884,0.254505372265927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1943_754.54_6.8",1943,754.538547574928,6.820634,0.107140702224217,0.0106553832205198,0.239195856116653,0.970045511490291,1.97243092628162,0.621246348434714,1.13481944288576,1.32363692640406,1.16638548511131,0.182462773661615,0.404507445174164,0.222044671512548,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines",NA,NA,NA,"CCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC",NA,NA,NA,NA,"PWFGSGJBCRORHV","nan","nan","InChI=1S/C42H76NO8P/c1-3-5-7-9-11-13-15-17-19-20-21-23-25-27-29-31-33-35-42(45)51-40(39-50-52(46,47)49-37-36-43)38-48-41(44)34-32-30-28-26-24-22-18-16-14-12-10-8-6-4-2/h11,13,17,19,21,23,27,29,40H,3-10,12,14-16,18,20,22,24-26,28,30-39,43H2,1-2H3,(H,46,47)","PWFGSGJBCRORHV"
"1793_748.53_6.5",1793,748.52695956795,6.478085,0.110908789011069,0.0090806114053601,0.203933921396028,0.955034036648277,2.04188490907421,0.690510529740101,1.13873215243173,1.31942372863492,1.15867785573397,0.187428442567376,0.399907955817258,0.212479513249882,"Polyketides","Oligopeptides","Open-chain polyketides","(3Z,5E,7S,10S,11Z,14R,15S,22S)-22-[(2S,3Z)-hexa-3,5-dien-2-yl]-8,10,14,20-tetrahydroxy-7-[4-[(4S)-5-(hydroxymethyl)-10,11,12-triazatricyclo[7.3.0.04,6]dodeca-1(9),11-dien-10-yl]butyl]-13,15,17,21-tetramethyl-1-oxacyclodocosa-3,5,11-trien-2-one",NA,NA,"CC1CCC(C(C(OC(=O)C=CC=CC(C(CC(C=CC(C(C(C1)C)O)C)O)O)CCCCN2C3=C(CCC4C(C4CO)CC3)N=N2)C(C)C=CC=C)C)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C45H71N3O7/c1-7-8-13-31(4)45-33(6)41(51)24-17-29(2)26-32(5)44(54)30(3)18-19-35(50)27-42(52)34(14-9-10-16-43(53)55-45)15-11-12-25-48-40-23-21-37-36(38(37)28-49)20-22-39(40)46-47-48/h7-10,13-14,16,18-19,29-38,41-42,44-45,49-52,54H,1,11-12,15,17,20-28H2,2-6H3","KGGLPEVETZCGPC"
"2074_1529.14_7.2",2074,1529.13520687282,7.159823,0.116332700199065,0.00480527809963072,0.110872255646031,0.93429819137768,2.31828147300271,0.955177116856144,1.18220125248458,1.38562425083937,1.17207137780244,0.241475654167302,0.470536085075901,0.229060430908598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2196_770.61_7.5",2196,770.606037016149,7.4583926,0.117428299822016,0.0028896399304128,0.0672249254262065,0.930227226977311,2.53915627003833,1.17246967087491,1.1888586338288,1.37263693259826,1.15458381134651,0.249577175639229,0.456950077919975,0.207372902280746,"Fatty acids","Glycerophospholipids","Glycerophosphocholines",NA,"CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC",NA,"CCCCCCCCC=CCCCCCCCC(=O)OC(COC=CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC[N+](C)(C)C","InChI=1S/C44H86NO7P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-39-49-41-43(42-51-53(47,48)50-40-38-45(3,4)5)52-44(46)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h21,23,36,39,43H,6-20,22,24-35,37-38,40-42H2,1-5H3/b23-21-,39-36-/t43-/m1/s1",NA,"DSWOVBIRJNAJAF-NVJOKYTBSA-N","DSWOVBIRJNAJAF","PQIJYJGVCKCIRT","nan","nan","InChI=1S/C44H84NO7P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-39-49-41-43(42-51-53(47,48)50-40-38-45(3,4)5)52-44(46)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h20-23,36,39,43H,6-19,24-35,37-38,40-42H2,1-5H3/p+1","DIHWZUCEXWUHOD"
"2073_1528.13_7.2",2073,1528.13206007772,7.159728,0.117722725467869,0.0206017512087305,0.37365718676765,0.929139691849743,1.68609586176855,0.427526660287199,1.12685204447457,1.34285187342763,1.19168428545007,0.172298102275455,0.425300173523821,0.253002071248366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2080_1536.1_7.2",2080,1536.10052042005,7.166602,0.121907997937222,0.0331778216859944,0.505221416393001,0.913967800976703,1.47915213129562,0.296518247934276,1.10176572687106,1.30464738420356,1.18414228395784,0.139817490141064,0.383659932617498,0.243842442476434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1924_724.53_6.8",1924,724.528272772116,6.7929497,0.123260671418776,0.015038443018205,0.285651789097962,0.909175470933793,1.82279712542023,0.544163051516125,1.12409961504767,1.30110441940797,1.15746362865963,0.168769889444326,0.379736749386154,0.210966859941828,"Fatty acids","Eicosanoids","N-acyl amines","(2S)-N-[(3R,4S,5S)-1-[(2S)-2-[(1R,2R,5R)-5-benzyl-1-methoxy-2-methyl-3-oxoheptyl]pyrrolidin-1-yl]-3-methoxy-5-methyl-1-oxoheptan-4-yl]-4-[(2S,6S)-2,6-dimethylmorpholin-4-yl]-N-methyl-4-oxo-2-propan-2-ylbutanamide",NA,"CCCCCCCCCCCC=CC=CC=CC=CC=CC(=O)O|CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O","CCC(C)C(C(CC(=O)N1CCCC1C(C(C)C(=O)CC(CC)CC2=CC=CC=C2)OC)OC)N(C)C(=O)C(CC(=O)N3CC(OC(C3)C)C)C(C)C",NA,NA,NA,NA,"YEKFYCQGYMVFKR|YUFFSWGQGVEMMI","InChI=1S/C22H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h12-21H,2-11H2,1H3,(H,23,24)|InChI=1S/C22H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h3-4,6-7,9-10,12-13,15-16H,2,5,8,11,14,17-21H2,1H3,(H,23,24)/b4-3-,7-6-,10-9-,13-12-,16-15-","YEKFYCQGYMVFKR-UHFFFAOYSA-N|YUFFSWGQGVEMMI-JLNKQSITSA-N","InChI=1S/C43H71N3O7/c1-12-29(5)41(44(9)43(50)35(28(3)4)24-39(48)45-26-30(6)53-31(7)27-45)38(51-10)25-40(49)46-21-17-20-36(46)42(52-11)32(8)37(47)23-33(13-2)22-34-18-15-14-16-19-34/h14-16,18-19,28-33,35-36,38,41-42H,12-13,17,20-27H2,1-11H3","GIYWXLRSYOCRLU"
"1926_1449.05_6.8",1926,1449.05198453028,6.7917347,0.149156747148716,0.0320299922109015,0.438632781473745,0.826357096420728,1.49444316694851,0.357898914197154,1.10569241194554,1.28217104731438,1.15960915844427,0.144950103946595,0.358588736723763,0.213638632777168,"Fatty acids","Fatty amides","N-acyl amines","5,5'-[1,5-Pentanediylbis[oxy[1,4-phenylene[nitrilomethylidyne(1,4-phenyleneoxy)]]]]bis(pentanoic acid 3beta-cholesteryl) ester",NA,NA,"CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC(=O)CCCCOC5=CC=C(C=C5)C=NC6=CC=C(C=C6)OCCCCCOC7=CC=C(C=C7)N=CC8=CC=C(C=C8)OCCCCC(=O)OC9CCC1(C2CCC3(C(C2CC=C1C9)CCC3C(C)CCCC(C)C)C)C)C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C95H134N2O8/c1-66(2)20-18-22-68(5)84-46-48-86-82-44-30-72-62-80(50-54-92(72,7)88(82)52-56-94(84,86)9)104-90(98)24-12-16-60-102-76-36-26-70(27-37-76)64-96-74-32-40-78(41-33-74)100-58-14-11-15-59-101-79-42-34-75(35-43-79)97-65-71-28-38-77(39-29-71)103-61-17-13-25-91(99)105-81-51-55-93(8)73(63-81)31-45-83-87-49-47-85(69(6)23-19-21-67(3)4)95(87,10)57-53-89(83)93/h26-43,64-69,80-89H,11-25,44-63H2,1-10H3","DJSIGDJPBPEFQO"
"1781_766.57_6.4",1781,766.573865798926,6.448813,0.151511562693019,0.00217071737952435,0.0402164109142933,0.819554222460979,2.66339671662062,1.39559669031981,1.21333857960304,1.38761921362512,1.14363726411724,0.278982187684351,0.472611722106036,0.193629534421685,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","[2-[(3Z,6Z,9Z,12Z,15Z)-octadeca-3,6,9,12,15-pentaenoyl]oxy-3-octadecoxypropyl] 2-(trimethylazaniumyl)ethyl phosphate",NA,NA,"CCCCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CC=CCC=CCC=CCC=CCC=CCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C44H80NO7P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-39-49-41-43(42-51-53(47,48)50-40-38-45(3,4)5)52-44(46)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h9,11,15,17,21,23,27,29,33,35,43H,6-8,10,12-14,16,18-20,22,24-26,28,30-32,34,36-42H2,1-5H3/p+1","KMQYPWCZEIVBFE"
"2462_813.68_8.1",2462,813.684869716447,8.136511,0.15566078225535,0.0349844698612938,0.453490430355732,0.807820791384819,1.45612470280255,0.343431873074778,1.10838457758934,1.29242428116905,1.16604318329653,0.14845854196032,0.370079760322158,0.221621218361838,"Alkaloids","Pseudoalkaloids (transamidation)","Steroidal alkaloids",NA,NA,NA,"CCCCCCCC=CCCC=CCCC=CC(C(CO)NC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C54H85NO3/c1-3-5-7-9-11-13-15-17-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-36-38-40-42-44-46-48-50-54(58)55-52(51-56)53(57)49-47-45-43-41-39-37-35-18-16-14-12-10-8-6-4-2/h5,7,11,13,16-19,21-22,24-25,27-28,30-31,33-34,38-41,47,49,52-53,56-57H,3-4,6,8-10,12,14-15,20,23,26,29,32,35-37,42-46,48,50-51H2,1-2H3,(H,55,58)","OTALTGQTMPGLFR"
"1622_904.59_6.1",1622,904.590956922058,6.105131,0.157291375909874,0.0224238587917038,0.327849938274299,0.803295088549179,1.64928965009333,0.484324893763926,1.12969018832838,1.3150580879694,1.16408737683675,0.175927175255154,0.39512652679857,0.219199351543415,"Fatty acids","Glycerolipids","Glycerophosphoserines","2-(6-{3-[20-(2-amino-3-hydroxypropoxy)-8-hydroxyicosyl]oxiran-2-yl}-2,6-dihydroxyhexanamido)-1-[4-(3-hydroxy-2-propanamidopropoxy)phenyl]ethyl acetate",NA,NA,"CCC(=O)NC(CO)COC1=CC=C(C=C1)C(CNC(=O)C(CCCC(C2C(O2)CCCCCCCC(CCCCCCCCCCCCOCC(CO)N)O)O)O)OC(=O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C47H83N3O12/c1-3-45(57)50-38(32-52)34-60-40-27-25-36(26-28-40)44(61-35(2)53)30-49-47(58)42(56)23-19-22-41(55)46-43(62-46)24-17-13-10-12-16-21-39(54)20-15-11-8-6-4-5-7-9-14-18-29-59-33-37(48)31-51/h25-28,37-39,41-44,46,51-52,54-56H,3-24,29-34,48H2,1-2H3,(H,49,58)(H,50,57)","LEZOKLPWUALSPR"
"87_174.19_0.6",87,174.185227807648,0.60468626,0.163840028565386,0.0469600290023597,0.531852388417916,0.78557998498534,1.32827164354151,0.274208886108958,1.12769536572588,1.38543714964993,1.22855621452176,0.173377392458829,0.470341264449753,0.296963871990924,"Terpenoids","Monoterpenoids","Menthane monoterpenoids","Menthol",NA,NA,"CC1CCC(C(C1)O)C(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C10H20O/c1-7(2)9-5-4-8(3)6-10(9)11/h7-11H,4-6H2,1-3H3","NOOLISFMXDJSKH"
"2079_768.55_7.2",2079,768.553122226146,7.166544,0.16705748002787,0.0261891479958316,0.353203699367477,0.777134073979153,1.58187863012489,0.451974756378534,1.12069600009373,1.29357838246113,1.1542634062698,0.164394985871882,0.371367474634849,0.206972488762967,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines","(2-aminoethoxy)[3-(icosanoyloxy)-2-(octadeca-6,9,12,15-tetraenoyloxy)propoxy]phosphinic acid",NA,NA,"CCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCC=CCC=CCC=CCC=CCC",NA,NA,NA,NA,"PIRHRBPWHDUAHE","nan","nan","InChI=1S/C43H78NO8P/c1-3-5-7-9-11-13-15-17-19-20-22-23-25-27-29-31-33-35-42(45)49-39-41(40-51-53(47,48)50-38-37-44)52-43(46)36-34-32-30-28-26-24-21-18-16-14-12-10-8-6-4-2/h6,8,12,14,18,21,26,28,41H,3-5,7,9-11,13,15-17,19-20,22-25,27,29-40,44H2,1-2H3,(H,47,48)","NYRDUZVMRXFKRA"
"1864_792.59_6.6",1864,792.590496631334,6.625363,0.175555804761797,0.033231647091745,0.405728106200023,0.755584805991631,1.47844813283719,0.391764906161145,1.11134004287119,1.27900292071751,1.15086550594646,0.152300313670154,0.355019558746411,0.202719245076257,NA,NA,NA,NA,"CCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCC=CCC=CCC=CC",NA,NA,"InChI=1S/C36H68NO7P/c1-6-8-10-12-14-16-17-18-19-20-22-24-26-28-31-41-33-35(34-43-45(39,40)42-32-30-37(3,4)5)44-36(38)29-27-25-23-21-15-13-11-9-7-2/h7,9,13,15,23,25,35H,6,8,10-12,14,16-22,24,26-34H2,1-5H3/p+1/t35-/m1/s1",NA,"PNJOPEDVLDRQKM-PGUFJCEWSA-O","PNJOPEDVLDRQKM",NA,NA,NA,NA,NA
"2075_769.56_7.2",2075,769.556192808098,7.165477,0.181172366247652,0.0238060967787522,0.310424705990187,0.741908043421719,1.62331180520029,0.508043721536846,1.12757088681826,1.29450873000291,1.14805086326387,0.173218134009677,0.372404694623458,0.199186560613781,"Amino acids and Peptides","Oligopeptides","Lipopeptides","Trichodecenin-Ii",NA,NA,"CCCCCC=CCCC(=O)NCC(=O)NCC(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)CO",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C38H69N7O8/c1-10-11-12-13-14-15-16-17-31(47)39-21-32(48)40-22-33(49)44-30(20-27(6)7)36(52)45-38(8,9)37(53)41-23-34(50)43-29(19-26(4)5)35(51)42-28(24-46)18-25(2)3/h14-15,25-30,46H,10-13,16-24H2,1-9H3,(H,39,47)(H,40,48)(H,41,53)(H,42,51)(H,43,50)(H,44,49)(H,45,52)","NWZRAGOZRFZRMT"
"1916_792.59_6.8",1916,792.590518423634,6.7711434,0.185481623717817,0.00833981638445636,0.125047516278004,0.731699110918342,2.07884351100438,0.902924929902848,1.17448964275681,1.34377827310686,1.14413803594955,0.232033990992281,0.426295109337969,0.194261118345687,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","(2-Docosa-4,7,10,13,16,19-hexaenoyloxy-3-hexadecoxypropyl) 2-(trimethylazaniumyl)ethyl phosphate","CCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCC=CCC=CCC=CC",NA,"CCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC","InChI=1S/C36H68NO7P/c1-6-8-10-12-14-16-17-18-19-20-22-24-26-28-31-41-33-35(34-43-45(39,40)42-32-30-37(3,4)5)44-36(38)29-27-25-23-21-15-13-11-9-7-2/h7,9,13,15,23,25,35H,6,8,10-12,14,16-22,24,26-34H2,1-5H3/p+1/t35-/m1/s1",NA,"PNJOPEDVLDRQKM-PGUFJCEWSA-O","PNJOPEDVLDRQKM",NA,NA,NA,"InChI=1S/C46H82NO7P/c1-6-8-10-12-14-16-18-20-22-23-24-25-26-27-29-31-33-35-37-39-46(48)54-45(44-53-55(49,50)52-42-40-47(3,4)5)43-51-41-38-36-34-32-30-28-21-19-17-15-13-11-9-7-2/h8,10,14,16,20,22,24-25,27,29,33,35,45H,6-7,9,11-13,15,17-19,21,23,26,28,30-32,34,36-44H2,1-5H3/p+1","QQQQNYAHSSIZBU"
"1799_732.55_6.4",1799,732.554666998454,6.43843,0.190059119732267,0.0429700631359973,0.460041066269227,0.72111128652194,1.3668340082059,0.337203398626978,1.11880577335727,1.31251622025406,1.17314037119732,0.161959603664332,0.392335251910564,0.230375648246232,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines","[2-[(Z)-heptadec-9-enoyl]oxy-3-pentadecanoyloxypropyl] 2-(trimethylazaniumyl)ethyl phosphate","CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](COP(=O)(O)OCC[N+](C)(C)C)N=C(O)CCCCCCCCCCCCCCCCC",NA,"CCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCCC","\"\"InChI=1S/C41H83N2O6P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-41(45)42-39(38-49-50(46,47)48-37-36-43(3,4)5)40(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h32,34,39-40,44H,6-31,33,35-38H2,1-5H3,(H-,42,45,46,47)/p+1/b34-32+/t39-,40+/m0/s1\"\"",NA,"LKQLRGMMMAHREN-YJFXYUILSA-O","LKQLRGMMMAHREN",NA,NA,NA,"InChI=1S/C40H78NO8P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-40(43)49-38(37-48-50(44,45)47-35-34-41(3,4)5)36-46-39(42)32-30-28-26-24-22-19-17-15-13-11-9-7-2/h18,20,38H,6-17,19,21-37H2,1-5H3/p+1","RYABNSUEFJAHQL"
"2122_794.57_7.2",2122,794.568464734093,7.243021,0.197771571221225,0.0261573475087449,0.313120897836804,0.703836136141675,1.5824062978371,0.504287946396694,1.14603813890832,1.33853046319579,1.16796327953871,0.196655056222511,0.420649973197134,0.223994916974623,"Fatty acids","Spingolipids","Neutral glycosphingolipids","(2R)-3-{[(2R)-2-(decanoylamino)-3-hydroxypropyl]sulfanyl}propane-1,2-diyl ditetradecanoate",NA,NA,"CCCCCCCCCCCCCC(=O)OCC(CSCC(CO)NC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C44H85NO6S/c1-4-7-10-13-16-18-20-22-25-28-31-34-43(48)50-37-41(51-44(49)35-32-29-26-23-21-19-17-14-11-8-5-2)39-52-38-40(36-46)45-42(47)33-30-27-24-15-12-9-6-3/h40-41,46H,4-39H2,1-3H3,(H,45,47)","XFKPIMKYVGTUPF"
"1784_740.52_6.5",1784,740.5214249241,6.465081,0.213531930601902,0.00398359451771102,0.0541557418443839,0.670537173344659,2.39972487398395,1.26635549067056,1.21036800515222,1.37136776667712,1.13301719876894,0.275445756994536,0.455615517879651,0.180169760885116,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines","1,2-Bis-[(9Z,11Z)-Octadecadienoyl]-Sn-Glycero-3-Phosphoethanolamine",NA,"CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN","CCCCCCC=CC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CC=CCCCCCC",NA,NA,NA,NA,"DRIVXEVMDWCWLI","InChI=1S/C41H74NO8P/c1-3-5-7-9-11-13-15-17-18-19-20-22-24-26-28-30-32-34-41(44)50-39(38-49-51(45,46)48-36-35-42)37-47-40(43)33-31-29-27-25-23-21-16-14-12-10-8-6-4-2/h11,13,17-18,20,22,26,28,39H,3-10,12,14-16,19,21,23-25,27,29-38,42H2,1-2H3,(H,45,46)/b13-11-,18-17-,22-20-,28-26-/t39-/m1/s1","DRIVXEVMDWCWLI-CAQMIEAISA-N","InChI=1S/C41H74NO8P/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-40(43)47-37-39(38-49-51(45,46)48-36-35-42)50-41(44)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h13-20,39H,3-12,21-38,42H2,1-2H3,(H,45,46)","CMCPQFKZYMRAKT"
"2118_770.61_7.3",2118,770.605011240869,7.2505054,0.217435503127499,0.013167141431349,0.164461419258927,0.662669542340369,1.8805084995516,0.783935966213179,1.16337846101699,1.32369079481573,1.13779895293798,0.218320499228967,0.404566157731568,0.186245658502601,"Fatty acids","Glycerophospholipids","Glycerophosphocholines",NA,NA,NA,"CCCCCCCCC=CCCCCCCCC(=O)OC(COC=CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC[N+](C)(C)C",NA,NA,NA,NA,"GKKOTWSKEIRXDA","nan","nan","InChI=1S/C44H84NO7P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-39-49-41-43(42-51-53(47,48)50-40-38-45(3,4)5)52-44(46)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h20-23,36,39,43H,6-19,24-35,37-38,40-42H2,1-5H3/p+1","DIHWZUCEXWUHOD"
"3064_708.7_9.6",3064,708.699000152073,9.649311,0.217712513686173,0.0331032985855872,0.349019705802619,0.662116607850664,1.48012872869732,0.457150051895442,1.11870787030976,1.2700212988887,1.13525732015905,0.161833352598451,0.344852691913534,0.183019339315083,"Fatty acids","Fatty amides","Chalcones","2-(dimethylamino)-N,N-bis[2-[(E)-octadec-9-enoxy]ethyl]acetamide",NA,NA,"CCCCCCCCC=CCCCCCCCCOCCN(CCOCCCCCCCCC=CCCCCCCCC)C(=O)CN(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C44H86N2O3/c1-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-39-48-41-37-46(44(47)43-45(3)4)38-42-49-40-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-2/h19-22H,5-18,23-43H2,1-4H3","ATYNEPKJEBVTEQ"
"31_261.13_0.5",31,261.130945351167,0.54292834,0.221948114098229,0.367225760204005,0.0361254369605393,0.653748540840066,0.435066861452137,1.44218689113081,1.32570288973817,1.13817583357704,0.858545185642488,0.406757481687247,0.186723452753373,-0.220034028933873,"Amino acids and Peptides","Small peptides","Aminoacids","Imidazole-5-methanol, 2-nitro-alpha,alpha,1-trimethyl-, 5-carboxhydrazide",NA,NA,"CC(C)(C1=CN=C(N1C)[N+](=O)[O-])OC(=O)NN",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C8H13N5O4/c1-8(2,17-7(14)11-9)5-4-10-6(12(5)3)13(15)16/h4H,9H2,1-3H3,(H,11,14)","HAUAUBDMIPKBFI"
