feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
1649	1.0	0.8343466	ISDB	http://www.wikidata.org/entity/Q27164841	SFIHQZFZMWZOJV-UHFFFAOYSA-N	InChI=1S/C18H33NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H2,19,20)	CCCCCC=CCC=CCCCCCCCC(N)=O	C18H33NO	nan	279.256214676	CID 3930	SFIHQZFZMWZOJV	Fatty acids	Fatty amides	Primary amides	http://www.wikidata.org/entity/Q237465	Averrhoa bilimbi	829006.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Oxalidales']	['Oxalidaceae']	['Unknown']	['Averrhoa']	['Averrhoa bilimbi']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	2	5.3373863697052	1	3	Fatty acids	0.717391304347826	Fatty amides	0.4673913043478261	N-acyl amines	0.45652173913043476
166	3.0|3.0|3.0|3.0|3.0	0.0|0.0|0.0|0.0|0.0	MS1_match|MS1_match|MS1_match|MS1_match|MS1_match	http://www.wikidata.org/entity/Q27102543|http://www.wikidata.org/entity/Q27105611|http://www.wikidata.org/entity/Q27071875|http://www.wikidata.org/entity/Q27071873|http://www.wikidata.org/entity/Q27067423	FYHRJWMENCALJY-CCDZVGGQSA-N|HWOOALPDOJHOPO-YREUSXKVSA-N|INBGSXNNRGWLJU-ZHHJOTBYSA-N|IOWMKBFJCNLRTC-XWXSNNQWSA-N|MCKLJFJEQRYRQT-APGJSSKUSA-N	InChI=1S/C27H46O2/c1-18(17-28)6-5-7-19(2)23-10-11-24-22-9-8-20-16-21(29)12-14-26(20,3)25(22)13-15-27(23,24)4/h8,18-19,21-25,28-29H,5-7,9-17H2,1-4H3/t18?,19-,21+,22+,23-,24+,25+,26+,27-/m1/s1|InChI=1S/C27H46O2/c1-17(2)7-6-8-18(3)21-9-10-22-25-23(12-14-27(21,22)5)26(4)13-11-20(28)15-19(26)16-24(25)29/h17-19,21-25,29H,6-16H2,1-5H3/t18-,19+,21-,22+,23+,24-,25+,26+,27-/m1/s1|InChI=1S/C27H46O2/c1-18(7-6-14-25(2,3)29)22-10-11-23-21-9-8-19-17-20(28)12-15-26(19,4)24(21)13-16-27(22,23)5/h8,18,20-24,28-29H,6-7,9-17H2,1-5H3/t18-,20+,21+,22-,23+,24+,26+,27-/m1/s1|InChI=1S/C27H46O2/c1-17(2)25(29)11-6-18(3)22-9-10-23-21-8-7-19-16-20(28)12-14-26(19,4)24(21)13-15-27(22,23)5/h7,17-18,20-25,28-29H,6,8-16H2,1-5H3/t18-,20+,21+,22-,23+,24+,25+,26+,27-/m1/s1|InChI=1S/C27H46O2/c1-18(2)7-6-14-27(5,29)24-11-10-22-21-9-8-19-17-20(28)12-15-25(19,3)23(21)13-16-26(22,24)4/h8,18,20-24,28-29H,6-7,9-17H2,1-5H3/t20-,21-,22-,23-,24-,25-,26-,27-/m0/s1	CC(CO)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C|CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C|C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C|CC(C)[C@@H](O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C|CC(C)CCC[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	C27H46O2|C27H46O2|C27H46O2|C27H46O2|C27H46O2	pos_2_2sodium|pos_2_2sodium|pos_2_2sodium|pos_2_2sodium|pos_2_2sodium	402.349780712|402.349780712|402.349780712|402.349780712|402.3497807119999	26-Hydroxycholesterol|7alpha-Hydroxy-5beta-cholestan-3-one|25-Hydroxycholesterol|24-Hydroxycholesterol|20-Hydroxycholesterol	FYHRJWMENCALJY|HWOOALPDOJHOPO|INBGSXNNRGWLJU|IOWMKBFJCNLRTC|MCKLJFJEQRYRQT	Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids	Steroids|Steroids|Steroids|Steroids|Steroids	Cholestane steroids|Cholestane steroids|Cholestane steroids|Cholestane steroids|Cholestane steroids	http://www.wikidata.org/entity/Q15978631|http://www.wikidata.org/entity/Q15978631|http://www.wikidata.org/entity/Q15978631|http://www.wikidata.org/entity/Q15978631|http://www.wikidata.org/entity/Q15978631	Homo sapiens|Homo sapiens|Homo sapiens|Homo sapiens|Homo sapiens	770315.0|770315.0|770315.0|770315.0|770315.0	['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']	['Metazoa']|['Metazoa']|['Metazoa']|['Metazoa']|['Metazoa']	['Chordata']|['Chordata']|['Chordata']|['Chordata']|['Chordata']	['Mammalia']|['Mammalia']|['Mammalia']|['Mammalia']|['Mammalia']	['Primates']|['Primates']|['Primates']|['Primates']|['Primates']	['Hominidae']|['Hominidae']|['Hominidae']|['Hominidae']|['Hominidae']	['Unknown']|['Unknown']|['Unknown']|['Unknown']|['Unknown']	['Homo']|['Homo']|['Homo']|['Homo']|['Homo']	['Homo sapiens']|['Homo sapiens']|['Homo sapiens']|['Homo sapiens']|['Homo sapiens']	nan|nan|nan|nan|nan	['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']	['Metazoa']|['Metazoa']|['Metazoa']|['Metazoa']|['Metazoa']	['Chordata']|['Chordata']|['Chordata']|['Chordata']|['Chordata']	['Mammalia']|['Mammalia']|['Mammalia']|['Mammalia']|['Mammalia']	nan|nan|nan|nan|nan	['Hominidae']|['Hominidae']|['Hominidae']|['Hominidae']|['Hominidae']	nan|nan|nan|nan|nan	['Homo']|['Homo']|['Homo']|['Homo']|['Homo']	['Homo sapiens']|['Homo sapiens']|['Homo sapiens']|['Homo sapiens']|['Homo sapiens']	7|7|7|7|7	3|3|3|3|3	8.5|8.5|8.5|8.5|8.5	1|1|1|1|1	428	Terpenoids	0.6666666666666666	Steroids	0.6666666666666666	Cholestane steroids	0.6666666666666666
1669	1.0	0.5433881	ISDB	http://www.wikidata.org/entity/Q27148153	MPWUZHVZZKSTPV-MADBQMNMSA-N	InChI=1S/C43H74NO8P/c1-3-5-7-9-11-13-15-17-18-19-20-21-22-24-26-28-30-32-34-36-43(46)52-41(40-51-53(47,48)50-38-37-44)39-49-42(45)35-33-31-29-27-25-23-16-14-12-10-8-6-4-2/h5,7,11,13,17-18,20-21,24,26,30,32,41H,3-4,6,8-10,12,14-16,19,22-23,25,27-29,31,33-40,44H2,1-2H3,(H,47,48)/b7-5-,13-11-,18-17-,21-20-,26-24-,32-30-/t41-/m1/s1	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN	C43H74NO8P	nan	763.515204958	2-azaniumylethyl (2R)-2-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyloxy]-3-(hexadecanoyloxy)propyl phosphate	MPWUZHVZZKSTPV	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	http://www.wikidata.org/entity/Q33244	Trypanosoma brucei	494245.0	['Eukaryota']	['Unknown']	['Unknown']	['Unknown']	['Kinetoplastea']	['Unknown']	['Unknown']	['Trypanosoma']	['Trypanosoma brucei']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	4.673552513122559	1	10	Fatty acids	0.16842105263157894	Glycerophospholipids	0.1368421052631579	Glycerophosphoethanolamines	0.06315789473684211
167	2.0|2.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q27117078|http://www.wikidata.org/entity/Q27124231	CBWALJHXHCJYTE-UHFFFAOYSA-N|UGAGPNKCDRTDHP-UHFFFAOYSA-N	InChI=1S/C16H32O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-15(17)14-16(18)19/h15,17H,2-14H2,1H3,(H,18,19)|InChI=1S/C16H32O3/c17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16(18)19/h17H,1-15H2,(H,18,19)	CCCCCCCCCCCCCC(O)CC(=O)O|O=C(O)CCCCCCCCCCCCCCCO	C16H32O3|C16H32O3	pos_1_1proton1ammonium|pos_1_1proton1ammonium	272.235144884|272.235144884	3-Hydroxyhexadecanoic acid|16-Hydroxyhexadecanoic acid	CBWALJHXHCJYTE|UGAGPNKCDRTDHP	Fatty acids|Fatty acids	Fatty Acids and Conjugates|Fatty Acids and Conjugates	Hydroxy fatty acids|Hydroxy fatty acids	http://www.wikidata.org/entity/Q15978631|http://www.wikidata.org/entity/Q15978631	Homo sapiens|Homo sapiens	770315.0|770315.0	['Eukaryota']|['Eukaryota']	['Metazoa']|['Metazoa']	['Chordata']|['Chordata']	['Mammalia']|['Mammalia']	['Primates']|['Primates']	['Hominidae']|['Hominidae']	['Unknown']|['Unknown']	['Homo']|['Homo']	['Homo sapiens']|['Homo sapiens']	nan|nan	['Eukaryota']|['Eukaryota']	['Metazoa']|['Metazoa']	['Chordata']|['Chordata']	['Mammalia']|['Mammalia']	nan|nan	['Hominidae']|['Hominidae']	nan|nan	['Homo']|['Homo']	['Homo sapiens']|['Homo sapiens']	7|7	3|3	8.5|8.5	1|1	568	Fatty acids	0.3333333333333333	Fatty Acids and Conjugates	0.3333333333333333	Hydroxy fatty acids	0.3333333333333333
1671	9.0	0.38640952	ISDB	http://www.wikidata.org/entity/Q27158893	AGQKQQAJRFTOGL-XPTMXNASSA-N	InChI=1S/C40H74NO8P/c1-6-8-10-12-14-16-18-19-20-21-23-25-27-29-31-33-40(43)49-38(37-48-50(44,45)47-35-34-41(3,4)5)36-46-39(42)32-30-28-26-24-22-17-15-13-11-9-7-2/h8,10,14,16,19-20,38H,6-7,9,11-13,15,17-18,21-37H2,1-5H3/b10-8-,16-14-,20-19-/t38-/m1/s1	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	C40H74NO8P	nan	727.515204958	PC(14:0/18:3(9Z,12Z,15Z))	AGQKQQAJRFTOGL	Fatty acids	Glycerophospholipids	Glycerophosphocholines	http://www.wikidata.org/entity/Q33244	Trypanosoma brucei	494245.0	['Eukaryota']	['Unknown']	['Unknown']	['Unknown']	['Kinetoplastea']	['Unknown']	['Unknown']	['Trypanosoma']	['Trypanosoma brucei']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	4.045638084411621	1	45	Fatty acids	0.2777777777777778	Glycerophospholipids	0.25	Glycerophosphocholines	0.2222222222222222
1672	1.0	0.25090834	ISDB	http://www.wikidata.org/entity/Q75057925	XUDSPOIZGCSHJD-MVALDTSZSA-N	InChI=1S/C19H28O5/c1-4-5-6-7-15-14(8-9-17(15)20)10-18(21)23-11-16-12(2)19(22)24-13(16)3/h5-6,12-16H,4,7-11H2,1-3H3/b6-5-/t12-,13+,14+,15+,16-/m0/s1	CC/C=C\C[C@H]1C(=O)CC[C@@H]1CC(=O)OC[C@H]1[C@H](C)C(=O)O[C@@H]1C	C19H28O5	nan	336.193673996	Lasiojasmonate A	XUDSPOIZGCSHJD	Fatty acids	Octadecanoids	Jasmonic acids	http://www.wikidata.org/entity/Q6493321	Lasiodiplodia	969419.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Botryosphaeriales']	['Botryosphaeriaceae']	['Unknown']	['Lasiodiplodia']	['Unknown']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	3.5036333799362183	1	77	Fatty acids	1.0	Octadecanoids	0.9444444444444444	Jasmonic acids	0.9444444444444444
1675	1.0	0.6941736	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	GXKSIBMRXCMFJL	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.7766942977905273	1	10	Fatty acids	0.16842105263157894	Glycerophospholipids	0.1368421052631579	Glycerophosphoethanolamines	0.06315789473684211
1679	1.0	0.7223844	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	NCKDTPGQKVQFRG	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.8895375728607178	1	10	Fatty acids	0.16842105263157894	Glycerophospholipids	0.1368421052631579	Glycerophosphoethanolamines	0.06315789473684211
169	2.0	0.45401186	ISDB	http://www.wikidata.org/entity/Q77518120	INKMFMILWFCUFK-UHFFFAOYSA-N	InChI=1S/C18H29NO3/c1-7-12(4)10-13(5)16-18(6,22)17(21)14(15(20)8-2)11-19(16)9-3/h10-12,16,22H,7-9H2,1-6H3	CCC(=O)C1=CN(CC)C(C(C)=CC(C)CC)C(C)(O)C1=O	C18H29NO3	nan	307.214743788	Neovasipyridone E	INKMFMILWFCUFK	Polyketides	nan	nan	http://www.wikidata.org/entity/Q104095411	Fusarium neocosmosporiellum	149805.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Hypocreales']	['Nectriaceae']	['Unknown']	['Fusarium']	['Fusarium neocosmosporiellum']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	2.816047430038452	1	-1	nan	nan	nan	nan	nan	nan
1692	1.0	0.5287055	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	PZEFRSYCROBXSJ	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.1148219108581543	1	202	Fatty acids	0.3333333333333333	Glycerophospholipids	0.3333333333333333	Glycerophosphoserines	0.3333333333333333
1708	1.0|1.0|1.0|1.0|1.0|1.0	0.0|0.0|0.0|0.0|0.0|0.0	MS1_match|MS1_match|MS1_match|MS1_match|MS1_match|MS1_match	http://www.wikidata.org/entity/Q3024529|http://www.wikidata.org/entity/Q3576424|http://www.wikidata.org/entity/Q24063312|http://www.wikidata.org/entity/Q27101835|http://www.wikidata.org/entity/Q139347|http://www.wikidata.org/entity/Q139350	AVSXSVCZWQODGV-DPAQBDIFSA-N|CGSJXLIKVBJVRY-XTGBIJOFSA-N|CHGIKSSZNBCNDW-QGBOJXOESA-N|PKEPPDGGTSZLBL-SKCNUYALSA-N|QYSXJUFSXHHAJI-YRZJJWOYSA-N|UCTLRSWJYQTBFZ-DDPQNLDTSA-N	InChI=1S/C27H44O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h7,9,19,21-25,28H,6,8,10-17H2,1-5H3/t19-,21+,22+,23-,24+,25+,26+,27-/m1/s1|InChI=1S/C27H44O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h7,19-21,23-24,28H,6,8-17H2,1-5H3/t19-,20+,21+,23-,24+,26+,27-/m1/s1|InChI=1S/C29H48O/c1-19(2)9-8-10-20(3)22-12-13-23-21-11-14-25-27(4,5)26(30)16-18-29(25,7)24(21)15-17-28(22,23)6/h9,20,22-23,25-26,30H,8,10-18H2,1-7H3/t20-,22-,23+,25+,26+,28-,29-/m1/s1|InChI=1S/C27H44O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h7,10,19-21,23-25,28H,6,8-9,11-17H2,1-5H3/t19-,20+,21+,23-,24+,25+,26+,27-/m1/s1|InChI=1S/C27H44O/c1-19(2)8-6-9-21(4)25-15-16-26-22(10-7-17-27(25,26)5)12-13-23-18-24(28)14-11-20(23)3/h12-13,19,21,24-26,28H,3,6-11,14-18H2,1-2,4-5H3/b22-12+,23-13-/t21-,24+,25-,26+,27-/m1/s1|InChI=1S/C27H44O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h9-10,18-19,21,23-25,28H,6-8,11-17H2,1-5H3/t19-,21+,23-,24+,25+,26+,27-/m1/s1	CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C|CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C[C@@H]1CC3|CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3|CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C|C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12|CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	C27H44O|C27H44O|C29H48O|C27H44O|C27H44O|C27H44O	pos_1_1proton1ethylamine|pos_1_1proton1ethylamine|pos_1_1proton1ammonium|pos_1_1proton1ethylamine|pos_1_1proton1ethylamine|pos_1_1proton1ethylamine	384.339216028|384.3392160279999|412.3705161559999|384.339216028|384.3392160279999|384.3392160279999	Desmosterol|Zymosterol|14-Demethyllanosterol|5alpha-Cholesta-7,24-dien-3beta-ol|Cholecalciferol|7-Dehydrocholesterol	AVSXSVCZWQODGV|CGSJXLIKVBJVRY|CHGIKSSZNBCNDW|PKEPPDGGTSZLBL|QYSXJUFSXHHAJI|UCTLRSWJYQTBFZ	Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids	Steroids|Steroids|Steroids|Steroids|Steroids|Steroids	Cholestane steroids|Cholestane steroids|Cholestane steroids|Cholestane steroids|Vitamin D3 and derivatives|Cholestane steroids	http://www.wikidata.org/entity/Q15978631|http://www.wikidata.org/entity/Q15978631|http://www.wikidata.org/entity/Q15978631|http://www.wikidata.org/entity/Q15978631|http://www.wikidata.org/entity/Q15978631|http://www.wikidata.org/entity/Q15978631	Homo sapiens|Homo sapiens|Homo sapiens|Homo sapiens|Homo sapiens|Homo sapiens	770315.0|770315.0|770315.0|770315.0|770315.0|770315.0	['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']	['Metazoa']|['Metazoa']|['Metazoa']|['Metazoa']|['Metazoa']|['Metazoa']	['Chordata']|['Chordata']|['Chordata']|['Chordata']|['Chordata']|['Chordata']	['Mammalia']|['Mammalia']|['Mammalia']|['Mammalia']|['Mammalia']|['Mammalia']	['Primates']|['Primates']|['Primates']|['Primates']|['Primates']|['Primates']	['Hominidae']|['Hominidae']|['Hominidae']|['Hominidae']|['Hominidae']|['Hominidae']	['Unknown']|['Unknown']|['Unknown']|['Unknown']|['Unknown']|['Unknown']	['Homo']|['Homo']|['Homo']|['Homo']|['Homo']|['Homo']	['Homo sapiens']|['Homo sapiens']|['Homo sapiens']|['Homo sapiens']|['Homo sapiens']|['Homo sapiens']	nan|nan|nan|nan|nan|nan	['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']	['Metazoa']|['Metazoa']|['Metazoa']|['Metazoa']|['Metazoa']|['Metazoa']	['Chordata']|['Chordata']|['Chordata']|['Chordata']|['Chordata']|['Chordata']	['Mammalia']|['Mammalia']|['Mammalia']|['Mammalia']|['Mammalia']|['Mammalia']	nan|nan|nan|nan|nan|nan	['Hominidae']|['Hominidae']|['Hominidae']|['Hominidae']|['Hominidae']|['Hominidae']	nan|nan|nan|nan|nan|nan	['Homo']|['Homo']|['Homo']|['Homo']|['Homo']|['Homo']	['Homo sapiens']|['Homo sapiens']|['Homo sapiens']|['Homo sapiens']|['Homo sapiens']|['Homo sapiens']	7|7|7|7|7|7	1|1|1|1|1|1	7.5|7.5|7.5|7.5|7.5|7.5	1|1|1|1|1|1	299	Terpenoids	0.45454545454545453	Triterpenoids	0.2727272727272727	Acyclic triterpenoids	0.2727272727272727
1709	1.0	0.8135827	ISDB	http://www.wikidata.org/entity/Q27135600	GCGTXOVNNFGTPQ-JHOUSYSJSA-N	InChI=1S/C34H69NO3/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-33(37)32(31-36)35-34(38)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h32-33,36-37H,3-31H2,1-2H3,(H,35,38)/t32-,33+/m0/s1	CCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)CCCCCCCCCCCCCCC	C34H69NO3	nan	539.527745068	N-(hexadecanoyl)-sphinganine	GCGTXOVNNFGTPQ	Fatty acids	Sphingolipids	Ceramides	http://www.wikidata.org/entity/Q146212	Brassica oleracea	833642.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Brassiceae']	['Brassica']	['Brassica oleracea']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	1	4.75433087348938	1	20	Fatty acids	0.36923076923076925	Fatty Acids and Conjugates	0.2153846153846154	Unsaturated fatty acids	0.2
1713	1.0	0.57094485	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	ONLSYXWRWGUPKV	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.2837793827056885	1	10	Fatty acids	0.16842105263157894	Glycerophospholipids	0.1368421052631579	Glycerophosphoethanolamines	0.06315789473684211
1718	1.0	0.64586455	ISDB	http://www.wikidata.org/entity/Q27148153	MPWUZHVZZKSTPV-MADBQMNMSA-N	InChI=1S/C43H74NO8P/c1-3-5-7-9-11-13-15-17-18-19-20-21-22-24-26-28-30-32-34-36-43(46)52-41(40-51-53(47,48)50-38-37-44)39-49-42(45)35-33-31-29-27-25-23-16-14-12-10-8-6-4-2/h5,7,11,13,17-18,20-21,24,26,30,32,41H,3-4,6,8-10,12,14-16,19,22-23,25,27-29,31,33-40,44H2,1-2H3,(H,47,48)/b7-5-,13-11-,18-17-,21-20-,26-24-,32-30-/t41-/m1/s1	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN	C43H74NO8P	nan	763.515204958	2-azaniumylethyl (2R)-2-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyloxy]-3-(hexadecanoyloxy)propyl phosphate	MPWUZHVZZKSTPV	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	http://www.wikidata.org/entity/Q33244	Trypanosoma brucei	494245.0	['Eukaryota']	['Unknown']	['Unknown']	['Unknown']	['Kinetoplastea']	['Unknown']	['Unknown']	['Trypanosoma']	['Trypanosoma brucei']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	5.083458185195923	1	10	Fatty acids	0.16842105263157894	Glycerophospholipids	0.1368421052631579	Glycerophosphoethanolamines	0.06315789473684211
172	8.0	0.31044018	ISDB	http://www.wikidata.org/entity/Q105130432	JKQGWYPXLVLCMI-WBYVRQNFSA-N	InChI=1S/C20H31NO4/c1-14(23)8-5-3-4-6-9-16-10-7-11-18-17(16)12-19(15(2)21-18)25-20(24)13-22/h3-4,6,9,15-19,21-22H,5,7-8,10-13H2,1-2H3/b4-3+,9-6+/t15-,16+,17-,18+,19-/m0/s1	CC(=O)CC/C=C/C=C/[C@@H]1CCC[C@H]2N[C@@H](C)[C@@H](OC(=O)CO)C[C@@H]12	C20H31NO4	nan	349.225308472	(-)-Lepadin C	JKQGWYPXLVLCMI	Alkaloids	Lysine alkaloids	Piperidine alkaloids	http://www.wikidata.org/entity/Q2978646	Clavelina lepadiformis	941454.0	['Eukaryota']	['Metazoa']	['Chordata']	['Ascidiacea']	['Enterogona']	['Clavelinidae']	['Unknown']	['Clavelina']	['Clavelina lepadiformis']	nan	['Eukaryota']	['Metazoa']	['Chordata']	nan	nan	nan	nan	nan	nan	3	3	5.741760730743408	1	659	Alkaloids	1.0	Lysine alkaloids	1.0	Piperidine alkaloids	1.0
1725	2.0	0.21543606	ISDB	http://www.wikidata.org/entity/Q75064197	KAAPPNYFWFPISZ-IGKGKXGSSA-N	InChI=1S/C43H74O2/c1-8-9-10-11-12-13-14-15-16-17-18-19-20-41(44)45-36-27-29-42(6)35(31-36)23-24-37-39-26-25-38(43(39,7)30-28-40(37)42)34(5)22-21-33(4)32(2)3/h21-22,24,32-36,38-40H,8-20,23,25-31H2,1-7H3/b22-21+/t33-,34+,35-,36-,38+,39-,40-,42-,43+/m0/s1	CCCCCCCCCCCCCCC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC=C3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]32)C1	C43H74O2	nan	622.568881608	Ergosta-7,22-diene-3beta-yl pentadecanoa	KAAPPNYFWFPISZ	Terpenoids	Steroids	Ergostane steroids	http://www.wikidata.org/entity/Q271098	Ganoderma lucidum	60045.0	['Eukaryota']	['Fungi']	['Basidiomycota']	['Agaricomycetes']	['Polyporales']	['Ganodermataceae']	['Unknown']	['Ganoderma']	['Ganoderma lucidum']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	1	2.361744225025177	1	102	Terpenoids	0.25	Triterpenoids	0.171875	Sphingoid bases	0.09375
