feature_id	IK2D	Sources	SMILES	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_superclass	gnps_class	gnps_subclass	gnps_npclassifier_superclass	gnps_npclassifier_class	gnps_npclassifier_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality
97	QFMZAILDUGIQNO	sirius	CC1(C(=O)N(C(N1Cl)(C)C)CCOCCOCCOCCOCCOC)C																																																																																												1.0	1.0	-inf	-inf	-371.912	1.0	0.498	50.987	C18H35ClN2O6	[M - H2O - H]-	C18H32ClN2O5-	InChI=1S/C18H35ClN2O6/c1-17(2)16(22)20(18(3,4)21(17)19)6-7-24-10-11-26-14-15-27-13-12-25-9-8-23-5/h6-15H2,1-5H3	1-Chloro-3-[2-[2-[2-[2-(2-methoxyethoxy)ethoxy]ethoxy]ethoxy]ethyl]-2,2,5,5-tetramethylimidazolidin-4-one	CC1(C(=O)N(C(N1Cl)(C)C)CCOCCOCCOCCOCCOC)C	0.5	87691445	PUBCHEM:(87691445)	2.0	391.2	46.0	0.771	8.492507159693778e+17	8.492505718153388e+17	8.492505718153388e+17	
100	LQIOHDFFBIBCLJ	sirius	CC(C)N1C(=O)CN(CC1(C)C)C(=NC)NCC2CCN(C2)CC(F)(F)F																																																																																												1.0	1.0	0.029	0.029	-186.024	0.382	0.379	6.597	C18H32F3N5O	[M - H]-	C18H31F3N5O-	InChI=1S/C18H32F3N5O/c1-13(2)26-15(27)10-25(11-17(26,3)4)16(22-5)23-8-14-6-7-24(9-14)12-18(19,20)21/h13-14H,6-12H2,1-5H3,(H,22,23)	N',3,3-trimethyl-5-oxo-4-propan-2-yl-N-[[1-(2,2,2-trifluoroethyl)pyrrolidin-3-yl]methyl]piperazine-1-carboximidamide	CC(C)N1C(=O)CN(CC1(C)C)C(=NC)NCC2CCN(C2)CC(F)(F)F	2.0	120051639	PUBCHEM:(120051639)	2.0	390.249	49.0	0.813	8.492507338706683e+17	8.492505719327793e+17	8.492505719327793e+17	
107	VITGNIYTXHNNNE	sirius	CCCCCCCCCCCCC=CC(C(COP(=O)(O)O)N)O																																																																																												1.0	1.0	0.054	0.105	-192.143	0.481	0.45	13.961	C17H36NO5P	[M - H2O - H]-	C17H33NO4P-	InChI=1S/C17H36NO5P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-17(19)16(18)15-23-24(20,21)22/h13-14,16-17,19H,2-12,15,18H2,1H3,(H2,20,21,22)	(2S,3R,4E)-2-Azaniumyl-3-hydroxyheptadec-4-en-1-yl hydrogen phosphate	CCCCCCCCCCCCC=CC(C(COP(=O)(O)O)N)O	1.4	75228669;75228670;156026024;5283559;102211085;102379749;3247039;46891769	PUBCHEMANNOTATIONBIO;CHEBI:(184163);LIPIDMAPS:(LMSP01050007);PUBCHEM:(75228669 75228670 156026024 5283559 102211085 102379749 3247039 46891769);DSSTox:(DTXSID30677067)	139603214370.0	346.215	49.0	0.823	8.492507328137036e+17	8.492505722137978e+17	8.492505722137978e+17	
108	RNMJFVSFZHLKCO	sirius	CCCCCCCCC(C(CCCCCCCC(=O)OC)O[N+](=O)[O-])O[N+](=O)[O-]																																																																																												1.0	1.0	0.147	0.147	-353.405	1.0	0.497	82.43	C19H36N2O8	[M - H2O - H]-	C19H33N2O7-	InChI=1S/C19H36N2O8/c1-3-4-5-6-8-11-14-17(28-20(23)24)18(29-21(25)26)15-12-9-7-10-13-16-19(22)27-2/h17-18H,3-16H2,1-2H3	methyl (9R)-9,10-dinitrooxyoctadecanoate	CCCCCCCCC(C(CCCCCCCC(=O)OC)O[N+](=O)[O-])O[N+](=O)[O-]	7.4	140425584	PUBCHEM:(140425584)	2.0	401.229	50.0	0.835	8.492507328472581e+17	8.492505722515465e+17	8.492505722515465e+17	
119	JYYQBQLDJQFEIR	sirius	CCCCC1C(=O)N(C(=S)S1)C(C)C2=CC=CC=C2																																																																																												1.0	3.0	0.015	0.015	-362.608	0.033	0.186	2.884	C15H19NOS2	[M + Br]-	C15H19BrNOS2-	InChI=1S/C15H19NOS2/c1-3-4-10-13-14(17)16(15(18)19-13)11(2)12-8-6-5-7-9-12/h5-9,11,13H,3-4,10H2,1-2H3	5-Butyl-3-(alpha-methylbenzyl)rhodanine	CCCCC1C(=O)N(C(=S)S1)C(C)C2=CC=CC=C2	4.6	211708	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(211708);DSSTox:(DTXSID20946259)	137506062338.0	372.01	50.0	0.833	8.492507496748065e+17	8.492505726961427e+17	8.492505726961427e+17	
121	QYXQWDYQZAJRHC	sirius	CC(C1CC(N(C(C1)(C)C)[O])(C)C)C(=CC2=CC=CC=C2)C3=CC=CC=C3																																																																																												1.0	1.0	-inf	-inf	-419.528	1.0	0.0	10.654	C25H32NO	[M - H2O - H]-	C25H29N-	InChI=1S/C25H32NO/c1-19(22-17-24(2,3)26(27)25(4,5)18-22)23(21-14-10-7-11-15-21)16-20-12-8-6-9-13-20/h6-16,19,22H,17-18H2,1-5H3	[2,2,6,6-Tetramethyl-4-(1-methyl-2,3-diphenyl-2-propenyl)piperidinooxy]radical	CC(C1CC(N(C(C1)(C)C)[O])(C)C)C(=CC2=CC=CC=C2)C3=CC=CC=C3	6.6	102363007	PUBCHEM:(102363007)	2.0	343.232	50.0	0.829	8.492507176596823e+17	8.492505727716402e+17	8.492505727716402e+17	
122	ULLMWXPSQSZINF	sirius	C[N+](C)(C)CC(CC(=O)O)OC(=O)CCCCCCCCCCC(=O)O																																																																																												1.0	6.0	0.405	0.405	-251.809	0.01	0.001	16.253	C19H35NO6	[M - H]-	C19H34NO6-	InChI=1S/C19H35NO6/c1-20(2,3)15-16(14-18(23)24)26-19(25)13-11-9-7-5-4-6-8-10-12-17(21)22/h16H,4-15H2,1-3H3,(H-,21,22,23,24)/p+1	O-(11-carboxyundecanoyl)carnitine	C[N+](C)(C)CC(CC(=O)O)OC(=O)CCCCCCCCCCC(=O)O	3.1	145720503;145720504;71464543;71464544	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0240775);CHEBI:(73064 165603);LIPIDMAPS:(LMFA07070083);PUBCHEM:(145720503 145720504 71464543 71464544)	2164260906.0	372.239	52.0	0.859	8.492506792943809e+17	8.492505728135832e+17	8.492505728135832e+17	
124	SJDWSVGEFCXILI	sirius	CCCN1C=NN=C1CN(C)CC2=NN3CCN(CC3=C2)C(=O)NC(C)C																																																																																												1.0	1.0	0.04	0.04	-230.685	0.133	0.172	3.44	C18H30N8O	[M - H]-	C18H29N8O-	InChI=1S/C18H30N8O/c1-5-6-25-13-19-21-17(25)12-23(4)10-15-9-16-11-24(7-8-26(16)22-15)18(27)20-14(2)3/h9,13-14H,5-8,10-12H2,1-4H3,(H,20,27)	2-[[methyl-[(4-propyl-1,2,4-triazol-3-yl)methyl]amino]methyl]-N-propan-2-yl-6,7-dihydro-4H-pyrazolo[1,5-a]pyrazine-5-carboxamide	CCCN1C=NN=C1CN(C)CC2=NN3CCN(CC3=C2)C(=O)NC(C)C	-0.4	56909452	PUBCHEM:(56909452)	2.0	373.243	52.0	0.868	8.492506805065349e+17	8.49250572893275e+17	8.49250572893275e+17	
125	FRZIQVNLLGECCX	sirius	CC12CCC3C(C1CCC2NCCCO)CCC4=C3C=CC(=C4)O																																																																																												1.0	1.0	0.087	0.087	-324.628	0.522	0.645	5.259	C21H31NO2	[M + Cl]-	C21H31ClNO2-	InChI=1S/C21H31NO2/c1-21-10-9-17-16-6-4-15(24)13-14(16)3-5-18(17)19(21)7-8-20(21)22-11-2-12-23/h4,6,13,17-20,22-24H,2-3,5,7-12H2,1H3	Prolame	CC12CCC3C(C1CCC2NCCCO)CCC4=C3C=CC(=C4)O	4.19	127441	BloodExposome:(127441);MESH:(127441);PUBCHEM:(127441);DSSTox:(DTXSID40912431);PUBMED:(null)	137443147846.0	364.207	52.0	0.872	8.492506846463135e+17	8.49250572935218e+17	8.492505729310237e+17	
126	LBDWOAGGEDFQTL	sirius	CCC(CCC(CC(CCC1CC(C(CC1C2CCNC(C2)N)O)OCCO)OC(=O)C)OC(=O)C)CO																																																																																												1.0	1.0	0.056	0.056	-480.455	0.703	0.5	83.155	C28H52N2O8	[M - H]-	C28H51N2O8-	InChI=1S/C28H52N2O8/c1-4-20(17-32)5-7-23(37-18(2)33)15-24(38-19(3)34)8-6-21-13-27(36-12-11-31)26(35)16-25(21)22-9-10-30-28(29)14-22/h20-28,30-32,35H,4-17,29H2,1-3H3	[5-Acetyloxy-1-[2-(2-aminopiperidin-1-ium-4-yl)-4-hydroxy-5-(2-hydroxyethoxy)cyclohexyl]-8-(hydroxymethyl)decan-3-yl] acetate	CCC(CCC(CC(CCC1CC(C(CC1C2CCNC(C2)N)O)OCCO)OC(=O)C)OC(=O)C)CO	1.5	163130364;163130365;163130366;163130367	COCONUT:(CNP0445478);SUPERNATURAL:(SN0097968);PUBCHEM:(163130364 163130365 163130366 163130367)	3145730.0	543.365	52.0	0.871	8.492507115024438e+17	8.49250572989744e+17	8.49250572989744e+17	
133	CXJPLERGFLFFDX	sirius	CCCCCC(CCCCCCCCCCCCCCS(=O)(=O)O)O																																																																																												1.0	1.0	0.036	0.036	-105.837	0.919	0.537	64.332	C20H42O4S	[M - H]-	C20H41O4S-	InChI=1S/C20H42O4S/c1-2-3-14-17-20(21)18-15-12-10-8-6-4-5-7-9-11-13-16-19-25(22,23)24/h20-21H,2-19H2,1H3,(H,22,23,24)	15-Hydroxyicosane-1-sulfonic acid	CCCCCC(CCCCCCCCCCCCCCS(=O)(=O)O)O	7.1	101814376	PUBCHEM:(101814376)	2.0	377.274	60.0	1.001	8.492507350115191e+17	8.492505732749568e+17	8.492505732749568e+17	
134	KXBXJDAVBNHVKW	sirius	CCCCCCCCCC=CC=CC=CC=CC=CC=CC(=O)NCC(=O)O																																																																																												1.0	4.0	0.308	0.308	-210.713	0.14	0.15	6.228	C24H35NO3	[M - H2O - H]-	C24H32NO2-	InChI=1S/C24H35NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-23(26)25-22-24(27)28/h10-21H,2-9,22H2,1H3,(H,25,26)(H,27,28)	Docosahexaenoylglycine	CCCCCCCCCC=CC=CC=CC=CC=CC=CC(=O)NCC(=O)O	7.4	53442581;77519575	CHEBI:(184045);PUBCHEM:(53442581 77519575);PUBMED:(null)	98.0	366.241	59.0	0.981	8.492507265516073e+17	8.492505733127055e+17	8.492505733127055e+17	
138	YSMUBCPALREUPQ	sirius	COC1=C(C=C(C=C1)CCNC(=O)CCC2=NN=C(NC2=O)C3=CC(=CC=C3)OCC4CC4)OC																																																																																												1.0	1.0	0.344	0.344	-416.765	1.0	0.177	24.16	C26H30N4O5	[M - H2O - H]-	C26H27N4O4-	InChI=1S/C26H30N4O5/c1-33-22-10-8-17(14-23(22)34-2)12-13-27-24(31)11-9-21-26(32)28-25(30-29-21)19-4-3-5-20(15-19)35-16-18-6-7-18/h3-5,8,10,14-15,18H,6-7,9,11-13,16H2,1-2H3,(H,27,31)(H,28,30,32)	3-{3-[3-(cyclopropylmethoxy)phenyl]-5-oxo-2,5-dihydro-1,2,4-triazin-6-yl}-N~1~-(3,4-dimethoxyphenethyl)propanamide	COC1=C(C=C(C=C1)CCNC(=O)CCC2=NN=C(NC2=O)C3=CC(=CC=C3)OCC4CC4)OC	2.8	135868505	SUPERNATURAL:(SN0459099);PUBCHEM:(135868505)	1048578.0	459.202	61.0	1.019	8.492506877249329e+17	8.492505734720891e+17	8.492505734720891e+17	
142	RLBAFDJXAXIJCH	isdb	Cc1nc(CCCCCCCC(O)CCCCO)ccc1O																																													-1.0							1.0	0.6885925	ISDB	http://www.wikidata.org/entity/Q105239745	RLBAFDJXAXIJCH-UHFFFAOYSA-N	InChI=1S/C18H31NO3/c1-15-18(22)13-12-16(19-15)9-5-3-2-4-6-10-17(21)11-7-8-14-20/h12-13,17,20-22H,2-11,14H2,1H3	Cc1nc(CCCCCCCC(O)CCCCO)ccc1O	C18H31NO3		309.23039385199996	2-Methyl-6-(8,12-dihydroxydodecyl)pyridine-3-ol	Alkaloids	Nicotinic acid alkaloids	Pyridine alkaloids	http://www.wikidata.org/entity/Q15537762	Senna multijuga	68519.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Unknown']	['Senna']	['Senna multijuga']		['Eukaryota']									1.0	0.0	3.754369974136353	1.0																									
142	WRADPCFZZWXOTI	sirius	CCCCCCCCC(=CCCCCCCCC(=O)O)[N+](=O)[O-]																																																																																												1.0	1.0	0.045	0.084	-74.661	1.0	0.499	116.02	C18H33NO4	[M - H2O - H]-	C18H30NO3-	InChI=1S/C18H33NO4/c1-2-3-4-5-8-11-14-17(19(22)23)15-12-9-6-7-10-13-16-18(20)21/h15H,2-14,16H2,1H3,(H,20,21)	(Z)-10-nitrooctadec-9-enoate	CCCCCCCCC(=CCCCCCCCC(=O)O)[N+](=O)[O-]	6.7	53394576;53442606;137699803;117819012;49820522;24836820	PUBCHEMANNOTATIONBIO:(null);NORMAN:(NS00096553);HMDB:(HMDB0062737 HMDB0247556);BloodExposome:(53394576 24836820);CHEBI:(86285);LIPIDMAPS:(LMFA01120003);SUPERNATURAL:(SN0417669);MESH:(24836820 53394576);PUBCHEM:(53394576 53442606 137699803 117819012 49820522 24836820);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	2203320430.0	308.223	62.0	1.028	8.492506873432511e+17	8.49250573635667e+17	8.492505736314726e+17	
143	DMJBIYDCCUIVGN	sirius	CC(C)(C)OC(=O)NC(CC1CCN(CC1)C(=O)OC(C)(C)C)C(=O)O																																																																																												1.0	2.0	0.038	0.038	-314.981	0.097	0.483	8.811	C18H32N2O6	[M - H]-	C18H31N2O6-	InChI=1S/C18H32N2O6/c1-17(2,3)25-15(23)19-13(14(21)22)11-12-7-9-20(10-8-12)16(24)26-18(4,5)6/h12-13H,7-11H2,1-6H3,(H,19,23)(H,21,22)	2-{[(tert-butoxy)carbonyl]amino}-3-{1-[(tert-butoxy)carbonyl]piperidin-4-yl}propanoic acid	CC(C)(C)OC(=O)NC(CC1CCN(CC1)C(=O)OC(C)(C)C)C(=O)O	2.5	21899582;27281612;27281614	COCONUT:(CNP0046534);PUBCHEM:(21899582 27281612 27281614)	2097154.0	371.218	62.0	1.029	8.492506815215566e+17	8.492505736818043e+17	8.492505736818043e+17	
143	PHMBVCPLDPDESM	isdb	CN1[C@H]2CC[C@@H]1[C@@H](C(=O)O)[C@@H](O)C2																																													9.0	Alkaloids	0.3333333333333333	Ornithine alkaloids	0.3333333333333333	Tropane alkaloids	0.3333333333333333	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q420028	PHMBVCPLDPDESM-FKSUSPILSA-N	InChI=1S/C9H15NO3/c1-10-5-2-3-6(10)8(9(12)13)7(11)4-5/h5-8,11H,2-4H2,1H3,(H,12,13)/t5-,6+,7-,8+/m0/s1	CN1[C@H]2CC[C@@H]1[C@@H](C(=O)O)[C@@H](O)C2	C9H15NO3	pos_2MH	185.10519334	(1R,2R,3S,5S)-3-hydroxy-8-methyl-8-azoniabicyclo[3.2.1]octane-2-carboxylate	Alkaloids	Ornithine alkaloids	Tropane alkaloids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7.0	3.0	8.5	1.0																									
144	GEWOFEPIJRKZEE	sirius	CCCNC(=O)CN=C(NCC)NCCN1C=NN=C1CC																																																																																												1.0	1.0	0.009	0.009	-173.536	0.274	0.271	10.278	C14H27N7O	[M + Cl]-	C14H27ClN7O-	InChI=1S/C14H27N7O/c1-4-7-16-13(22)10-18-14(15-6-3)17-8-9-21-11-19-20-12(21)5-2/h11H,4-10H2,1-3H3,(H,16,22)(H2,15,17,18)	2-[[ethylamino-[2-(3-ethyl-1,2,4-triazol-4-yl)ethylamino]methylidene]amino]-N-propylacetamide	CCCNC(=O)CN=C(NCC)NCCN1C=NN=C1CC	0.2	111701401	PUBCHEM:(111701401)	2.0	344.199	62.0	1.032	8.492507340761893e+17	8.492505737237473e+17	8.492505737237473e+17	
145	ULLMWXPSQSZINF	sirius	C[N+](C)(C)CC(CC(=O)O)OC(=O)CCCCCCCCCCC(=O)O																																																																																												1.0	2.0	0.086	0.133	-321.029	0.105	0.499	37.498	C19H35NO6	[M - H2O - H]-	C19H32NO5-	InChI=1S/C19H35NO6/c1-20(2,3)15-16(14-18(23)24)26-19(25)13-11-9-7-5-4-6-8-10-12-17(21)22/h16H,4-15H2,1-3H3,(H-,21,22,23,24)/p+1	O-(11-carboxyundecanoyl)carnitine	C[N+](C)(C)CC(CC(=O)O)OC(=O)CCCCCCCCCCC(=O)O	3.1	145720503;145720504;71464543;71464544	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0240775);CHEBI:(73064 165603);LIPIDMAPS:(LMFA07070083);PUBCHEM:(145720503 145720504 71464543 71464544)	2164260906.0	354.228	62.0	1.032	8.492506980177556e+17	8.49250573761496e+17	8.49250573761496e+17	
147	JUYVPLSBMNUATE	sirius	CC(C)CCCCCCCCCCC(C(C(C(=O)NCC(=O)O)O)O)O																																																																																												1.0	6.0	0.302	0.302	-208.961	0.114	0.212	8.295	C19H37NO6	[M - H]-	C19H36NO6-	InChI=1S/C19H37NO6/c1-14(2)11-9-7-5-3-4-6-8-10-12-15(21)17(24)18(25)19(26)20-13-16(22)23/h14-15,17-18,21,24-25H,3-13H2,1-2H3,(H,20,26)(H,22,23)	2-[(2,3,4-Trihydroxy-15-methylhexadecanoyl)amino]acetic acid	CC(C)CCCCCCCCCCC(C(C(C(=O)NCC(=O)O)O)O)O	3.7	164519613	LIPIDMAPS:(LMFA08020378);PUBCHEM:(164519613)	2147483650.0	374.255	62.0	1.035	8.492507326207656e+17	8.492505738369935e+17	8.492505738369935e+17	
148	HODQKEDWOFDTLF	sirius	CC(C)CC1=CSC(=N1)CC(C)CCC(C)CC2=CN(N=N2)CC(C)C																																																																																												1.0	9.0	0.026	0.026	-221.888	0.012	0.012	2.758	C21H36N4S	[M - H]-	C21H35N4S-	InChI=1S/C21H36N4S/c1-15(2)9-20-14-26-21(22-20)11-18(6)8-7-17(5)10-19-13-25(24-23-19)12-16(3)4/h13-18H,7-12H2,1-6H3	2-[2,5-Dimethyl-6-[1-(2-methylpropyl)triazol-4-yl]hexyl]-4-(2-methylpropyl)-1,3-thiazole	CC(C)CC1=CSC(=N1)CC(C)CCC(C)CC2=CN(N=N2)CC(C)C	6.6	130306055	PUBCHEM:(130306055)	2.0	375.258	62.0	1.038	8.492507379139777e+17	8.492505739041024e+17	8.492505739041024e+17	
149	TUCKWWCORIKOGI	sirius	CC(=O)OC(CCC1CC(C(CC1C2CCNC(C2)N)O)OC)CC(CC3CCCCC3O)OC(=O)C																																																																																												1.0	2.0	0.07	0.07	-431.252	0.268	0.5	109.307	C28H50N2O7	[M - H]-	C28H49N2O7-	InChI=1S/C28H50N2O7/c1-17(31)36-22(15-23(37-18(2)32)12-21-6-4-5-7-25(21)33)9-8-19-13-27(35-3)26(34)16-24(19)20-10-11-30-28(29)14-20/h19-28,30,33-34H,4-16,29H2,1-3H3	[5-Acetyloxy-1-[2-(2-aminopiperidin-1-ium-4-yl)-4-hydroxy-5-methoxycyclohexyl]-6-(2-hydroxycyclohexyl)hexan-3-yl] acetate	CC(=O)OC(CCC1CC(C(CC1C2CCNC(C2)N)O)OC)CC(CC3CCCCC3O)OC(=O)C	2.4	163181146;163181147;163181148;163181149	COCONUT:(CNP0477340);SUPERNATURAL:(SN0467408);PUBCHEM:(163181146 163181147 163181148 163181149)	3145730.0	525.354	63.0	1.043	8.492507111585107e+17	8.492505739628227e+17	8.492505739628227e+17	
150	OYXGAALVEDCAQP	sirius	CC(C)(C)OC(=O)CCC(CCC(=O)OC(C)(C)C)(CCC(=O)OC(C)(C)C)NCCCO[Si](C)(C)C(C)(C)C																																																																																												1.0	2.0	-inf	-inf	-278.446	0.262	0.0	34.433	C31H61NO7Si	[M - H]-	C31H60NO7Si-	InChI=1S/C31H61NO7Si/c1-27(2,3)37-24(33)16-19-31(20-17-25(34)38-28(4,5)6,21-18-26(35)39-29(7,8)9)32-22-15-23-36-40(13,14)30(10,11)12/h32H,15-23H2,1-14H3	Ditert-butyl 4-[3-[tert-butyl(dimethyl)silyl]oxypropylamino]-4-[3-[(2-methylpropan-2-yl)oxy]-3-oxopropyl]heptanedioate	CC(C)(C)OC(=O)CCC(CCC(=O)OC(C)(C)C)(CCC(=O)OC(C)(C)C)NCCCO[Si](C)(C)C(C)(C)C	7.341	142448903	PUBCHEM:(142448903)	2.0	586.414	63.0	1.043	8.492507046573391e+17	8.492505740257372e+17	8.492505740215429e+17	
152	TYWLCISSQGISSI	sirius	C1COCCOCC(COCCOCCO1)(CNCCN)CNCCN																																																																																												1.0	1.0	0.039	0.039	-189.185	0.511	0.499	9.878	C17H38N4O5	[M - H2O - H]-	C17H35N4O4-	InChI=1S/C17H38N4O5/c18-1-3-20-13-17(14-21-4-2-19)15-25-11-9-23-7-5-22-6-8-24-10-12-26-16-17/h20-21H,1-16,18-19H2	N,N''-[(1,4,7,10,13-Pentaoxacyclohexadecane-15,15-diyl)bismethylene]bis(ethane-1,2-diamine)	C1COCCOCC(COCCOCCO1)(CNCCN)CNCCN	-3.4	10714685	PUBCHEM:(10714685)	2.0	359.263	64.0	1.07	8.492506744080163e+17	8.492505741096233e+17	8.492505741096233e+17	
154	DIKKOKPMRZWQBP	sirius	CCCCC(CCCC)(CCCC)NC(=O)CCC(=O)NC(CCCCOO)(CCCOO)CCCOO																																																																																												1.0	2.0	0.539	0.539	-233.512	0.271	0.5	65.362	C28H56N2O8	[M - H2O - H]-	C28H53N2O7-	InChI=1S/C28H56N2O8/c1-4-7-16-27(17-8-5-2,18-9-6-3)29-25(31)14-15-26(32)30-28(20-12-23-37-34,21-13-24-38-35)19-10-11-22-36-33/h33-35H,4-24H2,1-3H3,(H,29,31)(H,30,32)	N-(5-butylnonan-5-yl)-N'-[1,8-dihydroperoxy-4-(3-hydroperoxypropyl)octan-4-yl]butanediamide	CCCCC(CCCC)(CCCC)NC(=O)CCC(=O)NC(CCCCOO)(CCCOO)CCCOO	4.5	53761807	PUBCHEM:(53761807)	2.0	529.386	64.0	1.066	8.492506878591506e+17	8.492505741851208e+17	8.492505741851208e+17	
157	TZUUYLGLWRQHEH	sirius	CCCCCCCCCCCCCCCCOCC(COC1C(C(C(C(O1)CO)O)O)N)NC(=O)OC																																																																																												1.0	1.0	-inf	-inf	-287.749	1.0	0.5	57.706	C27H54N2O8	[M - H2O - H]-	C27H51N2O7-	InChI=1S/C27H54N2O8/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-35-19-21(29-27(33)34-2)20-36-26-23(28)25(32)24(31)22(18-30)37-26/h21-26,30-32H,3-20,28H2,1-2H3,(H,29,33)	methyl N-[1-[(2R,4R,5S)-3-amino-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-hexadecoxypropan-2-yl]carbamate	CCCCCCCCCCCCCCCCOCC(COC1C(C(C(C(O1)CO)O)O)N)NC(=O)OC	5.1	145973440;130187905	PUBCHEM:(145973440 130187905)	2.0	515.37	67.0	1.111	8.49250673107782e+17	8.492505743067556e+17	8.492505743067556e+17	
158	LEZOFDVNUPSBMM	sirius	CCCCCCCC=CC=CC(=O)NC(C(C)O)C(=O)NC1C=CCCNC(=O)CC(C(NC1=O)C(C)C)O																																																																																												1.0	3.0	0.072	0.072	-432.658	0.044	0.05	41.359	C29H48N4O6	[M - H]-	C29H47N4O6-	InChI=1S/C29H48N4O6/c1-5-6-7-8-9-10-11-12-13-17-24(36)32-27(21(4)34)29(39)31-22-16-14-15-18-30-25(37)19-23(35)26(20(2)3)33-28(22)38/h11-14,16-17,20-23,26-27,34-35H,5-10,15,18-19H2,1-4H3,(H,30,37)(H,31,39)(H,32,36)(H,33,38)	(2E,4E)-N-[(2S,3R)-3-hydroxy-1-[[(4R,5S,8S,9E)-4-hydroxy-2,7-dioxo-5-propan-2-yl-1,6-diazacyclododec-9-en-8-yl]amino]-1-oxobutan-2-yl]dodeca-2,4-dienamide	CCCCCCCC=CC=CC(=O)NC(C(C)O)C(=O)NC1C=CCCNC(=O)CC(C(NC1=O)C(C)C)O	4.1	60147045	PUBCHEMANNOTATIONBIO;PUBCHEM:(60147045)	16777218.0	547.352	67.0	1.113	8.492507049257747e+17	8.492505743654758e+17	8.492505743654758e+17	
