feature_id	sources_IK2D	sources_number_IK2D	sources_npc_pathway	sources_npc_superclass	sources_npc_class	canopus_formulaRank	canopus_molecularFormula	canopus_adduct	canopus_precursorFormula	canopus_npc_pathway	canopus_NPC#pathway Probability	canopus_npc_superclass	canopus_NPC#superclass Probability	canopus_npc_class	canopus_NPC#class Probability	canopus_ClassyFire#superclass	canopus_ClassyFire#superclass probability	canopus_ClassyFire#class	canopus_ClassyFire#class Probability	canopus_ClassyFire#subclass	canopus_ClassyFire#subclass Probability	canopus_ClassyFire#level 5	canopus_ClassyFire#level 5 Probability	canopus_ClassyFire#most specific class	canopus_ClassyFire#most specific class Probability	canopus_ClassyFire#all classifications	canopus_ionMass	canopus_retentionTimeInSeconds	canopus_retentionTimeInMinutes	canopus_formulaId	canopus_alignedFeatureId	canopus_compoundId	canopus_overallFeatureQuality	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_IK2D	gnps_superclass	gnps_class	gnps_subclass	gnps_npc_superclass	gnps_npc_class	gnps_npc_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_IK2D	isdb_npc_pathway	isdb_npc_superclass	isdb_npc_class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_IK2D	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality	gnps_mn_parent mass	gnps_mn_RTMean	gnps_mn_ATTRIBUTE_treatment:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_treatment:GNPSGROUP:mock	gnps_mn_ATTRIBUTE_treatment:GNPSGROUP:untreated	gnps_mn_ATTRIBUTE_treatment:GNPSGROUP:PET	gnps_mn_ATTRIBUTE_phase:GNPSGROUP:inf_1	gnps_mn_ATTRIBUTE_phase:GNPSGROUP:inf_2	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:blank_inf_1	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:blank_inf_2	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:mock_inf_1	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:mock_inf_2	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:untreated_inf_1	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:untreated_inf_2	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:PET_inf_1	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:PET_inf_2	gnps_mn_component	gnps_mn_#Scan#	gnps_mn_Compound_Name
232	sirius	1.0	canopus	canopus	canopus	1.0	C20H33NO5S	[M - H2O - H]-	C20H30NO4S-	Fatty acids	0.961	Eicosanoids	0.397	Leukotrienes	0.381	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.998	Amino acids and derivatives	0.998	L-alpha-amino acids	0.567	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Thioethers; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Long-chain fatty acids; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	380.19	174.0	2.905	8.492507396671969e+17	8.492505776747821e+17	8.492505776747821e+17																																																																																															1.0	1.0	0.027	0.027	-273.405	1.0	0.496	44.167	C20H33NO5S	[M - H2O - H]-	C20H30NO4S-	UQNLLPFZOWNSLH	InChI=1S/C20H33NO5S/c1-3-5-7-8-9-10-14-18(20(22)23)21(16-6-4-2)17-13-11-12-15-19(17)27(24,25)26/h11-13,15,18H,3-10,14,16H2,1-2H3,(H,22,23)(H,24,25,26)	2-[Butyl(2-sulfophenyl)amino]decanoic acid	CCCCCCCCC(C(=O)O)N(CCCC)C1=CC=CC=C1S(=O)(=O)O	5.6	138420294	PUBCHEM:(138420294)	2.0	380.19	174.0	2.905	8.492507396671969e+17	8.492505776747821e+17	8.492505776747821e+17		380.1895882803283	2.9026082	0	0.0	213569.485	0	269010.75	0.0	379893.28	0.0	0.0	0.0	427138.97	0.0	0	0	-1		
233	sirius	1.0	canopus	canopus	canopus	1.0	C18H34N6O5	[M - H2O - H]-	C18H31N6O4-	Amino acids and Peptides	0.414	Fatty amides	0.095	Polyamines	0.126	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.986	Amino acids, peptides, and analogues	0.597	Amino acids and derivatives	0.567	Amino acids and derivatives	0.567	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Hydroxamic acids; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	395.243	175.0	2.919	8.492507400698501e+17	8.492505777125308e+17	8.492505777125308e+17																																																																																															1.0	1.0	0.121	0.121	-356.24	0.492	0.059	20.118	C18H34N6O5	[M - H2O - H]-	C18H31N6O4-	ISCFCYZPYNTVNH	InChI=1S/C18H34N6O5/c1-10(9-25)21-18(29)14(7-5-6-8-19)24-17(28)13(4)23-16(27)12(3)22-15(26)11(2)20/h9-14H,5-8,19-20H2,1-4H3,(H,21,29)(H,22,26)(H,23,27)(H,24,28)	H-Ala-Ala-Ala-Lys-Ala-al	CC(C=O)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)N	-2.0	91801132	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(91801132)	16777218.0	395.243	175.0	2.919	8.492507400698501e+17	8.492505777125308e+17	8.492505777125308e+17		395.2434568070962	2.9189277	0	257480.875	429596.25	0	619864.9833333333	0.0	485440.7	0.0	514961.75	0.0	859192.5	0.0	0	0	-1		
234	sirius	1.0	canopus	canopus	canopus	1.0	C15H25FN5O4P	[M - H2O - H]-	C15H22FN5O3P-	Alkaloids	0.868	Pseudoalkaloids (transamidation)	0.046	Purine alkaloids	0.009	Organoheterocyclic compounds	0.998	Diazines	0.423	Pyrimidines and pyrimidine derivatives	0.268	Aminopyrimidines and derivatives	0.507	Aminopyrimidines and derivatives	0.507	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Imidazoles; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Organic phosphonic acids and derivatives; Azoles; Aryl fluorides; Fluorobenzenes; Aminopyrimidines and derivatives; Organic phosphonic acids; Organofluorides; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Aryl halides; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	370.145	176.0	2.929	8.492507323523301e+17	8.492505777502796e+17	8.492505777502796e+17																																																																																															1.0	1.0	0.007	0.007	-241.984	0.457	0.037	8.987	C15H25FN5O4P	[M - H2O - H]-	C15H22FN5O3P-	NHNYWPIZTJASFP	InChI=1S/C15H25FN5O4P/c1-4-24-26(22,25-5-2)10-23-13(6-11(3)16)7-12-8-20-21-14(12)18-9-19-15(21)17/h8-9,11,13H,4-7,10H2,1-3H3,(H2,17,18,19)	8-[(2S,4R)-2-(diethoxyphosphorylmethoxy)-4-fluoropentyl]pyrazolo[1,5-a][1,3,5]triazin-4-amine	CCOP(=O)(COC(CC1=C2N=CN=C(N2N=C1)N)CC(C)F)OCC	1.1	137511182	PUBCHEM:(137511182)	2.0	370.145	176.0	2.929	8.492507323523301e+17	8.492505777502796e+17	8.492505777502796e+17		370.1448848383646	2.9279897	0	299010.75	139224.56	0	292156.8733333333	0.0	0.0	0.0	598021.5	0.0	278449.12	0.0	0	0	-1		
235	sirius	1.0	canopus	canopus	canopus	1.0	C22H34O3	[M - H2O - H]-	C22H31O2-	Fatty acids	1.0	Docosanoids	0.999	Other Docosanoids	0.904	Lipids and lipid-like molecules	0.998	Fatty Acyls	0.997	Fatty acids and conjugates	0.995	Very long-chain fatty acids	0.967	Very long-chain fatty acids	0.967	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Very long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	327.233	177.0	2.948	8.49250711670216e+17	8.492505777880283e+17	8.492505777880283e+17																																																																																															1.0	1.0	0.104	0.104	-105.692	1.0	0.5	21.185	C22H34O3	[M - H2O - H]-	C22H31O2-	FIGZGSKWTDIPGX	InChI=1S/C22H34O3/c1-2-3-15-18-21(23)19-16-13-11-9-7-5-4-6-8-10-12-14-17-20-22(24)25/h5-8,11-14,16,19,21,23H,2-4,9-10,15,17-18,20H2,1H3,(H,24,25)	(17S)-17-hydroxydocosa-4,7,10,13,15-pentaenoic acid	CCCCCC(C=CC=CCC=CCC=CCC=CCCC(=O)O)O	5.6	25257088;73026130;60053067;90756537;72205181;91378229;11602675	CHEBI:(138673);PUBCHEM:(25257088 73026130 60053067 90756537 72205181 91378229 11602675);PUBMED:(null)	98.0	327.233	177.0	2.948	8.49250711670216e+17	8.492505777880283e+17	8.492505777880283e+17		327.23253300695217	2.9479148	0	0.0	242801.08	0	161867.38666666666	0.0	0.0	0.0	0.0	0.0	485602.16	0.0	0	0	-1		
236	sirius	1.0	canopus	canopus	canopus	1.0	C36H52FNO	[M - H2O - H]-	C36H49FN-	Fatty acids	0.992	Spingolipids	0.996	Ceramides	0.795	Lipids and lipid-like molecules	0.632	Sphingolipids	0.5					Sphingolipids	0.5	Organic compounds; Lipids and lipid-like molecules; Halobenzenes; Alcohols and polyols; Sphingolipids; Organohalogen compounds; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Aryl fluorides; Fluorobenzenes; Organofluorides; Secondary alcohols; Benzene and substituted derivatives; Benzenoids; Aryl halides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	514.386	179.0	2.986	8.492506707380001e+17	8.492505778215827e+17	8.492505778215827e+17																																																																																															1.0	1.0	0.018	0.017	-563.57	1.0	0.5	17.228	C36H52FNO	[M - H2O - H]-	C36H49FN-	AENZYLNKCVNYCD	InChI=1S/C36H52FNO/c1-4-6-8-10-11-13-14-16-28-18-20-29(21-19-28)31-23-24-33(32(26-31)27-38)34-25-22-30(35(37)36(34)39-3)17-15-12-9-7-5-2/h22-26,28-29H,4-21H2,1-3H3	2-(3-Fluoro-4-heptyl-2-methoxyphenyl)-5-(4-nonylcyclohexyl)benzonitrile	CCCCCCCCCC1CCC(CC1)C2=CC(=C(C=C2)C3=C(C(=C(C=C3)CCCCCCC)F)OC)C#N	14.0	141494313	PUBCHEM:(141494313)	2.0	514.386	179.0	2.986	8.492506707380001e+17	8.492505778215827e+17	8.492505778215827e+17		514.3863932027793	2.985876	0	212520.36	0.0	0	141680.24	0.0	0.0	0.0	425040.72	0.0	0.0	0.0	0	0	-1		
237																																																																																																																																																									497.3960830570248	2.9946616	0	210806.61	0.0	0	140537.74	0.0	0.0	0.0	421613.22	0.0	0.0	0.0	0	0	-1		
238	sirius	1.0	canopus	canopus	canopus	2.0	C27H55N5O4	[M - H]-	C27H54N5O4-	Alkaloids	0.517	Oligopeptides	0.069	Cyclic peptides	0.027	Organic acids and derivatives	0.977	Carboxylic acids and derivatives	0.963	Amino acids, peptides, and analogues	0.918	Amino acids and derivatives	0.91	Alpha amino acids and derivatives	0.696	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alkyl aryl ethers; Piperazines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Phenol ethers; Diazinanes; Benzenoids; Amines; Tertiary amines; N-alkylpiperazines; Aralkylamines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	512.415	195.0	3.244	8.492506756117816e+17	8.492505778886916e+17	8.492505778844973e+17																																																																																															1.0	2.0	0.017	0.017	-553.861	0.483	0.5	11.046	C27H55N5O4	[M - H]-	C27H54N5O4-	TXHYAVVCUSKTJF	InChI=1S/C27H55N5O4/c1-20-23(33)12-11-22(32-20)10-9-21(18-29-3)8-6-4-5-7-13-27(36,17-25(34)35)19-31-26(2)14-15-30-24(28)16-26/h20-24,29-33,36H,4-19,28H2,1-3H3,(H,34,35)	3-{[(2-amino-4-methylpiperidin-4-yl)amino]methyl}-3-hydroxy-12-(5-hydroxy-6-methylpiperidin-2-yl)-10-[(methylamino)methyl]dodecanoic acid	CC1C(CCC(N1)CCC(CCCCCCC(CC(=O)O)(CNC2(CCNC(C2)N)C)O)CNC)O	-1.1	162792076;162792077	COCONUT:(CNP0006792);SUPERNATURAL:(SN0362580);PUBCHEM:(162792076 162792077)	3145730.0	512.415	195.0	3.244	8.492506756117816e+17	8.492505778886916e+17	8.492505778844973e+17		512.4148632798446	3.2437432	0	215725.81	0.0	0	143817.2066666667	0.0	0.0	0.0	431451.62	0.0	0.0	0.0	0	0	-1		
239																																																																																																																																																									528.401905757255	3.240809	0	477919.53	143996.03	0	414610.37333333335	0.0	0.0	0.0	955839.06	0.0	287992.06	0.0	0	0	-1		
240																																																																																																																																																									511.4115380200008	3.2436488	0	681675.3	315553.625	0	753260.5966666667	0.0	265323.94	0.0	1363350.6	0.0	631107.25	0.0	0	0	-1		
241	sirius	1.0	canopus	canopus	canopus	2.0	C42H70O6	[M - H]-	C42H69O6-	Terpenoids	0.996	Triterpenoids	0.674	Prenyl quinone meroterpenoids	0.158	Lipids and lipid-like molecules	0.93	Prenol lipids	0.941					Prenol lipids	0.941	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Organooxygen compounds; Carboxylic acids; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	669.507	203.0	3.377	8.492506968433505e+17	8.492505779935492e+17	8.492505779893549e+17																																																																																															1.0	2.0	0.179	0.179	-371.872	0.208	0.444	6.173	C42H70O6	[M - H]-	C42H69O6-	FJNUQKIPXXVRAH	InChI=1S/C42H70O6/c1-29(18-14-19-31(3)22-23-37-38(6,7)26-35(47-33(5)43)27-40(37,10)46)16-12-13-17-30(2)20-15-21-32(4)36(45)28-42-39(8,9)24-34(44)25-41(42,11)48-42/h12-13,15,20,23,29-32,34-35,44,46H,14,16-19,21-22,24-28H2,1-11H3	[(1S,3R)-3-hydroxy-4-[(9E,13E)-18-[(1S,4S,6R)-4-hydroxy-2,2,6-trimethyl-7-oxabicyclo[4.1.0]heptan-1-yl]-3,7,12,16-tetramethyl-17-oxooctadeca-9,13-dienylidene]-3,5,5-trimethylcyclohexyl] acetate	CC(CCCC(C)CC=C1C(CC(CC1(C)O)OC(=O)C)(C)C)CC=CCC(C)C=CCC(C)C(=O)CC23C(CC(CC2(O3)C)O)(C)C	8.7	154702484	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(154702484)	16777218.0	669.507	203.0	3.377	8.492506968433505e+17	8.492505779935492e+17	8.492505779893549e+17		669.5071270693707	3.3722208	0	225125.985	159369.39	0	256330.25	0.0	0.0	0.0	450251.97	0.0	318738.78	0.0	0	0	-1		
242	sirius	1.0	canopus	canopus	canopus	1.0	C37H67N7O6	[M - H2O - H]-	C37H64N7O5-	Amino acids and Peptides	0.649	Oligopeptides	0.743	Cyclic peptides	0.284	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	0.992	Amino acids, peptides, and analogues	0.952	Amino acids and derivatives	0.944	Alpha amino acids and derivatives	0.854	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenethylamines; Amphetamines and derivatives; Piperazines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Organic carbonic acids and derivatives; Carboxylic acid amides; Ureas; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Diazinanes; Benzenoids; Amines; Aralkylamines; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	686.498	204.0	3.393	8.492507075597978e+17	8.492505780271036e+17	8.492505780271036e+17																																																																																															1.0	1.0	-inf	-inf	-424.81	0.996	0.489	31.683	C37H67N7O6	[M - H2O - H]-	C37H64N7O5-	JETFIKRLEXXLQQ	InChI=1S/C37H67N7O6/c1-27(2)28-26-41-44-30(25-29(42(12)31(28)44)38-21-17-13-14-18-22-39-32(45)48-35(3,4)5)43(34(47)50-37(9,10)11)24-20-16-15-19-23-40-33(46)49-36(6,7)8/h25-27,29,38H,13-24H2,1-12H3,(H,39,45)(H,40,46)	tert-butyl N-[4-methyl-5-[6-[(2-methylpropan-2-yl)oxycarbonylamino]hexylamino]-3-propan-2-yl-5H-pyrazolo[1,5-a]pyrimidin-7-yl]-N-[6-[(2-methylpropan-2-yl)oxycarbonylamino]hexyl]carbamate	CC(C)C1=C2N(C(C=C(N2N=C1)N(CCCCCCNC(=O)OC(C)(C)C)C(=O)OC(C)(C)C)NCCCCCCNC(=O)OC(C)(C)C)C	6.8	91488946	PUBCHEM:(91488946)	2.0	686.498	204.0	3.393	8.492507075597978e+17	8.492505780271036e+17	8.492505780271036e+17		686.4977714615388	3.392594	0	207658.55	0.0	0	138439.03333333333	0.0	0.0	0.0	415317.1	0.0	0.0	0.0	0	0	-1		
243																																																																																																																																																									385.163106735801	3.4100652	0	302229.72	228534.17	0	585482.6266666666	0.0	694920.1	0.0	604459.44	0.0	457068.34	0.0	0	0	-1		
244	sirius	1.0	canopus	canopus	canopus	6.0	C40H55NO4	[M - H2O - H]-	C40H52NO3-	Fatty acids	1.0	Spingolipids	1.0	Ceramides	1.0	Lipids and lipid-like molecules	0.998	Sphingolipids	0.996	Ceramides	0.994	Long-chain ceramides	0.776	Long-chain ceramides	0.776	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	594.396	205.0	3.413	8.492506977115715e+17	8.492505780984068e+17	8.492505780984068e+17																																																																																															1.0	6.0	0.006	0.024	-481.839	0.01	0.006	7.388	C40H55NO4	[M - H2O - H]-	C40H52NO3-	OGTQOZYXNQTFMR	InChI=1S/C40H55NO4/c1-28(13-11-14-29(2)18-21-37-32(5)24-35(42)26-39(37,7)8)17-20-34(41(44)45)23-31(4)16-12-15-30(3)19-22-38-33(6)25-36(43)27-40(38,9)10/h11-23,25,35-36,38,42-43H,24,26-27H2,1-10H3	(3R,3'R,6'R,15E)-15'-Nitro-beta,epsilon-carotene-3,3'-diol	CC1=C(C(CC(C1)O)(C)C)C=CC(=CC=CC(=CC=C(C=C(C)C=CC=C(C)C=CC2C(=CC(CC2(C)C)O)C)[N+](=O)[O-])C)C	10.6	101495853;101790104;102425111	TeroMol:(TKC099997 TKC100078);PUBCHEM:(101495853 101790104 102425111)	8388610.0	594.396	205.0	3.413	8.492506977115715e+17	8.492505780984068e+17	8.492505780984068e+17		594.395918562669	3.412563	0	396070.45	260965.83	0	599152.7866666667	0.0	483385.8	0.0	792140.9	0.0	521931.66	0.0	0	0	-1		
245																																																																																																																																																									374.1320804645062	3.411749	0	255761.2	155950.75	0	455762.0666666667	0.0	543862.3	0.0	511522.4	0.0	311901.5	0.0	0	0	-1		
246																																																																																																																																																									473.3092231108225	3.4159718	0	179899.735	0.0	0	119933.15666666666	0.0	0.0	0.0	359799.47	0.0	0.0	0.0	0	0	-1		
247																																																																																																																																																									410.3639287205575	3.4539952	0	547558.95	159881.235	0	471626.79	0.0	0.0	0.0	1095117.9	0.0	319762.47	0.0	0	0	-1		
248	sirius	1.0	canopus	canopus	canopus	2.0	C21H28N4O2S	[M - H2O - H]-	C21H25N4OS-	Alkaloids	0.613	Pseudoalkaloids (transamidation)	0.076	Imidazole alkaloids	0.029	Benzenoids	0.994	Benzene and substituted derivatives	0.98					Benzene and substituted derivatives	0.98	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Imidazoles; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Azoles; Sulfonyls; Organosulfonamides; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Aminosulfonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	381.174	223.0	3.721	8.49250733300243e+17	8.492505782410131e+17	8.492505782410131e+17																																																																																															1.0	2.0	0.777	0.777	-278.451	0.067	0.001	2.509	C21H28N4O2S	[M - H2O - H]-	C21H25N4OS-	ASMLYNFXPMVGSY	InChI=1S/C21H28N4O2S/c1-21(2)17-24(28(26,27)20-9-4-3-5-10-20)16-19-15-23(12-13-25(19)21)14-18-8-6-7-11-22-18/h3-11,19H,12-17H2,1-2H3	2-{[8-(benzenesulfonyl)-6,6-dimethyl-octahydro-1H-[1,4]diazino[1,2-a]pyrazin-2-yl]methyl}pyridine	CC1(CN(CC2N1CCN(C2)CC3=CC=CC=N3)S(=O)(=O)C4=CC=CC=C4)C	1.8	124873335;162800270	COCONUT:(CNP0017145);SUPERNATURAL:(SN0014199);PUBCHEM:(124873335 162800270)	3145730.0	381.174	223.0	3.721	8.49250733300243e+17	8.492505782410131e+17	8.492505782410131e+17		381.1738253073897	3.7172565	0	207144.375	247438.92	0	427820.02	0.0	374293.47	0.0	414288.75	0.0	494877.84	0.0	0	0	-1		
249	sirius	1.0	canopus	canopus	canopus	1.0	C22H28ClN5O2	[M - H2O - H]-	C22H25ClN5O-	Alkaloids	0.855	Nicotinic acid alkaloids	0.091	Pyridine alkaloids	0.09	Organoheterocyclic compounds	1.0	Azoles	0.859	Imidazoles	0.234	Substituted imidazoles	0.261	1,2,4,5-tetrasubstituted imidazoles	0.733	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Alcohols and polyols; Organohalogen compounds; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Aryl chlorides; Organochlorides; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Tetrasubstituted imidazoles; 1,2,4,5-tetrasubstituted imidazoles; Aryl halides; Aromatic alcohols; Aralkylamines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	410.177	223.0	3.724	8.492506941799672e+17	8.492505782745676e+17	8.492505782745676e+17																																																																																															1.0	1.0	0.019	0.019	-593.439	1.0	0.0	6.471	C22H28ClN5O2	[M - H2O - H]-	C22H25ClN5O-	AVIWDYSJSPOOAR	InChI=1S/C22H28ClN5O2/c1-13(29)26-15-6-4-5-14(7-15)21(30)27-20-8-16(18(23)11-24-20)17-10-25-28-12-22(2,3)9-19(17)28/h8,10-11,14-15H,4-7,9,12H2,1-3H3,(H,26,29)(H,24,27,30)		CC(=O)NC1CCCC(C1)C(=O)NC2=NC=C(C(=C2)C3=C4CC(CN4N=C3)(C)C)Cl	2.7	124155198;124155204;124155206;124155377;124155378	PUBCHEMANNOTATIONBIO;PUBCHEM:(124155198 124155204 124155206 124155377 124155378);PUBCHEMANNOTATIONDRUG;PUBMED	50331714.0	410.177	223.0	3.724	8.492506941799672e+17	8.492505782745676e+17	8.492505782745676e+17		410.1765610543704	3.7204642	0	308841.75	204338.8	0	528565.2000000001	0.0	559334.5	0.0	617683.5	0.0	408677.6	0.0	0	0	-1		
