structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScoreNormalized	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	1	0.075	0.075	-128.878	1.000	0.500	30.481	C13H20O2	[M - H2O + H]+	C13H19O+	QPSDEVHCBILQEK	InChI=1S/C13H20O2/c1-3-4-6-10-13(15)11-8-5-7-9-12(2)14/h3-8,11-15H,1,9-10H2,2H3	4,6,10,12-Tridecatetraene-2,8-Diol	CC(CC=CC=CC(CC=CC=C)O)O	2.500	163029714;10846053;71348025	COCONUT:(CNP0308010);SUPERNATURAL:(SN0311857);PUBCHEM:(163029714 10846053 71348025);DSSTox:(DTXSID30773937);LOTUS:(Q82734913 Q105225568);PUBMED:(null)	137710534722	191.143	361	6.023	845630578162600884	845630490589726350	845630490589726349	109	
1	1	0.866	0.866	-41.059	0.806	0.500	42.210	C17H37NO2	[M + H]+	C17H38NO2+	PGNNMVAZUOZRSM	InChI=1S/C17H37NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-18(14-16-19)15-17-20/h19-20H,2-17H2,1H3	2-[2-Hydroxyethyl(tridecyl)amino]ethanol	CCCCCCCCCCCCCN(CCO)CCO	5.000	109646	NORMAN:(NS00076867);PUBCHEM:(109646);DSSTox:(DTXSID30867507)	137439215618	288.290	366	6.107	845630581694205401	845630490627475090	845630490627475089	110	
1	1	0.075	0.075	-126.129	0.998	0.500	29.900	C13H20O2	[M - H2O + H]+	C13H19O+	QPSDEVHCBILQEK	InChI=1S/C13H20O2/c1-3-4-6-10-13(15)11-8-5-7-9-12(2)14/h3-8,11-15H,1,9-10H2,2H3	4,6,10,12-Tridecatetraene-2,8-Diol	CC(CC=CC=CC(CC=CC=C)O)O	2.500	163029714;10846053;71348025	COCONUT:(CNP0308010);SUPERNATURAL:(SN0311857);PUBCHEM:(163029714 10846053 71348025);DSSTox:(DTXSID30773937);LOTUS:(Q82734913 Q105225568);PUBMED:(null)	137710534722	191.143	368	6.130	845630580331056397	845630490665223830	845630490665223829	111	
1	2	0.066	0.066	-66.550	0.021	0.500	43.272	C12H18O	[M + H]+	C12H19O+	OFWGUFXBLWMHQC	InChI=1S/C12H18O/c1-5-7-10(3)9-11(4)12(13)8-6-2/h5-9,11H,1-4H3	5,7-dimethyldeca-2,6,8-trien-4-one	CC=CC(=CC(C)C(=O)C=CC)C	3.600	85697160;129776496;10103732;10375003;11095199;11105926	COCONUT:(CNP0294003);SUPERNATURAL:(SN0264321);PUBCHEM:(85697160 129776496 10103732 10375003 11095199 11105926);LOTUS:(Q105191432)	271581186	179.143	369	6.151	845630596802089884	845630490698778266	845630490698778265	112	
1	1	0.098	0.098	-141.300	0.999	0.500	30.724	C13H20O2	[M - H2O + H]+	C13H19O+	QPSDEVHCBILQEK	InChI=1S/C13H20O2/c1-3-4-6-10-13(15)11-8-5-7-9-12(2)14/h3-8,11-15H,1,9-10H2,2H3	4,6,10,12-Tridecatetraene-2,8-Diol	CC(CC=CC=CC(CC=CC=C)O)O	2.500	163029714;10846053;71348025	COCONUT:(CNP0308010);SUPERNATURAL:(SN0311857);PUBCHEM:(163029714 10846053 71348025);DSSTox:(DTXSID30773937);LOTUS:(Q82734913 Q105225568);PUBMED:(null)	137710534722	191.143	376	6.265	845630577034332927	845630490774275746	845630490770081441	114	
1	1	0.060	0.060	-320.930	1.000	1.000	80.984	C15H23ClN2O3	[M + K]+	C15H23ClKN2O3+	GPBVWGJFTUMVFR	InChI=1S/C15H23ClN2O3/c1-4-18(5-2)9-8-17-15(19)11-21-13-7-6-12(16)10-14(13)20-3/h6-7,10H,4-5,8-9,11H2,1-3H3,(H,17,19)	Acetamide, 2-(4-chloro-2-methoxyphenoxy)-N-(2-(diethylamino)ethyl)-	CCN(CC)CCNC(=O)COC1=C(C=C(C=C1)Cl)OC	2.600	201738	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(201738);DSSTox:(DTXSID00217732)	137506062338	353.102	376	6.271	845630602770585135	845630490736527006	845630490736527005	113	
1	2	0.084	0.084	-68.596	0.081	0.500	143.261	C11H16O	[M + H]+	C11H17O+	HUDJVPUYYQAOOD	InChI=1S/C11H16O/c1-5-6-10(4)8-11(12)7-9(2)3/h5-7H,1,8H2,2-4H3	(6E)-2,6-Dimethyl-2,6,8-nonatriene-4-one	CC(=CC(=O)CC(=CC=C)C)C	3.400	12069509	TeroMol:(TKC019259);PUBCHEM:(12069509)	8388610	165.127	378	6.304	845630579504778350	845630490812024486	845630490807830181	115	
1	1	0.347	0.347	-89.312	0.943	0.500	30.542	C14H22O2	[M - H2O + H]+	C14H21O+	CXOPZZWZWLKEBP	InChI=1S/C14H22O2/c1-13(2)7-9-10(13)4-5-14(3,16)11-6-8(11)12(9)15/h8-11,16H,4-7H2,1-3H3	Rumphellolide F	CC1(CC2C1CCC(C3CC3C2=O)(C)O)C	2.000	74071827;163035953;23628197	COCONUT:(CNP0315617);TeroMol:(TKC027856);SUPERNATURAL:(SN0058333);PUBCHEM:(74071827 163035953 23628197);KNAPSACK:(CXOPZZWZWLKEBP-UHFFFAOYSA-N)	11534354	205.159	386	6.439	845630580805012836	845630490879133358	845630490879133357	117	
1	1	0.134	0.134	-174.311	0.973	0.333	73.844	C18H30O5	[M + H3N + H]+	C18H34NO5+	IRDUBXGVWQSMKQ	InChI=1S/C18H30O5/c1-2-3-9-15(19)12-13-16(20)10-7-5-4-6-8-11-17(21)14-18(22)23/h7,10,15-17,19-21H,2-6,8-9,11,14H2,1H3,(H,22,23)	Gallicynoic Acid E	CCCCC(C#CC(C=CCCCCCC(CC(=O)O)O)O)O	2.400	74318835;162935480;162935481;24800366	COCONUT:(CNP0205559);LIPIDMAPS:(LMFA01050574);SUPERNATURAL:(SN0153122);PUBCHEM:(74318835 162935480 162935481 24800366);LOTUS:(Q77510387 Q105118792)	2419064834	344.243	388	6.463	845630584797990595	845630490921076402	845630490916882097	118	
1	1	0.226	0.226	-218.372	0.746	0.479	21.935	C24H32O7	[M - H2O + H]+	C24H31O6+	ZPINJJOPURFFNV	InChI=1S/C24H32O7/c1-13-14(2)22(16-11-19(27-5)24(30-8)20(12-16)28-6)31-21(13)15-9-17(25-3)23(29-7)18(10-15)26-4/h9-14,21-22H,1-8H3	Grandisin	CC1C(C(OC1C2=CC(=C(C(=C2)OC)OC)OC)C3=CC(=C(C(=C3)OC)OC)OC)C	4.300	101023244;101023245;21603492;21827796;21827797;4485701;163017716;14352169;14352170;98683123;10048436;124131;25722921;442876	COCONUT:(CNP0293646);NORMAN:(NS00097000);CHEBI:(5535 69324);SUPERNATURAL:(SN0476649);KEGG:(C10622);MESH:(124131 442876 4485701 10048436);PUBCHEM:(101023244 101023245 21603492 21827796 21827797 4485701 163017716 14352169 14352170 98683123 10048436 124131 25722921 442876);DSSTox:(DTXSID40967805);LOTUS:(Q105380938 Q27137666 Q27106797 Q104394544 Q105380940 Q105380939 Q105380936 Q105380935);GNPS:(CCMSLIB00000079414 CCMSLIB00000846227);PUBMED:(null);KNAPSACK:(ZPINJJOPURFFNV-UHFFFAOYSA-N)	137710801270	415.212	388	6.475	845630579102125126	845630490996573882	845630490992379577	120	
1	2	0.060	0.060	-376.447	0.229	0.333	52.766	C26H34O6	[M + H3N + H]+	C26H38NO6+	BBWMRBSEGFTSQC	InChI=1S/C26H34O6/c1-2-3-4-5-6-7-8-9-18-30-23-14-16-25(17-15-23)32-20-22(27)19-31-24-12-10-21(11-13-24)26(28)29/h10-17H,2-9,18-20H2,1H3,(H,28,29)	4-[3-[4-(Decyloxy)phenoxy]acetonyloxy]benzoic acid	CCCCCCCCCCOC1=CC=C(C=C1)OCC(=O)COC2=CC=C(C=C2)C(=O)O	6.594	9846199	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(9846199);PUBMED:(null)	16777282	460.269	388	6.475	845630591580180777	845630491143374538	845630491143374537	124	
1	1	0.055	0.055	-295.956	0.983	0.333	54.934	C24H30O6	[M + H3N + H]+	C24H34NO6+	XRDKWFXOXXUQJS	InChI=1S/C24H30O6/c25-23(26)19-9-13-21(14-10-19)29-17-7-5-3-1-2-4-6-8-18-30-22-15-11-20(12-16-22)24(27)28/h9-16H,1-8,17-18H2,(H,25,26)(H,27,28)	1,10-Bis(4-carboxyphenoxy)decane	C1=CC(=CC=C1C(=O)O)OCCCCCCCCCCOC2=CC=C(C=C2)C(=O)O	5.907	400760	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(400760);DSSTox:(DTXSID30328007);PUBMED:(null)	137506062402	432.238	389	6.479	845630605392025407	845630491034322622	845630491034322621	121	
1	2	0.030	0.030	-375.374	0.233	0.271	111.681	C21H28N2O7S	[M + H]+	C21H29N2O7S+	DIUYYSMPEUKBTJ	InChI=1S/C21H28N2O7S/c1-5-6-15-29-16-7-9-17(10-8-16)31(27,28)21(18(24)22-26)11-13-23(14-12-21)19(25)30-20(2,3)4/h7-10,26H,11-15H2,1-4H3,(H,22,24)	N-Hydroxy-1-(tert-butoxycarbonyl)-4-[4-(2-butynyloxy)phenylsulfonyl]piperidine-4-carboxamide	CC#CCOC1=CC=C(C=C1)S(=O)(=O)C2(CCN(CC2)C(=O)OC(C)(C)C)C(=O)NO	1.800	11201814	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(11201814);PUBMED:(null)	16777282	453.167	389	6.479	845630630574627484	845630491105625798	845630491105625797	123	
1	1	0.872	0.872	-16.471	0.804	0.500	47.896	C18H39NO2	[M + H]+	C18H40NO2+	CPHJEACXPATRSU	InChI=1S/C18H39NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-19(15-17-20)16-18-21/h20-21H,2-18H2,1H3		CCCCCCCCCCCCCCN(CCO)CCO	5.600	12942137	COCONUT:(CNP0441497);NORMAN:(NS00026192);SUPERNATURAL:(SN0051961);PUBCHEM:(12942137);DSSTox:(DTXSID5044865)	137442361346	302.305	390	6.505	845630595199865591	845630491185317582	845630491185317581	125	
1	3	0.003	0.003	-190.108	0.106	0.333	48.532	C12H15N2O3	[M + H3N + H]+	C12H19N3O3+	NZEWLCWUIDJPTP	InChI=1S/C12H15N2O3/c1-11(2)9-6-5-8(13(15)16)7-10(9)12(3,4)14(11)17/h5-7H,1-4H3	[(1,1,3,3-Tetramethyl-5-nitroisoindoline-2-yl)oxy]radical	CC1(C2=C(C=C(C=C2)[N+](=O)[O-])C(N1[O])(C)C)C	1.800	58345836	PUBCHEM:(58345836)	2	253.141	392	6.540	845630607841499277	845630491239843538	845630491235649233	126	
1	3	0.124	0.124	-168.223	0.089	0.333	56.037	C16H30O3	[M + H3N + H]+	C16H34NO3+	PKYPLJBDWZZOGP	InChI=1S/C16H30O3/c17-14-10-6-2-1-3-8-12-15(18)16(19)13-9-5-4-7-11-14/h15-16,18-19H,1-13H2		C1CCCC(C(CCCCCCC(=O)CCC1)O)O	4.054		NORMAN:(NS00102810)	262144	288.253	399	6.654	845630586530238313	845630491311146714	845630491311146713	128	
1	2	0.251	0.251	-117.187	0.197	0.500	47.762	C19H38O2	[M + H3N + H]+	C19H42NO2+	QFPLUTXQKYJJTH	InChI=1S/C19H38O2/c1-3-4-5-6-7-8-9-10-11-12-16-19(21)17-14-13-15-18(2)20/h19,21H,3-17H2,1-2H3	7-hydroxynonadecan-2-one	CCCCCCCCCCCCC(CCCCC(=O)C)O	6.500	129650836;162914697	COCONUT:(CNP0183777);SUPERNATURAL:(SN0304082);PUBCHEM:(129650836 162914697);LOTUS:(Q105219708)	271581186	316.321	404	6.735	845630578334567381	845630491348895454	845630491348895453	129	
1	2	0.051	0.051	-74.291	0.021	0.500	45.198	C12H20O	[M + H]+	C12H21O+	FRZSBCAQKUEFDA	InChI=1S/C12H20O/c1-7-8(2)9(3)10(4)11(5)12(6)13/h7H2,1-6H3	3,4,5,6-Tetramethylocta-3,5-dien-2-one	CCC(=C(C)C(=C(C)C(=O)C)C)C	4.100	6365984;3020037	NORMAN:(NS00059498);PUBCHEM:(6365984 3020037);DSSTox:(DTXSID001282916)	137439215618	181.159	418	6.975	845630592435818930	845630491420198630	845630491420198629	131	
1	1	0.210	0.432	-65.524	1.000	0.333	174.710	C18H30O	[M + H3N + H]+	C18H34NO+	LTUMRKDLVGQMJU	InChI=1S/C18H30O/c1-15(2)9-6-10-16(3)11-7-12-17(4)13-8-14-18(5)19/h9,11,13H,6-8,10,12,14H2,1-5H3	Farnesylacetone	CC(=CCCC(=CCCC(=CCCC(=O)C)C)C)C	5.600	21608263;129203804;1711942;1711943;1711944;1711945;88849727;61206	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0034495);TeroMol:(TKC073954 TKC016723);SUPERNATURAL:(SN0215225);MESH:(61206 1711942 1711945 88849727);FooDB:(FDB012988);PUBCHEM:(21608263 129203804 1711942 1711943 1711944 1711945 88849727 61206);COCONUT:(CNP0243354);NORMAN:(NS00013299 NS00080196 NS00102096);METACYC:(CPD-12898);CHEBI:(176714 67252);DSSTox:(DTXSID5061087 DTXSID50883648);LOTUS:(Q72478077 Q27266341 Q27135719);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(LTUMRKDLVGQMJU-UHFFFAOYSA-N)	138440607870	280.264	419	6.979	845630599427724476	845630491457947370	845630491457947369	132	
1	1	0.216	0.216	-194.736	0.988	0.817	64.643	C18H35NO2	[M + Na]+	C18H35NNaO2+	YJXGFSAKPYAXAY	InChI=1S/C18H35NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)17(19)16-20/h17-18,20-21H,2-13,16,19H2,1H3	2-Amino-4-octadecyne-1,3-diol	CCCCCCCCCCCCCC#CC(C(CO)N)O	5.000	14131082;14131081;97041744;97294809;2802958	NORMAN:(NS00018717);PUBCHEM:(14131082 14131081 97041744 97294809 2802958);PUBMED:(null)	262210	320.256	419	6.984	845630590909092101	845630491491501806	845630491491501805	133	
1	2	0.036	0.036	-92.307	0.137	0.500	36.541	C13H16O	[M + H]+	C13H17O+	SIDHDVNONVMCJP	InChI=1S/C13H16O/c1-3-5-6-7-8-9-10-11-12-13(14)4-2/h5-8,11-12H,3-4H2,1-2H3	trideca-4,8,10-trien-6-yn-3-one	CCC=CC=CC#CC=CC(=O)CC	3.400	162993986	COCONUT:(CNP0267132);SUPERNATURAL:(SN0346146);PUBCHEM:(162993986)	3145730	189.127	423	7.044	845630579961957571	845630491529250546	845630491529250545	134	
1	1	0.563	0.737	-103.470	0.997	0.333	62.209	C18H35NO2	[M - H2O + H]+	C18H34NO+	YJXGFSAKPYAXAY	InChI=1S/C18H35NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)17(19)16-20/h17-18,20-21H,2-13,16,19H2,1H3	2-Amino-4-octadecyne-1,3-diol	CCCCCCCCCCCCCC#CC(C(CO)N)O	5.000	14131082;14131081;97041744;97294809;2802958	NORMAN:(NS00018717);PUBCHEM:(14131082 14131081 97041744 97294809 2802958);PUBMED:(null)	262210	280.264	428	7.126	845630576665234138	845630491562804982	845630491562804981	135	
1	1	0.280	0.323	-181.336	0.977	0.025	55.334	C18H35NO2	[M + Na]+	C18H35NNaO2+	YJXGFSAKPYAXAY	InChI=1S/C18H35NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)17(19)16-20/h17-18,20-21H,2-13,16,19H2,1H3	2-Amino-4-octadecyne-1,3-diol	CCCCCCCCCCCCCC#CC(C(CO)N)O	5.000	14131082;14131081;97041744;97294809;2802958	NORMAN:(NS00018717);PUBCHEM:(14131082 14131081 97041744 97294809 2802958);PUBMED:(null)	262210	320.256	428	7.126	845630602737030682	845630491600553722	845630491596359417	136	
1	1	0.876	0.876	-18.556	0.810	0.500	45.710	C20H43NO2	[M + H]+	C20H44NO2+	MJWIPTSHMLSLFE	InChI=1S/C20H43NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-21(17-19-22)18-20-23/h22-23H,2-20H2,1H3	Bis(2-hydroxyethyl)hexadecylammonium	CCCCCCCCCCCCCCCCN(CCO)CCO	6.600	18346926;110620	NORMAN:(NS00026193);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(18346926 110620);DSSTox:(DTXSID0074261)	137506324482	330.337	434	7.239	845630578527505409	845630491671856898	845630491671856897	138	
1	1	0.405	0.405	-61.037	1.000	0.333	217.262	C18H30O	[M + H3N + H]+	C18H34NO+	LTUMRKDLVGQMJU	InChI=1S/C18H30O/c1-15(2)9-6-10-16(3)11-7-12-17(4)13-8-14-18(5)19/h9,11,13H,6-8,10,12,14H2,1-5H3	Farnesylacetone	CC(=CCCC(=CCCC(=CCCC(=O)C)C)C)C	5.600	21608263;129203804;1711942;1711943;1711944;1711945;88849727;61206	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0034495);TeroMol:(TKC073954 TKC016723);SUPERNATURAL:(SN0215225);MESH:(61206 1711942 1711945 88849727);FooDB:(FDB012988);PUBCHEM:(21608263 129203804 1711942 1711943 1711944 1711945 88849727 61206);COCONUT:(CNP0243354);NORMAN:(NS00013299 NS00080196 NS00102096);METACYC:(CPD-12898);CHEBI:(176714 67252);DSSTox:(DTXSID5061087 DTXSID50883648);LOTUS:(Q72478077 Q27266341 Q27135719);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(LTUMRKDLVGQMJU-UHFFFAOYSA-N)	138440607870	280.264	435	7.252	845630580360416535	845630491717994246	845630491717994245	139	
1	1	0.366	0.494	-157.947	0.980	0.058	55.830	C18H35NO2	[M + Na]+	C18H35NNaO2+	YJXGFSAKPYAXAY	InChI=1S/C18H35NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)17(19)16-20/h17-18,20-21H,2-13,16,19H2,1H3	2-Amino-4-octadecyne-1,3-diol	CCCCCCCCCCCCCC#CC(C(CO)N)O	5.000	14131082;14131081;97041744;97294809;2802958	NORMAN:(NS00018717);PUBCHEM:(14131082 14131081 97041744 97294809 2802958);PUBMED:(null)	262210	320.256	435	7.252	845630601013171539	845630491755742986	845630491751548681	140	
1	2	0.171	0.288	-118.591	0.148	0.500	44.696	C18H36O	[M + H3N + H]+	C18H40NO+	WHWDWIHXSPCOKZ	InChI=1S/C18H36O/c1-15(2)9-6-10-16(3)11-7-12-17(4)13-8-14-18(5)19/h15-17H,6-14H2,1-5H3	Phytone	CC(C)CCCC(C)CCCC(C)CCCC(=O)C	6.900	1810793;1810794;1810796;1810797;10408;90241268;90241899;90242014	HMDB:(HMDB0303073);TeroMol:(TKC129355 TKC129354 TKC016720);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);SUPERNATURAL:(SN0410703);MESH:(10408);FooDB:(FDB007640);PUBCHEM:(1810793 1810794 1810796 1810797 10408 90241268 90241899 90242014);COCONUT:(CNP0110590);NORMAN:(NS00043093);CHEBI:(145744);DSSTox:(DTXSID40862063);LOTUS:(Q105305944 Q105306025 Q105306024 Q67880075);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(WHWDWIHXSPCOKZ-UHFFFAOYSA-N)	138457383038	286.310	437	7.277	845630586832228216	845630491789297422	845630491785103117	141	
1	9	0.200	0.200	-104.211	0.029	0.044	3.458	C7H14N2O2S	[M + H]+	C7H15N2O2S+	ZCACJKWKIJNEKZ	InChI=1S/C7H14N2O2S/c1-4-5-12-6(2)9-11-7(10)8-3/h4-5H2,1-3H3,(H,8,10)	propyl N-(methylcarbamoyloxy)ethanimidothioate	CCCSC(=NOC(=O)NC)C	1.535	6507248;5493139;208453	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(6507248 5493139 208453)	67108866	191.086	437	7.287	845630577801890686	845630491831240466	845630491827046161	142	
1	1	0.272	0.272	-74.837	1.000	0.333	179.441	C18H30O2	[M + H3N + H]+	C18H34NO2+	VENIIVIRETXKSV	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h7-8H,2-6,11-17H2,1H3,(H,19,20)	octadec-11-en-9-ynoic acid	CCCCCCC=CC#CCCCCCCCC(=O)O	6.600	5312688;5312689;92809	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0256759);NORMAN:(NS00005230 NS00080808);HMDB:(HMDB0255892);BloodExposome:(92809 5312688);CHEBI:(165495 180173);LIPIDMAPS:(LMFA01030560 LMFA01030561);SUPERNATURAL:(SN0388164);MESH:(92809 5312688);PUBCHEM:(5312688 5312689 92809);DSSTox:(DTXSID501317249);LOTUS:(Q105284723 Q27280625);PUBMED:(null)	139879252078	296.258	440	7.331	845630596915336148	845630491915126554	845630491910932249	144	
1	1	0.409	0.409	-63.354	1.000	0.333	227.181	C18H30O	[M + H3N + H]+	C18H34NO+	LTUMRKDLVGQMJU	InChI=1S/C18H30O/c1-15(2)9-6-10-16(3)11-7-12-17(4)13-8-14-18(5)19/h9,11,13H,6-8,10,12,14H2,1-5H3	Farnesylacetone	CC(=CCCC(=CCCC(=CCCC(=O)C)C)C)C	5.600	21608263;129203804;1711942;1711943;1711944;1711945;88849727;61206	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0034495);TeroMol:(TKC073954 TKC016723);SUPERNATURAL:(SN0215225);MESH:(61206 1711942 1711945 88849727);FooDB:(FDB012988);PUBCHEM:(21608263 129203804 1711942 1711943 1711944 1711945 88849727 61206);COCONUT:(CNP0243354);NORMAN:(NS00013299 NS00080196 NS00102096);METACYC:(CPD-12898);CHEBI:(176714 67252);DSSTox:(DTXSID5061087 DTXSID50883648);LOTUS:(Q72478077 Q27266341 Q27135719);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(LTUMRKDLVGQMJU-UHFFFAOYSA-N)	138440607870	280.264	443	7.377	845630585833983772	845630491990624034	845630491990624033	146	
1	3	0.070	0.070	-228.807	0.298	0.333	75.644	C20H39NO3	[M + H3N + H]+	C20H43N2O3+	JYDIHAYTECQGQK	InChI=1S/C20H39NO3/c1-2-3-4-11-14-19(23)15-12-9-7-5-6-8-10-13-16-20(24)21-17-18-22/h9,12,19,22-23H,2-8,10-11,13-18H2,1H3,(H,21,24)	12-hydroxy-N-(2-hydroxyethyl)octadec-9-enamide	CCCCCCC(CC=CCCCCCCCC(=O)NCCO)O	4.800	101318321;20838731;53980838;6436866;101582	NORMAN:(NS00014040);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);LotusExpanded;PUBCHEM:(101318321 20838731 53980838 6436866 101582);DSSTox:(DTXSID40883298);PUBMED:(null)	146096259138	359.327	443	7.377	845630586534432624	845630492078704426	845630492078704425	148	
1	6	0.025	0.025	-310.560	0.027	0.032	57.016	C13H17N2O3	[M + H3N + H]+	C13H21N3O3+	SQNQBXWYHXYLQX	InChI=1S/C13H17N2O3/c1-9(16)14-6-5-13(17)8-15-12-4-3-10(18-2)7-11(12)13/h3-4,7-8,15,17H,5-6H2,1-2H3,(H,14,16)	Melatonin radical	CC(=O)NCCC1([CH]NC2=C1C=C(C=C2)OC)O	0.800	131769813	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0060070);PUBCHEM:(131769813)	16777226	267.157	444	7.407	845630585821400825	845630492145813298	845630492145813297	150	
1	2	0.217	0.217	-70.684	0.219	0.500	48.625	C14H18O	[M + H]+	C14H19O+	WXPVEXUHCAYLMT	InChI=1S/C14H18O/c1-9-6-7-10-11(8-9)14(4,5)12(15)13(10,2)3/h6-8H,1-5H3	1,1,3,3,5-Pentamethylinden-2-one	CC1=CC2=C(C=C1)C(C(=O)C2(C)C)(C)C	3.500	84820516	NORMAN:(NS00003219);PUBCHEM:(84820516)	262146	203.143	445	7.410	845630600182699272	845630492112258862	845630492112258861	149	
1	1	0.344	0.370	-69.457	0.982	0.500	180.969	C13H22O2	[M + H]+	C13H23O2+	SUEKUALWVJZYCO	InChI=1S/C13H22O2/c1-2-3-4-5-6-7-8-9-10-11-12-13(14)15/h9-12H,2-8H2,1H3,(H,14,15)	(2E)-trideca-2,4-dienoic acid	CCCCCCCCC=CC=CC(=O)O	4.900	134989298;21158964;21435473;19047217;153774335;54324839;73793368	BloodExposome:(19047217);LotusExpanded;PUBCHEM:(134989298 21158964 21435473 19047217 153774335 54324839 73793368);DSSTox:(DTXSID40710590)	146033082370	211.169	448	7.474	845630580477857092	845630492221310778	845630492221310777	152	
1	1	0.177	0.177	-217.280	1.000	1.000	102.767	C18H35NO3	[M + Na]+	C18H35NNaO3+	NUADXXZZTZBHBO	InChI=1S/C18H35NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-17-19-18(14-20,15-21)16-22-17/h20-21H,2-16H2,1H3	2-Tridecyl-2-oxazoline-4,4-dimethanol	CCCCCCCCCCCCCC1=NC(CO1)(CO)CO	4.500	6454957	NORMAN:(NS00035742);PUBCHEM:(6454957);DSSTox:(DTXSID60215072)	137439215618	336.251	449	7.483	845630586517655367	845630492313585474	845630492309391169	154	
1	1	0.224	0.294	-141.745	0.992	0.333	82.577	C18H35NO2	[M - H2O + H]+	C18H34NO+	YJXGFSAKPYAXAY	InChI=1S/C18H35NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)17(19)16-20/h17-18,20-21H,2-13,16,19H2,1H3	2-Amino-4-octadecyne-1,3-diol	CCCCCCCCCCCCCC#CC(C(CO)N)O	5.000	14131082;14131081;97041744;97294809;2802958	NORMAN:(NS00018717);PUBCHEM:(14131082 14131081 97041744 97294809 2802958);PUBMED:(null)	262210	280.264	449	7.483	845630596911141837	845630492259059518	845630492259059517	153	
1	1	0.325	0.489	-69.639	1.000	0.333	269.651	C18H30O2	[M + H3N + H]+	C18H34NO2+	VENIIVIRETXKSV	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h7-8H,2-6,11-17H2,1H3,(H,19,20)	octadec-11-en-9-ynoic acid	CCCCCCC=CC#CCCCCCCCC(=O)O	6.600	5312688;5312689;92809	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0256759);NORMAN:(NS00005230 NS00080808);HMDB:(HMDB0255892);BloodExposome:(92809 5312688);CHEBI:(165495 180173);LIPIDMAPS:(LMFA01030560 LMFA01030561);SUPERNATURAL:(SN0388164);MESH:(92809 5312688);PUBCHEM:(5312688 5312689 92809);DSSTox:(DTXSID501317249);LOTUS:(Q105284723 Q27280625);PUBMED:(null)	139879252078	296.258	450	7.500	845630602594424326	845630492376500038	845630492372305733	155	
1	1	0.063	0.063	-77.939	0.998	0.500	39.371	C13H24O2	[M - H2O + H]+	C13H23O+	VRTMGTJIPBGYBB	InChI=1S/C13H24O2/c1-12(2,8-5-6-11-14)9-7-10-13(3,4)15/h14-15H,5-6,8-9,11H2,1-4H3	5,5,9-Trimethyldec-7-yne-1,9-diol	CC(C)(CCCCO)CC#CC(C)(C)O	2.400	21261662	PUBCHEM:(21261662)	2	195.174	451	7.522	845630600694404410	845630492498134862	845630492493940557	157	
