formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C4H5N2O4PS4	[M + Na]+	C4H5N2NaO4PS4+	0.998	0.021	1.789	1.789	0.000	4	0.176	4.000	4.000	1.459		326.877	659	10.978	845630590745514225	845630497132841222	845630497132841221	267	
1	C33H74N6O4S	[M - H2O + H]+	C33H73N6O3S+	0.512	0.307	6.789	6.789	0.000	5	0.434	0.444	1.050	-28432.602		633.543	662	11.029	845630586492489534	845630497166395658	845630497162201353	268	
1	C34H67NO2	[M - H2O + H]+	C34H66NO+	0.704	0.333	70.935	67.234	3.700	18	0.719	5.357	5.357	-35698.257		504.514	664	11.067	845630591353688355	845630497199950094	845630497199950093	269	
1	C30H40O2	[M + Na]+	C30H40NaO2+	0.907	0.908	8.366	4.489	3.877	0	0.000	0.138	0.138	0.239		455.292	667	11.121	845630590246392024	845630497271253270	845630497271253269	271	
1	C30H42O3	[M - H2O + H]+	C30H41O2+	0.957	0.500	88.591	85.023	3.568	38	0.768	0.394	1.157	-41564.702		433.310	667	11.121	845630607132661835	845630497237698834	845630497237698833	270	
1	C43H79NO10	[M + Na]+	C43H79NNaO10+	0.997	0.999	96.643	96.643	0.000	21	0.704	2.115	2.907	3.775		792.563	671	11.175	845630599985566957	845630497309002010	845630497309002009	272	
1	C21H47N5O12Si5	[M - H2O + H]+	C21H46N5O11Si5+	0.167	0.187	30.846	30.846	0.000	15	0.702	0.498	0.729	-26323.354		684.204	672	11.206	845630638443141857	845630497346750750	845630497346750749	273	
1	C34H67NO2	[M - H2O + H]+	C34H66NO+	0.717	0.333	79.243	75.540	3.703	18	0.708	5.205	5.205	-35698.298		504.514	675	11.258	845630590170894547	845630497384499490	845630497380305185	274	
1	C35H52O4	[M - H2O + H]+	C35H51O3+	0.937	0.500	25.364	21.668	3.697	3	0.173	-0.879	1.464	-34675.976		519.384	677	11.284	845630591735370062	845630497418053926	845630497418053925	275	
1	C40H38O14	[M + K]+	C40H38KO14+	0.782	0.717	4.411	4.411	0.000	0	0.000	-1.071	1.071	-1.260		781.188	679	11.310	845630633229621971	845630497455802666	845630497455802665	276	
1	C31H53N3O7Si7	[M + H]+	C31H54N3O7Si7+	0.337	0.332	90.541	87.393	3.148	21	0.675	-0.288	0.413	-1.086		776.233	679	11.312	845630650015226684	845630497493551406	845630497493551405	277	
1	C41H39N7O12	[M - H2O + H]+	C41H38N7O11+	0.553	0.300	19.833	19.833	0.000	5	0.325	0.854	0.854	-22391.713		804.264	679	11.313	845630679396326276	845630497527105842	845630497522911537	278	
1	C35H52O4	[M - H2O + H]+	C35H51O3+	0.943	0.500	35.023	31.399	3.624	6	0.280	0.889	0.915	-34676.016		519.384	686	11.433	845630598836327536	845630497560660278	845630497560660277	279	
1	C48H77FN6O3	[M - H2O + H]+	C48H76FN6O2+	0.314	0.304	17.259	17.259	0.000	7	0.708	1.708	1.708	-22868.098		787.600	687	11.443	845630601801700767	845630497594214714	845630497594214713	280	
1	C30H44O3	[M - H2O + H]+	C30H43O2+	0.759	0.500	69.648	65.835	3.813	15	0.357	-0.497	1.234	-41372.248		435.326	689	11.491	845630606834866175	845630497631963454	845630497631963453	281	
1	C28H41O3	[M - H2O + H]+	C28H40O2+	0.537	0.477	61.835	57.920	3.914	11	0.447	0.044	0.801	-44110.609		408.302	691	11.519	845630610173532579	845630497669712194	845630497669712193	282	
1	C30H60O6S	[M - H2O + H]+	C30H59O5S+	0.726	0.500	74.188	74.188	0.000	22	0.774	5.151	5.151	-33891.225		531.408	695	11.575	845630591894753672	845630497703266630	845630497703266629	283	
1	C35H54O6	[M - H2O + H]+	C35H53O5+	0.856	0.483	11.167	5.648	5.518	1	0.379	2.639	2.639	-32543.269		553.390	695	11.575	845630609145928046	845630497741015370	845630497741015369	284	
1	C32H62O5S	[M + H3N + H]+	C32H66NO5S+	0.373	0.333	101.051	101.051	0.000	17	0.619	5.347	5.347	0.500		576.466	695	11.577	845630589709521011	845630497778764110	845630497778764109	285	
1	C46H40O14	[M + K]+	C46H40KO14+	0.189	0.282	4.302	4.302	0.000	0	0.000	2.274	2.274	2.287		855.207	708	11.807	845630631480597166	845630497845872982	845630497845872981	287	
1	C34H55N3O11Si6	[M + H]+	C34H56N3O11Si6+	0.307	0.291	65.661	65.661	0.000	19	0.573	-0.562	1.423	-0.665		850.252	709	11.810	845630639038733055	845630497816512850	845630497812318545	286	
1	C23H26O16	[M - H2O + H]+	C23H25O15+	0.800	0.259	4.297	4.297	0.000	0	0.000	2.328	2.328	-33281.526		541.120	714	11.898	845630608541948211	845630497883621722	845630497883621721	288	
1	C21H30FN5O12	[M + H]+	C21H31FN5O12+	0.235	0.244	16.237	16.237	0.000	8	0.286	-2.423	3.427	3.924		564.197	714	11.898	845630610412607965	845630497892010334	845630497892010333	289	
1	C14H42O7Si7	[M + H3N + H]+	C14H46NO7Si7+	0.844	0.500	42.706	32.437	10.269	14	0.852	1.067	1.235	1.371		536.166	714	11.898	845630595837399877	845630497896204642	845630497896204641	290	
