CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
233	970	-18.010	0.000	0.9315	0.5702	1
233	972	-176.123	0.000	0.8590	0.4499	1
233	973	-193.150	0.000	0.8412	0.4470	1
233	974	-221.181	0.000	0.8136	0.4951	1
233	993	-63.068	0.000	0.8129	0.5921	1
233	1006	-18.010	0.000	0.9356	0.6027	1
233	1025	-35.037	0.000	0.7911	0.5203	1
233	1064	-18.010	0.000	0.9339	0.6092	1
233	1065	-35.037	0.000	0.8025	0.5570	1
233	1068	-63.068	0.000	0.8094	0.6208	1
233	1108	-63.068	0.000	0.7977	0.5796	1
233	1118	-18.010	0.000	0.9341	0.6251	1
233	1120	-323.247	0.000	0.7809	0.4172	1
233	1122	-295.215	0.000	0.7732	0.3458	1
233	1157	-63.068	0.000	0.7952	0.5982	1
233	1173	-35.037	0.000	0.7344	0.4976	1
233	1195	-63.068	0.000	0.7834	0.5105	1
233	1212	-18.010	0.000	0.9357	0.6005	1
233	1244	-63.068	0.000	0.7814	0.4950	1
233	1285	-35.037	0.000	0.7927	0.5587	1
233	1288	-18.010	0.000	0.9358	0.6169	1
233	1297	-63.068	0.000	0.7878	0.5114	1
233	1344	-207.165	0.000	0.8582	0.4772	1
233	1345	-235.197	0.000	0.7878	0.3844	1
233	1352	-18.010	0.000	0.9265	0.5431	1
233	1355	-63.068	0.000	0.7853	0.5500	1
233	1428	-63.068	0.000	0.8036	0.5600	1
233	1435	-18.010	0.000	0.9349	0.6157	1
233	1471	-18.010	0.000	0.9449	0.6400	1
233	1473	-35.037	0.000	0.7663	0.4921	1
233	1474	-63.068	0.000	0.8150	0.5779	1
233	1508	-35.037	0.000	0.7955	0.5672	1
233	1509	-63.068	0.000	0.8031	0.5692	1
233	1510	-18.010	0.000	0.9315	0.5651	1
233	1546	-35.037	0.000	0.8001	0.5821	1
233	1554	-18.010	0.000	0.9378	0.6362	1
233	1555	-63.068	0.000	0.7780	0.5194	1
233	1877	-256.241	0.000	0.9165	0.5366	1
233	1878	-273.267	0.000	0.9145	0.6130	1
233	1879	-301.299	0.000	0.8453	0.5295	1
233	2037	-18.010	0.000	0.9263	0.5405	1
233	2147	-284.272	0.000	0.9192	0.5501	1
233	2148	-301.299	0.000	0.8950	0.5002	1
233	2151	-329.331	0.000	0.8652	0.5550	1
233	2155	-329.336	0.000	0.8583	0.5522	1
233	2520	-365.278	0.000	0.8092	0.3840	1
233	2522	-348.252	0.000	0.8730	0.4678	1
233	2806	-333.251	0.000	0.8179	0.3455	1
233	2807	-316.225	0.000	0.8916	0.5003	1
233	3357	-491.365	0.000	0.8196	0.3847	1
233	3358	-474.337	0.000	0.8268	0.3853	1
234	571	-151.100	0.000	0.7006	0.8587	1
234	835	-151.100	0.000	0.7157	0.8925	1
235	314	13.852	0.000	0.7664	0.6483	1
235	368	43.990	0.000	0.7722	0.5947	1
235	589	105.990	0.000	0.7914	0.4528	1
235	652	-190.172	0.000	0.7334	0.4308	1
235	710	-172.162	0.000	0.7006	0.4027	1
235	965	-190.172	0.000	0.7058	0.4269	1
235	1021	-190.172	0.000	0.7131	0.4112	1
235	1102	-190.172	0.000	0.7102	0.4116	1
235	1137	-172.161	0.000	0.7054	0.4306	1
235	1197	-190.172	0.000	0.7125	0.4519	1
235	1381	-190.356	0.000	0.7094	0.4014	1
235	1442	-190.172	0.000	0.7184	0.4482	1
235	1551	-190.172	0.000	0.7099	0.4116	1
235	1604	-190.172	0.000	0.7129	0.4329	1
235	1670	-190.172	0.000	0.7113	0.4408	1
235	1735	-190.172	0.000	0.7232	0.4452	1
235	1848	-190.172	0.000	0.7167	0.4427	1
235	1904	-190.172	0.000	0.7005	0.4116	1
235	1970	-190.172	0.000	0.7188	0.4677	1
235	2001	-190.172	0.000	0.7139	0.4676	1
235	2070	-190.172	0.000	0.7154	0.4472	1
235	2130	-190.172	0.000	0.7113	0.4246	1
235	2181	-190.172	0.000	0.7209	0.4309	1
235	2218	-190.172	0.000	0.7174	0.4428	1
235	2365	-190.172	0.000	0.7285	0.4883	1
235	2397	-190.172	0.000	0.7194	0.4657	1
235	2446	-190.172	0.000	0.7120	0.4157	1
235	2474	-190.172	0.000	0.7129	0.4100	1
235	2527	-190.172	0.000	0.7187	0.4588	1
235	2700	-190.171	0.000	0.7002	0.3838	1
235	2748	-190.171	0.000	0.7379	0.5064	1
235	3123	-190.172	0.000	0.7073	0.4309	1
235	3156	-190.172	0.000	0.7090	0.4443	1
235	3180	-190.172	0.000	0.7147	0.4307	1
235	3224	-190.172	0.000	0.7159	0.4582	1
235	3345	-190.172	0.000	0.7067	0.4067	1
236	261	118.954	0.000	0.9295	0.5175	1
236	1433	378.134	0.000	0.9633	0.6802	1
237	464	394.108	0.000	0.9209	0.5435	1
238	242	-1.020	0.000	0.7931	0.4923	1
238	342	-14.999	0.000	0.7471	0.4681	1
238	392	-1.020	0.000	0.7987	0.5245	1
238	415	27.012	0.000	0.7309	0.4760	1
238	443	45.022	0.000	0.7346	0.4368	1
238	452	27.012	0.000	0.7281	0.4387	1
238	462	-1.020	0.000	0.7936	0.5232	1
238	511	27.012	0.000	0.7559	0.4702	1
238	517	-1.020	0.000	0.8023	0.5549	1
238	577	0.001	0.000	0.7356	0.4976	1
238	579	-1.020	0.000	0.8089	0.5504	1
238	651	27.012	0.000	0.7131	0.4364	1
238	657	-1.020	0.000	0.7955	0.4923	1
238	680	44.038	0.000	0.7484	0.4450	1
238	696	-1.020	0.000	0.7931	0.4923	1
238	822	-1.020	0.000	0.7923	0.5240	1
238	870	-1.020	0.000	0.8013	0.5474	1
238	933	-1.020	0.000	0.7875	0.4851	1
238	993	-1.020	0.000	0.7965	0.5548	1
238	1025	27.012	0.000	0.7306	0.4371	1
238	1064	44.038	0.000	0.7532	0.4705	1
238	1065	27.012	0.000	0.7492	0.4663	1
238	1108	-1.020	0.000	0.8014	0.5227	1
238	1118	44.038	0.000	0.7530	0.4752	1
238	1157	-1.019	0.000	0.8189	0.5793	1
238	1195	-1.020	0.000	0.7965	0.5143	1
238	1212	44.038	0.000	0.7539	0.4392	1
238	1244	-1.020	0.000	0.7829	0.4923	1
238	1288	44.038	0.000	0.7459	0.4775	1
238	1297	-1.020	0.000	0.7921	0.5245	1
238	1355	-1.020	0.000	0.7915	0.4833	1
238	1474	-1.020	0.000	0.7936	0.5545	1
238	1509	-1.020	0.000	0.7985	0.5245	1
238	1554	44.038	0.000	0.7481	0.4353	1
238	1555	-1.020	0.000	0.8018	0.4923	1
239	808	-14.015	0.000	0.7125	0.7237	1
240	241	400.189	0.000	0.9130	0.7011	1
240	242	386.174	0.000	0.9228	0.7267	1
240	342	372.195	0.000	0.7371	0.5203	1
240	344	344.163	0.000	0.7074	0.5894	1
240	392	386.174	0.000	0.9238	0.7056	1
240	415	414.205	0.000	0.7922	0.5836	1
240	424	396.239	0.000	0.7215	0.4001	1
240	442	449.243	0.000	0.7088	0.4629	1
240	443	432.216	0.000	0.7289	0.4558	1
240	451	431.232	0.000	0.7069	0.4851	1
240	452	414.205	0.000	0.7962	0.5653	1
240	462	386.174	0.000	0.9338	0.7489	1
240	511	414.205	0.000	0.7979	0.5653	1
240	517	386.174	0.000	0.9244	0.7120	1
240	571	414.205	0.000	0.8137	0.5837	1
240	577	387.194	0.000	0.7691	0.5347	1
240	579	386.174	0.000	0.9314	0.7130	1
240	651	414.205	0.000	0.7873	0.6023	1
240	657	386.174	0.000	0.9301	0.7327	1
240	662	282.148	0.000	0.8197	0.6697	1
240	680	431.232	0.000	0.7045	0.4718	1
240	683	414.205	0.000	0.7972	0.5973	1
240	696	386.174	0.000	0.9363	0.7514	1
240	815	414.205	0.000	0.8029	0.5663	1
240	822	386.174	0.000	0.9154	0.7011	1
240	835	414.205	0.000	0.8116	0.5615	1
240	836	431.232	0.000	0.7053	0.4943	1
240	865	414.205	0.000	0.7814	0.5310	1
240	870	386.174	0.000	0.9274	0.7278	1
240	881	414.205	0.000	0.8090	0.5953	1
240	921	449.243	0.000	0.7151	0.4836	1
240	933	386.174	0.000	0.9279	0.7056	1
240	993	386.174	0.000	0.9200	0.7278	1
240	1006	431.232	0.000	0.7024	0.4276	1
240	1025	414.205	0.000	0.7791	0.5389	1
240	1065	414.205	0.000	0.7925	0.5442	1
240	1068	386.174	0.000	0.9211	0.7186	1
240	1108	386.174	0.000	0.9274	0.7011	1
240	1157	386.175	0.000	0.8930	0.6195	1
240	1173	414.205	0.000	0.7136	0.5045	1
240	1195	386.174	0.000	0.9250	0.7189	1
240	1244	386.174	0.000	0.9227	0.7440	1
240	1285	414.205	0.000	0.7893	0.6047	1
240	1288	431.232	0.000	0.7015	0.4709	1
240	1297	386.174	0.000	0.9180	0.7250	1
240	1355	386.174	0.000	0.9352	0.7278	1
240	1428	386.174	0.000	0.9277	0.7645	1
240	1430	386.067	0.000	0.7291	0.6154	1
240	1471	431.232	0.000	0.7011	0.4537	1
240	1473	414.205	0.000	0.7503	0.4963	1
240	1474	386.174	0.000	0.9255	0.7374	1
240	1508	414.205	0.000	0.8053	0.5875	1
240	1509	386.174	0.000	0.9206	0.7005	1
240	1546	414.205	0.000	0.7907	0.5537	1
240	1555	386.174	0.000	0.9284	0.7266	1
240	1878	175.975	0.000	0.7287	0.5349	1
240	1879	147.943	0.000	0.7009	0.5539	1
240	2148	147.944	0.000	0.7431	0.6204	1
240	3083	-60.133	0.000	0.7422	0.4216	1
240	3088	-60.133	0.000	0.7147	0.3850	1
241	242	-14.015	0.000	0.9596	0.8086	1
241	341	-10.968	0.000	0.7431	0.3841	1
241	342	-27.995	0.000	0.8535	0.7357	1
241	344	-56.026	0.000	0.8049	0.6334	1
241	392	-14.015	0.000	0.9683	0.8671	1
241	415	14.016	0.000	0.8888	0.6988	1
241	423	-31.981	0.000	0.7210	0.4654	1
241	424	-3.950	0.000	0.8301	0.5595	1
241	425	13.076	0.000	0.7699	0.4921	1
241	442	49.053	0.000	0.8284	0.6054	1
241	443	32.027	0.000	0.8585	0.6621	1
241	446	3.995	0.000	0.8016	0.5618	1
241	451	31.043	0.000	0.8215	0.6629	1
241	452	14.016	0.000	0.9107	0.7546	1
241	462	-14.015	0.000	0.9672	0.8207	1
241	511	14.016	0.000	0.8897	0.7287	1
241	517	-14.015	0.000	0.9544	0.8187	1
241	571	14.016	0.000	0.9008	0.7313	1
241	577	-12.995	0.000	0.7894	0.5763	1
241	579	-14.015	0.000	0.9760	0.8910	1
241	621	-28.934	0.000	0.7382	0.3545	1
241	622	-45.961	0.000	0.8025	0.6242	1
241	623	-50.916	0.000	0.7560	0.6124	1
241	624	-73.992	0.000	0.7132	0.4807	1
241	650	31.043	0.000	0.8063	0.6092	1
241	651	14.016	0.000	0.8734	0.6567	1
241	657	-14.015	0.000	0.9674	0.8431	1
241	662	-118.042	0.000	0.7951	0.6776	1
241	680	31.043	0.000	0.8133	0.6338	1
241	683	14.016	0.000	0.9067	0.7468	1
241	696	-14.015	0.000	0.9641	0.8077	1
241	754	31.043	0.000	0.7952	0.5899	1
241	813	31.043	0.000	0.8132	0.6164	1
241	815	14.016	0.000	0.9142	0.7571	1
241	822	-14.015	0.000	0.9658	0.7917	1
241	835	14.016	0.000	0.9262	0.7546	1
241	836	31.043	0.000	0.8240	0.6806	1
241	865	14.016	0.000	0.8842	0.6911	1
241	870	-14.015	0.000	0.9759	0.8241	1
241	881	14.016	0.000	0.9109	0.7558	1
241	885	31.043	0.000	0.8044	0.5794	1
241	917	-102.046	0.000	0.7431	0.5613	1
241	921	49.053	0.000	0.8448	0.6683	1
241	922	-130.078	0.000	0.7591	0.5804	1
241	926	-85.097	0.000	0.7169	0.4735	1
241	933	-14.015	0.000	0.9723	0.8979	1
241	970	31.043	0.000	0.7912	0.5535	1
241	973	-144.097	0.000	0.7345	0.4843	1
241	993	-14.015	0.000	0.9768	0.8356	1
241	1006	31.043	0.000	0.8138	0.6033	1
241	1025	14.016	0.000	0.8831	0.7028	1
241	1064	31.043	0.000	0.8077	0.6033	1
241	1065	14.016	0.000	0.8998	0.7287	1
241	1068	-14.015	0.000	0.9571	0.8050	1
241	1108	-14.015	0.000	0.9697	0.8584	1
241	1118	31.043	0.000	0.8023	0.5987	1
241	1120	-274.194	0.000	0.7413	0.5192	1
241	1122	-246.162	0.000	0.7101	0.4930	1
241	1157	-14.015	0.000	0.9459	0.8072	1
241	1173	14.016	0.000	0.8068	0.5540	1
241	1195	-14.015	0.000	0.9495	0.7647	1
241	1212	31.043	0.000	0.8056	0.5919	1
241	1244	-14.015	0.000	0.9546	0.7715	1
241	1285	14.016	0.000	0.8919	0.6973	1
241	1288	31.043	0.000	0.8154	0.6515	1
241	1297	-14.015	0.000	0.9556	0.7668	1
241	1344	-158.112	0.000	0.7434	0.4910	1
241	1352	31.043	0.000	0.7812	0.5026	1
241	1355	-14.015	0.000	0.9729	0.8790	1
241	1428	-14.015	0.000	0.9572	0.7599	1
241	1430	-14.122	0.000	0.7589	0.6203	1
241	1435	31.043	0.000	0.7914	0.5372	1
241	1471	31.043	0.000	0.8182	0.6515	1
241	1473	14.016	0.000	0.8583	0.6371	1
241	1474	-14.015	0.000	0.9742	0.8409	1
241	1508	14.016	0.000	0.9057	0.7601	1
241	1509	-14.015	0.000	0.9724	0.8395	1
241	1510	31.043	0.000	0.8029	0.5741	1
241	1546	14.016	0.000	0.9157	0.8002	1
241	1554	31.043	0.000	0.8068	0.5987	1
241	1555	-14.015	0.000	0.9540	0.8127	1
241	1878	-224.214	0.000	0.8473	0.7580	1
241	1879	-252.246	0.000	0.7972	0.6383	1
241	2037	31.043	0.000	0.7955	0.5537	1
241	2147	-235.219	0.000	0.7321	0.3849	1
241	2148	-252.246	0.000	0.8035	0.6168	1
241	2151	-280.278	0.000	0.8034	0.6372	1
241	2155	-280.284	0.000	0.7908	0.6067	1
241	2807	-267.172	0.000	0.7075	0.4138	1
242	341	3.047	0.000	0.7676	0.3718	1
242	342	-13.979	0.000	0.8347	0.6160	1
242	344	-42.011	0.000	0.9330	0.7936	1
242	392	0.000	0.000	0.9703	0.8237	1
242	415	28.031	0.000	0.8679	0.6729	1
242	423	-17.966	0.000	0.8978	0.6881	1
242	424	10.065	0.000	0.8250	0.4932	1
242	425	27.092	0.000	0.7866	0.4361	1
242	442	63.069	0.000	0.8366	0.5862	1
242	443	46.042	0.000	0.8446	0.5991	1
242	446	18.011	0.000	0.9044	0.6661	1
242	451	45.058	0.000	0.8360	0.6100	1
242	452	28.031	0.000	0.9023	0.7208	1
242	462	0.000	0.000	0.9591	0.8147	1
242	511	28.031	0.000	0.8897	0.7067	1
242	517	0.000	0.000	0.9672	0.8266	1
242	571	28.031	0.000	0.8867	0.6719	1
242	577	1.020	0.000	0.8026	0.5763	1
242	579	0.000	0.000	0.9572	0.7734	1
242	622	-31.945	0.000	0.8272	0.6046	1
242	623	-36.901	0.000	0.7243	0.5357	1
242	624	-59.977	0.000	0.8736	0.6215	1
242	650	45.058	0.000	0.8203	0.5453	1
242	651	28.031	0.000	0.8569	0.6851	1
242	657	0.000	0.000	0.9573	0.7935	1
242	662	-104.026	0.000	0.7960	0.6584	1
242	680	45.058	0.000	0.8330	0.6093	1
242	683	28.031	0.000	0.9025	0.7771	1
242	696	0.000	0.000	0.9587	0.7955	1
242	754	45.058	0.000	0.8137	0.5526	1
242	813	45.058	0.000	0.8302	0.5826	1
242	815	28.031	0.000	0.8818	0.6493	1
242	822	0.000	0.000	0.9519	0.7643	1
242	835	28.031	0.000	0.8930	0.6493	1
242	836	45.058	0.000	0.8369	0.6284	1
242	865	28.031	0.000	0.8629	0.6204	1
242	870	0.000	0.000	0.9583	0.7808	1
242	881	28.031	0.000	0.8844	0.6685	1
242	885	45.058	0.000	0.8169	0.4990	1
242	917	-88.031	0.000	0.7726	0.6173	1
242	921	63.069	0.000	0.8304	0.5919	1
242	922	-116.063	0.000	0.8925	0.7419	1
242	926	-71.081	0.000	0.7569	0.5306	1
242	933	0.000	0.000	0.9750	0.8388	1
242	970	45.058	0.000	0.8155	0.5554	1
242	972	-113.055	0.000	0.7093	0.3542	1
242	973	-130.082	0.000	0.7431	0.4900	1
242	974	-158.113	0.000	0.8327	0.5935	1
242	993	0.000	0.000	0.9544	0.7862	1
242	1006	45.058	0.000	0.8316	0.5633	1
242	1025	28.031	0.000	0.8548	0.6259	1
242	1064	45.058	0.000	0.8243	0.5567	1
242	1065	28.031	0.000	0.8762	0.6493	1
242	1068	0.000	0.000	0.9502	0.7920	1
242	1108	0.000	0.000	0.9626	0.8161	1
242	1118	45.058	0.000	0.8221	0.5661	1
242	1120	-260.178	0.000	0.8281	0.5710	1
242	1157	0.001	0.000	0.9394	0.7273	1
242	1173	28.031	0.000	0.7862	0.5728	1
242	1195	0.000	0.000	0.9613	0.8067	1
242	1212	45.058	0.000	0.8235	0.5479	1
242	1244	0.000	0.000	0.9772	0.8574	1
242	1285	28.031	0.000	0.8678	0.7114	1
242	1288	45.058	0.000	0.8323	0.6093	1
242	1297	0.000	0.000	0.9611	0.7873	1
242	1344	-144.097	0.000	0.7515	0.5079	1
242	1345	-172.129	0.000	0.7642	0.4188	1
242	1352	45.058	0.000	0.8067	0.4984	1
242	1355	0.000	0.000	0.9620	0.8245	1
242	1428	0.000	0.000	0.9523	0.7674	1
242	1430	-0.107	0.000	0.7653	0.6429	1
242	1435	45.058	0.000	0.8089	0.4961	1
242	1471	45.058	0.000	0.8331	0.6036	1
242	1473	28.031	0.000	0.8466	0.6411	1
242	1474	0.000	0.000	0.9652	0.8305	1
242	1508	28.031	0.000	0.8867	0.6898	1
242	1509	0.000	0.000	0.9536	0.7743	1
242	1510	45.058	0.000	0.8216	0.5398	1
242	1546	28.031	0.000	0.8733	0.6617	1
242	1554	45.058	0.000	0.8282	0.5916	1
242	1555	0.000	0.000	0.9450	0.7734	1
242	1801	-238.230	0.000	0.7483	0.5532	1
242	1878	-210.199	0.000	0.8337	0.6238	1
242	1879	-238.231	0.000	0.9246	0.8105	1
242	2037	45.059	0.000	0.8109	0.5019	1
242	2147	-221.203	0.000	0.7621	0.4355	1
242	2148	-238.230	0.000	0.8068	0.5819	1
242	2151	-266.263	0.000	0.9167	0.7700	1
242	2155	-266.268	0.000	0.9118	0.7529	1
242	2807	-253.157	0.000	0.7303	0.4146	1
243	998	-192.293	0.000	0.8937	0.4060	1
243	1026	18.864	0.000	0.9542	0.6305	1
243	1052	-80.240	0.000	0.9131	0.5475	1
243	1091	-70.078	0.000	0.9450	0.5561	1
243	1235	-181.314	0.000	0.8364	0.3637	1
243	1268	-194.309	0.000	0.9239	0.4710	1
243	1373	-178.314	0.000	0.9323	0.5133	1
243	1376	-178.314	0.000	0.9292	0.5053	1
243	1475	-0.000	0.000	0.9387	0.6139	1
243	1492	-180.329	0.000	0.9187	0.4533	1
243	1518	-70.078	0.000	0.9415	0.5645	1
243	1576	-121.292	0.000	0.9402	0.5042	1
243	1608	-55.246	0.000	0.8064	0.7125	1
243	1853	-29.209	0.000	0.7428	0.3258	1
243	1925	-71.081	0.000	0.8320	0.3692	1
243	2363	-70.078	0.000	0.9619	0.6474	1
243	2466	-49.272	0.000	0.7221	0.3734	1
243	3455	-89.303	0.000	0.8220	0.4344	1
244	397	15.036	0.000	0.9041	0.4663	1
244	464	15.036	0.000	0.8876	0.4079	1
244	578	15.036	0.000	0.9253	0.5390	1
244	660	15.036	0.000	0.9072	0.4821	1
244	705	-70.078	0.000	0.8875	0.4979	1
244	902	-70.078	0.000	0.8545	0.4992	1
244	980	-70.078	0.000	0.8742	0.4992	1
244	1009	-70.078	0.000	0.8587	0.5572	1
244	1053	-70.078	0.000	0.8237	0.4791	1
244	1101	-70.078	0.000	0.8518	0.5113	1
244	1150	-70.078	0.000	0.8374	0.4649	1
244	1298	15.036	0.000	0.8864	0.4368	1
244	1333	-70.078	0.000	0.8460	0.5058	1
244	1350	15.036	0.000	0.8832	0.4044	1
244	1366	-70.078	0.000	0.8397	0.4653	1
244	1433	15.036	0.000	0.8996	0.4284	1
244	1515	15.036	0.000	0.8927	0.4818	1
244	1525	-70.078	0.000	0.8094	0.4343	1
244	1764	-74.101	0.000	0.8783	0.5435	1
244	1875	-238.230	0.000	0.8363	0.5532	1
244	2954	15.036	0.000	0.9018	0.4810	1
245	274	0.967	0.000	0.7270	0.6619	1
245	291	-0.028	0.000	0.9019	0.8495	1
245	430	-29.063	0.000	0.7531	0.7165	1
246	252	18.011	0.000	0.7043	0.6898	1
246	256	-63.069	0.000	0.7486	0.6263	1
246	274	-0.036	0.000	0.8340	0.7764	1
246	322	-14.015	0.000	0.7536	0.6677	1
246	384	18.010	0.000	0.7594	0.7492	1
246	459	18.010	0.000	0.7400	0.7382	1
246	1159	18.011	0.000	0.7928	0.7875	1
247	367	-28.031	0.000	0.9501	0.7725	1
247	403	-54.047	0.000	0.7949	0.5518	1
247	526	-56.062	0.000	0.9381	0.7509	1
247	867	-112.071	0.000	0.8694	0.5567	1
247	943	-221.251	0.000	0.8306	0.6199	1
247	944	21.011	0.000	0.8402	0.5999	1
247	950	-232.146	0.000	0.7487	0.4047	1
247	1158	-128.102	0.000	0.7514	0.4311	1
247	1461	-240.136	0.000	0.8802	0.6119	1
247	1550	-20.041	0.000	0.8202	0.5655	1
247	1854	-254.152	0.000	0.8537	0.5519	1
248	298	-26.016	0.000	0.7411	0.6094	1
248	369	-28.031	0.000	0.8581	0.7650	1
248	370	-29.035	0.000	0.7881	0.7046	1
248	436	-29.026	0.000	0.7987	0.7271	1
248	466	-28.031	0.000	0.8301	0.7343	1
248	483	-56.063	0.000	0.7612	0.6056	1
248	519	-28.031	0.000	0.8581	0.7719	1
248	573	-28.031	0.000	0.8551	0.7897	1
248	659	-84.094	0.000	0.7047	0.5192	1
249	252	-17.026	0.000	0.8186	0.7390	1
249	256	-98.105	0.000	0.7457	0.6033	1
249	384	-17.027	0.000	0.8073	0.7201	1
249	387	-0.000	0.000	0.9184	0.8773	1
249	515	-2.016	0.000	0.8312	0.8603	1
249	1159	-17.026	0.000	0.7969	0.6991	1
250	274	-17.043	0.000	0.7285	0.7240	1
250	297	16.014	0.000	0.7771	0.7176	1
250	362	13.980	0.000	0.7023	0.6710	1
250	459	1.003	0.000	0.8056	0.7971	1
250	516	-2.016	0.000	0.7111	0.6557	1
250	1159	1.004	0.000	0.7591	0.7230	1
251	283	124.053	0.000	0.7654	0.7230	1
251	298	142.064	0.000	0.7846	0.6573	1
252	256	-81.079	0.000	0.7720	0.6617	1
252	274	-18.047	0.000	0.7375	0.7081	1
252	384	-0.001	0.000	0.8702	0.8190	1
252	387	17.026	0.000	0.7962	0.7330	1
252	516	-3.019	0.000	0.7078	0.6759	1
252	1159	0.000	0.000	0.8710	0.8066	1
252	1168	2.016	0.000	0.7246	0.7450	1
253	267	-12.000	0.000	0.7077	0.5918	1
253	315	-26.016	0.000	0.7348	0.6130	1
253	318	-25.998	0.000	0.7381	0.6130	1
253	334	-44.025	0.000	0.7368	0.5797	1
253	359	-44.016	0.000	0.7664	0.6076	1
253	361	-25.989	0.000	0.7206	0.5954	1
253	374	28.031	0.000	0.9177	0.8544	1
253	379	-29.035	0.000	0.7872	0.6541	1
253	426	-27.000	0.000	0.7018	0.5833	1
253	444	-26.016	0.000	0.7372	0.6013	1
253	457	-54.047	0.000	0.7079	0.5938	1
253	461	2.016	0.000	0.7046	0.6466	1
253	488	14.016	0.000	0.8470	0.8285	1
253	551	0.000	0.000	0.9369	0.8828	1
253	555	-72.057	0.000	0.7035	0.5589	1
253	581	-72.057	0.000	0.7692	0.5815	1
253	585	-54.047	0.000	0.7208	0.6072	1
253	602	70.078	0.000	0.7599	0.5920	1
253	604	-27.018	0.000	0.8627	0.7708	1
253	606	84.094	0.000	0.7045	0.5644	1
253	639	-14.016	0.000	0.8802	0.8055	1
253	640	3.011	0.000	0.8079	0.7519	1
253	751	-29.212	0.000	0.7777	0.6429	1
253	756	84.094	0.000	0.7047	0.5644	1
253	759	42.047	0.000	0.8698	0.7725	1
253	760	28.031	0.000	0.9303	0.8937	1
253	761	-11.005	0.000	0.7883	0.6829	1
253	762	14.016	0.000	0.8673	0.8543	1
253	763	-29.033	0.000	0.7749	0.6490	1
253	765	70.078	0.000	0.7705	0.6014	1
253	769	-29.203	0.000	0.7886	0.6662	1
253	771	-26.867	0.000	0.7683	0.6655	1
253	776	-54.046	0.000	0.7262	0.6108	1
253	779	-29.212	0.000	0.7874	0.6599	1
253	782	-29.204	0.000	0.8454	0.7180	1
253	793	-29.203	0.000	0.7555	0.6302	1
253	802	-14.016	0.000	0.7260	0.6280	1
253	825	-54.047	0.000	0.7566	0.6626	1
253	872	-43.050	0.000	0.8093	0.6831	1
253	874	-42.047	0.000	0.9399	0.8297	1
253	876	-25.021	0.000	0.8010	0.7099	1
253	906	-42.011	0.000	0.9299	0.8447	1
253	1030	-26.016	0.000	0.7108	0.5951	1
253	1042	-39.036	0.000	0.7630	0.6928	1
253	1044	-56.063	0.000	0.9214	0.8012	1
253	1045	-57.065	0.000	0.7611	0.6668	1
253	1179	-70.078	0.000	0.8933	0.7322	1
253	1202	-26.016	0.000	0.7122	0.5995	1
253	1279	-96.094	0.000	0.7898	0.6098	1
253	1321	-26.016	0.000	0.7155	0.5705	1
253	1426	-98.109	0.000	0.7855	0.6285	1
253	1432	-26.016	0.000	0.7399	0.6100	1
253	1493	-26.016	0.000	0.7032	0.5666	1
253	1531	-112.125	0.000	0.8069	0.6415	1
253	1631	-29.015	0.000	0.7297	0.6640	1
253	2482	-10.021	0.000	0.7649	0.7830	1
254	458	39.993	0.000	0.7077	0.5829	1
254	1314	-109.113	0.000	0.7044	0.4280	1
255	370	12.976	0.000	0.7256	0.6383	1
255	436	12.985	0.000	0.7372	0.6743	1
255	483	-14.052	0.000	0.7021	0.6412	1
255	573	13.980	0.000	0.7481	0.7254	1
256	274	63.033	0.000	0.7983	0.6648	1
256	322	49.053	0.000	0.7221	0.6657	1
256	387	98.105	0.000	0.7352	0.6016	1
256	689	84.054	0.000	0.7030	0.6270	1
257	265	18.011	0.000	0.8546	0.7362	1
257	456	-27.048	0.000	0.8025	0.7243	1
257	458	18.011	0.000	0.8592	0.8022	1
257	746	-156.115	0.000	0.7355	0.6208	1
257	1019	-105.082	0.000	0.7172	0.6614	1
257	1033	-47.077	0.000	0.7357	0.6734	1
257	1219	-75.108	0.000	0.7719	0.7023	1
257	1233	-93.119	0.000	0.7850	0.7415	1
257	1277	-75.109	0.000	0.7349	0.6752	1
257	1278	33.021	0.000	0.7044	0.6327	1
257	1280	-109.114	0.000	0.7990	0.6979	1
257	1306	-91.103	0.000	0.7259	0.6975	1
257	1700	-75.108	0.000	0.7220	0.6547	1
257	1835	-69.119	0.000	0.7631	0.6287	1
260	556	-56.062	0.000	0.8111	0.5936	1
260	3003	-152.893	0.000	0.7118	0.5104	1
262	273	18.011	0.000	0.7347	0.5951	1
262	307	15.995	0.000	0.7013	0.4939	1
262	308	14.992	0.000	0.7081	0.5334	1
262	363	-232.183	0.000	0.7279	0.5995	1
262	369	18.011	0.000	0.7940	0.6855	1
262	439	15.995	0.000	0.7379	0.6165	1
262	466	18.011	0.000	0.7511	0.6061	1
262	519	18.011	0.000	0.7845	0.6715	1
262	573	18.011	0.000	0.7531	0.6537	1
262	574	15.995	0.000	0.7392	0.6569	1
263	799	170.000	0.000	0.7043	0.6821	1
263	1718	-262.229	0.000	0.7039	0.4954	1
263	1784	-238.227	0.000	0.7517	0.6065	1
263	1881	-264.244	0.000	0.8082	0.6278	1
263	1924	-222.234	0.000	0.8246	0.6685	1
263	1943	-252.244	0.000	0.7648	0.6106	1
263	1992	-266.295	0.000	0.7575	0.5927	1
