feature_id	sources_IK2D	sources_number_IK2D	sources_npc_pathway	sources_npc_superclass	sources_npc_class	canopus_formulaRank	canopus_molecularFormula	canopus_adduct	canopus_precursorFormula	canopus_npc_pathway	canopus_NPC#pathway Probability	canopus_npc_superclass	canopus_NPC#superclass Probability	canopus_npc_class	canopus_NPC#class Probability	canopus_ClassyFire#superclass	canopus_ClassyFire#superclass probability	canopus_ClassyFire#class	canopus_ClassyFire#class Probability	canopus_ClassyFire#subclass	canopus_ClassyFire#subclass Probability	canopus_ClassyFire#level 5	canopus_ClassyFire#level 5 Probability	canopus_ClassyFire#most specific class	canopus_ClassyFire#most specific class Probability	canopus_ClassyFire#all classifications	canopus_ionMass	canopus_retentionTimeInSeconds	canopus_retentionTimeInMinutes	canopus_formulaId	canopus_alignedFeatureId	canopus_compoundId	canopus_overallFeatureQuality	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_IK2D	gnps_superclass	gnps_class	gnps_subclass	gnps_npc_superclass	gnps_npc_class	gnps_npc_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_IK2D	isdb_npc_pathway	isdb_npc_superclass	isdb_npc_class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_IK2D	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality	gnps_mn_parent mass	gnps_mn_RTMean	gnps_mn_ATTRIBUTE_treatment:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_treatment:GNPSGROUP:mock	gnps_mn_ATTRIBUTE_treatment:GNPSGROUP:untreated	gnps_mn_ATTRIBUTE_treatment:GNPSGROUP:PET	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:blank	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:mock	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:untreated	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:PET	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:bk_mapp	gnps_mn_component	gnps_mn_#Scan#	gnps_mn_Compound_Name
102	sirius	1.0	canopus	canopus	canopus	2.0	C31H20O10	[M + H]+	C31H21O10+	Shikimates and Phenylpropanoids	0.979	Flavonoids	0.934	Flavones	0.981	Phenylpropanoids and polyketides	0.939	Flavonoids	0.956	Biflavonoids and polyflavonoids	0.862			Biflavonoids and polyflavonoids	0.862	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Phenols; Chromones; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Biflavonoids and polyflavonoids; Flavones; Benzene and substituted derivatives; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	553.113	344.0	5.735	8.456306102112813e+17	8.456304903338738e+17	8.456304903338738e+17																																																																																															1.0	2.0	0.063	0.136	-89.123	0.414	0.5	21.006	C31H20O10	[M + H]+	C31H21O10+	OIFVLHZEBAXHPM	InChI=1S/C31H20O10/c1-39-26-13-23(38)30-22(37)12-24(14-2-5-16(32)6-3-14)41-31(30)28(26)18-8-15(4-7-19(18)34)25-11-21(36)29-20(35)9-17(33)10-27(29)40-25/h2-13,32-35,38H,1H3	Sotetsuflavone	COC1=C(C2=C(C(=C1)O)C(=O)C=C(O2)C3=CC=C(C=C3)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O	5.4	5494868	COCONUT:(CNP0188720);SUPERNATURAL:(SN0266125);MESH:(5494868);PUBCHEM:(5494868);DSSTox:(DTXSID501103517);LOTUS:(Q105192489);PUBMED:(null);KNAPSACK:(OIFVLHZEBAXHPM-UHFFFAOYSA-N)	137710534742.0	553.113	344.0	5.735	8.456306102112813e+17	8.456304903338738e+17	8.456304903338738e+17		553.1133295211806	5.7350674	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	933945.5	-1		
103	isdb & sirius	1.0	canopus	canopus	canopus	2.0	C16H32O3	[M + H3N + H]+	C16H36NO3+	Fatty acids	0.95	Fatty esters	0.33	Fatty alcohols	0.531	Lipids and lipid-like molecules	0.756	Fatty Acyls	0.769					Fatty Acyls	0.769	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	290.269	346.0	5.774	8.456305957744852e+17	8.456304903716225e+17	8.456304903716225e+17																																															10.0							1.0	0.49409908	ISDB									OCHZTELGZBWSJD							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	1.9763963222503664	1.0	1.0	2.0	0.163	0.332	-100.889	0.452	0.5	41.844	C16H32O3	[M + H3N + H]+	C16H36NO3+	PHFQJBDKBCFMOS	InChI=1S/C16H32O3/c1-2-3-4-5-6-7-9-12-15(17)13-10-8-11-14-16(18)19/h15,17H,2-14H2,1H3,(H,18,19)	7-hydroxyhexadecanoic acid	CCCCCCCCCC(CCCCCC(=O)O)O	5.2	15569775;162647034;45934091	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0259180);HMDB:(HMDB0112185);CHEBI:(187327);LIPIDMAPS:(LMFA01050414);SUPERNATURAL:(SN0285343);LotusExpanded;PUBCHEM:(15569775 162647034 45934091);DSSTox:(DTXSID301311221);PUBMED:(null)	148196294762.0	290.269	346.0	5.774	8.456305957744852e+17	8.456304903716225e+17	8.456304903716225e+17		290.2689199536351	5.7742023	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2771187.0	10		
104	sirius	1.0	canopus	canopus	canopus	2.0	C30H18O10	[M + H]+	C30H19O10+	Shikimates and Phenylpropanoids	0.978	Flavonoids	0.863	Flavones	0.949	Phenylpropanoids and polyketides	0.921	Flavonoids	0.949	Hydroxyflavonoids	0.926	4'-hydroxyflavonoids	0.652	4'-hydroxyflavonoids	0.652	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Phenols; Chromones; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavones; Benzene and substituted derivatives; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	539.098	348.0	5.799	8.456306095527756e+17	8.456304904093713e+17	8.456304904093713e+17																																																																																															1.0	2.0	0.208	0.208	-81.164	0.481	0.497	11.963	C30H18O10	[M + H]+	C30H19O10+	HLFVFEBKCLAGBY	InChI=1S/C30H18O10/c31-16-5-1-14(2-6-16)19-13-38-24-12-22(35)30(29(37)27(24)28(19)36)39-18-7-3-15(4-8-18)23-11-21(34)26-20(33)9-17(32)10-25(26)40-23/h1-13,31-33,35,37H	6-[4-(5,7-dihydroxy-4-oxo-4H-chromen-2-yl)phenoxy]-5,7-dihydroxy-3-(4-hydroxyphenyl)-4H-chromen-4-one	C1=CC(=CC=C1C2=COC3=C(C2=O)C(=C(C(=C3)O)OC4=CC=C(C=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O)O	5.3	118717693	COCONUT:(CNP0342198);SUPERNATURAL:(SN0128738);PUBCHEM:(118717693);PUBMED:(null)	3145794.0	539.098	348.0	5.799	8.456306095527756e+17	8.456304904093713e+17	8.456304904093713e+17		539.0976365936845	5.798445	0	0.0	0.0	0.0	379762.9	0.0	0.0	0.0	1192303.4	-1		
105	isdb & sirius	1.0	canopus & isdb	canopus & isdb	canopus & isdb	3.0	C16H30O2	[M + H3N + H]+	C16H34NO2+	Terpenoids	0.634	Sesquiterpenoids	0.41	Fatty alcohols	0.338	Lipids and lipid-like molecules	0.848	Fatty Acyls	0.553					Fatty Acyls	0.553	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	272.258	351.0	5.855	8.45630580737904e+17	8.4563049044712e+17	8.4563049044712e+17																																															-1.0							1.0	0.68602484	ISDB	http://www.wikidata.org/entity/Q27139281	BTUSGZZCQZACPT-YYZTVXDQSA-N	InChI=1S/C16H33NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-16(19)15(17)14-18/h12-13,15-16,18-19H,2-11,14,17H2,1H3/b13-12+/t15-,16+/m0/s1	CCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)CO	C16H33NO2		271.251129296	Hexadecasphingosine	BTUSGZZCQZACPT	Fatty acids	Sphingolipids	Sphingoid bases	http://www.wikidata.org/entity/Q132592	Klebsiella pneumoniae	443477.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Betaproteobacteria']	['Burkholderiales']	['Alcaligenaceae']	['Unknown']	['Achromobacter']	['Klebsiella pneumoniae']											0.0	0.0	2.744099378585815	1.0	1.0	3.0	0.142	0.142	-82.675	0.059	0.333	52.696	C16H30O2	[M + H3N + H]+	C16H34NO2+	MMNAZSLYCVMTFR	InChI=1S/C16H30O2/c1-3-5-7-9-11-15(17)13-14-16(18)12-10-8-6-4-2/h15-18H,3-12H2,1-2H3	8-Hexadecyne-7,10-diol	CCCCCCC(C#CC(CCCCCC)O)O	4.7	12209991	PUBCHEM:(12209991)	2.0	272.258	351.0	5.855	8.45630580737904e+17	8.4563049044712e+17	8.4563049044712e+17		272.2584181321234	5.8550434	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1256208.0	-1		
106	sirius	1.0	canopus	canopus	canopus	3.0	C15H16O3	[M + H3N + H]+	C15H20NO3+	Terpenoids	0.594	Sesquiterpenoids	0.29	Naphthoquinones	0.174	Benzenoids	0.891							Benzenoids	0.891	Organic compounds; Organoheterocyclic compounds; Ketones; Organooxygen compounds; Carbonyl compounds; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	262.144	355.0	5.92	8.45630591747953e+17	8.456304904806744e+17	8.456304904806744e+17																																																																																															1.0	3.0	0.151	0.151	-110.309	0.159	0.333	60.116	C15H16O3	[M + H3N + H]+	C15H20NO3+	TUGXTSKUBLGSJF	InChI=1S/C15H16O3/c1-10(9-16)5-4-6-11(2)13-8-14(17)12(3)7-15(13)18/h5-9H,4H2,1-3H3	2-methyl-6-(4-methyl-3,6-dioxocyclohexa-1,4-dien-1-yl)hepta-2,5-dienal	CC1=CC(=O)C(=CC1=O)C(=CCC=C(C)C=O)C	2.2	163084864;131752399	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0395722);HMDB:(HMDB0038548);TeroMol:(TKC031412);CHEBI:(174265);SUPERNATURAL:(SN0360192);FooDB:(FDB017934);PUBCHEM:(163084864 131752399);LOTUS:(Q105264761 Q105264763 Q105264762);PUBCHEMANNOTATIONDRUG:(null)	867172394.0	262.144	355.0	5.92	8.45630591747953e+17	8.456304904806744e+17	8.456304904806744e+17		262.1437966100273	5.919168	0	405754.44	324864.28	389775.8	383407.9	405754.44	324864.28	389775.8	953100.1	-1		
107	gnps & isdb & sirius	1.0	canopus & gnps	canopus & gnps	canopus & gnps	1.0	C17H37NO2	[M + H]+	C17H38NO2+	Fatty acids	0.991	Spingolipids	0.841	Sphingoid bases	0.982	Organic nitrogen compounds	1.0	Organonitrogen compounds	1.0	Amines	0.994	Alkanolamines	0.969	1,2-aminoalcohols	0.96	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Dialkylamines; Amines; Secondary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	288.29	357.0	5.947	8.456305794963898e+17	8.456304905184232e+17	8.456304905184232e+17		CCMSLIB00004692181	spectra_filtered.mgf	MONA.mgf	0.913055	151140.0	0.0	4129.86	6.0	1.1857	288.29	1.0	temp/spectra_filtered.mgf107	1.0	2-[[(2R,3S)-2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-3,4-dihydro-2H-chromen-7-yl]oxy]oxane-3,4,5-triol		ESI-QFT	isolated	MoNA	MoNA:VF-NPL-QEHF001118	[M+K]+	287.104	0.0	1.0			C=C1C(=O)OC2CC(C)C(CCC(C)=O)=CCC12	InChI=1S/C15H20O3/c1-9-8-14-13(11(3)15(17)18-14)7-6-12(9)5-4-10(2)16/h6,9,13-14H,3-5,7-8H2,1-2H3		3.0	positive	MONA	287.104	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C15H20O3	AVFIYMSJDDGDBQ-UHFFFAOYSA-N	AVFIYMSJDDGDBQ	Lipids and lipid-like molecules	Prenol lipids	Terpene lactones	Sesquiterpenoids	Germacrane sesquiterpenoids	Terpenoids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00004692181	13.0	Fatty acids	0.6	Fatty Acids and Conjugates	0.4	Branched fatty acids	0.4	1.0	0.37745702	ISDB									KFQUQCFJDMSIJF							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	1.5098280906677246	1.0	1.0	1.0	0.426	0.426	-81.593	0.787	0.5	42.363	C17H37NO2	[M + H]+	C17H38NO2+	PGNNMVAZUOZRSM	InChI=1S/C17H37NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-18(14-16-19)15-17-20/h19-20H,2-17H2,1H3	2-[2-Hydroxyethyl(tridecyl)amino]ethanol	CCCCCCCCCCCCCN(CCO)CCO	5.0	109646	NORMAN:(NS00076867);PUBCHEM:(109646);DSSTox:(DTXSID30867507)	137439215618.0	288.29	357.0	5.947	8.456305794963898e+17	8.456304905184232e+17	8.456304905184232e+17		288.2896920026608	5.946447	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1950153.2	13	107.0	2-[[(2R,3S)-2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-3,4-dihydro-2H-chromen-7-yl]oxy]oxane-3,4,5-triol
108	sirius	1.0	canopus	canopus	canopus	1.0	C2H5N3S	[M + K]+	C2H5KN3S+	Alkaloids	0.71	Histidine alkaloids	0.231	Imidazole alkaloids	0.233	Organoheterocyclic compounds	0.641							Organoheterocyclic compounds	0.641	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organonitrogen compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	141.983	357.0	5.949	8.456305843995316e+17	8.456304905561719e+17	8.456304905561719e+17																																																																																															1.0	1.0	0.044	0.044	-117.871	0.688	0.7	4.975	C2H5N3S	[M + K]+	C2H5KN3S+	WRMIJRQJYVDWRZ	InChI=1S/C2H5N3S/c1-4-5-2(3)6/h1H2,(H3,3,5,6)	(Methylideneamino)thiourea	C=NNC(=S)N	1.1	5150855	BloodExposome:(5150855);PUBCHEM:(5150855);DSSTox:(DTXSID30408833)	137443147778.0	141.983	357.0	5.949	8.456305843995316e+17	8.456304905561719e+17	8.456304905561719e+17		141.983277665832	5.991841	0	389442.97	336481.1	0.0	395882.06	389442.97	336481.1	0.0	456414.2	1		
109	isdb & sirius	1.0	canopus|isdb	canopus|isdb	canopus	1.0	C13H20O2	[M - H2O + H]+	C13H19O+	Terpenoids	0.888	Sesquiterpenoids	0.799	Bisabolane sesquiterpenoids	0.825	Benzenoids	0.732	Benzene and substituted derivatives	0.657					Benzene and substituted derivatives	0.657	Organic compounds; Alcohols and polyols; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	191.143	361.0	6.023	8.456305781626008e+17	8.456304905897263e+17	8.456304905897263e+17																																															18.0	Terpenoids	1.0	Sesquiterpenoids	1.0	Unsaturated fatty acids	0.5	1.0	0.7325343	ISDB	http://www.wikidata.org/entity/Q104667182	PSJUKNBMBYBQSO-IKKZXAHCSA-N	InChI=1S/C13H18O/c1-8-3-4-11-12(14)9(2)10-5-6-13(8,11)7-10/h8,10-11H,2-7H2,1H3/t8-,10+,11?,13-/m0/s1	C=C1C(=O)C2CC[C@H](C)[C@@]23CC[C@@H]1C3	C13H18O		190.135765196	15-nor-Prezizaan-7-one	PSJUKNBMBYBQSO	Terpenoids	Sesquiterpenoids		http://www.wikidata.org/entity/Q378568	Chrysopogon zizanioides	281780.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']	['Andropogoneae']	['Chrysopogon']	['Chrysopogon zizanioides']		['Eukaryota']									1.0	2.0	4.9301371574401855	1.0	1.0	1.0	0.075	0.075	-128.878	1.0	0.5	30.481	C13H20O2	[M - H2O + H]+	C13H19O+	QPSDEVHCBILQEK	InChI=1S/C13H20O2/c1-3-4-6-10-13(15)11-8-5-7-9-12(2)14/h3-8,11-15H,1,9-10H2,2H3	4,6,10,12-Tridecatetraene-2,8-Diol	CC(CC=CC=CC(CC=CC=C)O)O	2.5	163029714;10846053;71348025	COCONUT:(CNP0308010);SUPERNATURAL:(SN0311857);PUBCHEM:(163029714 10846053 71348025);DSSTox:(DTXSID30773937);LOTUS:(Q82734913 Q105225568);PUBMED:(null)	137710534722.0	191.143	361.0	6.023	8.456305781626008e+17	8.456304905897263e+17	8.456304905897263e+17		191.14310046448995	6.0231867	0	906152.3	910104.0	924491.2	917834.25	906152.3	910104.0	924491.2	989592.9	18		
110	gnps & isdb & sirius	1.0	canopus & gnps	canopus & gnps	canopus & gnps	1.0	C17H37NO2	[M + H]+	C17H38NO2+	Fatty acids	0.905	Spingolipids	0.632	Sphingoid bases	0.932	Organic nitrogen compounds	1.0	Organonitrogen compounds	1.0	Amines	0.999	Alkanolamines	0.977	1,2-aminoalcohols	0.974	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Trialkylamines; Amines; Tertiary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	288.29	366.0	6.107	8.456305816942054e+17	8.456304906274751e+17	8.456304906274751e+17		CCMSLIB00004692893	spectra_filtered.mgf	MONA.mgf	0.798798	107803.0	0.0	2944.3	6.0	0.851318	288.29	1.0	temp/spectra_filtered.mgf110	1.0	(4aR,5S)-9,9a-dihydroxy-3,4a,5-trimethyl-5,6,7,8,8a,9-hexahydro-4H-benzo[f][1]benzofuran-2-one		ESI-QFT	isolated	MoNA	MoNA:VF-NPL-QEHF001830	[M+Na]+	289.141	0.0	1.0			CC1=C2C[C@@]3(C)C(CCC[C@@H]3C)C(O)C2(O)OC1=O	InChI=1S/C15H22O4/c1-8-5-4-6-10-12(16)15(18)11(7-14(8,10)3)9(2)13(17)19-15/h8,10,12,16,18H,4-7H2,1-3H3/t8-,10?,12?,14+,15?/m0/s1		3.0	positive	MONA	289.141	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C15H22O4	WVFNARDJAJTRAI-ZRGNYTFBSA-N	WVFNARDJAJTRAI	Lipids and lipid-like molecules	Prenol lipids	Terpene lactones	Sesquiterpenoids	Eremophilane sesquiterpenoids	Terpenoids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00004692893	13.0	Fatty acids	0.6	Fatty Acids and Conjugates	0.4	Branched fatty acids	0.4	1.0	0.3882005	ISDB									KFQUQCFJDMSIJF							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	1.5528019666671753	1.0	1.0	1.0	0.866	0.866	-41.059	0.806	0.5	42.21	C17H37NO2	[M + H]+	C17H38NO2+	PGNNMVAZUOZRSM	InChI=1S/C17H37NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-18(14-16-19)15-17-20/h19-20H,2-17H2,1H3	2-[2-Hydroxyethyl(tridecyl)amino]ethanol	CCCCCCCCCCCCCN(CCO)CCO	5.0	109646	NORMAN:(NS00076867);PUBCHEM:(109646);DSSTox:(DTXSID30867507)	137439215618.0	288.29	366.0	6.107	8.456305816942054e+17	8.456304906274751e+17	8.456304906274751e+17		288.2896815135056	6.1066623	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2352284.2	13	110.0	(4aR,5S)-9,9a-dihydroxy-3,4a,5-trimethyl-5,6,7,8,8a,9-hexahydro-4H-benzo[f][1]benzofuran-2-one
111	isdb & sirius	1.0	canopus|isdb	canopus|isdb	canopus	1.0	C13H20O2	[M - H2O + H]+	C13H19O+	Terpenoids	0.889	Sesquiterpenoids	0.813	Bisabolane sesquiterpenoids	0.83	Benzenoids	0.746	Benzene and substituted derivatives	0.67					Benzene and substituted derivatives	0.67	Organic compounds; Alcohols and polyols; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	191.143	368.0	6.13	8.456305803310564e+17	8.456304906652238e+17	8.456304906652238e+17																																															-1.0							1.0	0.70047843	ISDB	http://www.wikidata.org/entity/Q104667182	PSJUKNBMBYBQSO-IKKZXAHCSA-N	InChI=1S/C13H18O/c1-8-3-4-11-12(14)9(2)10-5-6-13(8,11)7-10/h8,10-11H,2-7H2,1H3/t8-,10+,11?,13-/m0/s1	C=C1C(=O)C2CC[C@H](C)[C@@]23CC[C@@H]1C3	C13H18O		190.135765196	15-nor-Prezizaan-7-one	PSJUKNBMBYBQSO	Terpenoids	Sesquiterpenoids		http://www.wikidata.org/entity/Q378568	Chrysopogon zizanioides	281780.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']	['Andropogoneae']	['Chrysopogon']	['Chrysopogon zizanioides']		['Eukaryota']									1.0	0.0	3.801913738250733	1.0	1.0	1.0	0.075	0.075	-126.129	0.998	0.5	29.9	C13H20O2	[M - H2O + H]+	C13H19O+	QPSDEVHCBILQEK	InChI=1S/C13H20O2/c1-3-4-6-10-13(15)11-8-5-7-9-12(2)14/h3-8,11-15H,1,9-10H2,2H3	4,6,10,12-Tridecatetraene-2,8-Diol	CC(CC=CC=CC(CC=CC=C)O)O	2.5	163029714;10846053;71348025	COCONUT:(CNP0308010);SUPERNATURAL:(SN0311857);PUBCHEM:(163029714 10846053 71348025);DSSTox:(DTXSID30773937);LOTUS:(Q82734913 Q105225568);PUBMED:(null)	137710534722.0	191.143	368.0	6.13	8.456305803310564e+17	8.456304906652238e+17	8.456304906652238e+17		191.1431012637476	6.127958	0	441119.7	406694.7	410594.25	425978.2	441119.7	406694.7	410594.25	426628.88	-1		
112	sirius	1.0	canopus	canopus	canopus	2.0	C12H18O	[M + H]+	C12H19O+	Terpenoids	0.981	Sesquiterpenoids	0.713	Bisabolane sesquiterpenoids	0.437	Lipids and lipid-like molecules	0.505							Lipids and lipid-like molecules	0.505	Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	179.143	369.0	6.151	8.456305968020899e+17	8.456304906987782e+17	8.456304906987782e+17																																																																																															1.0	2.0	0.066	0.066	-66.55	0.021	0.5	43.272	C12H18O	[M + H]+	C12H19O+	OFWGUFXBLWMHQC	InChI=1S/C12H18O/c1-5-7-10(3)9-11(4)12(13)8-6-2/h5-9,11H,1-4H3	5,7-dimethyldeca-2,6,8-trien-4-one	CC=CC(=CC(C)C(=O)C=CC)C	3.6	85697160;129776496;10103732;10375003;11095199;11105926	COCONUT:(CNP0294003);SUPERNATURAL:(SN0264321);PUBCHEM:(85697160 129776496 10103732 10375003 11095199 11105926);LOTUS:(Q105191432)	271581186.0	179.143	369.0	6.151	8.456305968020899e+17	8.456304906987782e+17	8.456304906987782e+17		179.14302870024844	6.1524296	0	581657.25	612080.8	626897.56	615935.94	581657.25	612080.8	626897.56	649393.0	-1		
