feature_id	IK2D	Sources	SMILES	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_superclass	gnps_class	gnps_subclass	gnps_npclassifier_superclass	gnps_npclassifier_class	gnps_npclassifier_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality
152	RUMOYJJNUMEFDD	isdb	C=C(C)C1CC=C(C=O)CC1																																													20.0	Terpenoids	1.0	Sesquiterpenoids	1.0	Acorane sesquiterpenoids	0.5	52.0	0.0	MS1_match	http://www.wikidata.org/entity/Q3117895	RUMOYJJNUMEFDD-UHFFFAOYSA-N	InChI=1S/C10H14O/c1-8(2)10-5-3-9(7-11)4-6-10/h3,7,10H,1,4-6H2,2H3	C=C(C)C1CC=C(C=O)CC1	C10H14O	pos_1_1proton1isopropanol	150.104465068	Perillaldehyde	Terpenoids	Monoterpenoids	Menthane monoterpenoids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7.0	1.0	7.5	1.0																									
152	SUEKUALWVJZYCO	sirius	CCCCCCCCC=CC=CC(=O)O																																																																																												1.0	1.0	0.344	0.37	-69.457	0.982	0.5	180.969	C13H22O2	[M + H]+	C13H23O2+	InChI=1S/C13H22O2/c1-2-3-4-5-6-7-8-9-10-11-12-13(14)15/h9-12H,2-8H2,1H3,(H,14,15)	(2E)-trideca-2,4-dienoic acid	CCCCCCCCC=CC=CC(=O)O	4.9	134989298;21158964;21435473;19047217;153774335;54324839;73793368	BloodExposome:(19047217);LotusExpanded;PUBCHEM:(134989298 21158964 21435473 19047217 153774335 54324839 73793368);DSSTox:(DTXSID40710590)	146033082370.0	211.169	448.0	7.474	8.456305804778572e+17	8.456304922213107e+17	8.456304922213107e+17	
153	DTOSIQBPPRVQHS	gnps	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O	CCMSLIB00005738623	spectra_filtered.mgf	MASSBANK.mgf	0.703892	116269.0	0.0	3694.26	8.0	1.03156	280.264	1.0	temp/spectra_filtered.mgf153	1.0	Massbank:RP030402 ?-linolenic acid|linolenic acid|(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid	ESI	qTof	Isolated	Massbank	Massbank	M+H	279.232	0.0	1.0	463-40-1		CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O	1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H,19,20)/b4-3-,7-6-,10-9-		3.0	Positive	MASSBANK	279.232	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C18H30O2	DTOSIQBPPRVQHS-PDBXOOCHSA-N	Lipids and lipid-like molecules	Fatty Acyls	Lineolic acids and derivatives	Fatty Acids and Conjugates	Unsaturated fatty acids	Fatty acids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00005738623																																																																								
153	SFIHQZFZMWZOJV	isdb	CCCCCC=CCC=CCCCCCCCC(N)=O																																													7.0	Fatty acids	0.6285714285714286	Fatty amides	0.4285714285714285	Primary amides	0.3714285714285714	1.0	0.7687881	ISDB	http://www.wikidata.org/entity/Q27164841	SFIHQZFZMWZOJV-UHFFFAOYSA-N	InChI=1S/C18H33NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H2,19,20)	CCCCCC=CCC=CCCCCCCCC(N)=O	C18H33NO		279.256214676	CID 3930	Fatty acids	Fatty amides	Primary amides	http://www.wikidata.org/entity/Q237465	Averrhoa bilimbi	829006.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Oxalidales']	['Oxalidaceae']	['Unknown']	['Averrhoa']	['Averrhoa bilimbi']		['Eukaryota']									1.0	3.0	5.575152397155762	1.0																									
153	YJXGFSAKPYAXAY	sirius	CCCCCCCCCCCCCC#CC(C(CO)N)O																																																																																												1.0	1.0	0.224	0.294	-141.745	0.992	0.333	82.577	C18H35NO2	[M - H2O + H]+	C18H34NO+	InChI=1S/C18H35NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)17(19)16-20/h17-18,20-21H,2-13,16,19H2,1H3	2-Amino-4-octadecyne-1,3-diol	CCCCCCCCCCCCCC#CC(C(CO)N)O	5.0	14131082;14131081;97041744;97294809;2802958	NORMAN:(NS00018717);PUBCHEM:(14131082 14131081 97041744 97294809 2802958);PUBMED:(null)	262210.0	280.264	449.0	7.483	8.456305969111419e+17	8.456304922590595e+17	8.456304922590595e+17	
154	NUADXXZZTZBHBO	sirius	CCCCCCCCCCCCCC1=NC(CO1)(CO)CO																																																																																												1.0	1.0	0.177	0.177	-217.28	1.0	1.0	102.767	C18H35NO3	[M + Na]+	C18H35NNaO3+	InChI=1S/C18H35NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-17-19-18(14-20,15-21)16-22-17/h20-21H,2-16H2,1H3	2-Tridecyl-2-oxazoline-4,4-dimethanol	CCCCCCCCCCCCCC1=NC(CO1)(CO)CO	4.5	6454957	NORMAN:(NS00035742);PUBCHEM:(6454957);DSSTox:(DTXSID60215072)	137439215618.0	336.251	449.0	7.483	8.456305865176554e+17	8.456304923135855e+17	8.456304923093912e+17	
155	DTOSIQBPPRVQHS	isdb	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O																																													19.0	Fatty acids	1.0	Fatty Acids and Conjugates	1.0	Unsaturated fatty acids	1.0	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q256502	DTOSIQBPPRVQHS-PDBXOOCHSA-N	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H,19,20)/b4-3-,7-6-,10-9-	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O	C18H30O2	pos_1_1proton1ammonium	278.2245802	Linolenic Acid	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7.0	3.0	8.5	1.0																									
155	GQEOLYBERRZZCE	gnps	CCCCCCCCC1OC1C(O)CCCCCCC(O)=O	CCMSLIB00005722214	spectra_filtered.mgf	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.790055	337182.0	0.0	3312.4	12.0	0.984589	296.258	1.0	temp/spectra_filtered.mgf155	1.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585]	LC-ESI	Orbitrap	Commercial	Pieter Dorrestein	lfnothias/robinschmid	[M-H2O+H]+	297.243	314.246	1.0			CCCCCCCCC1OC1C(O)CCCCCCC(O)=O	InChI=1S/C18H34O4/c1-2-3-4-5-6-10-13-16-18(22-16)15(19)12-9-7-8-11-14-17(20)21/h15-16,18-19H,2-14H2,1H3,(H,20,21)		3.0	Positive	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	297.243	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C18H34O4	GQEOLYBERRZZCE-UHFFFAOYSA-N	Lipids and lipid-like molecules	Fatty Acyls	Lineolic acids and derivatives	Octadecanoids	Other Octadecanoids	Fatty acids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00005722214																																																																								
155	SECPZKHBENQXJG	isdb	CCCCCC/C=C\CCCCCCCC(=O)O																																													19.0	Fatty acids	1.0	Fatty Acids and Conjugates	1.0	Unsaturated fatty acids	1.0	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q412366	SECPZKHBENQXJG-FPLPWBNLSA-N	InChI=1S/C16H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h7-8H,2-6,9-15H2,1H3,(H,17,18)/b8-7-	CCCCCC/C=C\CCCCCCCC(=O)O	C16H30O2	pos_1_1proton1acetonitrile	254.2245802	Palmitoleic acid	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7.0	3.0	8.5	1.0																									
155	VENIIVIRETXKSV	sirius	CCCCCCC=CC#CCCCCCCCC(=O)O																																																																																												1.0	1.0	0.325	0.489	-69.639	1.0	0.333	269.651	C18H30O2	[M + H3N + H]+	C18H34NO2+	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h7-8H,2-6,11-17H2,1H3,(H,19,20)	octadec-11-en-9-ynoic acid	CCCCCCC=CC#CCCCCCCCC(=O)O	6.6	5312688;5312689;92809	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0256759);NORMAN:(NS00005230 NS00080808);HMDB:(HMDB0255892);BloodExposome:(92809 5312688);CHEBI:(165495 180173);LIPIDMAPS:(LMFA01030560 LMFA01030561);SUPERNATURAL:(SN0388164);MESH:(92809 5312688);PUBCHEM:(5312688 5312689 92809);DSSTox:(DTXSID501317249);LOTUS:(Q105284723 Q27280625);PUBMED:(null)	139879252078.0	296.258	450.0	7.5	8.456306025944243e+17	8.456304923765001e+17	8.456304923723058e+17	
155	VZCCETWTMQHEPK	isdb	CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O																																													19.0	Fatty acids	1.0	Fatty Acids and Conjugates	1.0	Unsaturated fatty acids	1.0	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q415885	VZCCETWTMQHEPK-QNEBEIHSSA-N	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10,12-13H,2-5,8,11,14-17H2,1H3,(H,19,20)/b7-6-,10-9-,13-12-	CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O	C18H30O2	pos_1_1proton1ammonium	278.2245802	gamma-Linolenic acid	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7.0	3.0	8.5	1.0																									
157	TWXWPPKDQOWNSX	isdb	O=C(C1CCCCC1)C1CCCCC1																																													7.0	Fatty acids	0.6285714285714286	Fatty amides	0.4285714285714285	Primary amides	0.3714285714285714	1.0	0.57989717	ISDB	http://www.wikidata.org/entity/Q27259791	TWXWPPKDQOWNSX-UHFFFAOYSA-N	InChI=1S/C13H22O/c14-13(11-7-3-1-4-8-11)12-9-5-2-6-10-12/h11-12H,1-10H2	O=C(C1CCCCC1)C1CCCCC1	C13H22O		194.167065324	Dicyclohexyl ketone	Fatty acids	Fatty esters	Lactones	http://www.wikidata.org/entity/Q4115797	Scutellaria barbata	1093028.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Unknown']	['Scutellaria']	['Scutellaria barbata']		['Eukaryota']									1.0	1.0	3.819588661193848	1.0																									
157	VRTMGTJIPBGYBB	sirius	CC(C)(CCCCO)CC#CC(C)(C)O																																																																																												1.0	1.0	0.063	0.063	-77.939	0.998	0.5	39.371	C13H24O2	[M - H2O + H]+	C13H23O+	InChI=1S/C13H24O2/c1-12(2,8-5-6-11-14)9-7-10-13(3,4)15/h14-15H,5-6,8-9,11H2,1-4H3	5,5,9-Trimethyldec-7-yne-1,9-diol	CC(C)(CCCCO)CC#CC(C)(C)O	2.4	21261662	PUBCHEM:(21261662)	2.0	195.174	451.0	7.522	8.456306006944044e+17	8.456304924981349e+17	8.456304924939406e+17	
158	GBQBSZHGWQDJFQ	isdb	C=C1CC/C=C(\C)C[C@@H]2O[C@@]23[C@H](C(C)C)C(=O)C[C@@]3(C)CC1=O																																													-1.0							1.0	0.6614008	ISDB	http://www.wikidata.org/entity/Q105006024	GBQBSZHGWQDJFQ-SJKRNHSQSA-N	InChI=1S/C20H28O3/c1-12(2)18-16(22)11-19(5)10-15(21)14(4)8-6-7-13(3)9-17-20(18,19)23-17/h7,12,17-18H,4,6,8-11H2,1-3,5H3/b13-7+/t17-,18+,19+,20+/m0/s1	C=C1CC/C=C(\C)C[C@@H]2O[C@@]23[C@H](C(C)C)C(=O)C[C@@]3(C)CC1=O	C20H28O3		316.203844756	(1R,3S,5E,12S,15S)-5,12-dimethyl-9-methylidene-15-propan-2-yl-2-oxatricyclo[10.3.0.01,3]pentadec-5-ene-10,14-dione	Terpenoids	Diterpenoids	Dolabellane diterpenoids	http://www.wikidata.org/entity/Q4520274	Clavularia inflata	797476.0	['Eukaryota']	['Metazoa']	['Cnidaria']	['Anthozoa']	['Alcyonacea']	['Clavulariidae']	['Unknown']	['Clavularia']	['Clavularia inflata']											0.0	0.0	2.6456031799316406	1.0																									
158	UDLWURDXDKNCEA	sirius	CC(C)CN1C(=O)C(=C(C=N1)NCC(C)(C)C(C)C)Cl																																																																																												1.0	3.0	0.039	0.039	-217.57	0.317	0.333	98.609	C15H26ClN3O	[M + H3N + H]+	C15H30ClN4O+	InChI=1S/C15H26ClN3O/c1-10(2)8-19-14(20)13(16)12(7-18-19)17-9-15(5,6)11(3)4/h7,10-11,17H,8-9H2,1-6H3	4-Chloro-2-(2-methylpropyl)-5-(2,2,3-trimethylbutylamino)pyridazin-3-one	CC(C)CN1C(=O)C(=C(C=N1)NCC(C)(C)C(C)C)Cl	4.4	105700751	PUBCHEM:(105700751)	2.0	317.211	454.0	7.564	8.456306045783304e+17	8.456304925568552e+17	8.456304925568552e+17	
159	MFELLNQJMHCAKI	sirius	CCC(CC)C(=O)CC(=O)C(CC)CC																																																																																												1.0	1.0	0.15	0.15	-100.238	0.998	0.5	45.689	C13H24O2	[M - H2O + H]+	C13H23O+	InChI=1S/C13H24O2/c1-5-10(6-2)12(14)9-13(15)11(7-3)8-4/h10-11H,5-9H2,1-4H3	3,7-Diethylnonane-4,6-dione	CCC(CC)C(=O)CC(=O)C(CC)CC	3.3	89292914	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(89292914)	67108866.0	195.174	455.0	7.591	8.456306069942497e+17	8.456304926155754e+17	8.456304926155754e+17	
159	TWXWPPKDQOWNSX	isdb	O=C(C1CCCCC1)C1CCCCC1																																													7.0	Fatty acids	0.6285714285714286	Fatty amides	0.4285714285714285	Primary amides	0.3714285714285714	2.0	0.5040101	ISDB	http://www.wikidata.org/entity/Q27259791	TWXWPPKDQOWNSX-UHFFFAOYSA-N	InChI=1S/C13H22O/c14-13(11-7-3-1-4-8-11)12-9-5-2-6-10-12/h11-12H,1-10H2	O=C(C1CCCCC1)C1CCCCC1	C13H22O		194.167065324	Dicyclohexyl ketone	Fatty acids	Fatty esters	Lactones	http://www.wikidata.org/entity/Q4115797	Scutellaria barbata	1093028.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Unknown']	['Scutellaria']	['Scutellaria barbata']		['Eukaryota']									1.0	1.0	3.516040325164795	1.0																									
160	DTOSIQBPPRVQHS	isdb	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O																																													19.0	Fatty acids	1.0	Fatty Acids and Conjugates	1.0	Unsaturated fatty acids	1.0	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q256502	DTOSIQBPPRVQHS-PDBXOOCHSA-N	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H,19,20)/b4-3-,7-6-,10-9-	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O	C18H30O2	pos_1_1proton1ammonium	278.2245802	Linolenic Acid	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7.0	3.0	8.5	1.0																									
160	JSDJDUFIGGRVBJ	sirius	C=CCCCCCCC#CCCCCCCCC(=O)O																																																																																												1.0	1.0	0.323	0.323	-66.357	1.0	0.333	206.005	C18H30O2	[M + H3N + H]+	C18H34NO2+	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h2H,1,3-8,11-17H2,(H,19,20)	17-Octadecen-9-Ynoic Acid	C=CCCCCCCC#CCCCCCCCC(=O)O	6.232	5312690	COCONUT:(CNP0424845);CHEBI:(173143);LIPIDMAPS:(LMFA01030562);SUPERNATURAL:(SN0173745);PUBCHEM:(5312690);KNAPSACK:(JSDJDUFIGGRVBJ-UHFFFAOYSA-N)	2150629426.0	296.258	459.0	7.643	8.456305932201539e+17	8.4563049267849e+17	8.456304926742957e+17	
160	SECPZKHBENQXJG	isdb	CCCCCC/C=C\CCCCCCCC(=O)O																																													19.0	Fatty acids	1.0	Fatty Acids and Conjugates	1.0	Unsaturated fatty acids	1.0	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q412366	SECPZKHBENQXJG-FPLPWBNLSA-N	InChI=1S/C16H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h7-8H,2-6,9-15H2,1H3,(H,17,18)/b8-7-	CCCCCC/C=C\CCCCCCCC(=O)O	C16H30O2	pos_1_1proton1acetonitrile	254.2245802	Palmitoleic acid	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7.0	3.0	8.5	1.0																									
160	VZCCETWTMQHEPK	isdb	CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O																																													19.0	Fatty acids	1.0	Fatty Acids and Conjugates	1.0	Unsaturated fatty acids	1.0	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q415885	VZCCETWTMQHEPK-QNEBEIHSSA-N	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10,12-13H,2-5,8,11,14-17H2,1H3,(H,19,20)/b7-6-,10-9-,13-12-	CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O	C18H30O2	pos_1_1proton1ammonium	278.2245802	gamma-Linolenic acid	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7.0	3.0	8.5	1.0																									
162	TUGXTSKUBLGSJF	sirius	CC1=CC(=O)C(=CC1=O)C(=CCC=C(C)C=O)C																																																																																												1.0	3.0	0.11	0.11	-114.595	0.148	0.333	66.92	C15H16O3	[M + H3N + H]+	C15H20NO3+	InChI=1S/C15H16O3/c1-10(9-16)5-4-6-11(2)13-8-14(17)12(3)7-15(13)18/h5-9H,4H2,1-3H3	2-methyl-6-(4-methyl-3,6-dioxocyclohexa-1,4-dien-1-yl)hepta-2,5-dienal	CC1=CC(=O)C(=CC1=O)C(=CCC=C(C)C=O)C	2.2	163084864;131752399	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0395722);HMDB:(HMDB0038548);TeroMol:(TKC031412);CHEBI:(174265);SUPERNATURAL:(SN0360192);FooDB:(FDB017934);PUBCHEM:(163084864 131752399);LOTUS:(Q105264761 Q105264763 Q105264762);PUBCHEMANNOTATIONDRUG:(null)	867172394.0	262.144	459.0	7.656	8.45630593194988e+17	8.456304927959305e+17	8.456304927959305e+17	
163	IVTQSEFLDHBCDZ	isdb	C[C@@H]1CCC2C(C)(C)CC=C[C@@]2(C)O1																																													-1.0							1.0	0.3943685	ISDB	http://www.wikidata.org/entity/Q104375920	IVTQSEFLDHBCDZ-IAUSTGCCSA-N	InChI=1S/C13H22O/c1-10-6-7-11-12(2,3)8-5-9-13(11,4)14-10/h5,9-11H,6-8H2,1-4H3/t10-,11?,13-/m1/s1	C[C@@H]1CCC2C(C)(C)CC=C[C@@]2(C)O1	C13H22O		194.167065324	Dihydroedulan II	Terpenoids	Apocarotenoids	Megastigmanes	http://www.wikidata.org/entity/Q160114	Mentha spicata	27827.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Mentheae']	['Mentha']	['Mentha spicata']		['Eukaryota']									1.0	0.0	2.577473998069763	1.0																									
163	MFELLNQJMHCAKI	sirius	CCC(CC)C(=O)CC(=O)C(CC)CC																																																																																												1.0	1.0	0.042	0.042	-114.298	0.995	0.5	36.108	C13H24O2	[M - H2O + H]+	C13H23O+	InChI=1S/C13H24O2/c1-5-10(6-2)12(14)9-13(15)11(7-3)8-4/h10-11H,5-9H2,1-4H3	3,7-Diethylnonane-4,6-dione	CCC(CC)C(=O)CC(=O)C(CC)CC	3.3	89292914	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(89292914)	67108866.0	195.174	461.0	7.677	8.456305816480681e+17	8.45630492858845e+17	8.456304928546508e+17	
165	ODBCKCWTWALFKM	sirius	CC(C)(C)OOC(C)(C)C#CC(C)(C)OOC(C)(C)C																																																																																												1.0	3.0	0.008	0.008	-121.318	0.221	0.333	39.601	C16H30O4	[M + H3N + H]+	C16H34NO4+	InChI=1S/C16H30O4/c1-13(2,3)17-19-15(7,8)11-12-16(9,10)20-18-14(4,5)6/h1-10H3	2,5-Di(tert-butylperoxy)-2,5-dimethyl-3-hexyne	CC(C)(C)OOC(C)(C)C#CC(C)(C)OOC(C)(C)C	3.2	14037	NORMAN:(NS00019863);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(14037);DSSTox:(DTXSID1044512)	137506324482.0	304.248	463.0	7.714	8.456306036975264e+17	8.456304929762856e+17	8.456304929720913e+17	
166	LTUMRKDLVGQMJU	sirius	CC(=CCCC(=CCCC(=CCCC(=O)C)C)C)C																																																																																												1.0	1.0	0.538	0.651	-40.592	1.0	0.333	245.136	C18H30O	[M + H3N + H]+	C18H34NO+	InChI=1S/C18H30O/c1-15(2)9-6-10-16(3)11-7-12-17(4)13-8-14-18(5)19/h9,11,13H,6-8,10,12,14H2,1-5H3	Farnesylacetone	CC(=CCCC(=CCCC(=CCCC(=O)C)C)C)C	5.6	21608263;129203804;1711942;1711943;1711944;1711945;88849727;61206	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0034495);TeroMol:(TKC073954 TKC016723);SUPERNATURAL:(SN0215225);MESH:(61206 1711942 1711945 88849727);FooDB:(FDB012988);PUBCHEM:(21608263 129203804 1711942 1711943 1711944 1711945 88849727 61206);COCONUT:(CNP0243354);NORMAN:(NS00013299 NS00080196 NS00102096);METACYC:(CPD-12898);CHEBI:(176714 67252);DSSTox:(DTXSID5061087 DTXSID50883648);LOTUS:(Q72478077 Q27266341 Q27135719);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(LTUMRKDLVGQMJU-UHFFFAOYSA-N)	138440607870.0	280.264	473.0	7.885	8.456306049474291e+17	8.456304930392001e+17	8.456304930350058e+17	
