	PET_vs_PS_fold_change_log2	PET_vs_PS_p_value	PET_vs_Untreated_fold_change_log2	PET_vs_Untreated_p_value	PS_vs_Untreated_fold_change_log2	PS_vs_Untreated_p_value
(2E,16R)-16-hydroxyheptadec-2-enoic acid	0.0352084592309435	0.969712286974619	-0.0314548215538516	0.984485974430264	-0.0666632807847949	0.930710141753689
PC(P-16:0/20:1(11Z))	0.0998755333685367	0.829917328591586	0.113105736718684	0.851250061789387	0.0132302033501475	0.997627047557012
9-OxoOTrE	0.0481775318864571	0.885150656411446	-0.0551019273655006	0.90561886046022	-0.103279459251958	0.700176136405791
N-(2-hydroxyeicosanoyl)sphinganine	0.209623738712155	0.222858235935413	0.141142933214285	0.636758374871057	-0.0684808054978702	0.882973976037815
PC(p-16:0/20:0)	0.0824921553687206	0.86667849811659	0.11756882118501	0.820257395954984	0.0350766658162891	0.98137225838868
N-(2-hydroxytetracosanoyl)-15-methylhexadecasphing-4-enine-1-phosphocholine	0.0598358873306962	0.861663121775704	0.028211760548261	0.978535750006727	-0.031624126782435	0.971988479593536
N-(2-hydroxytetradecanoyl)sphinganine	0.156719992416596	0.195495388974386	0.176924547036094	0.241921875728458	0.0202045546194977	0.978410818239706
4-hydroxycinnamyl alcohol 4-beta-D-glucoside	0.057299533209881	0.644776159005727	0.0784864170008751	0.574378674416483	0.021186883790994	0.957983013556355
17beta(H),21beta(H)-bishomohopanol	0.0987359846520566	0.328674377160258	0.118296141499788	0.339276184027933	0.0195601568477315	0.967515889408587
N-octodecanoylsphinganine	0.142573146003237	0.574164789784479	0.170816839695129	0.581621011685166	0.0282436936918922	0.983445240422015
3-[[[1-[1-(2-furanylmethyl)-5-tetrazolyl]-2-methylpropyl]-(2-oxolanylmethyl)amino]methyl]-8-methyl-1H-quinolin-2-one	0.0626269940504701	0.649315991528627	0.0709583323660226	0.688909177180448	0.00833133831555256	0.994569170542993
N-2-hydroxypalmitoylsphingosine	-0.270600736207437	0.144148970065312	-0.309882268491973	0.188664080978096	-0.0392815322845363	0.976596317798005
beta-D-glucosyl-N-[(15Z)-tetracosenoyl]sphingosine	0.0347241217898225	0.968259444439518	0.0120004333044423	0.997472083902005	-0.0227236884853802	0.990748803532515
N-docosanoylsphingosine-1-phosphocholine	-0.0196848764768495	0.98986366314107	0.0138223669401092	0.996577373867479	0.0335072434169588	0.980334394804052
cyclosporin A metabolite M13	0.12777242851402	0.516117587007392	0.0954421485498329	0.782961690631291	-0.0323302799641866	0.969537558798603
N-tricosanoyl-4-hydroxy-15-methylhexadecasphinganine-1-phosphocholine	0.0886746373067284	0.739122714663677	0.0459901451504815	0.948230190112293	-0.0426844921562466	0.952464847485386
Chivosazole E	0.0746702043255929	0.610233508510024	0.0745694768545552	0.718507241511196	-0.000100727471037606	0.999999356217658
(2E,10Z)-2-[(6Z,9Z)-pentadeca-6,9-dienyl]nonadeca-2,10-dienal	0.0909828966049686	0.652667556686	0.152963236608669	0.437735353263736	0.0619803400037006	0.862052197188247
N-(2-hydroxypentacosanoyl)-15-methylhexadecasphing-4-enine-1-phosphocholine	0.0992195638969626	0.597980746141034	0.112044177505596	0.642493986869526	0.0128246136086335	0.993702062062687
N-[(15Z)-tetracosenoyl]sphing-4-enine-1-phosphocholine	0.0194255305835022	0.984516453701855	0.0803815505440748	0.831460104524149	0.0609560199605723	0.897709593996497
Didodecyl thiobispropanoate	0.0776796404461987	0.838492349131397	-0.0567719236050323	0.944199944045014	-0.134451564051231	0.714496908697063
PC(18:3(6Z,9Z,12Z)/22:0)	0.118445109867628	0.765859865207083	0.139505105186	0.778373290400736	0.0210599953183721	0.993763192770384
Cer(d18:1/19:0)	0.0484820948515559	0.679656012462427	0.0685628496022229	0.594944866008334	0.0200807547506668	0.954123198000913
Sarcoursodeoxycholic acid	0.0431593424786389	0.911857652652792	-0.0555629777862714	0.909188937603483	-0.0987223202649101	0.735603531408952
cyclosporin A metabolite M10	0.206595387832302	0.309192318526114	0.108408253645344	0.811244979728411	-0.0981871341869574	0.82029384560143
1-palmitoyl-2-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl]-sn-glycerol	0.0893525331490628	0.858307112230967	0.094345514061081	0.89212983075431	0.00499298091201851	0.999658467417663
9E,11E-Hexadecadienal	0.0612383277030898	0.645578090569372	0.0191525335310934	0.972210226577321	-0.0420857941719966	0.868199521437198
Cyclosporin B	0.14444395264401	0.0787707431062399	0.115157497963752	0.326757461904428	-0.0292864546802585	0.919982625746123
N-linoleoylglycine(1-)	-0.0252766482032269	0.961652951233565	-0.0823022464007068	0.768524852336767	-0.0570255981974797	0.882590544236183
N-tricosanoyl-D-galactosylsphingosine	0.0964916964700655	0.833693459418593	0.0846409167279139	0.91131040871076	-0.0118507797421516	0.998048618344898
(2E,10Z)-2-tridecylnonadeca-2,10-dienal	0.0781879549951892	0.417791048159994	0.00976046097639327	0.991082075154308	-0.068427494018796	0.633558935050966
beta-D-galactosyl-N-(tetracosanoyl)sphingosine	0.0592684441559792	0.93258317579946	0.0167800776371651	0.996375618748087	-0.042488366518814	0.976054621471979
TX-1875	0.023178369506706	0.963833280557076	0.0604452915948587	0.843272385617557	0.0372669220881528	0.936014546183097
(3-((3R,5R,7S,8E,10E,12E)-3-amino-5-hydroxy-7-methoxyoctadeca-8,10,12-trienamido)propanoyl)-D-asparagine	0.149107165433946	0.668969186920325	0.0810370156743749	0.926366542490692	-0.0680701497595711	0.941878647305843
dihomo-gamma-linolenyl carnitine	0.0460117236210334	0.903331017759098	-0.064748548985561	0.883208694307301	-0.110760272606595	0.689687263174657
menaquinol-6	0.141365983579294	0.262033163944581	0.151730397711802	0.350429941080385	0.0103644141325088	0.994387845475362
1,2-di-[(11Z)-eicosenoyl]-sn-glycero-3-phosphocholine	0.146407783799864	0.692646323179378	0.106752014728149	0.88000001740496	-0.0396557690717149	0.980587051803072
beta-D-glucosyl-N-(octadecanoyl)sphinganine	0.173247356538703	0.29998581212402	0.105981645674968	0.742766653923391	-0.0672657108637351	0.872894410249436
C16:0-NAGME	0.0147079218558938	0.994093356395323	0.00311231367526989	0.999824543360786	-0.0115956081806238	0.99754255994322
Trichopolyn V	0.0481325738484701	0.764026454351374	0.109959062730388	0.386431707867193	0.0618264888819177	0.726968119821095
[(S)-3-oxocyclohexyl]acetic acid	0.055866005608942	0.927305717765031	-0.0147606726767354	0.996651416854971	-0.0706266782856775	0.923495959046774
N-pentacosanoyl-4-hydroxy-15-methylhexadecasphinganine-1-phosphocholine	0.0262420003821234	0.956290995885968	0.0278192428551042	0.967019379167756	0.00157724247298071	0.999890077402555
linoleoyl ethanolamide	0.102664349902176	0.500344563709492	0.190049687381754	0.19800456709761	0.0873853374795782	0.679538195208074
adenosylhopane	0.111988476857822	0.329920249921963	0.113933358906174	0.459891996903418	0.00194488204835254	0.999747603189487
Lactariamide B	0.0315499118473041	0.944969871295591	0.0969185761400119	0.692134117491964	0.065368664292708	0.841605704859666
N-(2-hydroxydocosanoyl)sphinganine	0.176386802437666	0.267379353993489	0.176182660653594	0.409522669001961	-0.000204141784072046	0.999998596577824
[(1S)-1-carboxy-3-[(2S)-2-hydroxy-3-[(E)-2,2,4-trimethyl-3-oxohexadec-4-enoyl]oxypropoxy]propyl]-trimethylazanium	0.00485245295991955	0.999498690113271	-0.106676072983994	0.861827742809131	-0.111528525943913	0.849596126437612
N-methylsphingosine	0.00591808615202258	0.998910833615521	0.0241956453551065	0.987782110855683	0.018277559203084	0.99297951952829
Serinolamide C	0.0139205608162601	0.993618607414731	0.0370969608849146	0.969697814437689	0.0231764000686544	0.987937694320514
(2-methyl-4,5-ditridecyl-1,4-cyclohexadienyl)methanol	0.0295312421937461	0.883369279936031	-0.000273744003645405	0.999993006001475	-0.0298049861973913	0.919122252749153
13-apo-beta-carotenone	-0.0189543051022413	0.966743546497832	0.0219353615380164	0.969407624704868	0.0408896666402578	0.899216829066646
Glidobactin A	0	1	0.296314197378642	0.0375144727828404	0.296314197378642	0.0375144727828401
scleropyric acid	0.0361243724977916	0.91458310329173	-0.0435778971907158	0.921278451066023	-0.0797022696885074	0.756534098105107
(Z)-4-[[3,3-Dimethyl-2-[[3-methyl-2-(methylamino)-3-(1-methylindol-3-yl)butanoyl]amino]butanoyl]-methylamino]-2,5-dimethylhex-2-enoic acid	-0.0578466617596561	0.867866444816925	-0.115477217419936	0.698593115293363	-0.0576305556602799	0.916900554184654
Octahydroheptaprenol	0.0225111850894019	0.956863781290264	-0.0404331579609761	0.913367560902941	-0.0629443430503779	0.801011445086525
N-2-hydroxylignoceroylsphingosine	0.0557947689241248	0.939674815530046	0.0438378928264033	0.974887651139699	-0.0119568760977214	0.998033511337823
(E,E)-2-methyl-6-oxohepta-2,4-dienal	0.0475561391643305	0.944715507064042	-0.00696061935782199	0.999216447321134	-0.0545167585221525	0.951608345996624
9-oxo-ODE(1-)	0.0613646785161414	0.811699331463861	-0.0539566179580044	0.905098603037768	-0.115321296474146	0.626055257376773
2-amino-4-{[2-({4-[3-(carboxymethyl)-4,6-dihydroxy-2-methoxyphenyl]-3-hydroxy-2-methylbutan-2-yl}sulfanyl)-1-[(carboxymethyl)-C-hydroxycarbonimidoyl]ethyl]-C-hydroxycarbonimidoyl}butanoic acid	0.115477217419936	0.517606811174388	0	1	-0.115477217419936	0.642146295673151
Oleoyl sarcosine	0.0201504633873374	0.985334609685971	0.0884872211551199	0.820607838105104	0.0683367577677825	0.886970483673761
Diphenyl phosphate	0.0922222025380555	0.245391283904292	0.0849852599858043	0.444439071899154	-0.00723694255225109	0.993543121641162
di-O-demethylspirilloxanthin	0.0174939170027095	0.954310329114298	0.0430507605894532	0.826082477819436	0.0255568435867439	0.933797971519469
choline alfoscerate	0.115477217419936	0.517606811174388	0	1	-0.115477217419936	0.642146295673152
GPL P-II	0.0599467386958747	0.591119371184492	0.104211482091677	0.343562234971691	0.0442647433958023	0.812122083138488
Malleobactin C	0.146578601661904	0.5747486543606	-0.00462273591526757	0.999662039499773	-0.151201337577172	0.67420829125903
Lajollamycin	0.0694139699468952	0.87046565279988	-0.0340687774427053	0.979381133985913	-0.1034827473896	0.818493755169553
Naphthomycinol	-0.0732044486183325	0.874280418534608	-0.188681666038268	0.582277426283886	-0.115477217419936	0.822725151848817
Cryptophycin B	0.106070464416015	0.71964462848049	0.0433943929420704	0.965062265700979	-0.0626760714739445	0.923385002619132
Jietacin B	0.0979165928306311	0.195202263716739	0.0953604459615041	0.347844209305883	-0.00255614686912682	0.999152590990282
WA8242 B	0.103895869863554	0.31808350366025	0.111766099046815	0.40750429277332	0.00787022918326187	0.995052027882636
Decahydro-2-naphthoic acid	-0.0399035304039879	0.886582947748457	-0.0202557181651323	0.979172133763881	0.0196478122388556	0.980919792101586
N-(2-hydroxyheptacosanoyl)-1-O-beta-D-glucosyl-15-methylhexadecasphing-4-enine	0.116887095066075	0.358975145586843	0.118946065121611	0.488062189472267	0.00205897005553701	0.999760109464638
Phomolide F	0.0149120693137354	0.993875574832485	0.0208450854236244	0.9919970305738	0.00593301610988878	0.999342327715896
(2E,10Z)-2-[(Z)-pentadec-6-enyl]nonadeca-2,10-dienal	-0.128440534746114	0.445822178396787	-0.0780942786964657	0.809607933160278	0.0503462560496478	0.922447663870304
N-myristoyl lysine	0.027568933045194	0.979741668643174	0.00376014919392	0.999750169058956	-0.0238087838512741	0.989844976081196
trans-4,5-epoxy-2(E)-decenal	-0.0259256767274756	0.949412220439381	-0.0258647783085212	0.966115466669639	6.08984189543018e-05	0.999999812042338
(2E,4E,8E,10E)-dodecatetraenedioic acid	-0.0726822736380286	0.849408803930462	0.0841245464582848	0.850000094692405	0.156806820096313	0.589048278374547
N-octadecanoylglycinate	0.0112964666688835	0.987934266477995	0.0451461705070296	0.876616442457689	0.0338497038381463	0.927943901047528
trimyristin	0.115477217419936	0.517606811174388	0	1	-0.115477217419936	0.642146295673151
3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestan-26-al	0.0841771008690354	0.762586628080146	-0.0646224886637607	0.907794903294549	-0.148799589532796	0.586026936524123
TG(16:1(9Z)/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3]	0.0902945886155683	0.576518812816598	0.0792986872060746	0.752680808692859	-0.0109959014094939	0.994136015569194
9-cis,11-trans-octadecadienoate	0.0241178337709719	0.98070245272589	-0.0360529146788252	0.97254892606849	-0.0601707484497973	0.924334479104766
1,2,3-trilinoleoylglycerol	0.0862781722370385	0.529801650498582	0.0555197554624898	0.839523695868193	-0.0307584167745489	0.944340990690574
Bisaspochalasin C	0.115477217419936	0.517606811174388	0	1	-0.115477217419936	0.642146295673151
N-(2-hydroxytricosanoyl)-D-galactosylsphingosine	0.214227815301142	0.248122278759497	0.0996344381104984	0.82303168577072	-0.114593377190643	0.74256065339518
TG(15:0/14:0/15:0)	0.115477217419936	0.517606811174388	0	1	-0.115477217419936	0.642146295673151
10-oxo-nonadecanoic acid	0.0337232031794684	0.965291608802264	-0.0245696689008039	0.988055033585914	-0.0582928720802722	0.933244300749086
TG(16:0/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]	0.121780935756701	0.642730345780886	0.0825118860991633	0.875212654631084	-0.0392690496575371	0.967560085710276
TG(18:1(11Z)/18:2(9Z,12Z)/18:2(9Z,12Z))	0.0857346903501356	0.513353910051737	0.0555915973331579	0.829731123269727	-0.0301430930169781	0.943140332163101
12adt-asp	0.115477217419936	0.517606811174388	0	1	-0.115477217419936	0.642146295673151
1,2-dioleoyl-3-linoleoyl-sn-glycerol	0.070851250783607	0.66246559323247	0.00358716461089348	0.999317264860568	-0.0672640861727136	0.779033536982127
TG(18:2(9Z,12Z)/20:1(11Z)/18:2(9Z,12Z))	0.0829124609292758	0.651965878529849	0.0106650303278269	0.99544484602444	-0.0722474306014489	0.802523010292001
tripalmitin	0.155663360590805	0.498285131234079	0.0711103977479553	0.910629368359656	-0.0845529628428496	0.863183219351957
triolein	0.0658434904815005	0.732391039975597	0.00554203556621273	0.998572420801561	-0.0603014549152879	0.838793967572559
Tsibulin 2	0.0200127679259976	0.974619814659982	-0.0584846577044246	0.871104220629497	-0.0784974256304223	0.778082579210694
11-hydroxyjasmonate	0.0383749238161823	0.920841297889058	-0.00254209552947264	0.99976473543242	-0.0409170193456548	0.939464283895331
9-Heptadecynoic acid	0.0398470453921271	0.893114580029606	0.00524431153023095	0.998720609719429	-0.0346027338618959	0.944436818115714
Linoleyl hydroxamic acid	0.0113487586826558	0.989577509841357	-0.0532382807172491	0.864003404771048	-0.0645870393999049	0.805550784973922
Tenacibactin C	0.0434618064865436	0.936188109999931	0.00708150916873423	0.998859715884984	-0.0363802973178091	0.96947890888035
civetone	0.0261117099724485	0.951093430509222	-0.0372734179640738	0.936927543941819	-0.0633851279365221	0.82623721383724
ubiquinones	0.0595071342271831	0.858872672807115	0.0838701563635594	0.815062705243434	0.0243630221363766	0.982047512548447
4E,9Z-Tetradecadienal	0.0875950721851821	0.477723956630928	0.140429267898683	0.276813713870797	0.0528341957135011	0.817211376617611
(2E,6E,10E)-geranylgeranial	0.118004090506184	0.400616279038981	0.195696786882269	0.180082732094018	0.0776926963760853	0.733240513946187
2E,4E,8Z,10E-dodecatetraenoic acid	-0.128753737917757	0.582359364146552	-0.228454694129051	0.353806652820596	-0.0997009562112933	0.829333714318821
henicosanoic acid	0.227730519627575	0.226260490775976	0.255091180551107	0.27847528169601	0.0273606609235321	0.982070027942298
n-oleyldiethanolamine	0.191937839862664	0.273418797065696	0.209942860917336	0.347169290148863	0.0180050210546727	0.990778535798923
6-undecynoic acid	-0.0644413188434475	0.793509627355107	-0.0588204898975588	0.878528657165818	0.00562082894588888	0.998863877914933
15beta-hydroxycyproterone acetate	0.0856114326610675	0.42472344610561	0.11706162302382	0.3392200100187	0.0314501903627521	0.917390283523043
Randilongin	-0.000129090846994777	0.999999415820333	0.0441101856001231	0.954277099008315	0.0442392764471176	0.954019841128398
oleoyl ethanolamide	0.0172348719922822	0.962137334386404	0.00696516025159271	0.99583003101735	-0.0102697117406891	0.990850457613445
N-gondoylethanolamine	0.0902792221483255	0.483310325727765	0.154604756716011	0.235964705789311	0.064325534567686	0.756555461160483
Isanic acid	0.0701029100533914	0.679150616319195	-0.0202730612345909	0.979643968675155	-0.0903759712879824	0.655627933074884
7,9-di-tert-butyl-1-oxaspiro[4.5]deca-6,9-diene-2,8-dione	0.108441861605223	0.197874270891233	0.122074368501033	0.247890944282104	0.0136325068958094	0.980363163925625
1-stearoyl-sn-glycero-3-phosphocholine	0.182024740874237	0.115095587347193	0.0568940614959747	0.86922423882218	-0.125130679378263	0.472169263978874
10-undecynoic acid	-0.257566133185902	0.16666141980269	-0.276669418458289	0.250629540976919	-0.019103285272387	0.994194094649358
N-(11Z,14Z)-eicosadienoylethanolamine	0.0241072132169091	0.96790480045848	-0.0466316391752851	0.925573401699556	-0.0707388523921941	0.835074895188285
4-[[4-(diethylamino)phenyl]-(4-ethyliminonaphthalen-1-ylidene)methyl]-N,N-diethylaniline	0.000793250528682446	0.999971661126482	0.185780978244931	0.324246463957377	0.184987727716248	0.327047193771642
(6E)-nerolidol	0.145104155564829	0.110113152207294	0.181601738754924	0.0953717150038359	0.0364975831900949	0.891422951859984
(4E,8E,9Me-d19:2)sphingosine	0.08914785307395	0.538082168437137	0.168927010018616	0.22034846500036	0.0797791569446652	0.686794626986466
N-myristoyl glutamine	-0.210096951533258	0.280939746086391	-0.279961537856185	0.240577084802603	-0.0698645863229272	0.922354968973715
11-Hexadecynal	0.0941697868213469	0.275274319784816	0.125834278021752	0.211579262625864	0.0316644912004051	0.894639751653873
7,13-Eicosadienoic acid	0.129556995792261	0.185595851892757	0.096856489159428	0.527176575021074	-0.0327005066328327	0.921583455924467
22-oxodocosanoate	0.229228154258554	0.138381337446705	0.192960252711125	0.386778035438152	-0.0362679015474285	0.960042883896573
N-(2-hydroxyethyl)docosa-7,10,13,16-tetraenamide	0.0861886809173918	0.695937866707182	-0.0677952453291422	0.873164416658826	-0.153983926246534	0.484074620654657
PA(13:0/20:0)	-0.057247554290532	0.850332220847571	-0.0240440214604985	0.980568392562018	0.0332035328300335	0.964696310610859
polidocanol	0.0575513599598967	0.805834444823594	0.195084061350998	0.180371847118392	0.137532701391101	0.400601203522466
4-deoxovermiculic acid	0.0280704298284215	0.957610969996852	-0.0344094665990657	0.959296739352552	-0.0624798964274874	0.870093063843569
Calothrixamide B	0.0817369306246949	0.73689645377147	-0.0329203226939142	0.969636422443613	-0.114657253318609	0.676914845242834
(Z,Z,Z)-geranylgeraniol	0.0207746606594086	0.978566013650017	-0.0300825683136341	0.971192752988517	-0.0508572289730429	0.918909688847369
1,1'-(1,4-Dihydro-4-nonyl-3,5-pyridinediyl)bis[1-decanone]	0.118992548304709	0.305029335781442	0.166742735519758	0.205642733445435	0.0477501872150492	0.861345788864599
sandaracopimaric acid	0.0302716792897311	0.922867251557262	0.0675449913210735	0.762390388258123	0.0372733120313426	0.918508323405953
dodecanoic anhydride	0.233848017311899	0.245456999020447	0.31726500494515	0.165290655759472	0.0834169876332507	0.855563233291453
Mirabilene F isonitrile	-0.311000712958742	0.0489860632570618	-0.332898407149362	0.0967858688764656	-0.0218976941906202	0.991115371610218
2,3-dilinoleoyl-sn-glycerol	-0.0142634117224671	0.988085164929955	-0.0433129747432727	0.930490069189561	-0.0290495630208058	0.968371293223539
1-oleoyl-3-linoleoylglycerol	-0.0152079963484519	0.985916371858903	0.0435869817677453	0.922481512287995	0.0587949781161971	0.865106359338013
Milbemycin alpha27	0.196983198317463	0.320384039502321	0.183220870770379	0.515318000419618	-0.0137623275470835	0.995610029102435
ibha#30	0.145989809394398	0.383391121696712	0.160130582289909	0.457347387273294	0.0141407728955104	0.993062070890599
DG(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z)/0:0)	0.0541151435452129	0.791707174320057	0.0442790109065961	0.901144302813105	-0.00983613263861664	0.994660238263344
RP-1551-M1	0.104449396544571	0.304418384194926	0.140298615908858	0.234253289895284	0.0358492193642876	0.897996081411045
alectinib	0.10056320453027	0.71111349915571	0.164496260662568	0.533320294680551	0.0639330561322978	0.901278427618171
Kalihinol A	-0.0926170618156901	0.720077529137129	0.194169574833138	0.320851688257859	0.286786636648828	0.10780267620783
Celafolin A-1	0.0771020722882683	0.533379472161824	0.123600665067383	0.335713818766961	0.046498592779115	0.844363632709952
Cer(d16:1/5-iso PGF2VI)	0.0353905554866027	0.947146297656957	-0.0179101585896831	0.991088449903391	-0.0533007140762858	0.922178691080459
N-[1-(4-nitrophenyl)ethylideneamino]-2-(5-oxo-1,2-dihydropyrazol-3-yl)acetamide	0.0842525950091884	0.771459221913625	0.228026995689632	0.261505539038997	0.143774400680443	0.558497139214947
N-hexanoyl-sphinga-4E,14Z-dienine	0.029297442253812	0.971957813581202	-0.0544884725535995	0.940062597616439	-0.0837859148074115	0.861883613988964
Acetyl tributyl citrate	-0.0872688579197887	0.78368549095968	0.0402275185921413	0.96268379403863	0.12749637651193	0.701077863760602
3-Oxo-2(R)-(2Z)2-penten-1(R)-yl-cyclopentaneacetic acid	0.0265369033893977	0.953672994943193	-0.0298460490826842	0.962248312165545	-0.0563829524720819	0.869949485344374
3E-Hepten-2,5-dione	0.029618136277323	0.971631312461907	-0.0351302883424827	0.974519636884595	-0.0647484246198056	0.914594684699201
chaetoviridin I	0.00799454717904587	0.998885450538617	0.0159348989605874	0.997034644031751	0.00794035178154139	0.999258716222562
Peniginsengin C	0.0397885020373427	0.942132014372094	0.0050087096677084	0.999383990793327	-0.0347797923696341	0.969954483031507
Diapolic acid A	0.0438043054938741	0.938243119249071	0.0264513091351262	0.984776417454609	-0.017352996358748	0.993214953299954
D-altritol	0.0784210521208368	0.803040497053704	0.0981283194697588	0.792925587404389	0.0197072673489219	0.990081340493261
(4E,8E,10E-d18:3)sphingosine	0.0508053892519789	0.886376557672539	-0.0441240123790067	0.944654738111955	-0.0949294016309856	0.762871310472302
diethylamino hydroxybenzoyl hexyl benzoate	-0.0133846514711086	0.993376791777817	-0.071772943501506	0.885342429889034	-0.0583882920303974	0.923132265822603
Pamamycin-621C	-0.0529340484265315	0.887724746736593	-0.00645937885284074	0.998773999018705	0.0464746695736908	0.94075568414844
3-Methyl-5-propyl-2-cyclohexen-1-one	0.0807668488458334	0.51173759923453	0.0919142676062239	0.557107356977511	0.0111474187603906	0.99072800799377
geranyl acetone	0.0610360841906517	0.59959787626974	0.109399838226867	0.330935575009789	0.0483637540362153	0.791669905583977
17-OCTADECEN-14-YN-1-OL	0.0865746463765532	0.345210231721809	0.0895537638981933	0.463221586620717	0.00297911752164031	0.999067386563339
oleamide	0.136296323142668	0.122448147211886	0.145737812832948	0.193570558760244	0.00944148969027996	0.991937727057769
Hydrazidomycin A	0.0492732649912092	0.861163962212006	-0.0848813451827343	0.764762585310051	-0.134154610173944	0.505706045885972
N,N-bis(4-acetamidobutyl)-15-methylhexadec-6E-enamide	0.10120330973467	0.602449145965181	-0.0142739076852654	0.993689932200148	-0.115477217419936	0.646080239590267
13(S)-HODE methyl ester	0.161768658393577	0.295442813008162	0.00786681156876787	0.998186964737623	-0.153901846824809	0.470494302933001
2E,6E,8E-decatrienoic acid	-0.0852536020414025	0.728877578029929	0.156549873813493	0.438749369740154	0.241803475854896	0.168083587605576
BAA	-0.00422343281438779	0.99900706640949	-0.0457872034281954	0.927368498616381	-0.0415637706138076	0.939895238989689
Biotin-xx hydrazide	-0.0806261470364098	0.782661916074861	0.190404007620845	0.344994151799304	0.271030154657254	0.139794004111057
Jasmine ketolactone	-0.000649758218723771	0.999970205359144	-0.0606778200616982	0.847838953502606	-0.0600280618429744	0.850867536929052
Pamamycin 621A	-0.0872047739263637	0.824414933094224	-0.0677920069213345	0.923850576926046	0.0194127670050291	0.993887472149528
3-hydroxylauric acid	-0.029728531940736	0.951556222109998	-0.0511161402323356	0.908234454552292	-0.0213876082915996	0.983576411416874
tro-40303	0.0550060054037448	0.864806640110533	-0.100500805931964	0.749314731376819	-0.155506811335709	0.493623699975385
8R,11S-DiHOME	0.173689062416377	0.285677190548356	0.0350262511367203	0.968112626675324	-0.138662811279656	0.570668582312269
Dibutyl decanedioate	0.162330873880101	0.352989321755568	0.0398821020874643	0.960719379901355	-0.122448771792637	0.659375058615175
(+)-neomenthol	0.161940380384067	0.39303751717974	0.260026623189891	0.188331030074464	0.0980862428058246	0.755201227747538
CAR(DC11:0)	0.00852665068455293	0.995355522458703	0.00468419933196004	0.999066152496436	-0.00384245135259273	0.999367792602142
glycerol phenylbutyrate	0.0673197433736182	0.888257919420654	0.1853926069728	0.528757734143922	0.118072863599182	0.759828994799571
Pentacosanoylglycine	0.0493520915166582	0.89327161166781	-0.0734214767303026	0.858374181888418	-0.122773568246961	0.646030090678766
10,13-Dimethyl-11-docosyne-10,13-diol	0.114126704415927	0.251614302925402	0.0256300457128172	0.954971379875956	-0.0884966587031096	0.558934114651958
7-Desacetoxyhelvolic acid	-0.157939351027496	0.466606523330035	0.178313990004247	0.442118199771348	0.336253341031742	0.0870850090516485
