"feature_id_full","feature_id","feature_mz","feature_rt","sirius_molecularformula"
"259_539.37_1.1",259,539.367579706374,1.0992397,"C25H46N8O5"
"2590_1286.87_8.5",2590,1286.86597416452,8.529443,NA
"2591_424.45_8.5",2591,424.451452507326,8.505938,"C28H59NO2"
"2592_546.54_8.5",2592,546.536075798535,8.517703,"C35H67N3O"
"2593_560.55_8.5",2593,560.551624240853,8.5418215,"C36H71N3O2"
"2594_543.34_8.6",2594,543.343000040551,8.5585985,NA
"2595_452.48_8.5",2595,452.482788787332,8.501512,"C30H63NO2"
"2596_1321.99_8.5",2596,1321.98507882691,8.529739,"C73H125N9O11"
"2597_983.01_8.6",2597,983.005355860161,8.590622,NA
"2599_982_8.6",2599,982.004649297111,8.588987,NA
"26_316.21_0.5",26,316.211882939111,0.53866345,"C16H26O5"
"260_286.31_1.1",260,286.3105769323,1.1029087,"C18H36O"
"2600_563.57_8.6",2600,563.568743983372,8.6154995,NA
"2601_564.57_8.6",2601,564.570926522168,8.621216,"C37H75NO3"
"2602_1007.01_8.6",2602,1007.00754741567,8.608101,NA
"2603_549.57_8.6",2603,549.572645862663,8.610361,"C36H69NO"
"2604_1006_8.6",2604,1006.00388171418,8.608571,NA
"2605_591.62_8.6",2605,591.617490276837,8.617047,"C39H75NO"
"2606_562.57_8.6",2606,562.566433293593,8.6205845,NA
"2607_548.55_8.6",2607,548.550931303931,8.618407,"C35H66N2O"
"2608_466.5_8.6",2608,466.498185255553,8.617861,"C31H63NO"
"2609_1210.81_8.6",2609,1210.81022396628,8.620546,"C61H109N11O12"
"261_732.45_1.1",261,732.445093493428,1.1041241,"C42H63NO8"
"2610_1215.76_8.6",2610,1215.76420977761,8.62178,"C76H102N4O9"
"2611_801.68_8.6",2611,801.684872028626,8.607796,NA
"2612_970_8.6",2612,970.003015948848,8.62709,NA
"2613_1166.96_8.6",2613,1166.9586136969,8.634126,"C78H120N2O4"
"2614_501.73_8.7",2614,501.733180921039,8.652966,NA
"2615_827.7_8.6",2615,827.698035276072,8.638555,"C50H87N3O5"
"2616_528.5_8.7",2616,528.50123036407,8.667547,NA
"2617_649.66_8.7",2617,649.65864399846,8.651079,"C42H81NO2"
"2618_955.99_8.6",2618,955.986414655146,8.6303425,NA
"2619_501.74_8.7",2619,501.736931076278,8.655297,NA
"262_359.33_1.1",262,359.327095926292,1.1021637,"C20H39NO3"
"2620_507.31_8.7",2620,507.313023076112,8.661452,"C21H44N6O9"
"2621_507.32_8.7",2621,507.317060798451,8.658422,"C26H44N4O7"
"2622_508.32_8.7",2622,508.32177739933,8.660808,NA
"2623_659.64_8.7",2623,659.644851944881,8.66835,"C43H79NO2"
"2624_1030_8.7",2624,1029.99985974233,8.669299,NA
"2625_564.57_8.6",2625,564.571020821798,8.640011,"C37H75NO3"
"2626_507.52_8.7",2626,507.521061054486,8.668315,NA
"2627_1008.02_8.7",2627,1008.01930769353,8.670501,NA
"2628_266.28_8.7",2628,266.283701014116,8.670744,"C18H32"
"2629_526.49_8.7",2629,526.494826092459,8.671549,NA
"263_502.29_1.1",263,502.294153039211,1.1127222,"C25H44NO7P"
"2630_505.51_8.7",2630,505.5146393519,8.671953,"C34H70OSi"
"2631_506.52_8.7",2631,506.517753618103,8.670985,NA
"2632_504.51_8.7",2632,504.514085111669,8.672002,"C34H62O"
"2633_501.72_8.7",2633,501.715025546186,8.66735,NA
"2634_507.32_8.7",2634,507.32052453472,8.675489,"C26H48N2O5"
"2635_507.34_8.7",2635,507.337289339686,8.666589,"C30H48N2O2"
"2636_502.72_8.7",2636,502.723086681141,8.675996,NA
"2638_452.48_8.7",2638,452.481237917205,8.668567,"C30H63NO2"
"264_336.25_1.1",264,336.251089136982,1.1101674,"C18H35NO3"
"2640_503.5_8.7",2640,503.504491057573,8.659654,"C32H59N3"
"2641_548.55_8.6",2641,548.550528280407,8.640408,"C35H69N3O"
"2642_810.7_8.7",2642,810.702829516391,8.702814,"C46H88N4O6"
"2643_549.57_8.7",2643,549.572753929393,8.653049,"C36H72N2O"
"2644_562.57_8.7",2644,562.566320331767,8.674412,"C36H73N3O2"
"2645_591.62_8.7",2645,591.617620300112,8.697041,"C39H80N2O2"
"2646_554.55_8.7",2646,554.550483706714,8.714838,"C35H71NO3"
"2647_794.69_8.7",2647,794.686488471337,8.718269,"C48H93NO8"
"2648_812.7_8.7",2648,812.696999154478,8.719317,"C48H93NO8"
"2649_834.68_8.7",2649,834.678812513883,8.723454,"C48H93NO8"
"265_467.38_1.1",265,467.384226501646,1.1219136,"C27H47NO4"
"2650_1192.8_8.7",2650,1192.80235187141,8.730804,"C74H102N4O8"
"2651_1193.8_8.7",2651,1193.8048363587,8.730803,NA
"2652_555.55_8.7",2652,555.55357985838,8.716607,NA
"2653_568.57_8.8",2653,568.566069197537,8.799358,"C36H75NO4"
"2654_560.55_8.7",2654,560.550800197467,8.739945,"C36H71N3O2"
"2655_1194.81_8.7",2655,1194.81007054197,8.730889,"C75H107N3O9"
"2656_596.6_8.8",2656,596.597798247083,8.758163,"C38H77NO3"
"2657_424.45_8.8",2657,424.451410285516,8.776189,"C28H59NO2"
"2658_1259.04_8.8",2658,1259.04472702539,8.756358,NA
"266_340.3_1.1",266,340.295748003231,1.1210206,"C19H34N2O2"
"2660_996.02_8.8",2660,996.020760885937,8.764596,NA
"2661_492.51_8.8",2661,492.514792315308,8.76886,"C33H62O"
"2662_550.57_8.8",2662,550.567512106739,8.770414,"C35H68N2O"
"2663_984.02_8.8",2663,984.020565878679,8.768678,NA
"2664_536.55_8.8",2664,536.551337943681,8.761544,"C34H71N3O2"
"2665_478.5_8.7",2665,478.497942432767,8.716151,"C32H60O"
"2666_1154.96_8.8",2666,1154.96010420675,8.778275,NA
"2667_543.34_8.8",2667,543.342469982501,8.788339,NA
"2668_679.46_8.8",2668,679.459945958946,8.789518,NA
"2669_621.41_8.8",2669,621.406255557961,8.795024,"C41H58O2"
"267_266.25_1.1",267,266.248094450513,1.1223772,"C17H28O"
"2670_588.58_8.8",2670,588.583127196805,8.797356,NA
"2671_485.29_8.9",2671,485.289128646434,8.854975,"C29H40O6"
"2672_502.32_8.9",2672,502.3189336489,8.863968,"C26H44O6S"
"2673_582.58_8.8",2673,582.581085115296,8.804079,"C37H75NO3"
"2674_452.48_8.8",2674,452.481919514054,8.790656,"C30H63NO2"
"2675_530.53_8.8",2675,530.529541350007,8.817705,"C36H64O"
"2676_531.53_8.8",2676,531.532427836586,8.817967,NA
"2677_600.55_8.9",2677,600.552174353692,8.869691,NA
"2679_526.5_8.8",2679,526.496109587547,8.820803,NA
"268_278.25_1.1",268,278.248129241598,1.1230562,"C18H28O"
"2680_560.56_8.8",2680,560.556222006297,8.824482,"C34H70O4"
"2681_1034.04_8.8",2681,1034.03630199134,8.825883,NA
"2682_560.56_8.8",2682,560.559642587986,8.84561,"C34H70O4"
"2683_561.56_8.8",2683,561.56239721546,8.847063,"C38H74O3"
"2684_809.6_8.8",2684,809.60384986956,8.83347,NA
"2685_768.58_8.8",2685,768.577604175164,8.83408,"C42H83NO8"
"2686_1008.02_8.8",2686,1008.02046798195,8.842464,NA
"2687_505.52_8.8",2687,505.515869036732,8.848619,NA
"2688_504.51_8.8",2688,504.514492752449,8.849656,"C34H62O"
"2689_1236.85_8.9",2689,1236.8482310673,8.855537,NA
"269_328.28_1.1",269,328.28469863711,1.1234317,"C19H37NO3"
"2690_1166.96_8.9",2690,1166.96003316097,8.853028,"C78H120N2O4"
"2691_1215.75_8.9",2691,1215.74692861638,8.851549,"C74H100N6O10"
"2692_568.57_8.9",2692,568.566300344337,8.860176,"C36H73NO3"
"2693_1221.83_8.9",2693,1221.82921537619,8.854464,NA
"2694_1235.84_8.9",2694,1235.84395192714,8.855774,NA
"2695_1222.84_8.9",2695,1222.83713843498,8.853968,"C61H111N11O14"
"2696_1199.77_8.9",2696,1199.77207896775,8.856293,"C73H108O12"
"2697_1197.83_8.9",2697,1197.82735976096,8.857231,NA
"2698_1198.83_8.9",2698,1198.82972855508,8.856712,NA
"2699_1194.82_8.9",2699,1194.81830932941,8.857491,"C73H108O12"
"27_139.08_0.5",27,139.075442360799,0.5405762,"C8H12O3"
"270_279.25_1.1",270,279.251310174143,1.122153,NA
"2700_485.29_8.9",2700,485.289009172496,8.869048,"C29H40O6"
"2701_540.54_8.9",2701,540.535252433354,8.869148,"C34H69NO3"
"2702_560.56_8.9",2702,560.559369822275,8.867152,"C34H70O4"
"2703_766.46_8.9",2703,766.462455057822,8.872013,"C41H68NO10P"
"2704_596.6_8.9",2704,596.598563778223,8.860708,"C38H74O3"
"2705_594.59_8.9",2705,594.591238953143,8.88481,NA
"2706_322.33_8.9",2706,322.329840046982,8.884326,"C14H36N6O"
"2707_313.27_8.9",2707,313.273319601532,8.884035,"C19H36O3"
"2708_1178.11_8.9",2708,1178.11487981133,8.885683,NA
"2709_595.6_8.9",2709,595.59683536047,8.885448,NA
"271_261.22_1.1",271,261.22153033983,1.1239562,"C18H28O"
"2710_600.55_8.9",2710,600.552156280856,8.8859,"C36H70O5"
"2711_616.53_8.9",2711,616.525770553971,8.886307,NA
"2712_578.57_8.9",2712,578.569217765165,8.884971,NA
"2713_646.61_8.9",2713,646.612463833406,8.886481,"C42H81NO4"
"2714_599.55_8.9",2714,599.545793088179,8.888618,NA
"2715_502.32_8.9",2715,502.318497457936,8.898944,"C29H40O6"
"2716_477.93_8.9",2716,477.932883451222,8.902354,NA
"2717_483.12_8.9",2717,483.117824245437,8.900954,"C22H23F3N2O6S"
"2718_478.5_8.8",2718,478.498312699334,8.837888,"C32H60O"
"2719_452.48_8.9",2719,452.482037321772,8.860858,"C30H63NO2"
"272_319.24_1.1",272,319.243749010944,1.1258706,"C18H32BNO4"
"2720_483.52_8.9",2720,483.522912973079,8.898478,"C31H66N2O"
"2721_602.56_8.9",2721,602.558706703695,8.88423,"C36H73N3O2"
"2722_984.02_8.9",2722,984.020428771781,8.898951,NA
"2723_480.51_8.9",2723,480.514466202919,8.899284,"C32H65NO"
"2724_960.02_8.9",2724,960.020710598691,8.901784,NA
"2725_477.91_8.9",2725,477.91431936273,8.903632,NA
"2726_815.7_8.9",2726,815.700021798957,8.937839,"C47H97N2O7P"
"2727_538.57_8.9",2727,538.567016853842,8.907558,"C34H71N3O"
"2728_526.5_8.9",2728,526.496250497568,8.8816185,NA
"2729_502.5_8.9",2729,502.499629642443,8.857699,"C34H65NO2"
"273_341.32_1.1",273,341.316313205624,1.1255383,"C20H37NO2"
"2730_1142.96_8.9",2730,1142.95927342891,8.916557,NA
"2731_1065.94_8.9",2731,1065.94494701855,8.923142,"C63H124N4O8"
"2732_615.58_8.9",2732,615.579748724963,8.924226,NA
"2733_1089.95_8.9",2733,1089.94510200967,8.9282875,"C72H120N4O3"
"2734_1091.95_8.9",2734,1091.95402047305,8.933185,NA
"2735_518.53_8.9",2735,518.529020800458,8.933436,"C35H64O"
"2736_1171.87_8.9",2736,1171.86971772237,8.933104,NA
"2737_586.44_8.9",2737,586.43863218884,8.93645,NA
"2738_424.45_8.9",2738,424.451481122341,8.920787,"C28H59NO2"
"2739_644.49_8.9",2739,644.491726148985,8.938266,"C40H63N5O3"
"274_310.27_1.1",274,310.27374284765,1.1283772,"C19H37NO3"
"2740_587.44_8.9",2740,587.441709980176,8.9359,"C33H60N2O5"
"2741_631.5_8.9",2741,631.498982971327,8.939013,"C40H68N2O"
"2742_588.44_8.9",2742,588.444918583799,8.936622,"C28H57N7O6"
"2743_630.48_8.9",2743,630.476464309656,8.939243,"C35H69NO7S"
"2744_608.42_8.9",2744,608.420229430101,8.9394,"C38H55N3O2"
"2745_673.54_8.9",2745,673.543142488455,8.93951,"C42H72O6"
"2746_1210.81_8.9",2746,1210.81237035116,8.939729,"C61H109N11O12"
"2747_659.53_8.9",2747,659.527183261004,8.938789,"C40H68NO3P"
"2748_485.29_8.9",2748,485.288912452027,8.89441,"C29H40O6"
"2749_632.5_8.9",2749,632.501424655376,8.937668,"C37H71NO4"
"275_318.24_1.1",275,318.240278878256,1.1307414,"C15H28N2O4"
"2751_1248.88_8.9",2751,1248.88488500755,8.948361,NA
"2752_1265.91_8.9",2752,1265.91106251022,8.948361,"C81H122N2O10"
"2753_479.5_8.9",2753,479.502056604252,8.905012,"C32H68OSi"
"2754_562.57_8.9",2754,562.566998598159,8.90565,"C36H73N3O2"
"2755_543.34_9",2755,543.342599583243,8.953222,NA
"2756_503.32_8.9",2756,503.321671929495,8.922953,"C25H44N4O5"
"2757_478.5_8.9",2757,478.498846033812,8.905627,"C32H60O"
"2758_492.51_9",2758,492.514433084,8.955904,"C33H62O"
"2759_530.53_9",2759,530.530013647307,8.968696,"C36H64O"
"276_493.36_1.1",276,493.362095886337,1.1318072,"C26H50N2O5"
"2760_622.61_9",2760,622.613374861474,8.969507,"C40H81NO4"
"2761_986.04_9",2761,986.03641672065,8.983033,NA
"2762_551.59_9",2762,551.590096571004,8.998672,NA
"2763_1010.04_9",2763,1010.03710951523,8.990873,NA
"2764_1011.04_9",2764,1011.04082971467,8.990371,NA
"2765_593.63_9",2765,593.633781461425,8.994719,"C39H80N2O"
"2766_566.59_9",2766,566.588643419151,9.033074,NA
"2767_600.55_9",2767,600.552602652907,9.014674,NA
"2768_510.38_9",2768,510.380338024644,9.031878,"C29H53NO7"
"2769_528.51_9",2769,528.510992488338,9.026529,"C36H67NO2"
"277_350.27_1.1",277,350.266557548379,1.1400863,"C19H37NO3"
"2770_565.59_9",2770,565.585312748905,9.034704,NA
"2771_126.63_9",2771,126.633520240092,9.026997,NA
"2772_509.54_9",2772,509.537492846316,9.026484,NA
"2773_507.53_9",2773,507.531091773436,9.028132,NA
"2774_508.53_9",2774,508.534003852995,9.028214,NA
"2775_504.71_9",2775,504.706148536969,9.031252,NA
"2776_504.71_9",2776,504.708981195079,9.0264225,NA
"2777_506.57_9",2777,506.565362394828,9.02859,"C35H68"
"2778_126.63_9",2778,126.630513421697,9.028479,NA
"2779_1020.09_9",2779,1020.08775326734,9.028919,NA
"278_373.34_1.1",278,373.34243794891,1.1407398,"C21H41NO3"
"2780_506.53_9",2780,506.530410961427,9.028566,"C34H64O"
"2781_173.74_9",2781,173.739106805662,9.028684,NA
"2782_1012.05_9",2782,1012.05201909541,9.028934,NA
"2783_1034.03_9",2783,1034.03288325309,9.028942,NA
"2784_505.77_9",2784,505.77197434275,9.031675,NA
"2785_268.3_9",2785,268.29974616169,9.029333,"C18H34"
"2786_510.38_9",2786,510.378804719137,9.03246,"C29H53NO7"
"2787_550.57_9",2787,550.566416626044,9.033542,"C35H71N3O"
"2788_504.73_9",2788,504.726092030652,9.048585,NA
"2789_544.49_9",2789,544.48519159968,9.027221,NA
"279_449.37_1.2",279,449.374110409179,1.1569715,"C27H45NO3"
"2790_1004.11_9",2790,1004.11255669441,9.030519,NA
"2791_1021.1_9",2791,1021.10121248898,9.032948,NA
"2792_173.74_9",2792,173.743889660967,9.029142,NA
"2793_564.58_9",2793,564.582573777306,9.035251,NA
"2794_509.37_9",2794,509.370578879805,9.037801,"C27H50N4O6"
"2795_1539.56_9",2795,1539.55850392568,9.030336,NA
"2796_1020.02_9",2796,1020.02353784083,9.049444,NA
"2797_1020.09_9",2797,1020.08608566657,9.038134,NA
"2798_503.71_9",2798,503.713900030844,9.036863,NA
"2799_503.73_9",2799,503.734717715058,9.04376,NA
"28_209.13_0.5",28,209.126243059667,0.53983796,"C9H18N2O2"
"280_316.32_1.2",280,316.320922264714,1.1579045,"C19H41NO2"
"2800_1004.18_9",2800,1004.17566985418,9.049654,NA
"2801_509.35_9",2801,509.348922257047,9.047287,"C30H46N4O4"
"2802_509.35_9",2802,509.346760972075,9.027798,"C25H50N4O4"
"2803_510.36_9",2803,510.357560947928,9.048751,"C32H49NO5"
"2804_815.7_9",2804,815.699962504803,9.033032,"C49H92N4O6"
"2805_503.74_9",2805,503.737544667901,9.033847,NA
"2806_730.45_9.1",2806,730.452029759194,9.061245,"C37H56N6O8"
"2807_713.43_9.1",2807,713.426689417921,9.060746,"C41H62O11"
"2808_771.48_9.1",2808,771.479949200725,9.062071,"C43H63NO10"
"2809_526.5_9",2809,526.496301960896,9.002485,NA
"281_317.32_1.2",281,317.324360381716,1.1594584,NA
"2810_510.36_9.1",2810,510.360433312028,9.0723095,NA
"2811_1168.98_9.1",2811,1168.97761808229,9.0851,NA
"2812_986.04_9.1",2812,986.037474755987,9.069102,NA
"2813_551.59_9.1",2813,551.59042002452,9.095871,NA
"2814_1011.04_9",2814,1011.04144900101,9.040298,NA
"2815_480.51_9.1",2815,480.514275452591,9.103871,"C32H65NO"
"2816_1010.04_9",2816,1010.03764592117,9.040732,NA
"2817_593.63_9.1",2817,593.633999326791,9.114775,"C39H80N2O"
"2818_509.37_9.1",2818,509.37201512492,9.061794,"C27H50N4O6"
"2819_502.5_9.1",2819,502.500967014706,9.107227,NA
"282_276.23_1.2",282,276.232703485281,1.1697892,"C18H26O"
"2820_600.55_9.1",2820,600.55281254835,9.119143,"C36H70O5"
"2821_1166.96_9.1",2821,1166.96098389214,9.131685,"C78H120N2O4"
"2822_1321.99_9.1",2822,1321.98593983162,9.147404,NA
"2823_485.29_9.1",2823,485.289882511666,9.143631,"C29H40O6"
"2824_502.32_9.1",2824,502.318863321836,9.128346,"C26H44O6S"
"2825_987.04_9.1",2825,987.041525805524,9.081565,NA
"2826_1000.05_9.1",2826,1000.05267423681,9.133448,NA
"2827_554.55_9.1",2827,554.551038413824,9.131252,"C35H71NO3"
"2828_478.5_9.1",2828,478.498186622426,9.132737,"C32H60O"
"2829_494.53_9.1",2829,494.530639278086,9.142114,"C33H67NO"
"283_357.31_1.2",283,357.311188991988,1.1713091,"C20H37NO3"
"2830_504.52_9.1",2830,504.516310535065,9.096943,"C34H62O"
"2831_505.52_9.1",2831,505.52032869965,9.106086,"C32H61N3"
"2832_530.53_9.1",2832,530.530723438767,9.146768,"C36H64O"
"2833_503.32_9.1",2833,503.322599049752,9.126129,"C27H44N4O6"
"2834_480.51_9.1",2834,480.5142988876,9.115766,"C32H65NO"
"2835_518.53_9.1",2835,518.528372856725,9.145041,"C35H64O"
"2836_1039.07_9.2",2836,1039.0707943795,9.15782,NA
"2837_562.57_9.2",2837,562.566974154735,9.15793,NA
"2838_1008.02_9.1",2838,1008.02089664529,9.131748,NA
"2839_815.7_9.1",2839,815.700206217356,9.103668,"C49H92N4O6"
"284_282.24_1.2",284,282.242399675763,1.1868377,"C17H28O2"
"2840_509.37_9.1",2840,509.36939365593,9.120713,"C27H50N4O6"
"2841_492.52_9.2",2841,492.515302197656,9.17965,"C33H62O"
"2842_1038.07_9.2",2842,1038.06729759222,9.159035,NA
"2843_563.57_9.2",2843,563.569263282133,9.171423,NA
"2844_1064.08_9.2",2844,1064.0828732736,9.166151,NA
"2845_576.58_9.2",2845,576.583173088568,9.163481,"C37H70N2O"
"2846_551.59_9.1",2846,551.590726955574,9.117945,NA
"2847_532.55_9.2",2847,532.545275050807,9.165104,"C36H66O"
"2848_534.55_9.2",2848,534.551725194872,9.165625,NA
"2849_533.55_9.2",2849,533.548370484537,9.164049,NA
"285_283.25_1.2",285,283.245832145951,1.185815,NA
"2850_540.54_9.2",2850,540.535352007037,9.193849,"C34H69NO3"
"2851_590.6_9.2",2851,590.598531927695,9.168275,NA
"2852_568.57_9.2",2852,568.566680636675,9.176688,"C36H73NO3"
"2853_543.34_9.2",2853,543.342642891776,9.204499,NA
"2854_1194.99_9.2",2854,1194.99127038914,9.185654,NA
"2855_503.71_9.2",2855,503.71356851438,9.170356,NA
"2856_509.35_9.2",2856,509.347484739817,9.200912,"C30H46N4O4"
"2857_622.61_9.2",2857,622.613746598816,9.190651,"C40H76O3"
"2858_504.52_9.1",2858,504.516291226218,9.148954,NA
"2859_505.52_9.1",2859,505.520227960097,9.148628,"C32H61N3"
"286_315.3_1.2",286,315.300706687199,1.1882541,"C18H35NO2"
"2860_986.04_9.2",2860,986.036426264616,9.170509,NA
"2861_1010.04_9.1",2861,1010.03670603763,9.147322,NA
"2862_1011.04_9.1",2862,1011.04018123768,9.142096,NA
"2863_452.48_9.2",2863,452.482349333066,9.213236,"C30H63NO2"
"2864_586.44_9.2",2864,586.438500474466,9.212854,"C38H52N2O2"
"2865_644.49_9.2",2865,644.492098624633,9.211478,"C40H63N5O3"
"2866_480.51_9.2",2866,480.514311411044,9.157352,"C32H65NO"
"2867_538.57_9.2",2867,538.566924727823,9.231075,"C34H71N3O"
"2868_475.35_9.2",2868,475.345533451676,9.233587,"C23H48N4O7"
"2869_593.63_9.2",2869,593.634113911879,9.2026,"C39H80N2O"
"287_313.26_1.2",287,313.256929516404,1.1911219,"C14H34N4O2"
"2870_986.04_9.2",2870,986.036371102285,9.208656,NA
"2871_543.34_9.3",2871,543.342734337272,9.269583,NA
"2872_1012.05_9.2",2872,1012.05205450842,9.220322,NA
"2873_564.58_9.2",2873,564.582839798217,9.195963,"C36H75N3O2"
"2874_600.55_9.2",2874,600.552688932631,9.231822,NA
"2875_508.53_9.2",2875,508.534604233707,9.212879,NA
"2876_1026.07_9.3",2876,1026.06763115341,9.255654,NA
"2877_528.51_9.2",2877,528.511661975107,9.209282,NA
"2878_984.02_9.2",2878,984.021251806385,9.246304,NA
"2879_550.57_9.2",2879,550.566802205293,9.216697,"C35H73N3O2"
"288_454.35_1.2",288,454.353002431985,1.1874615,"C26H44O5"
"2880_522.55_9.3",2880,522.551524118772,9.265746,NA
"2881_630.62_9.3",2881,630.618485310212,9.262631,"C42H81NO3"
"2882_1034.03_9.2",2882,1034.03361435817,9.235357,NA
"2883_520.55_9.3",2883,520.545041319003,9.265448,"C35H66O"
"2884_670.61_9.3",2884,670.611176869382,9.261989,"C42H81NO3"
"2885_521.55_9.3",2885,521.548104041231,9.264666,NA
"2886_706.68_9.3",2886,706.682566537891,9.264241,NA
"2887_1013.06_9.2",2887,1013.0553558517,9.23286,NA
"2888_578.6_9.3",2888,578.598381062294,9.269566,NA
"2889_507.53_9.2",2889,507.53165727276,9.231371,NA
"289_334.24_1.2",289,334.235202317488,1.1893513,"C18H33NO3"
"2890_648.63_9.3",2890,648.629165859554,9.270756,"C42H81NO3"
"2891_485.29_9.3",2891,485.289944651169,9.316894,"C29H40O6"
"2893_506.53_9.2",2893,506.530578386418,9.231983,"C34H64O"
"2894_492.52_9.3",2894,492.515074862279,9.257488,"C33H62O"
"2895_540.54_9.3",2895,540.535230337488,9.311595,"C34H71NO4"
"2896_1182.99_9.3",2896,1182.99153444143,9.28249,"C66H135NO15"
"2898_478.5_9.3",2898,478.498525928916,9.2738695,"C32H60O"
"2899_268.3_9.3",2899,268.299840649711,9.288448,NA
"29_156.1_0.5",29,156.102043180978,0.5418001,"C8H10O2"
"290_312.25_1.2",290,312.253485294364,1.1923658,"C18H30O3"
"2901_562.57_9.3",2901,562.567286641188,9.282545,NA
"2902_528.51_9.3",2902,528.511308147399,9.288735,NA
"2903_1012.05_9.2",2903,1012.05205130888,9.248533,NA
"2904_1034.03_9.3",2904,1034.03342856954,9.294822,NA
"2905_502.32_9.3",2905,502.318292090976,9.321812,"C29H40O6"
"2906_563.57_9.3",2906,563.569662468035,9.330648,NA
"2907_1010.04_9.3",2907,1010.03661674274,9.290908,NA
"2908_503.74_9.3",2908,503.7359032808,9.333322,NA
"2909_509.35_9.3",2909,509.34889547961,9.333322,"C30H50N2O2"
"291_311.27_1.2",291,311.269213421865,1.1922871,"C18H31NO2"
"2910_1008.02_9.3",2910,1008.02127787829,9.333371,NA
"2911_1009.02_9.3",2911,1009.02446793095,9.333371,NA
"2912_1026.07_9.3",2912,1026.06753829563,9.267509,NA
"2913_628.58_9.3",2913,628.583607075749,9.345466,"C38H74O5"
"2914_505.52_9.3",2914,505.519450041589,9.288643,"C32H61N3"
"2915_480.51_9.3",2915,480.514352198337,9.300093,"C32H65NO"
"2916_532.55_9.3",2916,532.545416881395,9.34702,"C36H66O"
"2917_512.5_9.3",2917,512.503125913897,9.3380785,"C32H67NO4"
"2918_504.52_9.3",2918,504.515811037608,9.294053,"C34H62O"
"2919_485.29_9.3",2919,485.290041827677,9.340369,"C29H40O6"
"292_235.21_1.2",292,235.20575790316,1.1952997,"C16H26O"
"2920_568.57_9.3",2920,568.566607536673,9.334624,"C36H73NO3"
"2921_683.49_9.4",2921,683.488977871425,9.361109,"C43H59N3O3"
"2922_540.54_9.4",2922,540.535189608669,9.354117,"C34H71NO4"
"2923_986.04_9.4",2923,986.03631686541,9.363596,NA
"2924_590.6_9.4",2924,590.598651193459,9.369028,"C38H77N3O2"
"2925_538.57_9.4",2925,538.566964749169,9.371922,"C34H71N3O"
"2926_960.02_9.4",2926,960.020606349182,9.3750725,NA
"2927_1038.07_9.3",2927,1038.06639726685,9.349054,NA
"2928_494.53_9.4",2928,494.530932846388,9.358214,NA
"2929_1421.98_9.4",2929,1421.97874949215,9.404857,NA
"293_252.23_1.2",293,252.232350730013,1.1955225,"C16H26O"
"2930_543.34_9.4",2930,543.342892513906,9.36324,"C31H46N2O6"
"2931_988.05_9.4",2931,988.050422652666,9.386634,NA
"2932_566.6_9.4",2932,566.598221229654,9.392278,NA
"2933_1014.07_9.4",2933,1014.06701041764,9.393499,NA
"2934_567.6_9.4",2934,567.601243393634,9.391673,NA
"2935_508.54_9.4",2935,508.5445906181,9.394453,"C34H66O"
"2936_510.55_9.4",2936,510.550638991077,9.393415,NA
"2937_509.55_9.4",2937,509.547347386467,9.394218,NA
"2938_511.55_9.4",2938,511.553300750368,9.395277,NA
"2939_1036.05_9.4",2939,1036.0488766868,9.395087,NA
"294_296.25_1.2",294,296.250222568704,1.2064568,"C14H28F2N2O"
"2940_1016.08_9.4",2940,1016.08207881029,9.394477,NA
"2941_1014.06_9.4",2941,1014.06359610354,9.399987,NA
"2942_582.58_9.4",2942,582.582255127531,9.399995,"C37H75NO3"
"2943_600.55_9.4",2943,600.552567637915,9.38858,"C36H70O5"
"2944_1015.07_9.4",2944,1015.07083807625,9.396295,NA
"2945_1170.99_9.4",2945,1170.98860776026,9.440864,NA
"2946_1000.05_9.4",2946,1000.05213658001,9.415541,NA
"2947_564.58_9.4",2947,564.582977051627,9.367749,"C36H75N3O2"
"2948_546.56_9.4",2948,546.561327927123,9.425943,"C37H68O"
"2949_562.57_9.4",2949,562.567424358927,9.382264,NA
"295_295.25_1.2",295,295.246140809245,1.2079172,NA
"2950_492.51_9.4",2950,492.514681799632,9.434807,"C33H62O"
"2951_986.04_9.4",2951,986.036477817815,9.398626,NA
"2952_998.04_9.4",2952,998.036406089079,9.424799,NA
"2953_1012.05_9.4",2953,1012.05219334152,9.411215,NA
"2954_473.26_9.4",2954,473.264985883756,9.430233,NA
"2955_593.63_9.4",2955,593.634238777457,9.394086,"C39H80N2O"
"2956_506.53_9.4",2956,506.530687889619,9.36265,"C34H64O"
"2957_550.57_9.4",2957,550.566848337912,9.423361,"C35H73N3O2"
"2958_268.3_9.4",2958,268.29996397974,9.438742,NA
"2959_528.51_9.4",2959,528.511513276229,9.438893,NA
"296_294.24_1.2",296,294.243003557401,1.211972,"C18H28O2"
"2960_1011.04_9.4",2960,1011.04031424567,9.437618,NA
"2961_1010.04_9.4",2961,1010.03673230888,9.436918,NA
"2962_624.63_9.5",2962,624.629203569789,9.4521055,"C40H78O3"
"2963_602.42_9.5",2963,602.41563900863,9.454539,"C30H62NO7P"
"2964_480.51_9.4",2964,480.51434336192,9.39099,"C32H65NO"
"2965_520.55_9.4",2965,520.545354035892,9.440695,"C35H66O"
"2966_612.18_9.5",2966,612.182855072221,9.470343,"C24H35N3O12S"
"2967_735.52_9.5",2967,735.522495423292,9.470343,"C44H67N3O3S"
"2968_848.45_9.5",2968,848.449156164697,9.470343,NA
