formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C2H3ClFNO2S2	[M + Cl]-	C2H3Cl2FNO2S2-	0.993	0.731	23.009	23.009	0.000	4	0.339	-3.969	3.969	-2.202		225.897	69	1.158	849250681634802873	849250574617134135	849250574617134134	162	
1	C26H51NO7	[M - H2O - H]-	C26H48NO6-	1.000	0.491	38.709	38.709	0.000	17	0.725	-0.568	0.715	-38292.584		470.348	72	1.200	849250683446742378	849250574675854395	849250574671660090	163	
1	C27H53N3O8	[M - H]-	C27H52N3O8-	0.336	0.330	4.854	1.000	3.854	0	0.000			-0.163		546.376	73	1.224	849250682784042254	849250574969455695	849250574969455694	168	
1	C29H57N3O10	[M - H2O - H]-	C29H54N3O9-	0.888	0.395	62.800	62.800	0.000	22	0.754	-0.315	0.897	-30609.903		588.387	73	1.224	849250714442651015	849250574906541131	849250574906541130	167	
1	C18H37NO4	[M - H2O - H]-	C18H34NO3-	1.000	0.500	5.613	5.613	0.000	2	0.121	-1.148	1.148	-57680.210		312.254	73	1.224	849250733535124003	849250574730380351	849250574730380350	164	
1	C19H39NO5	[M - H2O - H]-	C19H36NO4-	1.000	0.500	24.290	24.290	0.000	6	0.261	-0.987	0.987	-52622.797		342.265	74	1.229	849250729441482938	849250574789100611	849250574789100610	165	
1	C28H50N4O6	[M - H2O - H]-	C28H47N4O5-	0.467	0.450	19.088	15.913	3.174	7	0.121	-0.052	3.039	-34675.365		519.357	74	1.229	849250674605148630	849250575032370259	849250575032370258	169	
1	C30H58N2O9	[M - H2O - H]-	C30H55N2O8-	1.000	0.500	63.279	63.279	0.000	22	0.774	-0.315	0.897	-31520.110		571.396	74	1.232	849250691071987667	849250574847820871	849250574847820870	166	
1	C28H54N2O7	[M - H]-	C28H53N2O7-	0.433	0.430	10.192	6.313	3.880	3	0.049	0.775	1.133	-0.275		529.386	74	1.241	849250687276142232	849250575095284823	849250575091090518	170	
1	C24H33NOS2	[M - H2O - H]-	C24H30NS2-	1.000	0.001	6.651	6.651	0.000	4	0.138	0.753	0.753	-45455.404		396.184	77	1.291	849250721195480801	849250575154005083	849250575154005082	171	
1	C24H34BNO3	[M - H2O - H]-	C24H31BNO2-	0.981	0.000	13.862	13.862	0.000	5	0.204	1.107	1.107	-47996.838		375.249	78	1.295	849250677197228776	849250575271445603	849250575267251298	173	
1	C18H33NO5	[M - H2O - H]-	C18H30NO4-	1.000	0.499	18.710	18.710	0.000	5	0.164	-1.113	1.113	-55551.829		324.218	78	1.295	849250735238011567	849250575330165863	849250575330165862	174	
1	C18H32O5	[M - H2O - H]-	C18H29O4-	1.000	0.500	16.071	16.071	0.000	3	0.112	-2.831	2.831	-58248.814		309.207	78	1.302	849250723053557556	849250575393080427	849250575393080426	175	
1	C19H36N2O7	[M - H2O - H]-	C19H33N2O6-	1.000	0.101	13.775	13.775	0.000	6	0.050	-1.514	1.514	-46753.065		385.234	78	1.302	849250677746682645	849250575212725343	849250575208531038	172	
1	C19H39NO6	[M - H2O - H]-	C19H36NO5-	0.394	0.397	10.465	4.516	5.950	2	0.032	-1.773	1.773	-50272.979		358.260	79	1.309	849250726270588871	849250575460189295	849250575455994990	176	
1	C18H35NO3	[M + Cl]-	C18H35ClNO3-	0.718	0.699	11.618	2.000	9.618	0	0.000			-0.790		348.231	79	1.310	849250711569552616	849250575523103859	849250575518909554	177	
1	C32H69NO8Si	[M - H2O - H]-	C32H66NO7Si-	0.999	0.493	49.541	49.541	0.000	28	0.798	-0.835	0.908	-29795.736		604.462	79	1.318	849250733904222795	849250575699264639	849250575695070334	180	
1	C32H67NO7S	[M - H2O - H]-	C32H64NO6S-	1.000	0.500	72.429	72.429	0.000	26	0.777	-1.064	1.064	-30503.730		590.446	79	1.319	849250724773222308	849250575640544379	849250575636350074	179	
1	C3H4FNO4S2	[M + Cl]-	C3H4ClFNO4S2-	0.765	0.009	4.584	4.584	0.000	2	0.178	-2.732	2.732	-2.052		235.925	79	1.321	849250735548390130	849250575581824119	849250575577629814	178	
1	C23H49N7O5	[M - H2O - H]-	C23H46N7O4-	0.999	0.433	26.456	23.911	2.545	4	0.334	0.672	2.315	-37179.149		484.364	80	1.329	849250676249315935	849250575879619723	849250575879619722	183	
1	C20H43NO6	[M - H2O - H]-	C20H40NO5-	1.000	0.500	54.204	54.204	0.000	13	0.462	-1.308	1.308	-48120.348		374.291	80	1.329	849250693706010774	849250575816705159	849250575816705158	182	
1	C19H37AsN2O9	[M - H2O - H]-	C19H34AsN2O8-	0.645	0.000	21.283	21.283	0.000	12	0.081	-1.268	1.268	-36522.046		493.153	80	1.329	849250704883831639	849250575938339983	849250575934145678	184	
1	C24H34O3	[M - H2O - H]-	C24H31O2-	0.278	0.275	4.500	4.500	0.000	0	0.000			-51283.397		351.231	80	1.329	849250735330286303	849250575757984899	849250575757984898	181	
1	C18H35NO3	[M - H2O - H]-	C18H32NO2-	1.000	0.352	2.798	2.798	0.000	1	0.000	-3.779	3.779	-61211.504		294.243	80	1.331	849250684021362147	849250575997060243	849250575997060242	185	
1	C23H30ClN3O3	[M - H2O - H]-	C23H27ClN3O2-	1.000	0.138	11.643	11.643	0.000	6	0.160	-0.163	0.865	-43697.264		412.179	80	1.338	849250678484880254	849250576030614679	849250576030614678	186	
1	C19H37NO7	[M - H]-	C19H36NO7-	0.819	0.421	55.799	55.799	0.000	13	0.433	-0.987	1.074	-0.016		390.250	80	1.340	849250723221329729	849250576068363419	849250576068363418	187	
1	C21H30F2N4O2	[M - H2O - H]-	C21H27F2N4O-	0.475	0.215	6.648	2.913	3.735	1	0.035	-1.642	1.642	-46274.868		389.216	83	1.377	849250716850181618	849250576143860899	849250576143860898	189	
1	C27H52N2O7	[M - H2O - H]-	C27H49N2O6-	1.000	0.000	28.982	28.982	0.000	9	0.485	0.629	0.767	-36212.402		497.360	90	1.499	849250685724249711	849250576181609639	849250576177415334	190	
1	C20H35N3O5	[M - H2O - H]-	C20H32N3O4-	0.106	0.093	2.000	2.000	0.000	0	0.000			-47611.966		378.242	93	1.546	849250729915439313	849250576219358379	849250576215164074	191	
1	C22H32N5O3	[M - H2O - H]-	C22H29N5O2-	0.918	0.433	15.469	15.469	0.000	4	0.313	1.637	1.891	-45572.417		395.232	93	1.549	849250679378267063	849250576252912815	849250576252912814	192	
1	C30H35NO2	[M - H2O - H]-	C30H32NO-	1.000	0.083	22.460	22.460	0.000	5	0.295	1.479	1.479	-42649.502		422.251	93	1.549	849250730779465986	849250576320021687	849250576320021686	194	
1	C25H36BNO4	[M - H2O - H]-	C25H33BNO3-	1.000	0.442	21.937	21.937	0.000	8	0.533	1.637	1.637	-44439.782		405.260	93	1.549	849250739079994348	849250576286467251	849250576286467250	193	
1	C14H22O2	[M - H]-	C14H21O2-	0.482	0.475	4.246	4.246	0.000	0	0.000	-2.851	2.851	-2.819		221.154	96	1.603	849250729160464531	849250576353576123	849250576349381818	195	
1	C30H32NO	[M - H2O - H]-	C30H29N-	0.999	0.001	23.091	23.091	0.000	4	0.463	1.620	1.620	-44664.324		403.231	99	1.658	849250702153339608	849250576387130559	849250576382936254	196	
1	C28H54N2O7	[M - H2O - H]-	C28H51N2O6-	0.242	0.299	5.850	2.000	3.850	0	0.000			-35220.306		511.375	103	1.719	849250712060286233	849250576420684995	849250576420684994	197	
1	C27H53N3O8	[M - H2O - H]-	C27H50N3O7-	1.000	0.500	43.559	43.559	0.000	9	0.498	0.913	1.143	-34086.905		528.366	103	1.722	849250689834667896	849250576454239431	849250576454239430	198	
1	C13H24FNOS2	[M + Cl]-	C13H24ClFNOS2-	0.952	0.091	2.127	2.127	0.000	2	0.249	-1.858	1.858	1.323		328.098	106	1.762	849250723691091815	849250576487793867	849250576487793866	199	
1	C18H34O4	[M - H2O - H]-	C18H31O3-	1.000	0.466	4.416	4.416	0.000	0	0.000	-1.011	1.011	-61006.693		295.228	109	1.813	849250674122803597	849250576521348303	849250576521348302	200	
1	C42H72O9	[M - H2O - H]-	C42H69O8-	0.318	0.309	4.500	4.500	0.000	0	0.000			-25678.219		701.497	130	2.164	849250710361592991	849250576567485651	849250576567485650	201	
1	C38H76N2O5S2	[M - H2O - H]-	C38H73N2O4S2-	0.842	0.067	2.353	2.353	0.000	4	0.277	1.221	1.221	-26273.094		685.502	130	2.170	849250736219478847	849250576601040087	849250576601040086	202	
1	C18H36O4	[M - H2O - H]-	C18H33O3-	1.000	0.499	4.345	4.345	0.000	0	0.000	-1.808	1.808	-60593.373		297.243	140	2.335	849250682612075786	849250576634594523	849250576634594522	203	
1	C25H42O5Si	[M - H2O - H]-	C25H39O4Si-	1.000	0.387	34.334	34.334	0.000	10	0.564	-1.111	1.111	-41762.786		431.262	141	2.343	849250697988395529	849250576668148959	849250576668148958	204	
1	C20H40N6O7	[M - H2O - H]-	C20H37N6O6-	0.911	0.204	3.075	1.969	1.106	0	0.000	-0.382	0.382	-39386.185		457.278	141	2.351	849250738136275878	849250576705897699	849250576705897698	205	
1	C42H65N5O4	[M - H2O - H]-	C42H62N5O3-	0.086	0.079	1.000	1.000	0.000	0	0.000			-26317.141		684.483	141	2.356	849250708285412345	849250576739452135	849250576739452134	206	
1	C28H45NO7S	[M - H2O - H]-	C28H42NO6S-	1.000	0.498	63.892	63.892	0.000	19	0.542	-0.807	1.201	-34618.153		520.273	141	2.358	849250737096088429	849250576773006571	849250576773006570	207	
1	C15H28FNOS2	[M + Cl]-	C15H28ClFNOS2-	0.969	0.228	2.693	2.693	0.000	2	0.337	-1.766	1.949	1.893		356.130	150	2.494	849250724701919124	849250576806561007	849250576806561006	208	
1	C33H38NO	[M - H2O - H]-	C33H35N-	1.000	0.103	24.238	24.238	0.000	4	0.472	1.322	1.322	-40446.598		445.278	156	2.600	849250680078715925	849250576844309747	849250576840115442	209	
1	C27H44O5Si	[M - H2O - H]-	C27H41O4Si-	0.891	0.132	23.428	23.428	0.000	5	0.463	-0.108	0.195	-39385.993		457.278	156	2.600	849250696470057346	849250576877864183	849250576873669878	210	
1	C18H36O4	[M - H2O - H]-	C18H33O3-	1.000	0.500	8.491	8.491	0.000	1	0.007	-1.939	1.939	-60593.854		297.243	173	2.878	849250684705033775	849250576911418619	849250576911418618	211	
1	C20H40N6O7	[M - H2O - H]-	C20H37N6O6-	0.936	0.423	3.525	3.525	0.000	3	0.042	2.594	8.894	-39385.640		457.278	173	2.880	849250682389777639	849250576982721795	849250576982721794	213	
1	C19H40N6O7	[M - H2O - H]-	C19H37N6O6-	0.904	0.475	10.768	8.131	2.637	5	0.094	-0.790	2.888	-40448.089		445.278	173	2.880	849250684319157740	849250576949167359	849250576944973054	212	
1	C23H47N7O4	[M - H2O - H]-	C23H44N7O3-	0.869	0.476	22.048	18.943	3.105	6	0.193	2.091	2.091	-38616.489		466.353	173	2.880	849250694851055863	849250577058219275	849250577054024970	215	
1	C24H46FN5O2	[M - H]-	C24H45FN5O2-	0.508	0.488	16.714	14.797	1.917	5	0.187	1.431	1.431	-4.814		454.354	173	2.883	849250671228733748	849250577020470535	849250577020470534	214	
1	C27H36BrNO7S	[M - H2O - H]-	C27H33BrNO6S-	0.955	0.000	19.564	19.564	0.000	8	0.211	0.235	0.519	-31153.967		578.122	173	2.885	849250732788537764	849250577091773711	849250577087579406	216	
1	C24H34NO	[M - H2O - H]-	C24H31N-	1.000	0.000	25.923	25.923	0.000	4	0.572	0.968	0.968	-54045.058		333.246	173	2.888	849250680896605266	849250577339237675	849250577339237674	223	
1	C38H66N6O6	[M - H2O - H]-	C38H63N6O5-	0.627	0.500	57.226	57.226	0.000	30	0.734	0.027	1.472	-26352.874		683.485	173	2.891	849250728237717597	849250577561535811	849250577561535810	229	
1	C42H72O8	[M - H2O - H]-	C42H69O7-	0.299	0.324	7.132	7.132	0.000	4	0.071	-3.591	3.591	-26278.982		685.501	173	2.891	849250691290091494	849250577305683239	849250577305683238	222	
1	C21H42N6O7	[M - H2O - H]-	C21H39N6O6-	0.294	0.289	4.278	1.894	2.385	0	0.000	-1.266	1.266	-38216.060		471.293	173	2.892	849250690556088248	849250577225991455	849250577225991454	220	
1	C20H42N6O7	[M - H2O - H]-	C20H39N6O6-	0.799	0.281	11.802	8.280	3.522	3	0.152	-0.464	0.464	-39213.675		459.294	174	2.894	849250677717322506	849250577381180719	849250577376986414	224	
1	C2HBO	[M + Br]-	C2HBBrO-	1.000	1.000	-0.828	-0.828	0.000	0	0.000	3.822	3.822	3.753		129.935	174	2.894	849250675695667765	849250577121133843	849250577121133842	217	
1	C38H66N6O5	[M - H2O - H]-	C38H63N6O4-	0.507	0.353	59.437	59.437	0.000	29	0.796	-0.822	1.684	-26984.301		667.490	174	2.894	849250745782492307	849250577263740195	849250577263740194	221	
1	C13H21FN4O2	[M - H2O - H]-	C13H18FN4O-	0.702	0.042	0.126	0.126	0.000	0	0.000	2.957	2.957	-67923.965		265.148	174	2.894	849250706834183118	849250577188242715	849250577188242714	219	
1	C19H39NO6	[M - H2O - H]-	C19H36NO5-	1.000	0.500	30.590	30.590	0.000	8	0.127	-1.603	1.603	-50273.214		358.260	174	2.895	849250684713422387	849250577414735155	849250577410540850	225	
1	C49H66O	[M - H]-	C49H65O-	0.435	0.431	4.500	4.500	0.000	0	0.000			3.062		669.506	174	2.897	849250715482838425	849250577448289591	849250577448289590	226	
1	C13H24BFN4O3	[M - H2O - H]-	C13H21BFN4O2-	0.703	0.027	-0.553	-0.553	0.000	1	0.012	1.661	1.661	-61221.968		294.179	174	2.898	849250722093061908	849250577154688279	849250577154688278	218	
1	C22H29B10F3N4O5	[M - H]-	C22H28B10F3N4O5-	0.274	0.266	25.001	25.001	0.000	11	0.219	0.053	1.773	0.550		585.331	174	2.899	849250790464413051	849250577523787071	849250577519592766	228	
1	C27H38NO5	[M - H2O - H]-	C27H35NO4-	1.000	0.000	41.627	41.627	0.000	20	0.660	0.036	1.079	-41188.838		437.258	174	2.900	849250751373499634	849250577607673159	849250577603478854	230	
1	C13H28B10N5O6P	[M - H2O - H]-	C13H25B10N5O5P-	0.580	0.211	5.269	5.269	0.000	10	0.156	-2.229	3.701	-38956.321		462.291	174	2.903	849250704011416336	849250577486038331	849250577486038330	227	
1	C20H33NO5S	[M - H2O - H]-	C20H30NO4S-	1.000	0.496	44.167	44.167	0.000	15	0.347	-1.160	1.957	-47373.923		380.190	174	2.905	849250739667196944	849250577674782031	849250577674782030	232	
1	C26H36N4O7	[M - H2O - H]-	C26H33N4O6-	1.000	0.000	53.055	53.055	0.000	24	0.327	0.865	1.050	-36216.785		497.243	175	2.912	849250721963038463	849250577641227595	849250577641227594	231	
1	C18H34N6O5	[M - H2O - H]-	C18H31N6O4-	0.492	0.059	20.118	18.912	1.206	4	0.169	2.199	2.199	-45562.631		395.243	175	2.919	849250740069850172	849250577712530771	849250577712530770	233	
1	C15H25FN5O4P	[M - H2O - H]-	C15H22FN5O3P-	0.457	0.037	8.987	8.987	0.000	2	0.239	1.806	1.806	-48658.371		370.145	176	2.929	849250732352330084	849250577750279511	849250577750279510	234	
1	C22H34O3	[M - H2O - H]-	C22H31O2-	1.000	0.500	21.185	17.471	3.714	2	0.080	-2.555	2.555	-55040.336		327.233	177	2.948	849250711670215930	849250577788028251	849250577788028250	235	
1	C36H52FNO	[M - H2O - H]-	C36H49FN-	1.000	0.500	17.228	17.228	0.000	5	0.489	1.398	1.398	-35011.865		514.386	179	2.986	849250670738000125	849250577821582687	849250577821582686	236	
1	C26H53FN6O3	[M - H2O - H]-	C26H50FN6O2-	1.000	0.500	6.007	6.007	0.000	5	0.270	1.349	1.507	-36214.522		497.396	180	2.995	849250683618708903	849250577850942819	849250577850942818	237	
1	C28H55N3O6	[M - H]-	C28H54N3O6-	0.294	0.290	4.824	1.000	3.824	0	0.000			0.189		528.402	194	3.241	849250678073838389	849250577922245995	849250577922245994	239	
1	C27H57N5O5	[M - H2O - H]-	C27H54N5O4-	0.517	0.500	11.046	11.046	0.000	4	0.074	2.290	2.290	-35154.784		512.415	195	3.244	849250675611781677	849250577888691559	849250577884497254	238	
1	C29H58N2O6	[M - H2O - H]-	C29H55N2O5-	0.475	0.460	7.761	3.927	3.834	1	0.061	1.539	1.539	-35217.569		511.412	195	3.244	849250715952600513	849250577959994735	849250577955800430	240	
1	C42H72O7	[M - H2O - H]-	C42H69O6-	0.776	0.444	6.173	6.173	0.000	2	0.055	-4.865	4.865	-26905.446		669.507	203	3.377	849250696843350488	849250577993549171	849250577989354866	241	
1	C37H67N7O6	[M - H2O - H]-	C37H64N7O5-	0.996	0.489	31.683	31.683	0.000	10	0.620	1.370	1.370	-26234.953		686.498	204	3.393	849250707559797719	849250578027103607	849250578027103606	242	
1	C17H26N2O8	[M - H]-	C17H25N2O8-	0.115	0.230	4.950	4.950	0.000	1	0.021	5.251	5.251	3.818		385.163	205	3.410	849250729324042410	849250578060658043	849250578060658042	243	
1	C25H40B10FN3O7	[M - H2O - H]-	C25H37B10FN3O6-	0.656	0.453	11.739	11.739	0.000	9	0.142	-2.600	3.169	-30301.692		594.396	205	3.413	849250697711571446	849250578098406783	849250578098406782	244	
1	C14H31O6	[M + Br]-	C14H31BrO6-	0.279	0.531	4.187	4.187	0.000	0	0.000	3.431	3.431	3.156		374.132	205	3.413	849250683648069033	849250578136155523	849250578136155522	245	
1	C23H49N4O3PS	[M - H2O - H]-	C23H46N4O2PS-	0.958	0.108	13.933	13.933	0.000	8	0.741	1.857	1.857	-38050.675		473.309	205	3.416	849250735984597786	849250578169709959	849250578169709958	246	
1	C25H51NO4	[M - H2O - H]-	C25H48NO3-	0.970	0.500	7.677	3.842	3.835	1	0.022	1.740	1.852	-43889.341		410.364	207	3.454	849250674349296033	849250578207458699	849250578203264394	247	
1	C22H29N2O3P	[M - H2O - H]-	C22H26N2O2P-	0.933	0.013	4.723	4.723	0.000	3	0.452	1.007	1.925	-47250.080		381.174	223	3.721	849250733300242932	849250578241013135	849250578241013134	248	
1	C22H28ClN5O2	[M - H2O - H]-	C22H25ClN5O-	1.000	0.000	6.471	6.471	0.000	4	0.381	2.077	2.231	-43906.254		410.177	223	3.724	849250694179967181	849250578274567571	849250578274567570	249	
1	C39H62O9	[M - H2O - H]-	C39H59O8-	0.711	0.000	24.711	17.682	7.028	5	0.193	-0.856	1.695	-27478.565		655.422	224	3.730	849250693118808148	849250578312316311	849250578312316310	250	
1	C40H62O10	[M - H]-	C40H61O10-	0.213	0.214	4.500	4.500	0.000	0	0.000			0.981		701.428	224	3.730	849250695106908423	849250578387813791	849250578387813790	252	
1	C40H59N5O8	[M - H2O - H]-	C40H56N5O7-	0.999	0.294	21.566	21.566	0.000	5	0.475	-0.043	1.148	-25070.592		718.418	224	3.730	849250683144752452	849250578350065051	849250578350065050	251	
1	C40H59ClN4O5	[M - H2O - H]-	C40H56ClN4O4-	1.000	0.454	21.086	21.086	0.000	5	0.566	-0.204	1.309	-26050.518		691.399	224	3.730	849250685057355334	849250578425562531	849250578425562530	253	
1	C17H36O7	[M - H2O - H]-	C17H33O6-	0.971	0.469	7.076	7.076	0.000	1	0.006	1.280	1.280	-54047.663		333.229	239	3.977	849250682335251669	849250578471699879	849250578471699878	254	
1	C18H38O9	[M - H2O - H]-	C18H35O8-	0.976	0.475	15.093	15.093	0.000	1	0.130	0.978	0.978	-47490.668		379.234	239	3.977	849250683450936698	849250578517837227	849250578517837226	255	
1	C22H31N4O4	[M - H2O - H]-	C22H28N4O3-	0.884	0.007	4.591	4.591	0.000	2	0.104	2.185	2.185	-45452.800		396.218	246	4.104	849250681475419279	849250578559780271	849250578555585966	256	
1	C11H26B10BrNO3S	[M - H2O - H]-	C11H23B10BrNO2S-	0.500	0.498	11.066	11.066	0.000	7	0.357	0.758	3.890	-43696.918		412.192	265	4.421	849250709698892925	849250578597529011	849250578597529010	257	
1	C17H37O4	[M + Br]-	C17H37BrO4-	0.088	0.316	3.501	3.501	0.000	0	0.000	9.000	9.000	9.708		384.192	265	4.423	849250708440601620	849250578635277751	849250578635277750	258	
1	C46H72N6O11	[M - H2O - H]-	C46H69N6O10-	0.974	0.261	11.894	11.894	0.000	5	0.158	-1.095	2.131	-20814.271		865.504	306	5.094	849250708335744005	849250578673026491	849250578673026490	259	
1	C49H84O4	[M + Br]-	C49H84BrO4-	0.485	0.577	13.766	13.766	0.000	1	0.504	-0.781	1.464	-2.068		815.554	327	5.446	849250699619979862	849250578702386623	849250578702386622	260	
1	C42H78N4O8	[M - H2O - H]-	C42H75N4O7-	0.533	0.302	13.472	7.243	6.229	3	0.346	3.718	3.718	-24088.559		747.567	327	5.446	849250681903238344	849250578740135363	849250578740135362	261	
1	C41H82N2O7	[M + Cl]-	C41H82ClN2O7-	0.305	0.293	7.387	7.387	0.000	1	0.116	-0.335	0.335	0.928		749.582	342	5.700	849250687674601177	849250578777884103	849250578777884102	262	
1	C47H75N3O9	[M - H]-	C47H74N3O9-	1.000	0.500	29.917	23.764	6.153	8	0.239	-0.712	0.712	3.766		824.546	360	5.995	849250693508878470	849250578815632843	849250578815632842	263	
1	C33H64O9	[M - H2O - H]-	C33H61O8-	0.302	0.300	4.165	4.165	0.000	0	0.000	-3.644	3.644	-30767.736		585.435	366	6.099	849250696084181300	849250578849187279	849250578849187278	264	
1	C32H45F3N4O7	[M - H2O - H]-	C32H42F3N4O6-	0.387	0.447	9.725	7.857	1.868	3	0.192	-1.289	2.778	-28344.897		635.309	367	6.114	849250705089352567	849250578886936019	849250578886936018	265	
1	C39H78FN5O8	[M - H2O - H]-	C39H75FN5O7-	0.867	0.409	54.844	54.844	0.000	23	0.609	1.024	1.484	-24191.397		744.564	367	6.124	849250696180650329	849250578916296151	849250578916296150	266	
1	C49H78N4O8	[M + Cl]-	C49H78ClN4O8-	0.872	0.977	25.479	25.479	0.000	14	0.260	-0.053	1.383	-0.188		885.551	368	6.139	849250752468212993	849250578954044891	849250578954044890	267	
1	C46H81N3O9S	[M - H]-	C46H80N3O9S-	0.903	0.005	0.928	0.928	0.000	7	0.586	1.814	1.829	-0.348	PS(20:0_21:5)	850.562	372	6.192	849250692690989108	849250578987599327	849250578983405022	268	
1	C43H69N3O7	[M - H2O - H]-	C43H66N3O6-	0.999	0.493	9.478	9.478	0.000	3	0.080	-0.502	2.740	-24993.608		720.498	377	6.279	849250729005275262	849250579021153763	849250579021153762	269	
1	C45H71N3O8	[M - H2O - H]-	C45H68N3O7-	0.773	0.213	6.523	6.523	0.000	5	0.153	1.095	1.095	-23616.735		762.509	377	6.290	849250703663289073	849250579054708199	849250579054708198	270	
1	C41H86N4O8S	[M - H2O - H]-	C41H83N4O7S-	1.000	0.000	10.157	10.157	0.000	10	0.544	0.460	1.400	-23222.368		775.598	378	6.295	849250701603885742	849250579088262635	849250579088262634	271	
1	C49H77N3O9	[M - H]-	C49H76N3O9-	1.000	0.496	18.777	18.777	0.000	6	0.183	-1.068	1.424	3.334		850.562	380	6.327	849250707811455971	849250579121817071	849250579121817070	272	
1	C39H62O9	[M - H2O - H]-	C39H59O8-	0.960	0.483	12.542	12.542	0.000	4	0.079	-0.717	1.345	-27478.032		655.422	381	6.358	849250693798285476	849250579159565811	849250579159565810	273	
1	C43H75N3O9	[M - H]-	C43H74N3O9-	0.827	0.016	19.723	19.723	0.000	5	0.300	2.237	2.237	3.742		776.546	382	6.362	849250714203575677	849250579193120247	849250579193120246	274	
1	C43H71N3O8	[M - H2O - H]-	C43H68N3O7-	0.611	0.013	7.210	7.210	0.000	2	0.164	-0.553	0.987	-24384.008		738.509	387	6.447	849250720713135769	849250579230868987	849250579226674682	275	
1	C45H71N3O7	[M - H2O - H]-	C45H68N3O6-	0.970	0.150	1.680	1.680	0.000	0	0.000	3.505	3.505	-24122.826		746.514	387	6.456	849250683245415765	849250579264423423	849250579264423422	276	
1	C43H67N11O	[M + Cl]-	C43H67ClN11O-	0.074	0.123	1.775	1.775	0.000	4	0.056	-1.548	2.359	2.489		788.524	388	6.473	849250701729714869	849250579297977859	849250579297977858	277	
1	C41H79NO9	[M + Cl]-	C41H79ClNO9-	0.864	0.290	17.916	17.916	0.000	5	0.252	1.557	1.562	4.428		764.548	389	6.482	849250696839156164	849250579335726599	849250579335726598	278	
1	C44H80NO8P	[M + CH2O2 - H]-	C45H81NO10P-	1.000	1.000	26.705	19.721	6.984	4	0.450	-0.495	1.045	1.200	PC(20:4_16:0)	826.561	389	6.487	849250682247171282	849250579369281035	849250579369281034	279	
1	C45H77N3O9	[M - H]-	C45H76N3O9-	0.973	0.022	19.190	19.190	0.000	6	0.188	-0.251	0.918	3.471		802.561	391	6.523	849250731148564762	849250579407029775	849250579407029774	280	
1	C49H79N3O9	[M - H]-	C49H78N3O9-	0.991	0.061	23.242	23.242	0.000	6	0.200	-1.151	2.156	3.138		852.577	393	6.552	849250735745522430	849250579440584211	849250579440584210	281	
1	C45H71N3O7	[M - H2O - H]-	C45H68N3O6-	1.000	0.500	33.752	27.629	6.123	9	0.261	3.227	3.227	-24122.525		746.514	396	6.607	849250686542138997	849250579478332951	849250579478332950	282	
1	C49H79N3O9	[M - H]-	C49H78N3O9-	0.998	0.044	27.496	21.595	5.901	9	0.348	-2.110	2.110	3.161		852.577	400	6.670	849250736756349792	849250579511887387	849250579511887386	283	
1	C39H73N7O9	[M - H2O - H]-	C39H70N7O8-	0.576	0.481	21.398	21.398	0.000	8	0.200	-1.655	1.655	-23565.187		764.524	401	6.684	849250709149439057	849250579549636127	849250579549636126	284	
1	C43H81NO9	[M + Cl]-	C43H81ClNO9-	0.825	0.230	16.000	16.000	0.000	6	0.158	0.226	0.774	2.385		790.562	402	6.699	849250712987227462	849250579583190563	849250579583190562	285	
1	C41H81N3O10S	[M - H2O - H]-	C41H78N3O9S-	0.997	0.034	32.470	32.470	0.000	14	0.535	-0.279	2.083	-22840.832		788.546	402	6.701	849250717965866567	849250579616744999	849250579616744998	286	
1	C40H78FNO8	[M + Cl]-	C40H78ClFNO8-	0.424	0.431	43.076	43.076	0.000	14	0.600	-4.004	4.004	-0.501		754.540	403	6.719	849250713050142038	849250579650299435	849250579650299434	287	
1	C49H84BN7O13	[M - H]-	C49H83BN7O13-	0.360	0.351	3.746	3.746	0.000	3	0.215	3.630	3.630	3.138		987.621	405	6.754	849250690002440073	849250579688048175	849250579683853870	288	
1	C47H79N3O9	[M - H]-	C47H78N3O9-	0.995	0.007	15.691	15.691	0.000	6	0.147	0.385	0.564	3.386		828.577	405	6.757	849250763801222456	849250579721602611	849250579721602610	289	
1	C46H71N3O9	[M - H2O - H]-	C46H68N3O8-	0.509	0.472	7.580	7.580	0.000	4	0.114	0.950	2.438	-22783.819		790.501	406	6.765	849250730754300144	849250579759351351	849250579755157046	290	
1	C47H73N3O7	[M - H2O - H]-	C47H70N3O6-	0.558	0.112	1.735	1.735	0.000	0	0.000	2.960	2.960	-23310.786		772.529	406	6.770	849250722910951206	849250579830654527	849250579830654526	292	
1	C43H71N3O7	[M - H2O - H]-	C43H68N3O6-	1.000	0.247	28.288	19.589	8.699	6	0.404	3.199	3.199	-24924.038		722.514	406	6.773	849250688190500622	849250579797100091	849250579797100090	291	
1	C44H80NO7P	[M + CH2O2 - H]-	C45H81NO9P-	1.000	1.000	15.800	11.030	4.769	3	0.158	1.456	1.456	0.983		810.566	409	6.812	849250706238591905	849250579868403267	849250579868403266	293	
