formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C30H35NO2	[M - H2O - H]-	C30H32NO-	Alkaloids	0.986	Pseudoalkaloids (transamidation)	0.914	Steroidal alkaloids	0.120	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.822	Aralkylamines	0.602	Aralkylamines	0.602	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Aromatic alcohols; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	422.251	93	1.549	849250730779465986	849250576320021687	849250576320021686	194	
1	C25H36BNO4	[M - H2O - H]-	C25H33BNO3-	Fatty acids	0.429	Spingolipids	0.734	Sphingoid bases	0.418	Benzenoids	0.633	Benzene and substituted derivatives	0.565					Benzene and substituted derivatives	0.565	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Organometallic compounds; Boronic acid derivatives; Organometalloid compounds; Benzene and substituted derivatives; Benzenoids; Organoboron compounds; Organic salts; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Alkylboranes; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	405.260	93	1.549	849250739079994348	849250576286467251	849250576286467250	193	
1	C25H42O5Si	[M - H2O - H]-	C25H39O4Si-	Fatty acids	0.884	Diterpenoids	0.445	Isoprostanes	0.034	Lipids and lipid-like molecules	0.919	Fatty Acyls	0.832	Fatty acids and conjugates	0.758	Long-chain fatty acids	0.672	Long-chain fatty acids	0.672	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	431.262	141	2.343	849250697988395529	849250576668148959	849250576668148958	204	
1	C28H45NO7S	[M - H2O - H]-	C28H42NO6S-	Fatty acids	0.999	Eicosanoids	0.992	Leukotrienes	0.758	Lipids and lipid-like molecules	0.898	Fatty Acyls	0.808	Eicosanoids	0.914	Leukotrienes	0.573	Leukotrienes	0.573	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Hydroxyeicosatetraenoic acids; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Eicosanoids; Leukotrienes; Carboxylic acid derivatives; Thioethers; Carboxylic acids; Thia fatty acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Amines; Primary amines; Long-chain fatty acids; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	520.273	141	2.358	849250737096088429	849250576773006571	849250576773006570	207	
1	C33H38NO	[M - H2O - H]-	C33H35N-	Alkaloids	0.391	Pseudoalkaloids (transamidation)	0.124	N-acyl amines	0.030	Benzenoids	0.998	Benzene and substituted derivatives	0.919	Cumenes	0.558			Cumenes	0.558	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organonitrogen compounds; Organooxygen compounds; Cumenes; Benzene and substituted derivatives; Benzenoids; Phenylpropanes; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	445.278	156	2.600	849250680078715925	849250576844309747	849250576840115442	209	
1	C27H44O5Si	[M - H2O - H]-	C27H41O4Si-	Terpenoids	0.934	Diterpenoids	0.681	Sphaerane diterpenoids	0.036	Lipids and lipid-like molecules	0.630	Prenol lipids	0.543					Prenol lipids	0.543	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	457.278	156	2.600	849250696470057346	849250576877864183	849250576873669878	210	
1	C20H40N6O7	[M - H2O - H]-	C20H37N6O6-	Amino acids and Peptides	0.879	Small peptides	0.314	Polyamines	0.671	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.991	Amino acids, peptides, and analogues	0.947	Peptides	0.567	Peptides	0.567	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Hydroxamic acids; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	457.278	173	2.880	849250682389777639	849250576982721795	849250576982721794	213	
3	C28H37FN4O	[M - H2O - H]-	C28H34FN4-	Alkaloids	0.958	Nicotinic acid alkaloids	0.127	Pyridine alkaloids	0.126	Benzenoids	0.999	Benzene and substituted derivatives	0.994	Biphenyls and derivatives	0.876			Biphenyls and derivatives	0.876	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Biphenyls and derivatives; Imidazoles; Pyridines and derivatives; Alcohols and polyols; Benzoic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Azoles; Aryl fluorides; Fluorobenzenes; Organofluorides; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Aryl halides; Aromatic alcohols; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	445.278	173	2.880	849250684319157742	849250576949167359	849250576944973054	212	
1	C23H47N7O4	[M - H2O - H]-	C23H44N7O3-	Alkaloids	0.726	Oligopeptides	0.116	Cyclic peptides	0.036	Organic acids and derivatives	0.995	Carboxylic acids and derivatives	0.973	Amino acids, peptides, and analogues	0.881	Amino acids and derivatives	0.870	Alpha amino acids and derivatives	0.562	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Diazines; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	466.353	173	2.880	849250694851055863	849250577058219275	849250577054024970	215	
4	C27H47N5O2	[M - H2O - H]-	C27H44N5O-	Alkaloids	0.707	Nicotinic acid alkaloids	0.014	Pyridine alkaloids	0.014	Organic acids and derivatives	0.994	Carboxylic acids and derivatives	0.992	Amino acids, peptides, and analogues	0.977	Amino acids and derivatives	0.977	Alpha amino acid amides	0.783	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyridines and derivatives; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Tertiary amines; N-alkylpiperazines; Aralkylamines; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	454.354	173	2.883	849250671228733751	849250577020470535	849250577020470534	214	
1	C27H36BrNO7S	[M - H2O - H]-	C27H33BrNO6S-	Polyketides	0.424	Diterpenoids	0.093	Carboline alkaloids	0.027	Benzenoids	0.890	Benzene and substituted derivatives	0.615	Halobenzenes	0.523			Halobenzenes	0.523	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Halobenzenes; Alcohols and polyols; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Sulfones; Aryl bromides; Carboxylic acid derivatives; Sulfonyls; Thioethers; Organobromides; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Dialkylthioethers; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	578.122	173	2.885	849250732788537764	849250577091773711	849250577087579406	216	
1	C24H34NO	[M - H2O - H]-	C24H31N-	Fatty acids	0.722	Diterpenoids	0.385	N-acyl amines	0.085	Lipids and lipid-like molecules	0.887							Lipids and lipid-like molecules	0.887	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	333.246	173	2.888	849250680896605266	849250577339237675	849250577339237674	223	
2	C38H64N6O5	[M - H]-	C38H63N6O5-	Amino acids and Peptides	0.186	Spingolipids	0.045	Cyclic peptides	0.009	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.986	Amino acids, peptides, and analogues	0.865	Amino acids and derivatives	0.861	Amino acids and derivatives	0.861	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	683.485	173	2.891	849250728237717596	849250577561535811	849250577561535810	229	
1	C42H72O8	[M - H2O - H]-	C42H69O7-	Terpenoids	0.774	Linear polyketides	0.137	Open-chain polyketides	0.349	Lipids and lipid-like molecules	0.949	Prenol lipids	0.917	Diterpenoids	0.516			Diterpenoids	0.516	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Carboxylic acid esters; Diterpenoids; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	685.501	173	2.891	849250691290091494	849250577305683239	849250577305683238	222	
3	C20H40N6O6	[M - H]-	C20H39N6O6-	Carbohydrates	0.513	Nucleosides	0.861	Pyrimidine nucleosides	0.473	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.996	Amino acids, peptides, and analogues	0.904	Amino acids and derivatives	0.896	Alpha amino acid amides	0.644	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Hydroxamic acids; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Aminopyrimidines and derivatives; Diazines; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Imidolactams; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	459.294	174	2.894	849250677717322505	849250577381180719	849250577376986414	224	
5	C37H70N2O9	[M - H2O - H]-	C37H67N2O8-	Polyketides	0.940	Macrolides	0.989	Lactam bearing macrolide lactones	0.087	Phenylpropanoids and polyketides	0.543	Macrolides and analogues	0.770					Macrolides and analogues	0.770	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Macrolides and analogues; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Polyols; 1,2-diols; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	667.490	174	2.894	849250745782492311	849250577263740195	849250577263740194	221	
1	C19H39NO6	[M - H2O - H]-	C19H36NO5-	Fatty acids	0.996	Spingolipids	0.996	Sphingoid bases	0.993	Lipids and lipid-like molecules	0.624	Fatty Acyls	0.680					Fatty Acyls	0.680	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Carboxylic acid derivatives; Secondary alcohols; Carbonyl compounds; Polyols; Amines; Primary amines; Alkanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	358.260	174	2.895	849250684713422387	849250577414735155	849250577410540850	225	
6	C30H50N2O7	[M + Cl]-	C30H50ClN2O7-	Polyketides	0.618	Macrolides	0.603	Erythromycins	0.154	Organic acids and derivatives	0.982	Carboxylic acids and derivatives	0.946	Amino acids, peptides, and analogues	0.788	Amino acids and derivatives	0.785	Amino acids and derivatives	0.785	Organic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Tertiary alcohols; Carbonyl compounds; 1,2-aminoalcohols; Trialkylamines; Polyols; Amines; Tertiary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	585.331	174	2.899	849250790464413057	849250577523787071	849250577519592766	228	
2	C26H41N3O2	[M + Cl]-	C26H41ClN3O2-	Alkaloids	0.982	Tryptophan alkaloids	0.297	Pyrroloindole alkaloids	0.040	Benzenoids	0.895							Benzenoids	0.895	Organic compounds; Organoheterocyclic compounds; Lactams; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Trialkylamines; Benzenoids; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	462.291	174	2.903	849250704011416334	849250577486038331	849250577486038330	227	
1	C20H33NO5S	[M - H2O - H]-	C20H30NO4S-	Fatty acids	0.961	Eicosanoids	0.397	Leukotrienes	0.381	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.998	Amino acids and derivatives	0.998	L-alpha-amino acids	0.567	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Thioethers; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Long-chain fatty acids; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	380.190	174	2.905	849250739667196944	849250577674782031	849250577674782030	232	
1	C26H36N4O7	[M - H2O - H]-	C26H33N4O6-	Amino acids and Peptides	0.535	Oligopeptides	0.647	Depsipeptides	0.202	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.968	Amino acids and derivatives	0.963	Alpha amino acids and derivatives	0.966	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolines; Alcohols and polyols; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Methyl esters; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	497.243	175	2.912	849250721963038463	849250577641227595	849250577641227594	231	
1	C18H34N6O5	[M - H2O - H]-	C18H31N6O4-	Amino acids and Peptides	0.414	Fatty amides	0.095	Polyamines	0.126	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.986	Amino acids, peptides, and analogues	0.597	Amino acids and derivatives	0.567	Amino acids and derivatives	0.567	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Hydroxamic acids; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	395.243	175	2.919	849250740069850172	849250577712530771	849250577712530770	233	
1	C15H25FN5O4P	[M - H2O - H]-	C15H22FN5O3P-	Alkaloids	0.868	Pseudoalkaloids (transamidation)	0.046	Purine alkaloids	0.009	Organoheterocyclic compounds	0.998	Diazines	0.423	Pyrimidines and pyrimidine derivatives	0.268	Aminopyrimidines and derivatives	0.507	Aminopyrimidines and derivatives	0.507	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Imidazoles; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Organic phosphonic acids and derivatives; Azoles; Aryl fluorides; Fluorobenzenes; Aminopyrimidines and derivatives; Organic phosphonic acids; Organofluorides; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Aryl halides; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	370.145	176	2.929	849250732352330084	849250577750279511	849250577750279510	234	
1	C22H34O3	[M - H2O - H]-	C22H31O2-	Fatty acids	1.000	Docosanoids	0.999	Other Docosanoids	0.904	Lipids and lipid-like molecules	0.998	Fatty Acyls	0.997	Fatty acids and conjugates	0.995	Very long-chain fatty acids	0.967	Very long-chain fatty acids	0.967	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Very long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	327.233	177	2.948	849250711670215930	849250577788028251	849250577788028250	235	
1	C36H52FNO	[M - H2O - H]-	C36H49FN-	Fatty acids	0.992	Spingolipids	0.996	Ceramides	0.795	Lipids and lipid-like molecules	0.632	Sphingolipids	0.500					Sphingolipids	0.500	Organic compounds; Lipids and lipid-like molecules; Halobenzenes; Alcohols and polyols; Sphingolipids; Organohalogen compounds; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Aryl fluorides; Fluorobenzenes; Organofluorides; Secondary alcohols; Benzene and substituted derivatives; Benzenoids; Aryl halides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	514.386	179	2.986	849250670738000125	849250577821582687	849250577821582686	236	
2	C27H55N5O4	[M - H]-	C27H54N5O4-	Alkaloids	0.517	Oligopeptides	0.069	Cyclic peptides	0.027	Organic acids and derivatives	0.977	Carboxylic acids and derivatives	0.963	Amino acids, peptides, and analogues	0.918	Amino acids and derivatives	0.910	Alpha amino acids and derivatives	0.696	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alkyl aryl ethers; Piperazines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Phenol ethers; Diazinanes; Benzenoids; Amines; Tertiary amines; N-alkylpiperazines; Aralkylamines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	512.415	195	3.244	849250675611781676	849250577888691559	849250577884497254	238	
2	C42H70O6	[M - H]-	C42H69O6-	Terpenoids	0.996	Triterpenoids	0.674	Prenyl quinone meroterpenoids	0.158	Lipids and lipid-like molecules	0.930	Prenol lipids	0.941					Prenol lipids	0.941	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Organooxygen compounds; Carboxylic acids; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	669.507	203	3.377	849250696843350487	849250577993549171	849250577989354866	241	
1	C37H67N7O6	[M - H2O - H]-	C37H64N7O5-	Amino acids and Peptides	0.649	Oligopeptides	0.743	Cyclic peptides	0.284	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.992	Amino acids, peptides, and analogues	0.952	Amino acids and derivatives	0.944	Alpha amino acids and derivatives	0.854	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenethylamines; Amphetamines and derivatives; Piperazines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Organic carbonic acids and derivatives; Carboxylic acid amides; Ureas; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Diazinanes; Benzenoids; Amines; Aralkylamines; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	686.498	204	3.393	849250707559797719	849250578027103607	849250578027103606	242	
6	C40H55NO4	[M - H2O - H]-	C40H52NO3-	Fatty acids	1.000	Spingolipids	1.000	Ceramides	1.000	Lipids and lipid-like molecules	0.998	Sphingolipids	0.996	Ceramides	0.994	Long-chain ceramides	0.776	Long-chain ceramides	0.776	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	594.396	205	3.413	849250697711571454	849250578098406783	849250578098406782	244	
2	C21H28N4O2S	[M - H2O - H]-	C21H25N4OS-	Alkaloids	0.613	Pseudoalkaloids (transamidation)	0.076	Imidazole alkaloids	0.029	Benzenoids	0.994	Benzene and substituted derivatives	0.980					Benzene and substituted derivatives	0.980	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Imidazoles; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Azoles; Sulfonyls; Organosulfonamides; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Aminosulfonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	381.174	223	3.721	849250733300242943	849250578241013135	849250578241013134	248	
1	C22H28ClN5O2	[M - H2O - H]-	C22H25ClN5O-	Alkaloids	0.855	Nicotinic acid alkaloids	0.091	Pyridine alkaloids	0.090	Organoheterocyclic compounds	1.000	Azoles	0.859	Imidazoles	0.234	Substituted imidazoles	0.261	1,2,4,5-tetrasubstituted imidazoles	0.733	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Alcohols and polyols; Organohalogen compounds; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Aryl chlorides; Organochlorides; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Tetrasubstituted imidazoles; 1,2,4,5-tetrasubstituted imidazoles; Aryl halides; Aromatic alcohols; Aralkylamines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	410.177	223	3.724	849250694179967181	849250578274567571	849250578274567570	249	
