#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
422	spectra_filtered.mgf	*..*		:1083	4012	-1	0	135.117	1	0.833386	0	0	221009.0	751207.0	Adamantylidene M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf422	-1	GNPS-NIST14-MATCHES.mgf	269.451				6	0	0.0364075	135.081	0	CCMSLIB00003138499
1119	spectra_filtered.mgf	*..*		:2501	85	-1	0	772.586	1	0.832873	0	0	12134500.0	598627.0	Spectral Match to 1-(1Z-Octadecenyl)-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1119	-1	GNPS-NIST14-MATCHES.mgf	78.7641				6	0	0.0608521	772.525	0	CCMSLIB00003134571
158	spectra_filtered.mgf	*..*		:1922	4060	-1	0	391.3	1	0.830553	0	0	35712.2	592754.0	Spectral Match to Dioctyl phthalate from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf158	-1	GNPS-NIST14-MATCHES.mgf	40.8669				7	0	0.0159912	391.316	0	CCMSLIB00003138547
358	spectra_filtered.mgf	*..*		:3957	1055	-1	0	323.258	1	0.828223	0	0	640922.0	339804.0	Spectral Match to 15-OxoEDE from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf358	-1	GNPS-NIST14-MATCHES.mgf	3156.85				9	0	1.02048	322.238	0	CCMSLIB00003135541
989	spectra_filtered.mgf	*..*		:17759	17759	-1	0	764.523	1	0.826688	0	0	234448.0	2570250.0	PE(16:0/22:6); [M+H]+ C43H75N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf989	-1	PNNL-LIPIDS-POSITIVE.mgf	0.0798343				12	0	6.10352e-05	764.523	0	CCMSLIB00010089163
1901	spectra_filtered.mgf	*..*		:7141	25604	-1	0	833.408	1	0.826097	0	0	594.729	2346870.0	2,2,6b,9,9,12a-hexamethyl-4a-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-10-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-6a-carboxylic acid [M+K]+	MONA	temp/spectra_filtered.mgf1901	-1	MONA.mgf	1400.19				14	0	1.16693	832.241	0	CCMSLIB00004698204
1560	spectra_filtered.mgf	*..*		:2350	3909	-1	0	1033.74	1	0.826063	0	0	790026.0	6436510.0	Ile/Leu-DCA 2M+Na	BILELIB19	temp/spectra_filtered.mgf1560	-1	BILELIB19.mgf	285.178				7	0	0.2948	1034.03	0	CCMSLIB00006584378
1242	spectra_filtered.mgf	*..*		:12259	12259	-1	0	794.606	1	0.825366	0	0	1088540.0	783342.0	PC(O-18:1/20:4); [M+H]+ C46H85N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1242	-1	PNNL-LIPIDS-POSITIVE.mgf	0.384059				6	0	0.000305176	794.606	0	CCMSLIB00010078497
785	spectra_filtered.mgf	*..*		:15328	13021	-1	0	675.674	1	0.823601	0	0	535394.0	602380.0	13-Docosenamide, (Z)- M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf785	-1	GNPS-LIBRARY.mgf	3.97462				11	0	0.00268555	675.677	0	CCMSLIB00010152838
742	spectra_filtered.mgf	*..*		:2488	33	-1	0	263.237	1	0.823333	0	0	628374.0	80802.8	2,4,6-Tri-tert-butylphenol M+H	ECRFS_DB	temp/spectra_filtered.mgf742	-1	ECRFS_DB.mgf	0.0				8	0	0.0	263.237	0	CCMSLIB00012728788
547	spectra_filtered.mgf	*..*		:2163	2509	-1	0	293.247	1	0.823155	0	0	430209.0	76691.0	Spectral Match to 9Z,11E,13E-Octadecatrienoic acid methyl ester from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf547	-1	GNPS-NIST14-MATCHES.mgf	3354.42				7	0	0.983673	292.263	0	CCMSLIB00003136996
1885	spectra_filtered.mgf	*..*		:938	10760	-1	0	796.737	1	0.82265	0	0	1051110000.0	509740.0	TAG (14:0/16:0/16:0)/ TAG (14:0/14:0/18:0) M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf1885	-1	GNPS-LIBRARY.mgf	2.60462				12	0	0.0020752	796.739	0	CCMSLIB00006678174
579	spectra_filtered.mgf	*..*		:4774	3163	-1	0	282.28	0	0.822108	0	0	1464660.0	31250900.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf579	-1	GNPS-NIST14-MATCHES.mgf	4146.92				7	0	1.17059	283.451	0	CCMSLIB00003137650
1007	spectra_filtered.mgf	*..*		:2533	614	-1	0	766.572	1	0.822007	0	0	35469.0	518051.0	Spectral Match to Eicosapentaenoyl PAF C-16 from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1007	-1	GNPS-NIST14-MATCHES.mgf	1.99052				6	0	0.00152588	766.574	0	CCMSLIB00003135100
1866	spectra_filtered.mgf	*..*		:1202	10802	-1	0	898.782	1	0.821993	0	0	160440000.0	5220130.0	TAG (18:1/18:2/18:2) M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf1866	-1	GNPS-LIBRARY.mgf	5.02525				19	0	0.0045166	898.786	0	CCMSLIB00006678216
1170	spectra_filtered.mgf	*..*		:4549	4549	-1	0	796.586	1	0.821723	0	0	15524300.0	555156.0	PC(17:0/20:4); [M+H]+ C45H83N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1170	-1	PNNL-LIPIDS-POSITIVE.mgf	1226.47				6	0	0.97699	795.609	0	CCMSLIB00010061627
1263	spectra_filtered.mgf	*..*		:11485	11485	-1	0	774.601	1	0.821632	0	0	1067800.0	952820.0	PC(17:0/18:1); [M+H]+ C43H85N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1263	-1	PNNL-LIPIDS-POSITIVE.mgf	1218.18				6	0	0.943604	775.545	0	CCMSLIB00010076858
249	spectra_filtered.mgf	*..*		:4542	648	-1	0	267.268	1	0.82043	0	0	2066070.0	1147270.0	Spectral Match to cis,cis-9,12-Octadecadien-1-ol from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf249	-1	GNPS-NIST14-MATCHES.mgf	3816.35				7	0	1.01999	266.248	0	CCMSLIB00003135134
993	spectra_filtered.mgf	*..*		:1485	1485	-1	0	764.523	1	0.820278	0	0	930501.0	2117300.0	PE(16:0/22:6); [M+H]+ C43H75N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf993	-1	PNNL-LIPIDS-POSITIVE.mgf	47.1821				10	0	0.0360718	764.559	0	CCMSLIB00010056747
1130	spectra_filtered.mgf	*..*		:19569	19569	-1	0	794.606	1	0.820096	0	0	16073200.0	6913680.0	PC(O-18:1/20:4); [M+H]+ C46H85N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1130	-1	PNNL-LIPIDS-POSITIVE.mgf	2495.0				6	0	1.98254	792.623	0	CCMSLIB00010090973
1182	spectra_filtered.mgf	*..*		:5900	5900	-1	0	820.622	1	0.820015	0	0	354992.0	3993000.0	PC(O-18:0/22:6); [M+H]+ C48H87N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1182	-1	PNNL-LIPIDS-POSITIVE.mgf	2416.28				6	0	1.98285	818.639	0	CCMSLIB00010064986
1298	spectra_filtered.mgf	*..*		:21299	21299	-1	0	796.586	1	0.819021	0	0	416376.0	2060170.0	PC(15:0/22:4); [M+H]+ C45H83N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1298	-1	PNNL-LIPIDS-POSITIVE.mgf	0.84283				12	0	0.000671387	796.585	0	CCMSLIB00010092703
491	spectra_filtered.mgf	*..*		:5902	5902	-1	0	211.0	1	0.816063	0	0	259755.0	404183.0	Acibenzolar-S-Methyl_CE15 M+H	WFSR-LIBRARY	temp/spectra_filtered.mgf491	-1	WFSR-LIBRARY.mgf	3860.76				7	0	0.814621	210.185	0	CCMSLIB00013939683
1157	spectra_filtered.mgf	*..*		:24500	24500	-1	0	794.606	1	0.814285	0	0	39979.6	3587150.0	PC(O-18:1/20:4); [M+H]+ C46H85N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1157	-1	PNNL-LIPIDS-POSITIVE.mgf	1319.93				8	0	1.04883	793.557	0	CCMSLIB00010095904
1129	spectra_filtered.mgf	*..*		:1068	902	-1	0	756.552	1	0.814155	0	0	3553710.0	1204460.0	Spectral Match to 1,2-Dihexadecanoyl-sn-glycero-3-phosphocholine from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1129	-1	GNPS-NIST14-MATCHES.mgf	1325.82				14	0	1.00305	757.555	0	CCMSLIB00003135388
856	spectra_filtered.mgf	*..*		:2827	5117	-1	0	760.586	1	0.81415	0	0	554445.0	376234.0	Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf856	-1	GNPS-NIST14-MATCHES.mgf	1370.79				6	0	1.0426	761.629	0	CCMSLIB00003139604
1849	spectra_filtered.mgf	*..*		:6965	6965	-1	0	896.771	1	0.813851	0	0	15982600.0	2254720.0	TG(18:1/18:2/18:3); [M+NH4]+ C57H102N1O6 M+NH4	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1849	-1	PNNL-LIPIDS-POSITIVE.mgf	0.204183				19	0	0.000183105	896.771	0	CCMSLIB00010067342
1036	spectra_filtered.mgf	*..*		:2365	2532	-1	0	778.54	1	0.813662	0	0	2395140.0	637340.0	Spectral Match to 1,2-Di-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1036	-1	GNPS-NIST14-MATCHES.mgf	89.0589				6	0	0.0693359	778.609	0	CCMSLIB00003137019
1921	spectra_filtered.mgf	*..*		:1217	10751	-1	0	878.815	1	0.812786	0	0	3788100000.0	209699.0	TAG (16:0/18:0/18:1) M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf1921	-1	GNPS-LIBRARY.mgf	3.26423				9	0	0.00286865	878.818	0	CCMSLIB00006678165
1128	spectra_filtered.mgf	*..*		:901	922	-1	0	756.553	1	0.810372	0	0	287491.0	2742210.0	Spectral Match to 1,2-Dihexadecanoyl-sn-glycero-3-phosphocholine from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1128	-1	GNPS-NIST14-MATCHES.mgf	1.77486				10	0	0.00134277	756.552	0	CCMSLIB00003135408
1324	spectra_filtered.mgf	*..*		:2514	2661	-1	0	810.591	1	0.809957	0	0	1691760.0	425040.0	Spectral Match to 1-Octadecanoyl-2-octadecenoyl-sn-glycero-3-phosphocholine from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1324	-1	GNPS-NIST14-MATCHES.mgf	10.2404				10	0	0.00830078	810.599	0	CCMSLIB00003137148
578	spectra_filtered.mgf	*..*		:4774	3163	-1	0	282.28	0	0.809292	0	0	1464660.0	23153700.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf578	-1	GNPS-NIST14-MATCHES.mgf	4142.06				7	0	1.16922	283.449	0	CCMSLIB00003137650
571	spectra_filtered.mgf	*..*		:4774	3163	-1	0	282.28	1	0.806815	0	0	1464660.0	22102100.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf571	-1	GNPS-NIST14-MATCHES.mgf	4177.19				7	0	1.17914	283.459	0	CCMSLIB00003137650
1862	spectra_filtered.mgf	*..*		:1318	10805	-1	0	872.768	1	0.806648	0	0	660590000.0	720041.0	TAG (16:0/18:2/18:2) M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf1862	-1	GNPS-LIBRARY.mgf	3.00711				16	0	0.00262451	872.771	0	CCMSLIB00006678219
286	spectra_filtered.mgf	*..*		:3168	3168	-1	0	247.0	1	0.806547	0	0	592.682	2387380.0	MoNA:2479447 O-Galactosylsphingosine M+H	MONA	temp/spectra_filtered.mgf286	-1	MONA.mgf	7180.09				9	0	1.77348	245.227	0	CCMSLIB00000565916
464	spectra_filtered.mgf	*..*		:12859	12859	-1	0	600.468	1	0.806515	0	0	276.365	148657.0	Polidocanol [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf464	-1	MSNLIB-POSITIVE.mgf	1.11811				7	0	0.000671387	600.469	0	CCMSLIB00012287160
1308	spectra_filtered.mgf	*..*		:20035	20035	-1	0	746.57	1	0.802683	0	0	2183000.0	5505220.0	PE(18:0/18:1); [M+H]+ C41H81N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1308	-1	PNNL-LIPIDS-POSITIVE.mgf	0.0				14	0	0.0	746.57	0	CCMSLIB00010091439
687	spectra_filtered.mgf	*..*		:5206	5206	-1	0	281.247	1	0.801139	0	0	476.055	621567.0	MoNA:790536 Linoleic acid M+H	MONA	temp/spectra_filtered.mgf687	-1	MONA.mgf	3496.35				10	0	0.983337	280.264	0	CCMSLIB00000567955
1395	spectra_filtered.mgf	*..*		:29295	29295	-1	0	810.682	1	0.80002	0	0	751724.0	1007410.0	GalCer(d18:1/24:1); [M+H]+ C48H92N1O8 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1395	-1	PNNL-LIPIDS-POSITIVE.mgf	0.301155				8	0	0.000244141	810.682	0	CCMSLIB00010100699
1197	spectra_filtered.mgf	*..*		:7118	786	-1	0	744.552	1	0.797841	0	0	469200.0	1709080.0	Spectral Match to 1,2-Di-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1197	-1	GNPS-NIST14-MATCHES.mgf	3.77088				13	0	0.00280762	744.555	0	CCMSLIB00003135272
196	spectra_filtered.mgf	*..*		:3738	4340	-1	0	277.216	1	0.795017	0	0	1654100.0	2104150.0	Spectral Match to 9S-Hydroxy-10E,12Z,15Z-octadecatrienoic acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf196	-1	GNPS-NIST14-MATCHES.mgf	3548.4				9	0	0.983673	276.232	0	CCMSLIB00003138827
1023	spectra_filtered.mgf	*..*		:28607	28607	-1	0	740.523	1	0.79389	0	0	219463.0	1705490.0	PE(16:0/20:4); [M+H]+ C41H75N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1023	-1	PNNL-LIPIDS-POSITIVE.mgf	0.247265				15	0	0.000183105	740.523	0	CCMSLIB00010100011
205	spectra_filtered.mgf	*..*		:2796	236	-1	0	279.232	1	0.793867	0	0	942813.0	2539550.0	Spectral Match to 9(10)-EpOME from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf205	-1	GNPS-NIST14-MATCHES.mgf	0.218582				7	0	6.10352e-05	279.232	0	CCMSLIB00003134722
1158	spectra_filtered.mgf	*..*		:1201	1201	-1	0	792.554	1	0.79264	0	0	7719100.0	9720760.0	PE(18:0/22:6); [M+H]+ C45H79N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1158	-1	PNNL-LIPIDS-POSITIVE.mgf	0.308043				11	0	0.000244141	792.554	0	CCMSLIB00010056463
562	spectra_filtered.mgf	*..*		:4774	3163	-1	0	282.28	1	0.79246	0	0	1464660.0	9579970.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf562	-1	GNPS-NIST14-MATCHES.mgf	3548.31				7	0	1.00162	283.282	0	CCMSLIB00003137650
914	spectra_filtered.mgf	*..*		:1461	4494	-1	0	626.217	1	0.78999	0	0	11103900.0	234999.0	Contaminant vial septum ThermoFisher C5000-44B M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf914	-1	GNPS-LIBRARY.mgf	3158.99				11	0	1.97821	628.195	0	CCMSLIB00005435819
1156	spectra_filtered.mgf	*..*		:22087	22087	-1	0	794.57	1	0.78948	0	0	298162.0	3905390.0	PC(17:0/20:5); [M+H]+ C45H81N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1156	-1	PNNL-LIPIDS-POSITIVE.mgf	1228.58				9	0	0.976196	793.594	0	CCMSLIB00010093491
955	spectra_filtered.mgf	*..*		:22581	22581	-1	0	700.573	1	0.789468	0	0	7107.55	4529070.0	GalCer(d18:1/16:0); [M+H]+ C40H78N1O8 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf955	-1	PNNL-LIPIDS-POSITIVE.mgf	0.348487				6	0	0.000244141	700.573	0	CCMSLIB00010093985
1299	spectra_filtered.mgf	*..*		:21299	21299	-1	0	796.586	1	0.787456	0	0	416376.0	989460.0	PC(15:0/22:4); [M+H]+ C45H83N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1299	-1	PNNL-LIPIDS-POSITIVE.mgf	1258.5				8	0	1.0025	797.589	0	CCMSLIB00010092703
1288	spectra_filtered.mgf	*..*		:21299	21299	-1	0	796.586	1	0.786884	0	0	416376.0	1888490.0	PC(15:0/22:4); [M+H]+ C45H83N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1288	-1	PNNL-LIPIDS-POSITIVE.mgf	44.5168				11	0	0.0354614	796.621	0	CCMSLIB00010092703
331	spectra_filtered.mgf	*..*		:4542	648	-1	0	267.268	1	0.786692	0	0	2066070.0	648056.0	Spectral Match to cis,cis-9,12-Octadecadien-1-ol from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf331	-1	GNPS-NIST14-MATCHES.mgf	3816.35				7	0	1.01999	266.248	0	CCMSLIB00003135134
797	spectra_filtered.mgf	*..*		:16	16	-1	0	281.247	1	0.785472	0	0	5067.0	345915.0	linoleic acid [M+H]+	GNPS-SCIEX-LIBRARY	temp/spectra_filtered.mgf797	-1	GNPS-SCIEX-LIBRARY.mgf	3496.78				13	0	0.983459	280.264	0	CCMSLIB00006581640
1065	spectra_filtered.mgf	*..*		:4551	4551	-1	0	748.528	1	0.785366	0	0	4461640.0	2881040.0	PE(P-16:0/22:6); [M+H]+ C43H75N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1065	-1	PNNL-LIPIDS-POSITIVE.mgf	0.407701				12	0	0.000305176	748.528	0	CCMSLIB00010061633
371	spectra_filtered.mgf	*..*		:4467	510	-1	0	281.247	1	0.784394	0	0	1270480.0	15814100.0	Linoleic acid M+H	LEAFBOT	temp/spectra_filtered.mgf371	-1	LEAFBOT.mgf	3.25524				6	0	0.000915527	281.248	0	CCMSLIB00011428767
41	spectra_filtered.mgf	*..*		:83509	183948	-1	0	155.081	1	0.784183	0	0	161.721	4864220.0	1-Ethyl-3-methyl-1H-pyrazole-4-carboxylic acid [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf41	-1	MSNLIB-POSITIVE.mgf	6584.22				6	0	1.02109	156.102	0	CCMSLIB00012885037
1917	spectra_filtered.mgf	*..*		:1683	1683	-1	0	902.818	1	0.783884	0	0	3069030.0	5102780.0	TG(18:1/18:1/18:1); [M+NH4]+ C57H108N1O6 M+NH4	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1917	-1	PNNL-LIPIDS-POSITIVE.mgf	0.202815				9	0	0.000183105	902.818	0	CCMSLIB00010056945
1596	spectra_filtered.mgf	*..*		:16030	34493	-1	0	849.403	1	0.783836	0	0	577.294	2708750.0	(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid [M+K]+	MONA	temp/spectra_filtered.mgf1596	-1	MONA.mgf	999.381				17	0	0.848877	850.252	0	CCMSLIB00004707093
9	spectra_filtered.mgf	*..*		:600	5710	-1	0	239.105	1	0.78275	0	0	690140.0	3958580.0	Spectral Match to 4-(2-Hydroxyethyl)piperazine-1-ethanesulfonic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf9	-1	GNPS-NIST14-MATCHES.mgf	4.78622				8	0	0.00114441	239.106	0	CCMSLIB00003140197
1922	spectra_filtered.mgf	*..*		:530	10750	-1	0	904.831	1	0.782112	0	0	1228140000.0	483014.0	TAG (16:0/18:1/20:1)/TAG (18:0/18:1/18:1) M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf1922	-1	GNPS-LIBRARY.mgf	2.90055				11	0	0.00262451	904.834	0	CCMSLIB00006678164
835	spectra_filtered.mgf	*..*		:20757	39220	-1	0	499.234	1	0.781319	0	0	158.138	466267.0	methyl (1S,5S,9S,10R,15R)-15-(acetyloxy)-8-hydroxy-4,5,7,10,14,14-hexamethyl-6,18-dioxo-19-oxapentacyclo[10.5.2.0,.0,?.0?,?]nonadeca-3,7-diene-9-carboxylate [M-H]-	MONA	temp/spectra_filtered.mgf835	-1	MONA.mgf	2493.02				6	0	1.2446	500.479	0	CCMSLIB00004711820
813	spectra_filtered.mgf	*..*		:406	130	-1	0	371.1	1	0.78102	0	0	2493310.0	159090.0	CAMPTOTHECIN M+Na	LEAFBOT	temp/spectra_filtered.mgf813	-1	LEAFBOT.mgf	3.37165				6	0	0.00125122	371.101	0	CCMSLIB00011427902
1113	spectra_filtered.mgf	*..*		:5451	5451	-1	0	796.622	1	0.780844	0	0	35690900.0	1145510.0	PC(O-18:0/20:4); [M+H]+ C46H87N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1113	-1	PNNL-LIPIDS-POSITIVE.mgf	2478.88				6	0	1.97473	798.597	0	CCMSLIB00010063964
886	spectra_filtered.mgf	*..*		:24217	42680	-1	0	451.197	1	0.780389	0	0	172.584	241410.0	[5-ethenyl-3-hydroxy-4-(3-hydroxyprop-1-en-2-yl)-2-(3-methoxy-3-oxoprop-1-en-2-yl)-5-methylcyclohexyl] (Z)-4-acetyloxy-2-(hydroxymethyl)but-2-enoate [M-H]-	MONA	temp/spectra_filtered.mgf886	-1	MONA.mgf	4121.52				7	0	1.85962	449.337	0	CCMSLIB00004715280
20	spectra_filtered.mgf	*..*		:597	440	-1	0	261.087	1	0.780268	0	0	1191150.0	255804.0	Spectral Match to 4-(2-Hydroxyethyl)piperazine-1-ethanesulfonic acid from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf20	-1	GNPS-NIST14-MATCHES.mgf	168.083				6	0	0.0438843	261.131	0	CCMSLIB00003134926
1276	spectra_filtered.mgf	*..*		:1229	1229	-1	0	778.575	1	0.779021	0	0	1570200.0	2686730.0	PE(P-18:0/22:5); [M+H]+ C45H81N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1276	-1	PNNL-LIPIDS-POSITIVE.mgf	0.0				12	0	0.0	778.575	0	CCMSLIB00010056491
409	spectra_filtered.mgf	*..*		:2796	236	-1	0	279.232	0	0.778701	0	0	942813.0	335796.0	Spectral Match to 9(10)-EpOME from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf409	-1	GNPS-NIST14-MATCHES.mgf	1.53008				7	0	0.000427246	279.232	0	CCMSLIB00003134722
317	spectra_filtered.mgf	*..*		:5206	5206	-1	0	281.247	1	0.778475	0	0	476.055	43841600.0	MoNA:790536 Linoleic acid M+H	MONA	temp/spectra_filtered.mgf317	-1	MONA.mgf	3593.35				10	0	1.01062	280.236	0	CCMSLIB00000567955
212	spectra_filtered.mgf	*..*		:2326	6918	-1	0	297.243	1	0.777886	0	0	215400.0	8192690.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585] [M-H2O+H]+	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf212	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	3312.92				11	0	0.984741	296.258	0	CCMSLIB00005722214
1891	spectra_filtered.mgf	*..*		:5175	5175	-1	0	900.802	1	0.777844	0	0	36482900.0	5626290.0	TG(18:1/18:1/18:2); [M+NH4]+ C57H106N1O6 M+NH4	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1891	-1	PNNL-LIPIDS-POSITIVE.mgf	0.0				16	0	0.0	900.802	0	CCMSLIB00010063298
389	spectra_filtered.mgf	*..*		:4467	510	-1	0	281.247	1	0.777645	0	0	1270480.0	439109.0	Linoleic acid M+H	LEAFBOT	temp/spectra_filtered.mgf389	-1	LEAFBOT.mgf	69.3367				6	0	0.0195007	281.267	0	CCMSLIB00011428767
1104	spectra_filtered.mgf	*..*		:22493	22493	-1	0	842.664	1	0.776799	0	0	161199.0	406271.0	PC(18:1/22:1); [M+H]+ C48H93N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1104	-1	PNNL-LIPIDS-POSITIVE.mgf	30.3487				6	0	0.0255737	842.638	0	CCMSLIB00010093897
1046	spectra_filtered.mgf	*..*		:2357	957	-1	0	815.7	1	0.776272	0	0	1473320.0	873135.0	Spectral Match to N-Tetracosanoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1046	-1	GNPS-NIST14-MATCHES.mgf	1130.99				6	0	0.922546	816.623	0	CCMSLIB00003135443
1845	spectra_filtered.mgf	*..*		:26956	47937	-1	0	880.718	1	0.77592	0	0	292.247	392202.0	Ubidecarenone [M+NH4]+	MONA	temp/spectra_filtered.mgf1845	-1	MONA.mgf	0.346508				9	0	0.000305176	880.718	0	CCMSLIB00004720537
148	spectra_filtered.mgf	*..*		:2098	2829	-1	0	279.231	1	0.775751	0	0	948647.0	3144430.0	Spectral Match to Pinolenic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf148	-1	GNPS-NIST14-MATCHES.mgf	3521.04				11	0	0.983185	278.248	0	CCMSLIB00003137316
882	spectra_filtered.mgf	*..*		:1609	1500	-1	0	391.284	1	0.774194	0	0	328621.0	111885.0	Spectral Match to Diisooctyl phthalate from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf882	-1	GNPS-NIST14-MATCHES.mgf	2565.05				6	0	1.00366	392.288	0	CCMSLIB00003135987
