row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260624_CVOL_Darleen_A549_110626_PET05.mzML Peak area,20260624_CVOL_Darleen_A549_110626_PET100.mzML Peak area,20260624_CVOL_Darleen_A549_110626_PS05.mzML Peak area,20260624_CVOL_Darleen_A549_110626_PS100.mzML Peak area,20260624_CVOL_Darleen_A549_110626_untreated.mzML Peak area,20260624_CVOL_Darleen_A549_180626_PET05.mzML Peak area,20260624_CVOL_Darleen_A549_180626_PET100.mzML Peak area,20260624_CVOL_Darleen_A549_180626_PS05.mzML Peak area,20260624_CVOL_Darleen_A549_180626_PS100.mzML Peak area,20260624_CVOL_Darleen_A549_180626_untreated.mzML Peak area,20260624_CVOL_Darleen_A549_210626_PET05.mzML Peak area,20260624_CVOL_Darleen_A549_210626_PET100.mzML Peak area,20260624_CVOL_Darleen_A549_210626_PS05.mzML Peak area,20260624_CVOL_Darleen_A549_210626_PS100.mzML Peak area,20260624_CVOL_Darleen_A549_210626_untreated.mzML Peak area,20260624_CVOL_Darleen_MDM_160526_PET05.mzML Peak area,20260624_CVOL_Darleen_MDM_160526_PET100.mzML Peak area,20260624_CVOL_Darleen_MDM_160526_PS05.mzML Peak area,20260624_CVOL_Darleen_MDM_160526_PS100.mzML Peak area,20260624_CVOL_Darleen_MDM_160526_untreated.mzML Peak area,20260624_CVOL_Darleen_MDM_A_190626_PET05.mzML Peak area,20260624_CVOL_Darleen_MDM_A_190626_PET100.mzML Peak area,20260624_CVOL_Darleen_MDM_A_190626_PS05.mzML Peak area,20260624_CVOL_Darleen_MDM_A_190626_PS100.mzML Peak area,20260624_CVOL_Darleen_MDM_A_190626_untreated.mzML Peak area,20260624_CVOL_Darleen_MDM_B_120626_PS05.mzML Peak area,20260624_CVOL_Darleen_MDM_B_190626_PET05.mzML Peak area,20260624_CVOL_Darleen_MDM_B_190626_PET100.mzML Peak area,20260624_CVOL_Darleen_MDM_B_190626_PS100_20260626090336.mzML Peak area,20260624_CVOL_Darleen_MDM_B_190626_untreated.mzML Peak area,20260624_CVOL_Darleen_QC_01.mzML Peak area,20260624_CVOL_Darleen_QC_02.mzML Peak area,20260624_CVOL_Darleen_QC_03.mzML Peak area,20260624_CVOL_Darleen_QC_04.mzML Peak area,20260624_CVOL_Darleen_QC_05.mzML Peak area,20260624_CVOL_Darleen_QC_06.mzML Peak area,20260624_CVOL_Darleen_QC_07.mzML Peak area,20260624_CVOL_Darleen_QC_08.mzML Peak area,20260624_CVOL_Darleen_QC_09.mzML Peak area,20260624_CVOL_Darleen_bk.mzML Peak area,20260624_CVOL_Darleen_mock.mzML Peak area,20260624_CVOL_bk_mapp_pre_04.mzML Peak area,Unnamed: 55
52,367.2197989658699,0.563757,height,,,,,,,,,,,0.0,0.0,0.0,1187046.0,0.0,0.0,0.0,0.0,0.0,0.0,5433794.5,1224382.1,0.0,2894781.2,1571961.2,0.0,0.0,0.0,11009818.0,0.0,0.0,0.0,0.0,0.0,0.0,1619721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
53,254.13636766741556,0.55889815,height,,,,,,,,,,,5524823.0,6199144.0,5615325.5,8611981.0,8676227.0,5383481.5,7161642.5,3614282.5,5590901.0,3654941.0,7314320.0,6297078.0,2719057.0,5702378.5,8120673.5,6964910.0,9930653.0,3895728.0,7808263.5,7054802.0,0.0,11215697.0,5506747.0,6892573.5,11575842.0,5349316.5,4481049.5,5806732.5,5269323.5,1832230.5,7219212.5,7193339.5,7160842.0,6974968.0,7347491.0,7011465.5,7779998.0,7369237.5,8071981.0,1781404.6,5317835.0,0.0,
54,171.12099026363762,0.5577021,height,,,,,,,,,,,2070779.0,5944651.5,1592931.8,6149231.0,5121646.5,1791219.0,4152358.8,0.0,1263374.0,2006098.9,16003829.0,2732804.2,0.0,13984159.0,8637307.0,2720750.8,3950594.5,1634727.6,14968346.0,1407803.9,0.0,5820882.5,1331546.5,2027444.8,5797544.5,1678592.5,0.0,2133504.2,2165418.2,0.0,3756147.8,3909013.5,4231389.0,4169482.0,3925372.0,3963059.2,4369359.5,3935711.0,4050724.5,0.0,1401847.8,0.0,
55,152.10708560350045,0.563433,height,,,,,,,,,,,1485740.0,3488116.0,0.0,3859388.5,3152950.5,1327053.1,2713882.8,0.0,0.0,1303648.4,9480860.0,2041461.4,0.0,8663402.0,5262724.0,1670883.5,2734605.0,1109617.4,9996697.0,0.0,0.0,4054744.2,0.0,1216159.6,3228799.2,1390174.0,0.0,1606447.2,1263519.6,0.0,2627149.2,2597737.2,2565955.0,2947186.0,2630912.8,2561348.2,2771307.0,2411484.0,2730968.0,0.0,0.0,0.0,
56,327.2274259809103,0.56636685,height,,,,,,,,,,,2196210.0,2170979.5,6548182.0,5609694.5,1257623.4,7121296.0,2738739.0,0.0,2715138.5,0.0,21299580.0,8125295.0,0.0,10000896.0,6452381.5,1871403.6,2952630.0,1366292.2,36808480.0,3398285.2,0.0,2294917.8,0.0,0.0,1227878.5,9136724.0,0.0,1158759.2,0.0,0.0,3237159.8,3238987.0,3192283.2,3530601.5,3222972.5,3361477.8,3568161.8,3751320.5,3954609.5,0.0,3236475.0,0.0,
57,202.143859959482,0.5686328,height,,,,,,,,,,,7483579.0,11753575.0,8875466.0,13490004.0,12858644.0,6192417.5,11396125.0,4314831.0,8309756.0,5942730.0,21281384.0,10381709.0,4566597.0,15408339.0,17434890.0,8811262.0,12125803.0,8052435.0,29907148.0,7615825.0,0.0,10759906.0,5754283.0,5129784.0,8842668.0,8481998.0,3921577.5,7539212.0,7007385.0,3784143.8,8700349.0,9297398.0,9028172.0,9503917.0,8958447.0,8599109.0,9618546.0,8555199.0,8857252.0,3357423.0,7705766.0,0.0,
58,200.1282583500873,0.56951463,height,,,,,,,,,,,3245479.2,3534047.0,4906292.5,6032965.5,4356046.5,3618233.0,4219688.0,1558794.4,4018563.0,2018716.9,6283129.0,5439948.5,1947233.4,5875560.0,5543188.0,3737233.0,4584320.0,2578139.8,9098710.0,4221419.5,0.0,4420060.5,2307877.5,2181233.8,3445435.0,4842684.0,1783898.6,2949925.2,2029691.5,1301904.8,3133022.2,3602981.5,3471910.0,3707809.5,3586769.8,3511350.2,3954269.8,3675353.5,3965386.5,1193544.2,3971711.5,0.0,
59,268.15200132233986,0.5699862,height,,,,,,,,,,,6738277.5,6674166.5,6396809.0,9110851.0,9989043.0,6058480.5,8142851.5,4488808.5,6176897.0,4389998.5,4526572.5,6646501.5,3584095.2,4003572.5,7707638.5,8752039.0,10893435.0,5557057.0,5369070.5,8227423.0,0.0,11495452.0,7343607.5,8877762.0,13836975.0,5597298.0,6261359.0,8246080.5,6778846.0,2498087.0,7413802.0,7481210.5,7555770.5,7494696.5,7933401.5,7114627.5,8406944.0,7989149.5,8309752.0,2399081.0,6175438.0,0.0,
60,234.11005293705867,0.57265234,height,,,,,,,,,,,1891012.8,2204829.0,1581752.2,3069784.8,2984943.2,1565124.1,1866692.9,0.0,1789576.1,0.0,5191201.0,2580665.2,0.0,4164040.2,2463519.2,1340369.5,3309659.2,0.0,7413933.5,1331279.8,0.0,5118232.5,2212974.0,2557899.8,7094375.0,1786595.6,1455641.0,1457683.8,1337423.2,0.0,3083310.8,3153465.2,3001007.5,3138175.8,3240983.5,2755075.5,3116866.8,2811778.0,3273772.5,0.0,0.0,0.0,
61,524.3392101202971,0.5711238,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2245517.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
62,236.12572771695173,0.57490706,height,,,,,,,,,,,2519992.2,3207996.0,2019612.1,4063226.5,4274781.0,2274219.2,2948751.8,1984580.5,2289230.8,1624108.1,7065604.0,2904667.8,0.0,6074248.5,4677397.0,2693256.0,4573993.5,1542474.5,7380701.5,2322161.8,0.0,6691388.0,3471105.5,4622329.5,9731906.0,2228699.2,3267493.2,2622100.2,2743943.0,0.0,3956343.2,4370447.5,4211715.0,4408979.0,4418294.5,4026010.0,4163077.0,4070202.0,4126892.8,0.0,1842549.6,0.0,
63,627.2589066934493,0.58746386,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2782966.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2156787.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3764750.8,0.0,0.0,
64,212.12832199958413,0.5811584,height,,,,,,,,,,,3951437.2,4618933.5,6189590.0,7979612.5,5737361.5,5006011.5,5340944.5,1639614.2,5143446.5,2005326.9,13262853.0,7749517.5,1789682.5,11530167.0,8451930.0,3777037.2,6641065.0,2344873.5,20704882.0,3889078.5,0.0,6442596.0,3377910.5,2587530.2,5582030.0,7766971.0,1835981.0,3306177.5,2195261.0,0.0,5410220.0,6164185.5,5463048.0,5775374.0,5539919.0,5401604.0,5692252.0,5586780.5,6538437.0,0.0,4636961.5,0.0,
65,381.2360257182398,0.58553594,height,,,,,,,,,,,2229631.2,2808700.8,3233503.8,4147965.8,0.0,3045039.0,1794018.0,0.0,1450419.0,0.0,13484247.0,4606167.5,0.0,7340780.5,4472806.0,1353602.4,1990101.8,0.0,23078332.0,2081321.6,0.0,3634103.0,0.0,1950492.8,0.0,5620785.5,0.0,0.0,0.0,0.0,2015191.0,2123076.5,2159192.8,2153708.0,2031786.4,1973052.9,2247053.8,1835891.4,1969330.8,0.0,2093048.8,0.0,
66,395.2519219887782,0.583093,height,,,,,,,,,,,2289591.0,3741556.2,5646603.0,7521032.0,1382135.2,6899415.0,2988977.8,0.0,2162730.0,0.0,14892746.0,8775501.0,0.0,9088033.0,5947860.5,2212889.8,2981245.5,1913155.0,28429782.0,4278813.0,0.0,2872839.2,0.0,0.0,0.0,8631929.0,0.0,1285041.9,0.0,0.0,2955240.0,2997186.8,3083983.0,3285390.5,2749384.0,2878119.8,3232425.5,2924893.5,2704169.2,0.0,4333401.5,0.0,
67,321.1308307136395,0.5887071,height,,,,,,,,,,,7462840.5,5414751.5,18432532.0,7770861.5,4065816.0,19814304.0,17399908.0,10126750.0,12736616.0,23462578.0,5540255.0,8575523.0,17419274.0,3428691.0,8821062.0,22768550.0,12056900.0,44756896.0,4776575.0,32241132.0,0.0,0.0,3860482.8,0.0,1074976.6,24029202.0,4849476.5,14366093.0,12288158.0,47936224.0,7531366.0,7727917.5,7527658.0,7757265.5,7656220.0,7399314.0,8559170.0,7656712.5,9226762.0,73057944.0,30694824.0,0.0,
68,344.20703830904995,0.59019685,height,,,,,,,,,,,2077734.5,0.0,7106334.0,1836724.1,0.0,6235079.0,4078443.0,1887959.4,3638046.0,5231346.0,2088931.6,2201827.8,5200708.0,1508354.1,2360114.2,6064151.5,2330597.0,13989676.0,2128554.0,7835980.0,0.0,0.0,0.0,0.0,0.0,6865096.5,0.0,3407948.8,2069314.2,15492410.0,1223207.8,1366549.4,1304316.6,1292948.8,1239607.9,1559748.2,1571976.5,1964617.9,2202061.8,17562008.0,7365317.5,0.0,
69,196.1333170548451,0.58924806,height,,,,,,,,,,,2815706.0,4643513.5,4187850.0,5488908.5,5439256.5,3446898.0,4896826.0,1793524.1,3492125.2,2501440.0,9105646.0,4713106.5,1992709.0,8482871.0,7149184.0,4120800.8,4988054.5,3465675.5,11217291.0,3561740.0,0.0,4974248.5,2967559.0,2809847.8,5300371.5,4494477.0,1885314.6,3616323.0,2867403.2,1668211.4,3995146.2,4267793.0,4091834.8,4216687.0,3985370.5,3945894.8,4453551.0,4374460.0,4785529.5,1625476.5,4393586.5,0.0,
70,135.0805504586851,0.59038824,height,,,,,,,,,,,4744598.0,5245860.5,9956431.0,6827728.5,4084165.0,7905256.5,8677364.0,3261840.8,6499305.5,7125394.5,9371223.0,7548029.0,4796168.5,6985727.5,7672958.5,9202071.0,7391971.0,12977101.0,10707366.0,10690040.0,0.0,2852422.0,2414706.2,1358284.6,2527022.8,12489845.0,2018965.6,6085522.0,5036879.0,8971255.0,4703613.0,4763545.0,4924192.0,4883971.5,4696181.5,4925274.5,5526411.5,5827704.0,6365528.0,13479681.0,11984136.0,0.0,
71,214.14391665107783,0.58941925,height,,,,,,,,,,,6332451.5,6895069.0,9491446.0,10783220.0,8339522.0,7286495.0,8519374.0,3077259.2,7582716.5,3841212.8,12603410.0,9776174.0,3541771.0,10522341.0,11170217.0,7606401.5,9399433.0,5892988.0,17608730.0,7575372.0,0.0,8427568.0,5401563.5,4551115.0,7679967.0,9993936.0,3587713.2,6304894.5,4405812.0,2457619.2,6826452.0,7231950.5,7279428.5,6982206.0,6702072.0,6635968.5,8066439.5,7456871.0,8495855.0,2347097.5,8091049.5,0.0,
72,619.2729365606625,0.5905381,height,,,,,,,,,,,0.0,0.0,2808695.2,0.0,0.0,2849090.2,2561005.2,0.0,1719754.2,3622943.8,0.0,0.0,2836471.5,0.0,0.0,3691202.2,0.0,11905353.0,0.0,6488041.5,0.0,0.0,0.0,0.0,0.0,4010362.5,0.0,1904272.1,0.0,12167533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24052992.0,7131844.5,0.0,
73,316.17549211606894,0.5902855,height,,,,,,,,,,,0.0,0.0,2436083.5,1500564.2,0.0,2151640.5,2023932.5,0.0,1567666.6,1736599.6,1619233.5,1702896.0,1470440.6,0.0,1799691.9,2375966.2,1623034.1,4052398.0,1764684.4,2885244.8,0.0,0.0,0.0,0.0,0.0,3049156.2,0.0,1437323.4,1451382.1,2424912.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3931776.5,3280460.0,0.0,
74,165.0758864456869,0.5933696,height,,,,,,,,,,,3426912.8,2950167.2,7951315.0,4658439.5,1931951.0,6718452.5,7223119.0,2369089.8,5462724.5,6196660.5,4156697.8,5626931.5,4269189.0,2424685.0,5248646.0,7853095.0,5515038.5,11866237.0,5213568.0,9406866.0,0.0,0.0,1666986.6,0.0,0.0,11005798.0,1588027.5,5001142.5,3690271.2,8233551.0,3153521.5,3449842.0,3197776.8,3070391.0,3089177.5,3161810.0,3623262.5,3868906.5,4665359.0,12734757.0,10596801.0,0.0,
75,299.14887903120075,0.59380615,height,,,,,,,,,,,8848121.0,7612241.5,22761026.0,13190658.0,5061150.0,18942972.0,18571332.0,6455947.5,15680812.0,16844710.0,10553068.0,16023858.0,11694157.0,6627856.5,14195047.0,21413678.0,14732271.0,33224378.0,14268356.0,26500890.0,0.0,1096775.5,3624506.0,0.0,0.0,29293444.0,3565317.5,14236537.0,11474894.0,23095608.0,8443298.0,8393568.0,8942555.0,8738837.0,8565643.0,8475907.0,9584997.0,10195112.0,11383366.0,35127910.0,30223724.0,0.0,
76,248.12572985941767,0.594822,height,,,,,,,,,,,4752560.0,5884302.0,4450496.0,7603621.0,6823475.0,3792973.8,4992247.0,2584299.5,4432315.5,2401755.5,6432710.0,5699335.5,1840889.6,5467735.0,4925291.5,3591812.2,7106492.5,2072420.4,8036224.0,3452009.2,0.0,9683525.0,6091240.0,6676824.0,12702647.0,3898874.8,4227387.5,4527774.5,4005354.2,0.0,6350989.5,6532610.5,6483168.0,6182334.5,6421210.0,6062137.5,6634533.5,6124658.0,6959018.5,0.0,3348712.5,0.0,
77,337.1047487283285,0.59189177,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1804558.8,0.0,0.0,1944324.6,0.0,2222354.5,0.0,1514573.8,0.0,0.0,0.0,0.0,0.0,1293297.8,0.0,0.0,0.0,2715010.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6768547.5,1619076.0,0.0,
78,217.19132096770505,0.5955482,height,,,,,,,,,,,8969835.0,7495249.0,1908093.0,4171838.0,6518406.5,2837399.5,3070184.0,6141924.5,4601976.0,3981940.5,1850764.0,5109182.0,3486412.8,3030584.2,1686718.4,1227453.4,2851590.0,0.0,0.0,1156724.2,0.0,7334114.0,9558893.0,7088086.5,3466297.0,1307855.9,8485619.0,3485561.5,4929590.0,0.0,5268092.5,5166329.0,5321084.5,5268227.0,5098176.0,5845945.5,6052608.5,6837225.0,7541588.5,0.0,0.0,0.0,
79,341.2433802313943,0.59827846,height,,,,,,,,,,,6961210.0,7161396.0,11525140.0,12220418.0,2707940.5,20189706.0,5543485.0,0.0,4615864.0,1510525.2,29396210.0,15675692.0,1238986.2,15230057.0,11271733.0,3771406.5,6554927.5,2653215.0,54771784.0,7101257.5,0.0,7103042.0,1690850.5,1722003.9,2659539.2,14283541.0,0.0,2737833.2,1222961.1,0.0,7160779.5,7087783.5,6869266.0,7007648.5,6556788.5,6768172.0,7420589.5,8084616.0,8308531.5,0.0,5815362.5,0.0,
80,173.13646636362378,0.63214517,height,,,,,,,,,,,14296720.0,15057875.0,15309383.0,20390112.0,12631089.0,16703840.0,14875157.0,6847024.0,11964853.0,8564165.0,10062262.0,23110534.0,7207181.5,9002988.0,13884225.0,14796202.0,15918340.0,10820815.0,15040128.0,19002816.0,0.0,17958448.0,10447283.0,9202107.0,6242687.5,15104434.0,7954206.0,11628920.0,7711252.5,5163221.5,12326779.0,12222090.0,12183647.0,12381652.0,12247604.0,12013866.0,12703967.0,12089050.0,12507376.0,7077546.5,16015458.0,0.0,
81,313.2482586407974,0.60090315,height,,,,,,,,,,,2984786.5,3053649.2,4575589.0,5333129.5,2928536.8,4427042.0,3289724.5,0.0,3159959.8,1264388.5,8395324.0,5383431.0,1130226.6,6408651.5,4475422.0,2172234.0,3913691.2,1548713.5,14115710.0,3085874.2,0.0,4144553.0,1986579.4,1554578.5,3029332.5,5600212.5,1226548.1,2102983.2,0.0,0.0,3362618.5,3399124.5,3503085.5,3521357.8,3296040.2,3305392.0,3505851.0,3408142.0,3828555.5,0.0,3322015.2,0.0,
82,209.11740319088628,0.60168153,height,,,,,,,,,,,2417506.2,2939097.8,3116106.8,4100851.2,3477471.0,2506912.5,3349654.5,1284447.4,2787801.8,1651844.0,3359530.5,3507854.8,1400834.9,3406083.8,3602142.5,2593708.5,3529936.5,1926269.6,5437247.0,2409209.0,0.0,3347859.8,2227552.2,1839282.5,2996212.0,3126465.2,1574246.9,2457756.8,1730107.4,0.0,2612687.8,2664943.5,2642522.5,2579223.2,2609950.8,2493354.0,2662143.0,3049128.8,3107740.2,0.0,2804413.2,0.0,
83,158.11762845611398,0.60342944,height,,,,,,,,,,,13757176.0,14103601.0,18566094.0,22816186.0,15855233.0,16452137.0,16354002.0,6987598.0,14778876.0,8350793.0,16480520.0,23380166.0,7922257.0,15522646.0,17643164.0,15235393.0,18985736.0,11389929.0,26489754.0,18706106.0,0.0,16974588.0,9859453.0,8439641.0,7524932.0,20035232.0,7926202.5,12108039.0,8132735.0,4691906.5,13886178.0,14435614.0,13772554.0,14619782.0,14021435.0,14266432.0,14466832.0,14232834.0,16100797.0,6401138.0,18735488.0,0.0,
84,226.1435792547873,0.6044271,height,,,,,,,,,,,13928915.0,16225898.0,19267204.0,24936424.0,17970644.0,16508322.0,19764052.0,7080394.5,17048608.0,8865544.0,20587042.0,21529876.0,7097792.0,19543168.0,20323214.0,15620192.0,23640604.0,10091859.0,31602386.0,16146640.0,0.0,19560284.0,13301717.0,10675351.0,16861202.0,20518650.0,8174606.0,14561856.0,9706111.0,4146381.0,15810697.0,16446392.0,16741530.0,16696680.0,15691780.0,14970379.0,16941282.0,16908910.0,18624332.0,4676110.5,17223394.0,0.0,
85,262.2376923231323,0.60476273,height,,,,,,,,,,,19250640.0,13767616.0,14893209.0,13003159.0,22622068.0,12384723.0,8244434.0,16447607.0,22071298.0,22924414.0,11368740.0,14879418.0,26835108.0,25413842.0,22387274.0,0.0,0.0,0.0,0.0,0.0,0.0,10734563.0,14217890.0,18923830.0,14947132.0,10264971.0,10374560.0,24740374.0,25380462.0,29220586.0,14803171.0,15061775.0,15093696.0,15565946.0,13849920.0,14583955.0,15269933.0,15388461.0,16047428.0,0.0,15786414.0,2652949.0,
86,234.2063176848012,0.60533714,height,,,,,,,,,,,3782490.2,2439992.8,4183167.5,2469739.5,4158607.2,2875615.2,1852035.8,2847447.5,3561274.8,2619284.0,1607111.2,4619288.0,3248210.0,3051712.8,2610891.8,0.0,0.0,0.0,0.0,0.0,0.0,2814660.8,2715772.0,2918455.5,2397512.0,2018828.2,2004543.8,8562013.0,2272517.5,2049935.4,3538366.0,3538324.8,3475205.5,3596406.0,3203323.8,3478901.2,3464883.2,3384644.0,3378667.2,0.0,2755147.2,7684388.0,
87,174.185227807648,0.60468626,height,,,,,,,,,,,6634515.5,6011775.5,5451735.5,5235511.0,8794593.0,4614411.5,3595728.5,6202984.5,9187173.0,9475932.0,4297163.5,6713971.5,8836771.0,7369707.0,6446294.5,1563480.4,1516310.4,1147878.5,0.0,1139357.6,0.0,4539357.0,5937498.0,6317747.5,6130386.0,4557864.5,4540524.0,8214556.0,8940526.0,8726424.0,6752725.0,7027177.0,6924157.5,7199458.0,6683424.5,6350463.5,6791971.5,7095949.0,7066410.0,0.0,6165090.5,0.0,
88,184.13330489411945,0.60813725,height,,,,,,,,,,,6712994.0,9066642.0,6372310.0,9948360.0,9326474.0,5533298.0,7996959.5,4814577.5,6874725.0,5714623.0,25056930.0,7667016.5,4883610.5,19894598.0,12066798.0,6884172.0,8679016.0,5431206.0,26620570.0,6479910.0,0.0,10733560.0,6562914.5,7103571.5,10309251.0,6433246.5,5867266.0,5747334.0,5891135.5,3293003.0,8548647.0,8667370.0,8402861.0,8636183.0,8368898.0,8164692.5,8440168.0,8691351.0,9747855.0,3668008.0,7203334.5,0.0,
89,208.13101928221215,0.61002433,height,,,,,,,,,,,4037321.0,3742813.0,1707623.1,3506141.2,4379401.5,1762433.0,2364632.0,3233081.0,2663460.2,2389265.5,3940844.8,3467354.0,1438060.4,3746050.0,2249920.8,1898795.9,3849270.0,1480785.2,4730116.0,2200479.5,0.0,8061784.0,4897346.0,5584803.5,9712114.0,1866486.0,5025573.0,2153408.5,4663734.5,1504517.8,5276628.0,5374958.5,5238735.5,5233680.0,5392519.0,4623872.0,5232345.0,4536871.0,4895329.5,1361399.1,1573305.2,0.0,
90,355.25877239820954,0.6146556,height,,,,,,,,,,,1965184.1,1801947.6,2970011.5,3387900.5,1270947.6,3856751.8,1796974.1,0.0,1590361.2,0.0,8611258.0,4211801.0,0.0,4758004.5,3069155.0,1302863.0,2080226.2,0.0,15329711.0,2177333.2,0.0,2381994.0,0.0,0.0,1256232.5,3879602.8,0.0,0.0,0.0,0.0,2253760.5,2293094.0,2353218.2,2181405.0,2218275.2,2270410.5,2442587.8,2330195.0,2267143.2,0.0,1724477.2,0.0,
91,382.2200325816885,0.61421704,height,,,,,,,,,,,4759345.0,5855811.5,6444971.0,7988580.5,7112765.5,5563599.5,7780828.0,2742371.2,6222265.5,4188146.0,10046400.0,6711519.5,3086903.2,8972973.0,8062792.0,6025318.5,8368267.5,5320777.5,12114125.0,6312652.5,0.0,6720077.0,3897187.5,3557112.5,7172837.0,7563615.0,2514514.8,5406710.5,3992337.5,2845822.2,6707169.0,6462240.5,6788628.0,6227126.5,6228876.5,6782224.0,7146561.0,6520439.5,7165923.0,2889417.0,6335574.5,0.0,
92,366.2251272658233,0.69110644,height,,,,,,,,,,,13217368.0,17195062.0,13238070.0,14721141.0,18866332.0,9475661.0,16434879.0,7744250.0,13915880.0,9391189.0,13552136.0,16025027.0,7836129.0,16617353.0,16083764.0,11176697.0,18949336.0,8349463.5,18862376.0,10652605.0,0.0,18843696.0,12457558.0,11490598.0,20504764.0,14403111.0,5841752.5,15021143.0,7607089.5,5425999.0,14945322.0,15262568.0,15945325.0,15747481.0,15427036.0,15685067.0,16275140.0,14007263.0,15355981.0,5291597.0,11757128.0,0.0,
93,156.11002087061462,0.6337614,height,,,,,,,,,,,3638912.8,3958493.0,3747092.8,4928694.0,3205896.8,4342659.5,3633522.8,1627106.6,2881662.5,2097126.1,2569090.8,6147128.5,2050550.8,2259650.0,3087018.8,4147245.0,4038157.5,2750492.0,3613401.0,4974097.5,0.0,4661376.0,2390393.2,2440262.2,1524561.1,3626334.8,2124327.5,3055243.8,1799358.6,1314773.4,3255250.0,3147294.2,3103827.5,3208098.2,2967583.5,3047818.8,3435277.2,3102557.2,3220732.2,1608366.4,4103587.0,0.0,
94,232.22709932781856,0.61868334,height,,,,,,,,,,,4474676.5,3278689.0,3556463.2,3624045.5,6139017.5,3437459.8,2283543.0,4255782.5,5713492.5,6761008.5,2908572.8,3635392.0,7044234.0,5994552.0,5151906.0,0.0,0.0,0.0,0.0,0.0,0.0,3075069.2,3728242.8,4477120.0,3494661.8,2623631.0,2898835.5,6109963.0,7141950.5,7058155.5,4030397.0,3977925.0,4068924.2,3921268.2,3691802.2,4059460.0,3834139.2,4075880.0,3967507.0,0.0,3660310.8,0.0,
95,352.2457659953419,0.69555104,height,,,,,,,,,,,11809377.0,14929211.0,20786232.0,23422616.0,19753606.0,14599668.0,21410252.0,10679931.0,18158342.0,15786420.0,23817712.0,22128428.0,9374563.0,15622187.0,16919304.0,14977626.0,21977140.0,14873582.0,30426926.0,16543537.0,0.0,18712224.0,13208087.0,14210459.0,21819282.0,23494526.0,10048066.0,14829554.0,13627180.0,10946028.0,17397518.0,14244653.0,21346484.0,19203546.0,20074604.0,18759648.0,15840142.0,19052768.0,19538692.0,12788306.0,15540104.0,0.0,
96,249.21705300254357,0.6224491,height,,,,,,,,,,,2208904.5,0.0,5930592.0,2460570.0,0.0,6054486.0,3938261.8,0.0,3708580.8,2575903.8,2330859.0,3236042.8,2985794.8,0.0,3836312.2,4729169.0,2926412.8,4667672.5,2133734.8,5400404.5,0.0,0.0,0.0,0.0,0.0,4577991.5,0.0,3306020.2,1392960.4,2871727.2,1306074.6,1440667.8,1341711.4,1361574.9,1281797.6,1585618.2,1846571.4,2165162.0,2187776.0,2496525.2,4140319.8,0.0,
97,210.14894891604237,0.6248162,height,,,,,,,,,,,6223373.5,6398592.0,5949441.0,7291976.5,7676204.5,5267001.0,6253474.5,3887604.5,5496048.5,4942830.5,5177481.5,7014654.5,4370429.0,5518201.5,5959797.0,6313257.0,6948342.5,6286745.0,6958425.0,6842410.5,0.0,5488215.0,4616326.0,4455690.0,4435692.0,5749663.0,3874979.2,5681642.5,5670681.5,4027634.5,5526516.0,5575312.0,5866134.5,5600828.0,5528926.5,5629987.5,5753901.5,5862780.0,5880807.0,4768687.0,7677016.5,0.0,
98,223.12300126372,0.6263717,height,,,,,,,,,,,9567280.0,10218807.0,10233007.0,10126944.0,11045337.0,7274988.0,10525477.0,10319912.0,10963041.0,11963286.0,9507832.0,11437225.0,9420899.0,7528476.0,10406257.0,8645225.0,11100675.0,11594792.0,9332284.0,9158509.0,0.0,6634782.5,8571527.0,7513315.0,7514394.5,7735086.5,6998226.0,11872946.0,14937052.0,9161887.0,9885284.0,10982429.0,10685510.0,12036430.0,9667169.0,10883412.0,11068692.0,11985374.0,10485955.0,9287499.0,10355550.0,0.0,
