#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
2140	spectra_filtered.mgf	*..*		:2747	187	-1	0	786.604	1	0.926302	0	0	534093.0	380426000.0	Spectral Match to 1-Stearoyl-2-linoleoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2140	-1	GNPS-NIST14-MATCHES.mgf	3.18132				6	0	0.00250244	786.602	0	CCMSLIB00003134673
1781	spectra_filtered.mgf	*..*		:996	3746	-1	0	766.571	1	0.92611	0	0	468624.0	16964600.0	Spectral Match to Eicosapentaenoyl PAF C-16 from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1781	-1	GNPS-NIST14-MATCHES.mgf	3.74219				6	0	0.00286865	766.574	0	CCMSLIB00003138233
2484	spectra_filtered.mgf	*..*		:2244	4485	-1	0	792.551	1	0.925929	0	0	483822.0	1323720.0	Spectral Match to Docosahexaenoyl PAF C-16 from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2484	-1	GNPS-NIST14-MATCHES.mgf	2351.07				6	0	1.86334	790.688	0	CCMSLIB00003138972
2196	spectra_filtered.mgf	*..*		:2501	85	-1	0	772.586	1	0.925427	0	0	12134500.0	8182840.0	Spectral Match to 1-(1Z-Octadecenyl)-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2196	-1	GNPS-NIST14-MATCHES.mgf	2562.8				8	0	1.97998	770.606	0	CCMSLIB00003134571
835	spectra_filtered.mgf	*..*		:34185	34185	-1	0	432.111	1	0.924873	0	0	144.292	431520.0	Ex229 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf835	-1	MSNLIB-POSITIVE.mgf	294.645				6	0	0.127319	432.238	0	CCMSLIB00012336145
815	spectra_filtered.mgf	*..*		:34571	34571	-1	0	432.311	1	0.923819	0	0	204.33	716185.0	glycodeoxycholic acid [M+H-H2O]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf815	-1	MSNLIB-POSITIVE.mgf	168.291				9	0	0.0727539	432.238	0	CCMSLIB00012336920
1634	spectra_filtered.mgf	*..*		:1544	5126	-1	0	720.444	1	0.923736	0	0	56650.0	9509100.0	Spectral Match to KDdiA-PC from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1634	-1	GNPS-NIST14-MATCHES.mgf	2645.09				7	0	1.90564	718.538	0	CCMSLIB00003139613
2169	spectra_filtered.mgf	*..*		:1544	5126	-1	0	720.444	1	0.92364	0	0	56650.0	93840000.0	Spectral Match to KDdiA-PC from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2169	-1	GNPS-NIST14-MATCHES.mgf	202.986				9	0	0.14624	720.59	0	CCMSLIB00003139613
452	spectra_filtered.mgf	*..*		:34185	34185	-1	0	432.111	1	0.923143	0	0	144.292	1796420.0	Ex229 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf452	-1	MSNLIB-POSITIVE.mgf	294.504				7	0	0.127258	432.238	0	CCMSLIB00012336145
2333	spectra_filtered.mgf	*..*		:956	5170	-1	0	830.564	1	0.922901	0	0	256596.0	2638970.0	Spectral Match to 1,2-Diarachidonoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2333	-1	GNPS-NIST14-MATCHES.mgf	1064.38				10	0	0.884033	829.68	0	CCMSLIB00003139657
1681	spectra_filtered.mgf	*..*		:1544	5126	-1	0	720.444	1	0.922886	0	0	56650.0	4286350.0	Spectral Match to KDdiA-PC from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1681	-1	GNPS-NIST14-MATCHES.mgf	1163.27				7	0	0.838074	719.606	0	CCMSLIB00003139613
239	spectra_filtered.mgf	*..*		:2109	3963	-1	0	135.117	1	0.922013	0	0	105344.0	4051930.0	Spectral Match to .alpha.-Pinene oxide from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf239	-1	GNPS-NIST14-MATCHES.mgf	269.226				7	0	0.036377	135.081	0	CCMSLIB00003138450
1962	spectra_filtered.mgf	*..*		:2533	614	-1	0	766.572	1	0.921618	0	0	35469.0	4700630.0	Spectral Match to Eicosapentaenoyl PAF C-16 from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1962	-1	GNPS-NIST14-MATCHES.mgf	1312.55				7	0	1.00616	767.578	0	CCMSLIB00003135100
2571	spectra_filtered.mgf	*..*		:11899	11899	-1	0	810.682	1	0.920925	0	0	1963970.0	10611400.0	GalCer(d18:1/24:1); [M+H]+ C48H92N1O8 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2571	-1	PNNL-LIPIDS-POSITIVE.mgf	0.451732				18	0	0.000366211	810.682	0	CCMSLIB00010077736
1647	spectra_filtered.mgf	*..*		:2196	10662	-1	0	756.551	1	0.920599	0	0	45870200.0	11219400.0	PC-DAG (16:0/18:3) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1647	-1	GNPS-LIBRARY.mgf	3.9531				7	0	0.00299072	756.554	0	CCMSLIB00006678075
2206	spectra_filtered.mgf	*..*		:1544	5126	-1	0	720.444	1	0.920512	0	0	56650.0	28989200.0	Spectral Match to KDdiA-PC from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2206	-1	GNPS-NIST14-MATCHES.mgf	203.24				6	0	0.146423	720.59	0	CCMSLIB00003139613
1532	spectra_filtered.mgf	*..*		:1080	9375	-1	0	184.073	1	0.920259	0	0	1322770.0	287169.0	PHOSPHOCHOLINE CHLORIDE - 20.0 eV M+	GNPS-LIBRARY	temp/spectra_filtered.mgf1532	-1	GNPS-LIBRARY.mgf	1.98949				6	0	0.000366211	184.073	0	CCMSLIB00005884233
1729	spectra_filtered.mgf	*..*		:2196	10662	-1	0	756.551	1	0.917263	0	0	45870200.0	5935260.0	PC-DAG (16:0/18:3) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1729	-1	GNPS-LIBRARY.mgf	2.82364				7	0	0.00213623	756.553	0	CCMSLIB00006678075
551	spectra_filtered.mgf	*..*		:3192	1670	-1	0	255.232	1	0.915748	0	0	243558.0	113162000.0	Spectral Match to Palmitelaidic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf551	-1	GNPS-NIST14-MATCHES.mgf	3855.35				10	0	0.984009	254.248	0	CCMSLIB00003136157
1632	spectra_filtered.mgf	*..*		:1544	5126	-1	0	720.444	1	0.915707	0	0	56650.0	896007.0	Spectral Match to KDdiA-PC from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1632	-1	GNPS-NIST14-MATCHES.mgf	1252.06				6	0	0.902039	719.542	0	CCMSLIB00003139613
1470	spectra_filtered.mgf	*..*		:27139	27139	-1	0	703.575	1	0.915071	0	0	580734.0	223216000.0	SM(d18:1/16:0); [M+H]+ C39H80N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1470	-1	PNNL-LIPIDS-POSITIVE.mgf	1.30125				10	0	0.000915527	703.576	0	CCMSLIB00010098543
2145	spectra_filtered.mgf	*..*		:1544	5126	-1	0	720.444	1	0.915065	0	0	56650.0	58027200.0	Spectral Match to KDdiA-PC from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2145	-1	GNPS-NIST14-MATCHES.mgf	2593.67				7	0	1.86859	718.575	0	CCMSLIB00003139613
2325	spectra_filtered.mgf	*..*		:1885	1885	-1	0	798.601	1	0.913214	0	0	713670.0	4606700.0	PC(17:0/20:3); [M+H]+ C45H85N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2325	-1	PNNL-LIPIDS-POSITIVE.mgf	1337.41				8	0	1.06805	799.669	0	CCMSLIB00010057147
520	spectra_filtered.mgf	*..*		:1090	3072	-1	0	243.21	1	0.912789	0	0	26644.8	1480830.0	Spectral Match to Pinolenic acid from NIST14 243.2	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf520	-1	GNPS-NIST14-MATCHES.mgf	3.63887				9	0	0.00088501	243.211	0	CCMSLIB00003137559
181	spectra_filtered.mgf	*..*		:1118	19581	-1	0	287.104	1	0.912221	0	0	332.996	57337500.0	2-[[(2R,3S)-2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-3,4-dihydro-2H-chromen-7-yl]oxy]oxane-3,4,5-triol [M+K]+	MONA	temp/spectra_filtered.mgf181	-1	MONA.mgf	4129.97				7	0	1.18573	288.29	0	CCMSLIB00004692181
571	spectra_filtered.mgf	*..*		:34185	34185	-1	0	432.111	1	0.91181	0	0	144.292	814280.0	Ex229 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf571	-1	MSNLIB-POSITIVE.mgf	294.504				6	0	0.127258	432.238	0	CCMSLIB00012336145
1587	spectra_filtered.mgf	*..*		:24133	24133	-1	0	718.539	1	0.91056	0	0	452283.0	4589660.0	PC(15:0/16:1); [M+H]+ C39H77N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1587	-1	PNNL-LIPIDS-POSITIVE.mgf	1319.34				8	0	0.947998	717.591	0	CCMSLIB00010095537
2462	spectra_filtered.mgf	*..*		:16661	16661	-1	0	813.685	1	0.910211	0	0	3712370.0	14509300.0	SM(d18:1/24:1); [M+H]+ C47H94N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2462	-1	PNNL-LIPIDS-POSITIVE.mgf	0.150022				9	0	0.00012207	813.685	0	CCMSLIB00010087618
1512	spectra_filtered.mgf	*..*		:22951	22951	-1	0	703.575	1	0.909374	0	0	467864.0	61541000.0	SM(d18:1/16:0); [M+H]+ C39H80N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1512	-1	PNNL-LIPIDS-POSITIVE.mgf	1348.27				8	0	0.948608	704.524	0	CCMSLIB00010094355
1065	spectra_filtered.mgf	*..*		:34185	34185	-1	0	432.111	1	0.909196	0	0	144.292	444397.0	Ex229 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1065	-1	MSNLIB-POSITIVE.mgf	294.645				7	0	0.127319	432.238	0	CCMSLIB00012336145
3482	spectra_filtered.mgf	*..*		:1217	10751	-1	0	878.815	1	0.908525	0	0	3788100000.0	5811550.0	TAG (16:0/18:0/18:1) M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf3482	-1	GNPS-LIBRARY.mgf	3.19478				18	0	0.00280762	878.818	0	CCMSLIB00006678165
1374	spectra_filtered.mgf	*..*		:1109	1109	-1	0	689.56	1	0.908112	0	0	284842.0	5202470.0	SM(d18:1/15:0); [M+H]+ C38H78N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1374	-1	PNNL-LIPIDS-POSITIVE.mgf	0.796619				6	0	0.000549316	689.559	0	CCMSLIB00010056371
683	spectra_filtered.mgf	*..*		:34185	34185	-1	0	432.111	1	0.908001	0	0	144.292	864273.0	Ex229 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf683	-1	MSNLIB-POSITIVE.mgf	294.362				7	0	0.127197	432.238	0	CCMSLIB00012336145
1834	spectra_filtered.mgf	*..*		:1544	5126	-1	0	720.444	1	0.907301	0	0	56650.0	30789700.0	Spectral Match to KDdiA-PC from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1834	-1	GNPS-NIST14-MATCHES.mgf	153.68				6	0	0.110718	720.555	0	CCMSLIB00003139613
1633	spectra_filtered.mgf	*..*		:26069	26069	-1	0	717.591	1	0.906464	0	0	691064.0	4483560.0	SM(d18:1/17:0); [M+H]+ C40H82N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1633	-1	PNNL-LIPIDS-POSITIVE.mgf	0.0850556				9	0	6.10352e-05	717.591	0	CCMSLIB00010097473
1963	spectra_filtered.mgf	*..*		:2163	3260	-1	0	815.708	1	0.906207	0	0	900352.0	5278430.0	Spectral Match to N-Tetracosanoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1963	-1	GNPS-NIST14-MATCHES.mgf	1080.54				6	0	0.881409	816.589	0	CCMSLIB00003137747
1388	spectra_filtered.mgf	*..*		:3119	918	-1	0	265.216	1	0.906028	0	0	1253890.0	501988.0	Spectral Match to 12(S)-Hydroxy-16-heptadecynoic acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1388	-1	GNPS-NIST14-MATCHES.mgf	7462.2				7	0	1.9791	263.237	0	CCMSLIB00003135404
881	spectra_filtered.mgf	*..*		:34185	34185	-1	0	432.111	1	0.905905	0	0	144.292	952929.0	Ex229 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf881	-1	MSNLIB-POSITIVE.mgf	294.716				6	0	0.12735	432.238	0	CCMSLIB00012336145
2037	spectra_filtered.mgf	*..*		:48159	48159	-1	0	415.212	1	0.905404	0	0	135.694	948825.0	Schisandrin [M+H-H2O]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf2037	-1	MSNLIB-POSITIVE.mgf	2.13146				6	0	0.00088501	415.211	0	CCMSLIB00012364214
826	spectra_filtered.mgf	*..*		:2163	2509	-1	0	293.247	1	0.904778	0	0	430209.0	2467610.0	Spectral Match to 9Z,11E,13E-Octadecatrienoic acid methyl ester from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf826	-1	GNPS-NIST14-MATCHES.mgf	6748.59				8	0	1.979	291.268	0	CCMSLIB00003136996
534	spectra_filtered.mgf	*..*		:4789	5235	-1	0	189.112	1	0.904636	0	0	1274310.0	29490600.0	azelaic acid CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf534	-1	BERKELEY-LAB.mgf	5202.02				8	0	0.983765	188.128	0	CCMSLIB00010107223
2598	spectra_filtered.mgf	*..*		:10429	10429	-1	0	774.601	1	0.90437	0	0	594057.0	3763580.0	PC(17:0/18:1); [M+H]+ C43H85N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2598	-1	PNNL-LIPIDS-POSITIVE.mgf	45.9378				8	0	0.0355835	774.637	0	CCMSLIB00010074563
253	spectra_filtered.mgf	*..*		:3192	1670	-1	0	255.232	1	0.904281	0	0	243558.0	4476490.0	Spectral Match to Palmitelaidic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf253	-1	GNPS-NIST14-MATCHES.mgf	3855.35				9	0	0.984009	254.248	0	CCMSLIB00003136157
1482	spectra_filtered.mgf	*..*		:2365	2532	-1	0	778.54	1	0.904266	0	0	2395140.0	1131300.0	Spectral Match to 1,2-Di-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1482	-1	GNPS-NIST14-MATCHES.mgf	1.72473				6	0	0.00134277	778.539	0	CCMSLIB00003137019
415	spectra_filtered.mgf	*..*		:34185	34185	-1	0	432.111	1	0.903508	0	0	144.292	1079790.0	Ex229 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf415	-1	MSNLIB-POSITIVE.mgf	294.574				6	0	0.127289	432.238	0	CCMSLIB00012336145
2611	spectra_filtered.mgf	*..*		:6901	6901	-1	0	801.685	1	0.902605	0	0	44457500.0	3824960.0	SM(d18:1/23:0); [M+H]+ C46H94N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2611	-1	PNNL-LIPIDS-POSITIVE.mgf	0.152267				7	0	0.00012207	801.685	0	CCMSLIB00010067207
3336	spectra_filtered.mgf	*..*		:26956	47937	-1	0	880.718	1	0.902438	0	0	292.247	1157920.0	Ubidecarenone [M+NH4]+	MONA	temp/spectra_filtered.mgf3336	-1	MONA.mgf	0.554413				10	0	0.000488281	880.719	0	CCMSLIB00004720537
1508	spectra_filtered.mgf	*..*		:34185	34185	-1	0	432.111	1	0.902426	0	0	144.292	620949.0	Ex229 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1508	-1	MSNLIB-POSITIVE.mgf	294.574				6	0	0.127289	432.238	0	CCMSLIB00012336145
1375	spectra_filtered.mgf	*..*		:3959	2594	-1	0	352.357	1	0.902211	0	0	3324750.0	2271040.0	amylamine-C18:1 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf1375	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	1.03932				13	0	0.000366211	352.357	0	CCMSLIB00011436086
1984	spectra_filtered.mgf	*..*		:28597	28597	-1	0	820.586	1	0.901978	0	0	600637.0	8679170.0	PC(17:0/22:6); [M+H]+ C47H83N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1984	-1	PNNL-LIPIDS-POSITIVE.mgf	2413.41				8	0	1.98041	818.606	0	CCMSLIB00010100001
1717	spectra_filtered.mgf	*..*		:5832	10664	-1	0	744.589	1	0.901495	0	0	89268000.0	4565580.0	PAF (o-16:0/18:2) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1717	-1	GNPS-LIBRARY.mgf	124.597				6	0	0.0927734	744.496	0	CCMSLIB00006678077
2561	spectra_filtered.mgf	*..*		:1907	1907	-1	0	800.617	1	0.901407	0	0	1231830.0	3596020.0	PC(18:1/19:1); [M+H]+ C45H87N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2561	-1	PNNL-LIPIDS-POSITIVE.mgf	1334.27				9	0	1.06824	801.685	0	CCMSLIB00010057169
1335	spectra_filtered.mgf	*..*		:23447	23447	-1	0	701.56	1	0.901298	0	0	367046.0	8348950.0	SM(d18:2/16:0); [M+H]+ C39H78N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1335	-1	PNNL-LIPIDS-POSITIVE.mgf	0.608994				8	0	0.000427246	701.56	0	CCMSLIB00010094851
3483	spectra_filtered.mgf	*..*		:530	10750	-1	0	904.831	1	0.901086	0	0	1228140000.0	7404340.0	TAG (16:0/18:1/20:1)/TAG (18:0/18:1/18:1) M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf3483	-1	GNPS-LIBRARY.mgf	2.76565				18	0	0.00250244	904.833	0	CCMSLIB00006678164
1308	spectra_filtered.mgf	*..*		:3857	2006	-1	0	326.342	1	0.901049	0	0	3321210.0	414381.0	amylamine-C16:0 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf1308	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	0.561085				11	0	0.000183105	326.342	0	CCMSLIB00011435469
2212	spectra_filtered.mgf	*..*		:10429	10429	-1	0	774.601	1	0.901033	0	0	594057.0	40187600.0	PC(17:0/18:1); [M+H]+ C43H85N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2212	-1	PNNL-LIPIDS-POSITIVE.mgf	0.236387				8	0	0.000183105	774.601	0	CCMSLIB00010074563
1645	spectra_filtered.mgf	*..*		:17411	17411	-1	0	704.523	1	0.900943	0	0	218656.0	6241700.0	PC(14:0/16:1); [M+H]+ C38H75N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1645	-1	PNNL-LIPIDS-POSITIVE.mgf	1343.6				9	0	0.946594	703.576	0	CCMSLIB00010088815
424	spectra_filtered.mgf	*..*		:105179	205618	-1	0	449.163	1	0.900795	0	0	130.206	965926.0	Tolvaptan [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf424	-1	MSNLIB-POSITIVE.mgf	2318.22				6	0	1.04126	450.204	0	CCMSLIB00013060389
230	spectra_filtered.mgf	*..*		:34571	34571	-1	0	432.311	1	0.900736	0	0	204.33	59922900.0	glycodeoxycholic acid [M+H-H2O]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf230	-1	MSNLIB-POSITIVE.mgf	167.514				8	0	0.0724182	432.239	0	CCMSLIB00012336920
443	spectra_filtered.mgf	*..*		:10249	10249	-1	0	415.111	1	0.900374	0	0	119.609	2275050.0	LTURM34 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf443	-1	MSNLIB-POSITIVE.mgf	2128.09				6	0	0.883392	414.228	0	CCMSLIB00012284550
1500	spectra_filtered.mgf	*..*		:22951	22951	-1	0	703.575	1	0.899976	0	0	467864.0	62982700.0	SM(d18:1/16:0); [M+H]+ C39H80N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1500	-1	PNNL-LIPIDS-POSITIVE.mgf	1348.88				9	0	0.949036	704.524	0	CCMSLIB00010094355
1462	spectra_filtered.mgf	*..*		:2488	931	-1	0	706.537	1	0.899442	0	0	7437560.0	2295210.0	Spectral Match to 1-Myristoyl-2-palmitoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1462	-1	GNPS-NIST14-MATCHES.mgf	65.3945				10	0	0.0462036	706.583	0	CCMSLIB00003135417
2268	spectra_filtered.mgf	*..*		:6901	6901	-1	0	801.685	1	0.899164	0	0	44457500.0	13656100.0	SM(d18:1/23:0); [M+H]+ C46H94N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2268	-1	PNNL-LIPIDS-POSITIVE.mgf	1332.72				8	0	1.06842	800.617	0	CCMSLIB00010067207
1936	spectra_filtered.mgf	*..*		:24133	24133	-1	0	718.539	1	0.898863	0	0	452283.0	19671100.0	PC(15:0/16:1); [M+H]+ C39H77N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1936	-1	PNNL-LIPIDS-POSITIVE.mgf	2754.12				7	0	1.97894	716.56	0	CCMSLIB00010095537
1287	spectra_filtered.mgf	*..*		:6834	6834	-1	0	263.237	1	0.898853	0	0	375149.0	828590.0	2,4,6-Tri-tert-butylphenol_CE30 M+H	WFSR-LIBRARY	temp/spectra_filtered.mgf1287	-1	WFSR-LIBRARY.mgf	0.0				9	0	0.0	263.237	0	CCMSLIB00013940615
1979	spectra_filtered.mgf	*..*		:27581	27581	-1	0	796.586	1	0.898852	0	0	1105740.0	11321800.0	PC(17:0/20:4); [M+H]+ C45H83N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1979	-1	PNNL-LIPIDS-POSITIVE.mgf	1.53242				6	0	0.0012207	796.585	0	CCMSLIB00010098985
2537	spectra_filtered.mgf	*..*		:2275	2275	-1	0	773.654	1	0.898774	0	0	3308430.0	10412800.0	SM(d18:1/21:0); [M+H]+ C44H90N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2537	-1	PNNL-LIPIDS-POSITIVE.mgf	1270.32				9	0	0.982788	774.637	0	CCMSLIB00010057537
1683	spectra_filtered.mgf	*..*		:5832	10664	-1	0	744.589	1	0.898474	0	0	89268000.0	4666790.0	PAF (o-16:0/18:2) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1683	-1	GNPS-LIBRARY.mgf	47.1337				7	0	0.0350952	744.554	0	CCMSLIB00006678077
1942	spectra_filtered.mgf	*..*		:13099	13099	-1	0	808.586	1	0.897949	0	0	1187220.0	44800100.0	PC(18:1/20:4); [M+H]+ C46H83N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1942	-1	PNNL-LIPIDS-POSITIVE.mgf	0.754838				9	0	0.000610352	808.585	0	CCMSLIB00010080259
2291	spectra_filtered.mgf	*..*		:4659	4659	-1	0	761.654	1	0.897524	0	0	7223710.0	40480200.0	SM(d18:0/20:0); [M+H]+ C43H90N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2291	-1	PNNL-LIPIDS-POSITIVE.mgf	1243.29				8	0	0.94696	762.601	0	CCMSLIB00010061954
377	spectra_filtered.mgf	*..*		:4746	4925	-1	0	307.263	1	0.897073	0	0	1747170.0	1763150.0	Spectral Match to 9Z,11E,13E-Octadecatrienoic acid ethyl ester from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf377	-1	GNPS-NIST14-MATCHES.mgf	3202.4				8	0	0.983978	306.279	0	CCMSLIB00003139412
2298	spectra_filtered.mgf	*..*		:1885	1885	-1	0	798.601	1	0.89701	0	0	713670.0	6093320.0	PC(17:0/20:3); [M+H]+ C45H85N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2298	-1	PNNL-LIPIDS-POSITIVE.mgf	1337.33				6	0	1.06799	799.669	0	CCMSLIB00010057147
2136	spectra_filtered.mgf	*..*		:968	4257	-1	0	834.622	1	0.896865	0	0	190892.0	19847300.0	Spectral Match to 1-Octadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2136	-1	GNPS-NIST14-MATCHES.mgf	2389.49				8	0	1.99432	836.616	0	CCMSLIB00003138744
316	spectra_filtered.mgf	*..*		:3119	918	-1	0	265.216	1	0.896729	0	0	1253890.0	31911200.0	Spectral Match to 12(S)-Hydroxy-16-heptadecynoic acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf316	-1	GNPS-NIST14-MATCHES.mgf	7461.4				7	0	1.97888	263.237	0	CCMSLIB00003135404
1856	spectra_filtered.mgf	*..*		:14965	14965	-1	0	692.559	1	0.896727	0	0	218958.0	29834200.0	PC(O-14:0/16:0); [M+H]+ C38H79N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf1856	-1	PNNL-LIPIDS-POSITIVE.mgf	0.528779				6	0	0.000366211	692.559	0	CCMSLIB00010084120
2239	spectra_filtered.mgf	*..*		:14231	14231	-1	0	812.617	1	0.89582	0	0	1545480.0	4798700.0	PC(18:0/20:3); [M+H]+ C46H87N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2239	-1	PNNL-LIPIDS-POSITIVE.mgf	1234.2				8	0	1.00293	813.62	0	CCMSLIB00010082605
2628	spectra_filtered.mgf	*..*		:4542	648	-1	0	267.268	1	0.895794	0	0	2066070.0	450388.0	Spectral Match to cis,cis-9,12-Octadecadien-1-ol from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2628	-1	GNPS-NIST14-MATCHES.mgf	3682.87				7	0	0.984314	266.284	0	CCMSLIB00003135134
511	spectra_filtered.mgf	*..*		:34185	34185	-1	0	432.111	1	0.895759	0	0	144.292	1629010.0	Ex229 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf511	-1	MSNLIB-POSITIVE.mgf	294.574				7	0	0.127289	432.238	0	CCMSLIB00012336145
