feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final
51	4	Fatty acids	0.47619047619047616	Tyrosine alkaloids	0.3333333333333333	Phenylethylamines	0.2857142857142857	4.0	0.0	MS1_match	http://www.wikidata.org/entity/Q622421	BKAJNAXTPSGJCU-UHFFFAOYSA-N	InChI=1S/C6H10O3/c1-4(2)3-5(7)6(8)9/h4H,3H2,1-2H3,(H,8,9)	CC(C)CC(=O)C(=O)O	C6H10O3	pos_1_1proton1ethylamine	130.06299418	4-Methyl-2-oxopentanoic acid	BKAJNAXTPSGJCU	Fatty acids	Fatty Acids and Conjugates	Oxo fatty acids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	1	7.5	1
51	4	Fatty acids	0.47619047619047616	Tyrosine alkaloids	0.3333333333333333	Phenylethylamines	0.2857142857142857	4.0	0.0	MS1_match	http://www.wikidata.org/entity/Q23905808	JVQYSWDUAOAHFM-UHFFFAOYSA-N	InChI=1S/C6H10O3/c1-3-4(2)5(7)6(8)9/h4H,3H2,1-2H3,(H,8,9)	CCC(C)C(=O)C(=O)O	C6H10O3	pos_1_1proton1ethylamine	130.06299418	3-Methyl-2-oxovaleric acid	JVQYSWDUAOAHFM	Fatty acids	Fatty Acids and Conjugates	Branched fatty acids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	1	7.5	1
51	4	Fatty acids	0.47619047619047616	Tyrosine alkaloids	0.3333333333333333	Phenylethylamines	0.2857142857142857	4.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27102314	XNIHZNNZJHYHLC-UHFFFAOYSA-N	InChI=1S/C6H10O3/c1-2-3-4-5(7)6(8)9/h2-4H2,1H3,(H,8,9)	CCCCC(=O)C(=O)O	C6H10O3	pos_1_1proton1ethylamine	130.06299418	2-Oxohexanoic acid	XNIHZNNZJHYHLC	Fatty acids	Fatty Acids and Conjugates	Oxo fatty acids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	1	7.5	1
49	22	Fatty acids	0.6666666666666666	Fatty esters	0.6666666666666666	Fatty acyl carnitines	0.6666666666666666	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27103933	UFAHZIUFPNSHSL-UHFFFAOYSA-N	InChI=1S/C10H19NO4/c1-5-10(14)15-8(6-9(12)13)7-11(2,3)4/h8H,5-7H2,1-4H3	CCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	C10H19NO4	pos_1_1proton	217.131408088	Propionylcarnitine	UFAHZIUFPNSHSL	Fatty acids	Fatty esters	Fatty acyl carnitines	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	3	8.5	1
44	4	Fatty acids	0.47619047619047616	Tyrosine alkaloids	0.3333333333333333	Phenylethylamines	0.2857142857142857	10.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27139241	MPSPNFAQQQMFLK-UHFFFAOYSA-N	InChI=1S/C16H31NO4/c1-5-6-7-8-9-10-11-16(20)21-14(12-15(18)19)13-17(2,3)4/h14H,5-13H2,1-4H3	CCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	C16H31NO4	pos_2_2proton1ammonium	301.225308472	Nonanoylcarnitine	MPSPNFAQQQMFLK	Fatty acids	Fatty esters	Fatty acyl carnitines	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	1	7.5	1
41	4	Fatty acids	0.47619047619047616	Tyrosine alkaloids	0.3333333333333333	Phenylethylamines	0.2857142857142857	7.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27124351	LVRFTAZAXQPQHI-RXMQYKEDSA-N	InChI=1S/C6H12O3/c1-4(2)3-5(7)6(8)9/h4-5,7H,3H2,1-2H3,(H,8,9)/t5-/m1/s1	CC(C)C[C@@H](O)C(=O)O	C6H12O3	pos_1_1proton1acetonitrile	132.078644244	(R)-2-Hydroxy-4-methylpentanoic acid	LVRFTAZAXQPQHI	Fatty acids	Fatty Acids and Conjugates	Branched fatty acids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	1	7.5	1
41	4	Fatty acids	0.47619047619047616	Tyrosine alkaloids	0.3333333333333333	Phenylethylamines	0.2857142857142857	7.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27102678	IWHLYPDWHHPVAA-UHFFFAOYSA-N	InChI=1S/C6H12O3/c7-5-3-1-2-4-6(8)9/h7H,1-5H2,(H,8,9)	O=C(O)CCCCCO	C6H12O3	pos_1_1proton1acetonitrile	132.078644244	6-Hydroxyhexanoic acid	IWHLYPDWHHPVAA	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	1	7.5	1
40	-1							14.0	0.43313426	ISDB	http://www.wikidata.org/entity/Q27162036	DPZNOMCNRMUKPS-UHFFFAOYSA-N	InChI=1S/C8H10O2/c1-9-7-4-3-5-8(6-7)10-2/h3-6H,1-2H3	COc1cccc(OC)c1	C8H10O2		138.06807956	1,3-Dimethoxybenzene	DPZNOMCNRMUKPS				http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	0	8.732537031173706	1
38	4	Fatty acids	0.47619047619047616	Tyrosine alkaloids	0.3333333333333333	Phenylethylamines	0.2857142857142857	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27073962	JHPNVNIEXXLNTR-UHFFFAOYSA-N	InChI=1S/C7H15NO2/c1-8(2,3)6-4-5-7(9)10/h4-6H2,1-3H3	C[N+](C)(C)CCCC(=O)[O-]	C7H15NO2	pos_1_1proton1acetonitrile	145.11027872	4-(Trimethylammonio)butanoate	JHPNVNIEXXLNTR	Fatty acids	Fatty esters	Fatty acyl carnitines	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	1	7.5	1
37	22	Fatty acids	0.6666666666666666	Fatty esters	0.6666666666666666	Fatty acyl carnitines	0.6666666666666666	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q311992	RDHQFKQIGNGIED-MRVPVSSYSA-N	InChI=1S/C9H17NO4/c1-7(11)14-8(5-9(12)13)6-10(2,3)4/h8H,5-6H2,1-4H3/t8-/m1/s1	CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	C9H17NO4	pos_1_1proton	203.115758024	Acetyl-L-carnitine	RDHQFKQIGNGIED	Fatty acids	Fatty esters	Fatty acyl carnitines	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	3	8.5	1
31	1	Shikimates and Phenylpropanoids	0.3333333333333333					1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q5526828	BVJSUAQZOZWCKN-UHFFFAOYSA-N	InChI=1S/C7H8O2/c8-5-6-1-3-7(9)4-2-6/h1-4,8-9H,5H2	OCc1ccc(O)cc1	C7H8O2	pos_1_1proton1ammonium	124.052429496	4-Hydroxybenzyl alcohol	BVJSUAQZOZWCKN	Shikimates and Phenylpropanoids			http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	1	7.5	1
16	9	Fatty acids	0.18181818181818182	Fatty Acids and Conjugates	0.18181818181818182	Oxo fatty acids	0.18181818181818182	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q1225282	GJQWCDSAOUMKSE-STHAYSLISA-N	InChI=1S/C6H8O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h2-3,7-9H,1H2,(H,12,13)/t2-,3+/m0/s1	O=C(O)C(=O)C(=O)[C@H](O)[C@@H](O)CO	C6H8O7	pos_1_1proton1ethylamine	192.027002596	2,3-Diketogulonic acid	GJQWCDSAOUMKSE	Fatty acids	Fatty Acids and Conjugates	Oxo fatty acids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	3	8.5	1
13	9	Fatty acids	0.18181818181818182	Fatty Acids and Conjugates	0.18181818181818182	Oxo fatty acids	0.18181818181818182	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q1225282	GJQWCDSAOUMKSE-STHAYSLISA-N	InChI=1S/C6H8O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h2-3,7-9H,1H2,(H,12,13)/t2-,3+/m0/s1	O=C(O)C(=O)C(=O)[C@H](O)[C@@H](O)CO	C6H8O7	pos_1_1proton1ammonium	192.027002596	2,3-Diketogulonic acid	GJQWCDSAOUMKSE	Fatty acids	Fatty Acids and Conjugates	Oxo fatty acids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7	3	8.5	1
