cluster index	parent mass	RTMean	ATTRIBUTE_treatment:GNPSGROUP:nan	ATTRIBUTE_treatment:GNPSGROUP:mock	ATTRIBUTE_treatment:GNPSGROUP:untreated	ATTRIBUTE_treatment:GNPSGROUP:PET	ATTRIBUTE_phase:GNPSGROUP:inf_1	ATTRIBUTE_phase:GNPSGROUP:inf_2	ATTRIBUTE_phase:GNPSGROUP:nan	ATTRIBUTE_sample_name:GNPSGROUP:blank_inf_1	ATTRIBUTE_sample_name:GNPSGROUP:blank_inf_2	ATTRIBUTE_sample_name:GNPSGROUP:mock_inf_1	ATTRIBUTE_sample_name:GNPSGROUP:mock_inf_2	ATTRIBUTE_sample_name:GNPSGROUP:untreated_inf_1	ATTRIBUTE_sample_name:GNPSGROUP:untreated_inf_2	ATTRIBUTE_sample_name:GNPSGROUP:PET_inf_1	ATTRIBUTE_sample_name:GNPSGROUP:PET_inf_2	ATTRIBUTE_sample_name:GNPSGROUP:bk_mapp	component	#Scan#	Compound_Name
870	416.3733546507345	5.5292068	0	749373.4	337715.5	0	724725.9333333332	0.0	0	0.0	0.0	1498746.8	0.0	675431.0	0.0	0	0	0.0	-1		
871	340.35732814116204	5.544103	0	434024.55	633357.1	0	985785.7333333334	0.0	0	822593.9	0.0	868049.1	0.0	1266714.2	0.0	0	0	0.0	20		
872	459.3023783330833	5.548902	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	2806254.8	131		
873	476.32903402195353	5.548902	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	3659156.0	131		
874	504.36057217702864	5.548902	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	888828.3	-1		
875	546.4073066636565	5.548902	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	711940.2	-1		
876	481.2842671363348	5.5551643	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	559602.06	-1		
877	503.33998020138966	5.5551643	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	936484.56	-1		
878	1096.2697631476974	5.561458	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	807116.44	-1		
879	1096.6044126164095	5.561458	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	712546.4	84		
880	628.5625984729836	5.6034126	0	459731.7	142400.22	0	401421.28	0.0	0	0.0	0.0	919463.4	0.0	284800.44	0.0	0	0	0.0	-1		
881	626.4395716436239	5.5937943	0	256838.985	312511.8	0	498286.07666666666	0.0	0	356156.66	0.0	513677.97	0.0	625023.6	0.0	0	0	0.0	-1		
882	392.2876455723258	5.592208	0	859184.575	1658940.03	0	1430251.3333333333	575486.9466666667	0	529113.6	451852.03	1099279.9	619089.25	2662360.5	655519.56	0	0	427888.3	-1	882.0	Spectral Match to Diisooctyl phthalate from NIST14
883	391.2843017578125	5.582258	0	3232219.5	5982518.9	0	5305516.333333333	2152052.5666666664	0	2174543.8	1768686.1	4182842.2	2281596.8	9559163.0	2405874.8	0	0	1569743.4	48	883.0	Spectral Match to Dioctyl phthalate from NIST14
884	413.2661905037544	5.5926304	0	668919.24	1645520.7000000002	0	1443405.6000000003	218541.36	0	356961.0	0.0	1049657.6	288180.88	2923598.2	367443.2	0	0	0.0	-1		
885	436.3421123909718	5.591305	0	323434.03	958536.0	0	854646.6866666666	0.0	0	0.0	0.0	646868.06	0.0	1917072.0	0.0	0	0	0.0	48		
886	449.3373747194863	5.5933366	0	667548.8	1467460.625	0	1312841.9666666666	247279.0166666667	0	410344.1	0.0	983916.3	351181.3	2544265.5	390655.75	0	0	0.0	-1	886.0	[5-ethenyl-3-hydroxy-4-(3-hydroxyprop-1-en-2-yl)-2-(3-methoxy-3-oxoprop-1-en-2-yl)-5-methylcyclohexyl] (Z)-4-acetyloxy-2-(hydroxymethyl)but-2-enoate
887	478.3891581651442	5.591305	0	205806.8	515224.28	0	480687.3866666667	0.0	0	0.0	0.0	411613.6	0.0	1030448.56	0.0	0	0	0.0	-1		
888	662.5106232627326	5.599655	0	1500914.75	1616110.4	0	2806444.3666666667	0.0	0	2185282.8	0.0	3001829.5	0.0	3232220.8	0.0	0	0	0.0	3		
889	653.594305391326	5.6007295	0	509106.95	462420.9	0	802215.1933333334	0.0	0	463589.88	0.0	1018213.9	0.0	924841.8	0.0	0	0	0.0	-1		
890	973.5364011254852	5.6076055	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1017896.94	84		
891	366.373060679291	5.6165814	0	459141.05	514841.7	0	889413.2333333334	0.0	0	720274.2	0.0	918282.1	0.0	1029683.4	0.0	0	0	0.0	6		
892	280.2634964203933	5.6199884	0	458633.75	433816.3	0	764930.1666666666	0.0	0	509890.4	0.0	917267.5	0.0	867632.6	0.0	0	0	0.0	216	892.0	Massbank:EQ331603 Linoleic acid|(9Z,12Z)-octadeca-9,12-dienoic acid
893	510.46317210762953	5.618191	0	270457.22	0.0	0	180304.81333333327	0.0	0	0.0	0.0	540914.44	0.0	0.0	0.0	0	0	0.0	-1		
894	628.5626449268641	5.6390467	0	628562.5	142400.22	0	513975.14666666667	0.0	0	0.0	0.0	1257125.0	0.0	284800.44	0.0	0	0	0.0	3		
895	514.4945683519867	5.640163	0	445538.3	235467.17	0	454003.64666666667	0.0	0	0.0	0.0	891076.6	0.0	470934.34	0.0	0	0	0.0	-1		
896	354.37295819284907	5.6533923	0	183390.44	210151.25	0	361249.2733333334	0.0	0	296664.44	0.0	366780.88	0.0	420302.5	0.0	0	0	0.0	-1		
897	727.5728691352454	5.7009234	0	0.0	488148.55	0	325432.36666666664	0.0	0	0.0	0.0	0.0	0.0	976297.1	0.0	0	0	0.0	22		
898	705.5908970961151	5.7055793	0	0.0	5875388.265	0	3746949.3333333335	169976.17666666667	0	0.0	0.0	0.0	0.0	11240848.0	509928.53	0	0	0.0	18	898.0	Spectral Match to 1-Myristoyl-2-palmitoyl-sn-glycero-3-phosphocholine from NIST14
899	1163.30596233627	5.722086	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	613611.75	84		
900	667.4684593521381	5.7267113	0	179481.625	203769.7	0	255500.88333333333	0.0	0	0.0	0.0	358963.25	0.0	407539.4	0.0	0	0	0.0	-1		
901	991.5509154711054	5.7306776	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	988209.25	84		
902	366.3730496806817	5.7513037	0	285537.4	438399.03	0	745416.7866666667	0.0	0	788377.5	0.0	571074.8	0.0	876798.06	0.0	0	0	0.0	225		
903	1023.5625032965548	5.7535233	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1055656.2	84		
904	668.5576156440865	5.766141	0	590817.7	233852.17	0	549779.9133333333	0.0	0	0.0	0.0	1181635.4	0.0	467704.34	0.0	0	0	0.0	-1		
905	354.37297686382794	5.768055	0	1074794.5	1401991.0	0	2328119.8666666667	0.0	0	2030788.6	0.0	2149589.0	0.0	2803982.0	0.0	0	0	0.0	20		
906	652.5626299270242	5.766141	0	348564.03	184041.11	0	355070.0933333333	0.0	0	0.0	0.0	697128.06	0.0	368082.22	0.0	0	0	0.0	-1		
907	506.420757245021	5.7976503	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	592339.1	-1		
908	730.5384488399862	5.836454	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	-1		
909	792.6941058731134	5.839166	0	320382.47	0.0	0	213588.31333333327	0.0	0	0.0	0.0	640764.94	0.0	0.0	0.0	0	0	0.0	16		
910	489.3130091754303	5.842354	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	407197.22	131		
911	547.3662878792736	5.842354	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1088377.2	-1		
912	1041.5770251429092	5.863366	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	785658.6	84		
913	717.5909990882795	5.872261	0	0.0	655508.9	0	437005.93333333335	0.0	0	0.0	0.0	0.0	0.0	1311017.8	0.0	0	0	0.0	-1	913.0	PC(15:0/16:1); [M+H]+ C39H77N1O8P1
914	628.1951877772755	5.8798456	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	500111.72	17	914.0	Contaminant vial septum ThermoFisher C5000-44B
915	536.5038072165455	5.887422	0	277017.22	0.0	0	184678.14666666664	0.0	0	0.0	0.0	554034.44	0.0	0.0	0.0	0	0	0.0	-1		
916	584.5366720656641	5.894139	0	399986.8	0.0	0	266657.86666666664	0.0	0	0.0	0.0	799973.6	0.0	0.0	0.0	0	0	0.0	-1		
917	590.4898917764631	5.898191	0	433597.95	537939.4	0	823018.2999999999	0.0	0	525980.2	0.0	867195.9	0.0	1075878.8	0.0	0	0	0.0	-1		
918	594.5571417678906	5.900016	0	720392.75	396213.78	0	887781.3000000002	0.0	0	430130.84	0.0	1440785.5	0.0	792427.56	0.0	0	0	0.0	-1		
919	626.5470563433547	5.9178615	0	181338.08	0.0	0	120892.05333333332	0.0	0	0.0	0.0	362676.16	0.0	0.0	0.0	0	0	0.0	-1		
920	650.5469791422385	5.9178615	0	360466.22	0.0	0	240310.81333333327	0.0	0	0.0	0.0	720932.44	0.0	0.0	0.0	0	0	0.0	1		
921	506.4208132455009	5.924016	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	483836.44	-1		
922	792.6942463569671	5.9439073	0	397965.375	0.0	0	265310.25	0.0	0	0.0	0.0	795930.75	0.0	0.0	0.0	0	0	0.0	16		
923	392.3884598418556	5.9639664	0	0.0	160856.765	0	107237.84333333334	0.0	0	0.0	0.0	0.0	0.0	321713.53	0.0	0	0	0.0	48	923.0	Spectral Match to Bis(2-ethylhexyl) phthalate from NIST14
924	552.4989902412327	5.964332	0	380807.65	0.0	0	253871.7666666667	0.0	0	0.0	0.0	761615.3	0.0	0.0	0.0	0	0	0.0	-1		
925	1091.853949226526	5.9770446	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	619670.3	84		
926	797.6729501404067	5.9945893	0	158084.515	245216.485	0	369741.6766666667	0.0	0	302623.03	0.0	316169.03	0.0	490432.97	0.0	0	0	0.0	-1		
927	780.5543611168819	5.9900665	0	0.0	3299088.0	0	2199392.0	0.0	0	0.0	0.0	0.0	0.0	6598176.0	0.0	0	0	0.0	18	927.0	PC(16:1/20:4); [M+H]+ C44H79N1O8P1
928	718.538657255601	5.9912863	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	-1	928.0	Spectral Match to KDdiA-PC from NIST14
929	756.5544901983525	5.9912863	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	-1		
930	802.5359753412265	5.9900665	0	0.0	188181.97	0	125454.64666666668	0.0	0	0.0	0.0	0.0	0.0	376363.94	0.0	0	0	0.0	22		
931	838.6071025390357	5.9912863	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	-1		
932	534.4880707901547	5.992882	0	236038.28	0.0	0	157358.85333333333	0.0	0	0.0	0.0	472076.56	0.0	0.0	0.0	0	0	0.0	-1		
933	574.481048721467	5.992882	0	271527.2	0.0	0	181018.13333333333	0.0	0	0.0	0.0	543054.4	0.0	0.0	0.0	0	0	0.0	-1		
934	610.552064126608	5.987892	0	1277024.5	355498.125	0	1196380.0733333332	0.0	0	324094.97	0.0	2554049.0	0.0	710996.25	0.0	0	0	0.0	3		
935	435.3944276510412	5.9996023	0	331162.53	0.0	0	220775.02	0.0	0	0.0	0.0	662325.06	0.0	0.0	0.0	0	0	0.0	46		
936	770.6387649664952	6.0025883	0	729865.1	263013.0	0	759214.15	0.0	0	291886.25	0.0	1459730.2	0.0	526026.0	0.0	0	0	0.0	133		
937	748.6567062342489	6.002444	0	1080432.4	409046.65	0	1146341.066666667	0.0	0	460065.1	0.0	2160864.8	0.0	818093.3	0.0	0	0	0.0	46		
938	806.7098090600434	6.00487	0	2095643.1	781542.7	0	2240889.68	0.0	0	968297.44	0.0	4191286.2	0.0	1563085.4	0.0	0	0	0.0	16		
939	626.547096346355	6.0095983	0	240737.36	0.0	0	160491.57333333333	0.0	0	0.0	0.0	481474.72	0.0	0.0	0.0	0	0	0.0	-1		
940	528.5102695026468	6.0180764	0	274268.7	245688.3	0	346638.0	0.0	0	0.0	0.0	548537.4	0.0	491376.6	0.0	0	0	0.0	316		
941	380.3887009531967	6.0395603	0	239525.72	304289.875	0	487940.5533333333	0.0	0	376190.47	0.0	479051.44	0.0	608579.75	0.0	0	0	0.0	431		
942	590.489719269048	6.0834103	0	581554.95	619128.75	0	1027078.3833333332	0.0	0	679867.75	0.0	1163109.9	0.0	1238257.5	0.0	0	0	0.0	-1		
943	594.5572300891747	6.09744	0	330748.9	217110.95	0	365239.9000000001	0.0	0	0.0	0.0	661497.8	0.0	434221.9	0.0	0	0	0.0	-1		
944	370.3548929546614	6.105498	0	0.0	1409217.6	0	939478.4	0.0	0	0.0	0.0	0.0	0.0	2818435.2	0.0	0	0	0.0	-1	944.0	Spectral Match to Cholesterol from NIST14
945	369.35167934634114	6.099889	0	0.0	4560544.5	0	3040363.0	0.0	0	0.0	0.0	0.0	0.0	9121089.0	0.0	0	0	0.0	-1	945.0	Spectral Match to Cholesterol from NIST14
946	780.5541240748105	6.099889	0	0.0	2529378.25	0	1686252.1666666667	0.0	0	0.0	0.0	0.0	0.0	5058756.5	0.0	0	0	0.0	18	946.0	PC(16:1/20:4); [M+H]+ C44H79N1O8P1
947	836.5439664014282	6.099889	0	0.0	841816.9	0	561211.2666666667	0.0	0	0.0	0.0	0.0	0.0	1683633.8	0.0	0	0	0.0	9	947.0	PS(18:0/22:6); [M+H]+ C46H79N1O10P1
948	706.5387198541074	6.1120415	0	0.0	8629387.0	0	5752924.666666667	0.0	0	0.0	0.0	0.0	0.0	17258774.0	0.0	0	0	0.0	18	948.0	Spectral Match to 1,2-Dipentadecanoyl-sn-glycero-3-phosphocholine from NIST14
949	730.5385691345862	6.1120415	0	0.0	3101030.0	0	2067353.3333333333	0.0	0	0.0	0.0	0.0	0.0	6202060.0	0.0	0	0	0.0	18	949.0	Sphingomyelin (d18:1/18:0) CollisionEnergy:102040
950	806.7098017417758	6.114035	0	1520027.75	558438.95	0	1662645.05	0.0	0	831001.75	0.0	3040055.5	0.0	1116877.9	0.0	0	0	0.0	16		
951	748.6567271523351	6.1161075	0	820990.4	1267169.4	0	1525749.16	0.0	0	400927.88	0.0	1641980.8	0.0	2534338.8	0.0	0	0	0.0	46		
952	770.6387115173321	6.116333	0	523472.125	0.0	0	348981.4166666667	0.0	0	0.0	0.0	1046944.25	0.0	0.0	0.0	0	0	0.0	-1		
953	280.2635203817557	6.095023	0	339706.6	749109.55	0	846267.2566666667	0.0	0	361169.47	0.0	679413.2	0.0	1498219.1	0.0	0	0	0.0	64	953.0	MoNA:790536 Linoleic acid
954	682.5621710105142	6.117655	0	0.0	952150.45	0	634766.9666666667	0.0	0	0.0	0.0	0.0	0.0	1904300.9	0.0	0	0	0.0	29		
955	700.5732734896817	6.117655	0	0.0	7348854.0	0	4899236.0	0.0	0	0.0	0.0	0.0	0.0	14697708.0	0.0	0	0	0.0	29	955.0	GalCer(d18:1/16:0); [M+H]+ C40H78N1O8
956	705.5911429746546	6.117655	0	0.0	723612.45	0	482408.3	0.0	0	0.0	0.0	0.0	0.0	1447224.9	0.0	0	0	0.0	-1	956.0	Spectral Match to 1,2-Dipentadecanoyl-sn-glycero-3-phosphocholine from NIST14
957	722.5543612082852	6.117655	0	0.0	1781434.25	0	1187622.8333333333	0.0	0	0.0	0.0	0.0	0.0	3562868.5	0.0	0	0	0.0	-1		
958	740.558918571975	6.117655	0	0.0	905931.9	0	603954.6	0.0	0	0.0	0.0	0.0	0.0	1811863.8	0.0	0	0	0.0	-1		
959	764.5232720887661	6.117655	0	0.0	604569.25	0	403046.1666666667	0.0	0	0.0	0.0	0.0	0.0	1209138.5	0.0	0	0	0.0	9		
960	768.5542768439847	6.117655	0	0.0	4129647.25	0	2753098.1666666665	0.0	0	0.0	0.0	0.0	0.0	8259294.5	0.0	0	0	0.0	-1	960.0	PC(O-16:0/20:4); [M+H]+ C44H83N1O7P1
961	534.4881013075083	6.1206017	0	498161.7	449487.65	0	631766.2333333334	0.0	0	0.0	0.0	996323.4	0.0	898975.3	0.0	0	0	0.0	-1		
962	610.5520920887216	6.1263146	0	1405314.4	414080.97	0	1335765.673333333	0.0	0	368506.28	0.0	2810628.8	0.0	828161.94	0.0	0	0	0.0	3		
963	719.6064104089976	6.1232924	0	0.0	2519639.75	0	1679759.8333333333	0.0	0	0.0	0.0	0.0	0.0	5039279.5	0.0	0	0	0.0	18	963.0	Spectral Match to KDdiA-PC from NIST14
964	574.4809468344805	6.127818	0	425791.125	0.0	0	283860.75	0.0	0	0.0	0.0	851582.25	0.0	0.0	0.0	0	0	0.0	-1		
965	744.5542251144302	6.128711	0	0.0	471092.85	0	314061.9	0.0	0	0.0	0.0	0.0	0.0	942185.7	0.0	0	0	0.0	-1	965.0	PAF (o-16:0/18:2)
966	490.3448175165352	6.1384616	0	287485.95	473911.6	0	665222.5333333333	0.0	0	472872.5	0.0	574971.9	0.0	947823.2	0.0	0	0	0.0	-1		
967	473.31817413052073	6.1383657	0	3424628.22	4986093.3	0	6448180.666666667	760569.7466666666	0	4185612.5	619195.7	5917373.5	931882.94	9241556.0	730630.6	0	0	0.0	131	967.0	C23 3a, 7a_4-hydroxybenzaldehyde [CCS=232.69866943359375]
968	627.5350672764558	6.1384435	0	0.0	1166866.1	0	574085.6666666666	203825.06666666665	0	0.0	0.0	0.0	0.0	1722257.0	611475.2	0	0	0.0	-1		
969	518.3764827436054	6.138546	0	1095026.22	1164803.0	0	1677205.4	99606.28	0	810776.6	0.0	1891233.6	298818.84	2329606.0	0.0	0	0	0.0	131	969.0	PC(18:2/0:0); [M+H]+ C26H51N1O7P1
970	560.4229554483213	6.1384616	0	368754.95	458032.2	0	734320.3666666667	0.0	0	549386.8	0.0	737509.9	0.0	916064.4	0.0	0	0	0.0	-1		
971	904.5915100846934	6.1384435	0	0.0	1756048.15	0	889841.6666666666	280857.10000000003	0	0.0	0.0	0.0	0.0	2669525.0	842571.3	0	0	0.0	9		
972	531.371394692631	6.1388655	0	7680367.25	8814259.3	0	12939503.0	1842839.7	0	9834430.0	1523345.0	13125048.0	2235686.5	15859031.0	1769487.6	0	0	0.0	3		
973	756.5543123995283	6.139715	0	0.0	1383821.9	0	922547.9333333332	0.0	0	0.0	0.0	0.0	0.0	2767643.8	0.0	0	0	0.0	18	973.0	PC-DAG (16:0/18:3)
974	806.5699736211855	6.139715	0	0.0	1487096.9	0	991397.9333333332	0.0	0	0.0	0.0	0.0	0.0	2974193.8	0.0	0	0	0.0	18	974.0	PC(16:0/22:6); [M+H]+ C46H81N1O8P1
975	887.5649759764435	6.139715	0	0.0	537995.1	0	358663.4	0.0	0	0.0	0.0	0.0	0.0	1075990.2	0.0	0	0	0.0	9		
976	812.5441872835444	6.200314	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	9		
977	637.5992695547286	6.203198	0	279408.875	259571.95	0	585665.2366666667	0.0	0	679034.06	0.0	558817.75	0.0	519143.9	0.0	0	0	0.0	263		
978	426.4419027437505	6.20607	0	977373.95	1397603.5	0	2267948.6	0.0	0	2053890.9	0.0	1954747.9	0.0	2795207.0	0.0	0	0	0.0	-1		
979	459.3023894823467	6.20607	0	1567736.6	1572644.4	0	2795830.333333333	0.0	0	2106729.0	0.0	3135473.2	0.0	3145288.8	0.0	0	0	0.0	131		
980	476.3289925525286	6.2064524	0	1822181.9	2032497.74	0	3294292.4	102327.76	0	2480501.2	0.0	3644363.8	0.0	3758012.2	306983.28	0	0	0.0	131		
981	504.36071596390974	6.20607	0	1130854.75	1187618.25	0	1848149.5	0.0	0	907502.5	0.0	2261709.5	0.0	2375236.5	0.0	0	0	0.0	131		
982	368.38880829959896	6.2064524	0	8492952.0	13440345.78	0	19923589.33333333	323095.1866666667	0	16873458.0	0.0	16985904.0	0.0	25911406.0	969285.56	0	0	0.0	20		
983	546.4073273306492	6.2072506	0	485556.03	478876.625	0	869880.1866666666	0.0	0	680775.25	0.0	971112.06	0.0	957753.25	0.0	0	0	0.0	-1		
984	481.2843034250968	6.203198	0	364478.15	286747.45	0	587904.5333333333	0.0	0	461262.4	0.0	728956.3	0.0	573494.9	0.0	0	0	0.0	-1		
985	636.5676238045	6.2089825	0	261245.735	0.0	0	174163.82333333333	0.0	0	0.0	0.0	522491.47	0.0	0.0	0.0	0	0	0.0	55		
986	547.5199611580204	6.2052884	0	0.0	0.0	0	133032.73333333334	0.0	0	399098.2	0.0	0.0	0.0	0.0	0.0	0	0	0.0	169		
987	430.40423313100393	6.242745	0	345406.65	485267.55	0	771636.82	0.0	0	653562.06	0.0	690813.3	0.0	970535.1	0.0	0	0	0.0	139		
988	488.45765797496006	6.2479143	0	259256.1	345022.85	0	596818.9666666667	0.0	0	581899.0	0.0	518512.2	0.0	690045.7	0.0	0	0	0.0	221		
989	764.5229206409783	6.287387	0	0.0	946167.3	0	630778.2000000001	0.0	0	0.0	0.0	0.0	0.0	1892334.6	0.0	0	0	0.0	9	989.0	PE(16:0/22:6); [M+H]+ C43H75N1O8P1
990	732.6080815844739	6.29071	0	0.0	674544.4	0	449696.26666666666	0.0	0	0.0	0.0	0.0	0.0	1349088.8	0.0	0	0	0.0	18	990.0	Spectral Match to 1-Stearoyl-2-myristoyl-sn-glycero-3-phosphocholine from NIST14
991	786.5045746259857	6.29089	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	-1		
992	731.6069970376877	6.2967153	0	0.0	1537626.4	0	1025084.2666666666	0.0	0	0.0	0.0	0.0	0.0	3075252.8	0.0	0	0	0.0	18	992.0	Sphingomyelin (d18:1/18:0) CollisionEnergy:102040
993	764.5590572696813	6.314128	0	0.0	1024055.9	0	682703.9333333333	0.0	0	0.0	0.0	0.0	0.0	2048111.8	0.0	0	0	0.0	9	993.0	PE(16:0/22:6); [M+H]+ C43H75N1O8P1
994	560.5034540124955	6.321004	0	312312.8	158695.56	0	314005.5733333333	0.0	0	0.0	0.0	624625.6	0.0	317391.12	0.0	0	0	0.0	-1		
995	614.5833534130236	6.3160796	0	325087.7	0.0	0	216725.13333333333	0.0	0	0.0	0.0	650175.4	0.0	0.0	0.0	0	0	0.0	-1		
996	765.5624052286184	6.3199425	0	0.0	506932.3	0	337954.86666666664	0.0	0	0.0	0.0	0.0	0.0	1013864.6	0.0	0	0	0.0	9	996.0	PE(16:0/22:6); [M+H]+ C43H75N1O8P1
997	794.5698417145818	6.3199425	0	0.0	311673.45	0	207782.3	0.0	0	0.0	0.0	0.0	0.0	623346.9	0.0	0	0	0.0	-1		
998	790.6073451417755	6.362115	0	0.0	220265.36	0	146843.57333333333	0.0	0	0.0	0.0	0.0	0.0	440530.72	0.0	0	0	0.0	9	998.0	PE(18:1/22:6); [M+H]+ C45H77N1O8P1
999	828.5517360757353	6.325712	0	0.0	254131.19	0	169420.7933333333	0.0	0	0.0	0.0	0.0	0.0	508262.38	0.0	0	0	0.0	22		
1000	864.6228178629101	6.325712	0	0.0	255230.9	0	170153.93333333332	0.0	0	0.0	0.0	0.0	0.0	510461.8	0.0	0	0	0.0	12		
1001	806.5698768572183	6.325712	0	0.0	3848307.5	0	2565538.333333333	0.0	0	0.0	0.0	0.0	0.0	7696615.0	0.0	0	0	0.0	18	1001.0	Spectral Match to 1-Palmitoyl-2-docosahexaenoyl-sn-glycero-3-phosphocholine from NIST14
1002	636.5676557955595	6.328022	0	867758.8	495012.7	0	1053072.5833333333	0.0	0	433674.75	0.0	1735517.6	0.0	990025.4	0.0	0	0	0.0	-1		
1003	628.1951390098545	6.337415	0	1040509.33	1139095.835	0	1315421.8666666667	921632.21	0	671261.8	1680690.1	1485098.6	595920.06	1789905.2	488286.47	0	0	1639377.9	17	1003.0	Contaminant vial septum ThermoFisher C5000-44B
1004	955.5909592990236	6.356492	0	278832.625	353630.15	0	545884.9433333334	0.0	0	372729.28	0.0	557665.25	0.0	707260.3	0.0	0	0	0.0	-1		
1005	950.6357189660496	6.361603	0	352881.28	441621.78	0	681931.0800000001	0.0	0	456787.12	0.0	705762.56	0.0	883243.56	0.0	0	0	0.0	80		
1006	991.6621898508612	6.361603	0	341581.125	453970.28	0	698380.2033333334	0.0	0	504037.8	0.0	683162.25	0.0	907940.56	0.0	0	0	0.0	-1		
1007	766.5735296478938	6.3662024	0	0.0	407662.22	0	271774.8133333333	0.0	0	0.0	0.0	0.0	0.0	815324.44	0.0	0	0	0.0	9	1007.0	Spectral Match to Eicosapentaenoyl PAF C-16 from NIST14
1008	754.5358739314906	6.372099	0	0.0	247876.31	0	165250.87333333332	0.0	0	0.0	0.0	0.0	0.0	495752.62	0.0	0	0	0.0	22		
1009	732.5544155173151	6.3779926	0	0.0	4275608.5	0	2850405.6666666665	0.0	0	0.0	0.0	0.0	0.0	8551217.0	0.0	0	0	0.0	18	1009.0	Sphingomyelin (d18:1/18:0) CollisionEnergy:102040
1010	547.366291414279	6.3897195	0	1817776.485	978781.05	0	1894226.1666666667	356184.5966666667	0	824958.5	333158.72	3238277.0	397275.97	1619443.0	338119.1	0	0	0.0	3		
1011	534.3715685837672	6.3923154	0	208915.19	0.0	0	139276.7933333333	0.0	0	0.0	0.0	417830.38	0.0	0.0	0.0	0	0	0.0	131		
1012	489.3130169289766	6.394455	0	543326.7	304764.55	0	565394.1666666666	0.0	0	0.0	0.0	1086653.4	0.0	609529.1	0.0	0	0	0.0	131		
1013	610.5520478914993	6.3955445	0	600876.5	229706.265	0	553721.8433333334	0.0	0	0.0	0.0	1201753.0	0.0	459412.53	0.0	0	0	0.0	-1		
1014	553.3901569234159	6.3935876	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	2838398.0	-1		
1015	575.4457570889645	6.3984	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	680900.94	-1		
1016	618.5128772033878	6.3984	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	552274.8	-1		
1017	612.5676356157514	6.407427	0	588828.45	214228.33	0	535371.1866666666	0.0	0	0.0	0.0	1177656.9	0.0	428456.66	0.0	0	0	0.0	-1		
1018	515.4938156980285	6.419516	0	0.0	315307.7	0	341542.5933333333	0.0	0	394012.38	0.0	0.0	0.0	630615.4	0.0	0	0	0.0	-1		
1019	592.5415054248333	6.424926	0	435610.875	238668.19	0	449519.37666666665	0.0	0	0.0	0.0	871221.75	0.0	477336.38	0.0	0	0	0.0	-1		
1020	614.583212799615	6.4273744	0	304859.7	0.0	0	203239.8	0.0	0	0.0	0.0	609719.4	0.0	0.0	0.0	0	0	0.0	-1		
1021	596.5724059029487	6.4394503	0	881163.45	346866.2	0	974141.08	0.0	0	466363.94	0.0	1762326.9	0.0	693732.4	0.0	0	0	0.0	3		
