CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
1236	1237	39	0.9156	-28.033
226	467	39	0.9082	386.174
233	467	39	0.9445	-0.000
235	467	39	0.9301	-14.016
307	467	39	0.8891	42.011
353	467	39	0.9444	0.000
403	467	39	0.9348	0.000
467	1079	39	0.9006	-238.232
185	378	39	0.9774	-17.966
218	378	39	0.9238	-35.977
223	378	39	0.9715	-17.966
308	378	39	0.9721	24.044
378	392	39	0.9231	35.977
378	499	39	0.9687	-42.011
378	1078	39	0.9672	-220.264
378	1082	39	0.9298	-237.291
378	1236	39	0.9373	-265.322
373	391	39	0.8748	35.977
185	218	39	0.9234	18.010
185	223	39	0.9715	-0.000
185	308	39	0.976	-42.011
185	499	39	0.9705	-59.977
185	1078	39	0.9702	-238.230
185	1082	39	0.9361	-255.257
185	1236	39	0.9332	-283.288
309	519	39	0.8739	-90.047
519	626	39	0.8549	15.995
218	1078	39	0.9306	-256.241
223	1078	39	0.9558	-238.230
308	1078	39	0.9795	-196.219
499	1078	39	0.9752	-178.253
1078	1082	39	0.9295	-17.027
1078	1236	39	0.9419	-45.058
218	499	39	0.9197	-77.987
223	499	39	0.9537	-59.977
308	499	39	0.9802	-17.966
499	1236	39	0.9259	-223.311
499	1573	39	0.9055	-238.239
226	403	39	0.9474	386.174
233	403	39	0.9697	-0.000
235	403	39	0.9761	-14.016
307	403	39	0.9118	42.011
353	403	39	0.9534	-0.000
403	1079	39	0.9265	-238.232
1266	1571	39	0.8561	18.010
1571	1573	39	0.8782	17.026
226	233	39	0.9306	386.174
226	235	39	0.9475	400.189
226	353	39	0.9314	386.174
233	307	39	0.8998	-42.011
307	309	39	0.8809	28.031
307	353	39	0.9056	42.011
307	379	39	0.8943	24.045
307	1079	39	0.9383	-196.221
309	626	39	0.8677	-74.052
187	220	39	0.8454	-0.000
187	235	39	0.8338	-14.016
218	1082	39	0.9255	-273.267
223	1082	39	0.9384	-255.257
308	1082	39	0.9271	-213.246
309	1082	39	0.9142	-196.219
392	1082	39	0.9218	-273.267
1082	1236	39	0.9581	-28.031
218	308	39	0.9337	-60.021
223	308	39	0.9651	-42.011
308	1236	39	0.9358	-241.277
218	392	39	0.9111	0.000
223	392	39	0.9347	18.011
391	392	39	0.94	17.027
233	353	39	0.9687	-0.000
235	353	39	0.9597	-14.016
353	1079	39	0.9151	-238.232
220	235	39	0.886	-14.016
233	235	39	0.9736	14.015
235	391	39	0.8532	32.026
218	223	39	0.9373	-18.011
218	1236	39	0.9219	-301.299
220	391	39	0.8614	18.011
233	1079	39	0.9256	-238.232
379	1079	39	0.9008	-220.265
223	1236	39	0.9315	-283.288
220	309	39	0.8637	-42.011
225	335	44	0.8464	43.990
335	480	44	0.8526	62.001
335	544	44	0.7926	-234.162
225	544	44	0.7506	-190.172
480	544	44	0.865	-296.163
541	544	44	0.7372	17.027
542	544	44	0.7536	45.059
541	542	44	0.8781	-28.032
225	480	44	0.7969	105.990
80	232	45	0.8871	18.010
503	937	46	0.7945	-341.294
532	937	46	0.7958	-315.278
582	937	46	0.7841	-339.278
601	937	46	0.8025	-313.262
721	937	46	0.8633	13.979
837	937	46	0.8068	-28.031
937	951	46	0.9103	0.000
86	532	46	0.818	-92.136
503	532	46	0.9563	-26.016
532	582	46	0.9429	24.000
532	601	46	0.9662	-2.016
532	935	46	0.8577	-2.016
532	951	46	0.7607	-315.278
721	837	46	0.7646	42.011
837	951	46	0.7915	-28.031
585	601	46	0.9459	-14.016
585	607	46	0.8367	-30.011
585	788	46	0.7844	35.037
585	935	46	0.8437	-14.016
601	788	46	0.8403	49.053
788	935	46	0.7756	-49.053
86	601	46	0.8126	-94.151
503	601	46	0.9794	-28.031
582	601	46	0.9661	-26.016
601	607	46	0.8425	-15.995
601	935	46	0.8658	0.000
601	951	46	0.7726	-313.262
86	582	46	0.8085	-68.136
503	582	46	0.9585	-2.016
582	935	46	0.8428	-26.015
721	951	46	0.8206	13.979
503	935	46	0.8643	-28.031
86	503	46	0.8096	-66.120
503	951	46	0.7676	-341.294
1463	1570	47	0.9036	-4.033
1570	1620	47	0.8713	-4.030
158	587	48	0.7323	-1.036
587	923	48	0.7342	-0.036
158	883	48	0.8081	0.032
158	885	48	0.7115	-45.026
883	885	48	0.8605	-45.058
1551	1770	49	0.9854	-0.000
1679	1770	49	0.9602	0.000
1749	1770	49	0.8906	-0.001
1551	1749	49	0.8964	0.001
1679	1749	49	0.8911	0.001
1551	1679	49	0.9633	-0.000
1039	1204	50	0.8399	-28.031
810	1235	55	0.7939	59.037
810	985	55	0.8044	31.006
810	1069	55	0.8156	71.001
1069	1318	55	0.7645	64.052
821	1065	56	0.7552	136.016
821	1107	56	0.7678	110.001
821	1233	56	0.7877	107.985
1025	1146	56	0.8483	-2.015
1106	1146	56	0.9499	-26.015
1107	1146	56	0.9418	24.000
1146	1154	56	0.9296	-26.016
1146	1185	56	0.9396	11.999
1146	1275	56	0.7739	21.984
1146	1379	56	0.9182	-30.047
1025	1154	56	0.8933	-28.031
1107	1154	56	0.8875	-2.016
1118	1154	56	0.9513	-26.016
1154	1275	56	0.7288	47.999
1154	1276	56	0.9034	-2.016
1106	1185	56	0.9424	-14.016
1185	1293	56	0.8161	-28.031
1185	1379	56	0.9238	-42.047
1234	1368	56	0.7151	-28.031
1275	1368	56	0.778	-2.015
1355	1368	56	0.7491	50.016
1234	1275	56	0.751	-26.016
1106	1379	56	0.9245	-56.062
1106	1234	56	0.7412	21.985
1118	1234	56	0.7332	48.000
1025	1107	56	0.9216	-26.015
1065	1107	56	0.9501	-26.015
1107	1233	56	0.9466	-2.016
1065	1118	56	0.8543	-2.015
1106	1118	56	0.8942	-26.015
1118	1276	56	0.9355	-28.032
1065	1106	56	0.8948	24.000
1065	1233	56	0.9405	-28.031
1293	1355	56	0.8242	-14.016
1233	1355	56	0.8661	-4.031
1276	1355	56	0.9138	-2.016
1233	1276	56	0.8386	-2.015
1486	1506	57	0.9668	-0.000
1321	1569	58	0.7068	1.731
1569	1588	58	0.71	-0.021
1545	1648	59	0.933	-28.031
1590	1648	59	0.9165	-14.015
1619	1648	59	0.9326	0.000
1641	1648	59	0.912	28.030
1648	1726	59	0.8992	-28.031
1648	1764	59	0.9105	28.031
1335	1528	59	0.8807	19.968
1475	1528	59	0.879	24.000
1478	1528	59	0.8522	23.966
1528	1625	59	0.8466	-28.031
1528	1639	59	0.8723	-54.047
1448	1461	59	0.8775	-2.017
1448	1462	59	0.9156	-26.016
1462	1747	59	0.9211	-4.031
1498	1747	59	0.9256	-14.015
1519	1747	59	0.8779	-26.015
1546	1747	59	0.9447	0.002
1593	1747	59	0.9104	28.031
1604	1747	59	0.9274	16.031
1613	1747	59	0.9296	0.000
1640	1747	59	0.9269	30.047
1741	1747	59	0.9001	58.077
1461	1462	59	0.8691	-23.999
1461	1466	59	0.8562	12.002
1461	1498	59	0.9192	-14.015
1461	1519	59	0.8696	-2.015
1461	1613	59	0.8798	-28.030
1545	1640	59	0.9132	-54.046
1546	1640	59	0.9517	-30.046
1590	1640	59	0.9298	-40.030
1593	1640	59	0.9467	-2.016
1604	1640	59	0.9538	-14.016
1613	1640	59	0.9209	-30.047
1619	1640	59	0.9087	-26.015
1640	1641	59	0.9245	-2.014
1640	1764	59	0.904	54.047
1447	1478	59	0.8728	-1.982
1462	1466	59	0.8446	36.001
1466	1475	59	0.8501	378.386
1466	1498	59	0.8646	-26.016
1466	1519	59	0.9433	-14.016
1475	1625	59	0.853	-4.031
1478	1625	59	0.8788	-4.065
1519	1545	59	0.9367	-2.016
1545	1590	59	0.9576	-14.016
1545	1593	59	0.8895	-52.030
1545	1604	59	0.9262	-40.030
1545	1619	59	0.9561	-28.031
1545	1726	59	0.9189	-56.061
1545	1764	59	0.9677	0.001
1462	1498	59	0.9024	9.984
1498	1519	59	0.9052	12.000
1498	1546	59	0.9486	-14.017
1498	1613	59	0.9062	-14.016
1519	1764	59	0.9431	-2.016
1590	1764	59	0.9555	14.016
1593	1764	59	0.8835	52.031
1604	1764	59	0.9105	40.031
1619	1764	59	0.9655	28.032
1628	1764	59	0.8797	2.017
1726	1764	59	0.9129	56.062
1619	1641	59	0.9391	-28.029
1628	1641	59	0.8598	-54.044
1462	1613	59	0.9163	-4.031
1519	1613	59	0.872	-26.016
1546	1613	59	0.9326	0.001
1593	1613	59	0.9118	28.031
1604	1613	59	0.9128	16.031
1613	1741	59	0.8572	-58.077
1519	1628	59	0.863	-4.033
1335	1400	59	0.8689	-2.016
1335	1475	59	0.901	-4.031
1335	1478	59	0.8874	-3.998
1335	1639	59	0.8988	-34.078
1462	1519	59	0.8762	21.984
1519	1546	59	0.9009	-26.017
1555	1741	59	0.8823	-55.058
1593	1741	59	0.879	-30.046
1604	1741	59	0.89	-42.046
1400	1475	59	0.9431	-2.015
1400	1478	59	0.908	-1.982
1400	1639	59	0.9077	-32.063
1475	1639	59	0.9335	-30.047
1478	1639	59	0.9187	-30.081
1546	1604	59	0.9512	-16.030
1590	1604	59	0.9203	-26.014
1593	1604	59	0.9199	12.000
1604	1619	59	0.8941	11.999
1546	1593	59	0.9304	-28.029
1590	1593	59	0.8959	-38.014
1593	1619	59	0.8953	23.999
1462	1546	59	0.9444	-4.033
1473	1475	59	0.8778	-14.015
1546	1590	59	0.8942	9.985
1546	1619	59	0.9127	-4.030
1590	1726	59	0.9152	-42.045
1619	1726	59	0.9301	-28.030
1590	1619	59	0.962	-14.015
1475	1478	59	0.933	0.034
229	631	61	0.7799	-116.063
631	1080	61	0.8869	-122.168
631	1238	61	0.8319	-150.200
229	1080	61	0.874	-238.231
229	1238	61	0.8386	-266.263
227	1081	61	0.8386	-238.230
1080	1081	61	0.8655	14.016
1080	1238	61	0.9307	-28.032
74	91	63	0.8765	-14.016
89	91	63	0.8042	17.027
91	210	63	0.8792	-17.027
91	304	63	0.9981	-0.000
91	305	63	0.8751	-17.027
91	384	63	0.8794	-17.027
91	424	63	0.8763	-17.027
91	440	63	0.8773	-17.027
91	444	63	0.9997	-0.000
91	768	63	0.821	-17.026
70	74	63	0.8584	17.027
74	304	63	0.8732	-14.016
74	310	63	0.8579	-17.027
74	444	63	0.8768	-14.016
70	424	63	0.8747	-14.016
89	424	63	0.9591	-0.000
210	424	63	0.9947	-0.000
305	424	63	0.9939	0.000
310	424	63	0.8727	-14.016
384	424	63	0.9996	0.000
424	440	63	0.996	0.000
424	444	63	0.8752	17.027
424	768	63	0.8729	0.000
210	304	63	0.8717	17.026
304	384	63	0.8754	-17.027
304	444	63	0.9979	0.000
304	768	63	0.812	-17.026
70	210	63	0.8691	-14.016
89	210	63	0.9577	-0.000
210	305	63	0.9986	-0.000
210	384	63	0.9949	-0.000
210	440	63	0.9993	0.000
210	444	63	0.8783	17.027
210	768	63	0.8836	0.000
89	444	63	0.8044	17.026
305	444	63	0.874	17.027
384	444	63	0.8783	17.027
440	444	63	0.8759	17.027
444	768	63	0.8192	-17.026
70	768	63	0.8025	-14.016
89	768	63	0.8632	0.000
305	768	63	0.8796	0.000
384	768	63	0.8755	0.000
440	768	63	0.8789	0.000
70	384	63	0.8757	-14.016
89	384	63	0.96	-0.000
305	384	63	0.994	0.000
384	440	63	0.9963	0.000
70	305	63	0.8727	-14.016
89	305	63	0.958	-0.000
305	310	63	0.8713	14.016
305	440	63	0.9985	0.000
47	310	63	0.9	-14.016
70	310	63	0.9983	-0.000
89	310	63	0.8562	14.016
310	440	63	0.8744	-14.016
47	70	63	0.8973	-14.016
70	89	63	0.8596	-14.016
89	440	63	0.9581	-0.000
70	440	63	0.876	-14.016
249	478	64	0.9697	-42.047
287	478	64	0.9271	-28.031
317	478	64	0.9528	-28.058
331	478	64	0.9551	-42.047
388	478	64	0.9125	-28.031
398	478	64	0.9174	0.000
478	489	64	0.9521	28.031
478	596	64	0.9256	0.000
478	687	64	0.9512	28.031
478	765	64	0.9194	28.031
388	492	64	0.9163	56.063
489	492	64	0.9055	56.063
491	492	64	0.8805	-14.016
492	797	64	0.8734	-56.063
201	317	64	0.9135	-28.004
249	317	64	0.959	-13.988
287	317	64	0.9552	0.027
317	331	64	0.9426	13.988
317	388	64	0.9512	-0.027
317	398	64	0.932	-28.058
317	489	64	0.9835	-0.027
317	687	64	0.942	-0.027
317	765	64	0.9325	-0.027
765	953	64	0.8949	0.000
249	265	64	0.9508	14.016
249	287	64	0.9127	-14.016
249	331	64	0.9852	0.000
249	388	64	0.9084	-14.016
249	398	64	0.9279	-42.047
249	596	64	0.9221	-42.047
249	687	64	0.9238	-14.016
249	797	64	0.9076	-14.016
201	265	64	0.9576	-0.000
201	287	64	0.9122	-28.031
201	331	64	0.9054	-14.016
201	388	64	0.9055	-28.031
201	399	64	0.9371	-0.000
201	489	64	0.9117	-28.031
201	797	64	0.9044	-28.031
287	826	64	0.9164	0.000
490	491	64	0.8866	-14.016
265	399	64	0.9681	-0.000
398	399	64	0.8899	56.062
399	797	64	0.8802	-28.031
265	287	64	0.9051	-28.031
265	331	64	0.9333	-14.016
265	797	64	0.8889	-28.031
388	797	64	0.9077	0.000
287	489	64	0.9599	-0.000
388	489	64	0.9562	0.000
398	489	64	0.9313	28.031
489	596	64	0.9142	-28.031
489	687	64	0.9496	-0.000
489	765	64	0.9406	0.000
287	687	64	0.9408	-0.000
331	687	64	0.9021	-14.016
388	687	64	0.9449	0.000
398	687	64	0.9162	28.031
596	687	64	0.9131	28.031
687	765	64	0.9586	0.000
331	398	64	0.9363	-42.047
331	596	64	0.9144	-42.047
287	765	64	0.9339	0.000
388	765	64	0.9339	0.000
596	765	64	0.9006	28.031
287	388	64	0.9516	-0.000
398	596	64	0.9373	0.000
1587	1635	69	0.7979	0.001
1601	1635	69	0.8063	0.001
1635	1786	69	0.7766	-27.044
1587	1786	69	0.7739	-27.044
1601	1786	69	0.7701	-27.044
1761	1786	69	0.7677	-27.044
1587	1761	69	0.7883	0.000
106	179	73	0.7715	-41.044
1072	1468	74	0.7048	-260.177
1098	1468	74	0.7506	-204.151
1161	1468	74	0.7854	-276.172
1329	1468	74	0.7821	-220.146
1360	1468	74	0.7255	-72.057
1468	1515	74	0.7517	15.994
1468	1544	74	0.749	0.000
1161	1360	74	0.7759	-204.115
1329	1360	74	0.8611	-148.089
1360	1510	74	0.7647	-57.066
1360	1515	74	0.9033	-56.063
643	666	74	0.7626	72.021
643	803	74	0.7296	15.995
643	1098	74	0.7123	-260.178
1161	1510	74	0.7419	-261.181
1329	1510	74	0.7784	-205.155
1510	1515	74	0.8363	1.003
1098	1515	74	0.7164	-188.156
1161	1515	74	0.7979	-260.178
1329	1515	74	0.8564	-204.152
1515	1544	74	0.7295	-15.994
666	803	74	0.802	-56.026
666	1161	74	0.7932	-260.178
803	1161	74	0.7422	-204.152
1098	1329	74	0.7701	15.995
1161	1329	74	0.8354	-56.026
1098	1161	74	0.809	72.021
291	614	75	0.7925	-31.990
291	712	75	0.7864	-34.005
614	756	75	0.7829	15.995
616	712	75	0.8321	13.979
614	616	75	0.8105	-15.995
511	616	75	0.8143	-2.016
357	360	77	0.8393	1.004
360	361	77	0.9306	17.027
361	363	77	0.7907	56.063
1689	1690	78	0.7267	-9.048
1669	1690	78	0.7832	-0.000
1005	1414	80	0.7326	-276.173
1005	1433	80	0.8028	-260.178
1005	1496	80	0.876	-242.167
1414	1433	80	0.8528	15.995
1414	1496	80	0.837	34.006
1433	1496	80	0.9012	18.011
459	460	83	0.764	15.995
459	498	83	0.7816	34.005
836	912	84	0.7912	-817.446
864	912	84	0.7276	-472.267
879	912	84	0.71	-875.488
890	912	84	0.7072	-272.162
899	912	84	0.7056	-675.383
901	912	84	0.7472	-200.104
912	925	84	0.7759	-201.108
848	925	84	0.7174	-818.449
864	925	84	0.7002	-673.375
890	925	84	0.7855	-473.270
899	925	84	0.7082	-876.491
901	925	84	0.7565	-401.212
848	903	84	0.7276	1499.827
864	903	84	0.703	1644.902
879	903	84	0.7047	1241.681
890	903	84	0.7936	1845.006
899	903	84	0.7074	1441.785
901	903	84	0.7501	1917.064
836	850	84	0.782	-217.132
849	850	84	0.7125	-1.003
850	864	84	0.7538	-128.048
836	890	84	0.7659	-545.284
848	890	84	0.7154	-345.179
864	890	84	0.7358	-200.104
879	890	84	0.7235	-603.325
890	899	84	0.7081	403.221
890	901	84	0.7868	-72.058
832	849	84	0.7607	-217.133
836	849	84	0.7653	-216.129
849	864	84	0.7399	-129.050
849	899	84	0.702	74.066
836	901	84	0.7663	-617.342
864	901	84	0.7448	-272.162
836	899	84	0.7901	-142.063
848	899	84	0.7179	58.042
864	899	84	0.7305	203.116
879	899	84	0.7601	-200.105
832	836	84	0.8013	-1.003
836	848	84	0.7848	-200.105
836	864	84	0.8001	-345.180
836	879	84	0.7863	58.042
848	879	84	0.7279	258.146
1612	1746	87	0.8533	0.002
1220	1746	87	0.8215	18.011
1208	1220	87	0.8206	0.959
175	586	90	0.8374	-139.173
132	138	93	0.7713	-0.036
96	132	93	0.7648	15.995
120	132	93	0.7484	-2.016
90	120	93	0.717	2.016
96	120	93	0.8022	18.011
120	146	93	0.7523	11.964
90	174	93	0.7044	15.995
170	174	93	0.8753	-0.020
40	42	98	0.8321	-12.000
40	423	98	0.8235	-17.027
40	425	98	0.8435	0.000
23	422	98	0.9165	3.995
114	422	98	0.8502	0.036
23	114	98	0.8522	3.959
42	425	98	0.8493	12.000
114	425	98	0.8404	-17.974
21	61	107	0.8389	-14.016
21	66	107	0.8457	27.995
60	66	107	0.8305	12.000
60	69	107	0.8955	-14.016
17	66	107	0.8835	-0.984
329	418	113	0.8261	-28.047
332	418	113	0.8198	-28.031
334	418	113	0.7845	-27.028
405	418	113	0.8069	-28.031
418	466	113	0.7857	28.031
418	515	113	0.8081	-28.031
329	334	113	0.8238	-1.020
332	334	113	0.786	-1.004
334	405	113	0.8132	1.004
322	329	113	0.8243	250.210
322	332	113	0.8652	250.194
322	405	113	0.8658	250.194
322	466	113	0.8123	250.194
204	329	113	0.7835	18.026
204	405	113	0.7921	18.010
239	466	113	0.8661	-28.031
329	466	113	0.9059	-0.016
332	466	113	0.8826	-0.000
405	466	113	0.9309	0.000
165	271	113	0.8118	18.010
239	271	113	0.7825	-26.016
271	332	113	0.7838	-2.016
239	405	113	0.8665	-28.032
329	405	113	0.9352	-0.016
332	405	113	0.9199	-0.000
239	332	113	0.863	-28.031
329	332	113	0.8873	-0.016
239	329	113	0.8873	-28.016
1725	1820	115	0.8521	-0.000
88	117	119	0.9432	-28.031
117	168	119	0.8729	-28.031
88	168	119	0.8557	-56.062
657	757	120	0.7193	-28.031
727	827	121	0.7992	-28.031
680	727	121	0.8053	-14.016
1	5	122	0.9284	-0.074
109	115	124	0.7387	2.016
121	172	124	0.7113	-73.089
109	121	124	0.7639	44.026
817	910	131	0.7125	-32.026
817	967	131	0.8017	-16.031
817	1012	131	0.7779	-32.026
817	1066	131	0.7725	-30.047
817	1657	131	0.8421	-37.979
817	1663	131	0.7667	18.083
981	1011	131	0.7089	-30.011
1450	1702	131	0.7665	-72.040
1536	1702	131	0.838	-92.993
1655	1702	131	0.7874	-72.041
1702	1816	131	0.7864	190.070
1657	1664	131	0.7458	112.125
1663	1664	131	0.8487	56.063
969	1541	131	0.8255	-113.123
1011	1541	131	0.7955	-97.128
1459	1541	131	0.8402	20.952
1533	1541	131	0.891	434.446
1539	1541	131	0.8388	42.044
1540	1541	131	0.8805	-1.023
1541	1542	131	0.7884	-28.028
1541	1694	131	0.8133	-77.200
393	1370	131	0.7481	-188.157
872	1657	131	0.7982	-35.964
967	1657	131	0.8001	-21.948
979	1657	131	0.8015	-35.964
1012	1657	131	0.7895	-5.953
1066	1657	131	0.7847	-7.932
1450	1657	131	0.811	112.126
1655	1657	131	0.8306	112.124
1657	1663	131	0.8721	56.063
872	1012	131	0.927	-30.011
910	1012	131	0.8523	0.000
967	1012	131	0.9387	-15.995
979	1012	131	0.9481	-30.011
1012	1066	131	0.9372	1.979
1012	1450	131	0.7901	-118.079
1012	1536	131	0.8418	-97.126
1012	1655	131	0.81	-118.077
872	873	131	0.9114	-17.027
872	910	131	0.8366	-30.011
872	967	131	0.9508	-14.016
872	979	131	0.9729	-0.000
872	980	131	0.9027	-17.027
872	1066	131	0.9469	-28.031
872	1536	131	0.8314	-127.136
872	1655	131	0.8134	-148.088
967	1450	131	0.767	-134.073
1450	1536	131	0.8506	20.953
1450	1655	131	0.9385	0.001
1450	1816	131	0.7557	118.030
910	1816	131	0.7048	-0.048
1066	1816	131	0.81	-2.027
1536	1816	131	0.8403	97.078
1655	1816	131	0.7786	118.029
969	1011	131	0.808	-15.995
969	1459	131	0.8343	-134.075
969	1694	131	0.7818	-190.323
873	979	131	0.8969	17.027
873	980	131	0.8581	0.000
873	1102	131	0.7453	-17.991
873	1542	131	0.7473	-183.198
1230	1232	131	0.9059	-45.059
910	979	131	0.8376	30.011
967	979	131	0.9562	14.016
979	980	131	0.9023	-17.027
979	1066	131	0.9497	-28.031
979	1536	131	0.8501	-127.136
979	1655	131	0.8221	-148.088
910	1011	131	0.7399	-45.059
1011	1459	131	0.7931	-118.080
1011	1694	131	0.855	-174.328
967	1655	131	0.8029	-134.072
1066	1655	131	0.8098	-120.057
1536	1655	131	0.8796	-20.952
1232	1539	131	0.8124	-111.140
1533	1539	131	0.9107	392.402
1539	1540	131	0.8294	43.067
1539	1542	131	0.9208	14.016
1533	1540	131	0.8759	435.469
1540	1542	131	0.7975	-29.051
910	1536	131	0.7592	-97.126
967	1536	131	0.8553	-113.121
1066	1536	131	0.8313	-99.105
1459	1694	131	0.8101	-56.248
393	1663	131	0.8873	-154.042
910	967	131	0.8432	15.995
910	1066	131	0.8593	1.979
967	1066	131	0.9499	-14.016
980	1102	131	0.7938	-17.991
1533	1542	131	0.8424	406.418
1860	1883	132	0.7011	-14.016
1883	1898	132	0.7112	-2.015
1885	1920	132	0.7166	-56.063
1898	1920	132	0.7448	-42.047
1905	1920	132	0.7135	-28.031
1885	1890	132	0.7183	-26.016
1890	1898	132	0.7784	12.000
1842	1872	132	0.7279	-42.047
1842	1885	132	0.74	-56.063
1842	1898	132	0.7028	-70.079
1857	1885	132	0.7748	-28.031
1860	1885	132	0.7375	-2.015
1872	1885	132	0.8098	-14.016
1885	1898	132	0.82	-14.016
1885	1905	132	0.7692	-28.032
1857	1872	132	0.714	-14.015
1857	1898	132	0.7232	-42.047
1872	1898	132	0.7856	-28.031
1898	1905	132	0.7726	-14.016
1905	1918	132	0.7118	-14.016
698	936	133	0.7384	31.990
1252	1323	134	0.9061	20.047
1323	1471	134	0.9455	-4.052
427	446	138	0.9571	0.000
987	1227	139	0.7805	-42.047
1150	1227	139	0.7605	-14.016
1227	1286	139	0.7291	-14.016
1227	1332	139	0.7185	-28.031
987	1286	139	0.7343	-56.063
987	1150	139	0.8378	-28.031
1062	1150	139	0.7046	-14.016
987	1062	139	0.8006	-14.015
1243	1259	141	0.7249	0.000
852	1357	142	0.7591	0.000
1132	1357	142	0.7869	0.000
852	1132	142	0.9205	0.000
1178	1281	156	0.7643	-2.016
1271	1326	159	0.9623	24.000
1271	1343	159	0.9561	23.945
1326	1343	159	0.9733	-0.055
1047	1343	159	0.9646	-56.055
371	389	164	0.9259	-0.019
288	371	164	0.8209	0.019
1734	1825	165	0.7008	-56.062
395	986	169	0.7095	-58.153
350	395	169	0.8959	-14.016
1306	1328	170	0.7903	-43.067
1307	1328	170	0.9178	0.000
1328	1354	170	0.8405	-0.001
1307	1354	170	0.8439	-0.001
1306	1307	170	0.7928	-43.067
1576	1577	172	0.8751	-0.997
1577	1578	172	0.7253	-1.000
1577	1714	172	0.7194	-74.019
1398	1449	178	0.8688	0.000
1744	1775	187	0.8139	-14.040
802	1035	188	0.8087	106.990
123	125	199	0.8159	39.994
505	526	200	0.8305	-26.016
505	590	200	0.8454	-28.031
505	598	200	0.8507	-28.031
590	598	200	0.858	-0.000
49	52	201	0.7749	-45.058
49	54	201	0.7628	-191.059
54	55	201	0.7782	-191.058
81	230	208	0.9896	0.000
3	299	210	0.8055	47.800
299	348	210	0.7544	0.000
624	1492	213	0.8893	-78.120
1785	1865	214	0.8002	-84.095
847	892	216	0.7268	0.000
1092	1212	219	0.9721	116.026
7	20	220	0.8086	-0.043
801	988	221	0.8591	-6.026
741	902	225	0.7438	-42.047
349	397	226	0.8876	-14.016
267	358	231	0.9271	-27.995
1456	1457	240	0.7895	1.003
1087	1144	242	0.8371	-0.050
15	351	243	0.7638	-198.235
214	221	246	0.8647	-0.019
1517	1525	248	0.842	-0.406
337	394	249	0.902	-2.016
154	259	252	0.9587	-0.000
196	259	252	0.8916	-0.000
154	196	252	0.891	-0.000
1287	1381	256	0.7529	-14.015
1710	1792	257	0.9519	0.001
818	977	263	0.8675	-122.259
783	818	263	0.8181	-2.897
652	659	266	0.8648	-0.125
1108	1145	268	0.9052	-26.018
525	636	273	0.737	-28.031
525	623	273	0.7697	-28.031
525	696	273	0.7271	-42.047
1526	1529	276	0.8353	-21.983
269	293	280	0.8271	-0.036
1547	1575	281	0.9096	-0.000
1532	1547	281	0.8844	0.967
1547	1769	281	0.8774	-0.002
1532	1769	281	0.8464	0.966
1532	1548	281	0.8873	-0.037
127	284	284	0.9202	-0.000
37	92	284	0.8087	-24.036
37	284	284	0.8185	-14.052
62	92	284	0.8131	13.977
58	67	287	0.8711	-14.016
58	183	287	0.7634	-4.070
522	786	295	0.7314	185.178
453	456	301	0.7098	12.000
940	1228	316	0.7007	-1.995
1422	1439	317	0.8642	87.069
1439	1441	317	0.8375	-1.003
417	656	323	0.8447	-257.199
1549	1583	334	0.7569	-0.000
156	237	346	0.8121	-28.031
237	246	346	0.8226	-63.068
461	464	347	0.7199	44.026
224	248	348	0.9383	118.954
100	134	353	0.8136	-15.995
98	262	358	0.8182	17.026
279	333	364	0.7421	187.264
1559	1562	366	1.0	-0.005
1776	1822	377	0.7099	0.000
1057	1426	390	0.8293	-180.692
1026	1782	404	0.7013	-126.140
324	366	407	0.853	-2.016
1192	1304	414	0.8407	21.982
1788	1802	419	0.7828	2.040
1787	1788	419	0.9147	-0.025
941	1629	431	0.7743	-112.125
776	1058	445	0.7736	-70.079
1058	1152	445	0.8109	-14.016
1383	1437	457	0.9082	-2.016
26	27	460	0.7422	-44.026
1191	1305	470	0.8393	21.984
130	139	499	0.8344	-2.016
