CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
653	1097	148.222	0.000	0.8072	0.4487	1
653	1140	44.985	0.000	0.8990	0.5929	1
653	1189	192.135	0.000	0.7308	0.3976	1
653	1229	108.170	0.000	0.9031	0.5929	1
653	1249	105.006	0.000	0.8989	0.6223	1
653	1265	-105.922	0.000	0.8925	0.5960	1
653	1300	178.119	0.000	0.8749	0.5439	1
653	1303	105.006	0.000	0.8845	0.5789	1
653	1311	73.016	0.000	0.8746	0.5421	1
653	1315	201.064	0.000	0.8781	0.5691	1
653	1339	47.001	0.000	0.9038	0.5754	1
653	1348	102.990	0.000	0.8945	0.5940	1
653	1383	149.032	0.000	0.8991	0.5983	1
653	1421	-119.938	0.000	0.8688	0.5323	1
653	1512	121.001	0.000	0.8750	0.5929	1
653	1537	39.076	0.000	0.8989	0.6375	1
653	1594	92.970	0.000	0.8843	0.5674	1
653	1642	90.954	0.000	0.8872	0.5575	1
653	1740	62.922	0.000	0.9008	0.5973	1
653	1768	118.985	0.000	0.8974	0.6139	1
653	1826	-6.064	0.000	0.8309	0.5790	1
655	720	-153.116	0.000	0.7537	0.3988	1
655	734	13.979	0.000	0.7504	0.4469	1
655	743	74.036	0.000	0.7931	0.5582	1
655	780	46.006	0.000	0.8319	0.5485	1
655	796	3.995	0.000	0.7367	0.4620	1
655	823	-123.141	0.000	0.8303	0.6001	1
655	880	-100.125	0.000	0.7954	0.4855	1
655	894	-100.125	0.000	0.8151	0.5582	1
655	939	-98.110	0.000	0.8287	0.5699	1
655	1020	-86.146	0.000	0.7691	0.4285	1
655	1052	-68.135	0.000	0.8330	0.5584	1
655	1056	-84.130	0.000	0.8169	0.5028	1
655	1064	-82.115	0.000	0.8117	0.4893	1
655	1149	11.948	0.000	0.8356	0.5840	1
655	1189	37.004	0.000	0.7087	0.3919	1
655	1229	-46.960	0.000	0.8301	0.5547	1
655	1264	-68.135	0.000	0.8093	0.4647	1
655	1300	22.988	0.000	0.8275	0.5371	1
655	1311	-82.114	0.000	0.8301	0.5535	1
655	1336	-30.099	0.000	0.8318	0.5370	1
655	1353	19.917	0.000	0.8517	0.5582	1
655	1390	-52.141	0.000	0.8305	0.5462	1
655	1520	-10.130	0.000	0.8444	0.5950	1
655	1537	-116.055	0.000	0.8307	0.5523	1
655	1606	-50.161	0.000	0.8347	0.5562	1
655	1632	-36.146	0.000	0.8232	0.5401	1
655	1680	-36.146	0.000	0.8260	0.5368	1
655	1788	-36.171	0.000	0.7067	0.4094	1
656	693	-14.052	0.000	0.8208	0.5135	1
656	709	-30.047	0.000	0.8172	0.4536	1
656	720	-42.011	0.000	0.7657	0.3984	1
656	725	-46.042	0.000	0.8448	0.5125	1
656	730	185.141	0.000	0.7272	0.4560	1
656	752	-15.037	0.000	0.8265	0.5098	1
656	753	-28.031	0.000	0.8598	0.5495	1
656	755	-14.016	0.000	0.7577	0.4343	1
656	823	-12.036	0.000	0.8390	0.4710	1
656	895	125.048	0.000	0.7627	0.5174	1
656	918	44.985	0.000	0.8258	0.4920	1
656	943	44.985	0.000	0.7797	0.4571	1
656	1017	26.974	0.000	0.8051	0.4373	1
656	1020	24.959	0.000	0.7919	0.5171	1
656	1052	42.970	0.000	0.8508	0.5012	1
656	1069	42.970	0.000	0.8310	0.4573	1
656	1149	123.053	0.000	0.8104	0.5047	1
656	1210	31.006	0.000	0.8389	0.4519	1
656	1222	58.964	0.000	0.8647	0.5030	1
656	1249	60.980	0.000	0.8415	0.4682	1
656	1380	46.964	0.000	0.8599	0.5061	1
656	1383	105.006	0.000	0.8512	0.4701	1
656	1492	78.990	0.000	0.8019	0.4648	1
656	1740	18.896	0.000	0.8543	0.4653	1
657	757	-28.031	0.000	0.7193	0.5471	1
658	674	-2.051	0.000	0.7379	0.4013	1
658	808	-148.982	0.000	0.7664	0.3697	1
658	810	-171.163	0.000	0.7038	0.3734	1
658	893	-14.052	0.000	0.7293	0.3751	1
658	894	-132.152	0.000	0.7368	0.3844	1
658	943	-98.146	0.000	0.7314	0.3870	1
658	1024	-80.136	0.000	0.7366	0.3730	1
658	1167	41.938	0.000	0.7761	0.4459	1
658	1300	-9.038	0.000	0.7383	0.3706	1
658	1340	-82.151	0.000	0.7247	0.3729	1
658	1421	-307.095	0.000	0.7522	0.4159	1
658	1426	-320.848	0.000	0.7328	0.3854	1
658	1499	-54.157	0.000	0.7450	0.4170	1
658	1594	-94.188	0.000	0.7427	0.3837	1
658	1642	-96.203	0.000	0.7451	0.3688	1
658	1680	-68.172	0.000	0.7652	0.3857	1
658	1716	-68.172	0.000	0.7578	0.3860	1
658	1768	-68.172	0.000	0.7555	0.3820	1
658	1792	-70.186	0.000	0.7289	0.3695	1
659	665	-34.056	0.000	0.7678	0.3965	1
659	669	-83.987	0.000	0.7971	0.3766	1
659	693	-22.091	0.000	0.7700	0.4389	1
659	728	163.086	0.000	0.8222	0.4301	1
659	743	177.101	0.000	0.7271	0.3917	1
659	744	163.086	0.000	0.8142	0.3923	1
659	753	-36.071	0.000	0.8349	0.5664	1
659	754	133.076	0.000	0.8145	0.4708	1
659	764	163.050	0.000	0.8097	0.4177	1
659	780	149.071	0.000	0.8119	0.3929	1
659	783	119.060	0.000	0.7456	0.4255	1
659	794	-21.059	0.000	0.7995	0.3952	1
659	796	107.060	0.000	0.7018	0.4249	1
659	888	-31.008	0.000	0.8126	0.3939	1
659	893	121.039	0.000	0.7716	0.4290	1
659	900	-35.966	0.000	0.7572	0.3772	1
659	911	84.136	0.000	0.7261	0.3950	1
659	916	46.966	0.000	0.7622	0.3918	1
659	972	100.131	0.000	0.8301	0.4469	1
659	973	-125.052	0.000	0.7086	0.3764	1
659	985	-5.065	0.000	0.7715	0.3834	1
659	995	16.919	0.000	0.7807	0.3794	1
659	1017	18.935	0.000	0.7717	0.4058	1
659	1024	54.956	0.000	0.7885	0.3909	1
659	1052	34.930	0.000	0.8102	0.4156	1
659	1063	129.029	0.000	0.7109	0.3980	1
659	1181	54.956	0.000	0.7712	0.3767	1
659	1229	56.104	0.000	0.8168	0.4055	1
659	1265	-157.988	0.000	0.8151	0.3894	1
659	1287	86.981	0.000	0.7162	0.4432	1
659	1311	20.951	0.000	0.7986	0.3983	1
659	1315	148.998	0.000	0.7965	0.3910	1
659	1323	71.985	0.000	0.7677	0.3995	1
659	1383	96.966	0.000	0.8304	0.4368	1
659	1476	68.935	0.000	0.8088	0.3988	1
659	1492	70.950	0.000	0.7880	0.4306	1
659	1520	92.935	0.000	0.8047	0.4494	1
659	1594	40.904	0.000	0.8057	0.3965	1
659	1634	68.935	0.000	0.7832	0.4149	1
659	1642	38.888	0.000	0.8068	0.3898	1
659	1687	38.887	0.000	0.7843	0.4256	1
659	1721	35.870	0.000	0.8217	0.4210	1
659	1731	38.887	0.000	0.7684	0.4301	1
659	1789	8.841	0.000	0.8171	0.3787	1
660	665	-181.147	0.000	0.7145	0.3985	1
660	734	-30.047	0.000	0.7177	0.4530	1
660	783	-28.031	0.000	0.7512	0.5538	1
660	794	-168.150	0.000	0.7542	0.5609	1
660	799	-2.052	0.000	0.7164	0.4758	1
660	844	-12.036	0.000	0.7458	0.5695	1
660	880	-144.151	0.000	0.7566	0.5070	1
660	888	-178.099	0.000	0.7403	0.5775	1
660	1019	-108.130	0.000	0.7624	0.5691	1
660	1024	-92.135	0.000	0.7379	0.4817	1
660	1291	-10.093	0.000	0.7387	0.5300	1
660	1353	-24.109	0.000	0.7808	0.5741	1
660	1437	-52.140	0.000	0.7361	0.5211	1
660	1642	-108.203	0.000	0.7479	0.5440	1
661	665	2.015	0.000	0.8572	0.4446	1
661	669	-47.916	0.000	0.8831	0.5375	1
661	693	13.979	0.000	0.8361	0.4653	1
661	709	-2.016	0.000	0.8685	0.4720	1
661	713	-18.011	0.000	0.8971	0.5769	1
661	716	-65.869	0.000	0.8837	0.5023	1
661	725	-18.011	0.000	0.8647	0.5169	1
661	726	4.031	0.000	0.7956	0.3839	1
661	728	199.157	0.000	0.8953	0.5318	1
661	730	213.172	0.000	0.8012	0.5733	1
661	753	-0.000	0.000	0.8820	0.4935	1
661	755	14.015	0.000	0.8123	0.4879	1
661	764	199.121	0.000	0.8953	0.5608	1
661	780	185.142	0.000	0.8830	0.5089	1
661	794	15.012	0.000	0.8724	0.5098	1
661	823	15.995	0.000	0.9103	0.6240	1
661	824	185.141	0.000	0.7019	0.5041	1
661	863	5.063	0.000	0.9124	0.6280	1
661	888	5.063	0.000	0.8940	0.5281	1
661	893	157.110	0.000	0.8047	0.5105	1
661	894	39.011	0.000	0.8820	0.5697	1
661	926	-130.100	0.000	0.8172	0.4979	1
661	1052	71.001	0.000	0.9003	0.5846	1
661	1059	28.990	0.000	0.8149	0.4875	1
661	1088	55.005	0.000	0.9011	0.5027	1
661	1181	91.026	0.000	0.8492	0.4866	1
661	1199	71.001	0.000	0.9081	0.5330	1
661	1239	-71.953	0.000	0.8974	0.5209	1
661	1245	31.005	0.000	0.8757	0.5331	1
661	1249	89.011	0.000	0.8882	0.5556	1
661	1284	111.053	0.000	0.7045	0.4850	1
661	1300	162.124	0.000	0.8596	0.5088	1
661	1367	55.006	0.000	0.8898	0.5121	1
661	1390	86.995	0.000	0.8853	0.5826	1
661	1436	107.021	0.000	0.9006	0.5983	1
661	1566	88.026	0.000	0.8013	0.5023	1
661	1599	23.081	0.000	0.8124	0.5562	1
661	1615	104.004	0.000	0.7824	0.4133	1
661	1622	100.975	0.000	0.9009	0.5250	1
661	1634	105.006	0.000	0.8677	0.4901	1
661	1680	102.990	0.000	0.8860	0.5231	1
661	1710	100.975	0.000	0.8769	0.5357	1
661	1731	74.958	0.000	0.8521	0.5286	1
661	1740	46.927	0.000	0.8959	0.5113	1
661	1745	104.003	0.000	0.7341	0.3945	1
661	1763	133.012	0.000	0.7036	0.4266	1
661	1768	102.990	0.000	0.8981	0.5254	1
661	1787	102.990	0.000	0.7043	0.5079	1
661	1788	102.965	0.000	0.7779	0.5137	1
661	1802	105.005	0.000	0.7710	0.4916	1
662	753	-157.147	0.000	0.8022	0.4505	1
662	1067	-34.960	0.000	0.8474	0.5810	1
662	1710	-56.171	0.000	0.8332	0.5858	1
662	1792	-56.170	0.000	0.8247	0.5253	1
663	697	1.980	0.000	0.9003	0.6262	1
663	734	-16.031	0.000	0.8117	0.4939	1
663	811	-14.016	0.000	0.7681	0.3778	1
663	911	-48.939	0.000	0.8092	0.5137	1
663	943	-96.130	0.000	0.8321	0.4581	1
663	1189	6.993	0.000	0.7282	0.3889	1
663	1336	-60.109	0.000	0.9074	0.5881	1
663	1367	-114.141	0.000	0.9122	0.5981	1
663	1401	-62.125	0.000	0.9092	0.5880	1
663	1476	-64.140	0.000	0.9111	0.5512	1
663	1499	-52.141	0.000	0.8720	0.5109	1
665	669	-49.931	0.000	0.8603	0.3944	1
665	676	211.158	0.000	0.8687	0.4313	1
665	689	155.131	0.000	0.8317	0.3995	1
665	693	11.964	0.000	0.8188	0.4304	1
665	709	-4.031	0.000	0.8540	0.4480	1
665	730	211.157	0.000	0.7198	0.3972	1
665	752	10.979	0.000	0.8427	0.5022	1
665	753	-2.015	0.000	0.8674	0.4762	1
665	755	12.000	0.000	0.7449	0.4156	1
665	783	153.116	0.000	0.7597	0.4015	1
665	795	197.106	0.000	0.7508	0.4083	1
665	798	197.142	0.000	0.7115	0.4329	1
665	802	91.100	0.000	0.7925	0.3979	1
665	811	153.116	0.000	0.7318	0.4149	1
665	819	153.116	0.000	0.7906	0.4060	1
665	823	13.980	0.000	0.8725	0.4486	1
665	828	169.111	0.000	0.8386	0.4061	1
665	835	165.080	0.000	0.8450	0.4348	1
665	844	169.111	0.000	0.8801	0.4302	1
665	863	3.047	0.000	0.8778	0.4057	1
665	880	36.996	0.000	0.8128	0.4531	1
665	918	71.001	0.000	0.8490	0.4212	1
665	934	55.006	0.000	0.8684	0.3970	1
665	942	75.068	0.000	0.8410	0.4308	1
665	972	134.187	0.000	0.8752	0.4175	1
665	1013	55.006	0.000	0.8197	0.4151	1
665	1017	52.991	0.000	0.8343	0.4315	1
665	1020	50.975	0.000	0.7680	0.4268	1
665	1024	89.012	0.000	0.8484	0.4014	1
665	1035	198.090	0.000	0.8232	0.4033	1
665	1040	-45.937	0.000	0.8786	0.4226	1
665	1041	73.017	0.000	0.8118	0.3945	1
665	1052	68.986	0.000	0.8727	0.4525	1
665	1063	163.085	0.000	0.7382	0.4005	1
665	1070	-125.016	0.000	0.7356	0.3764	1
665	1121	104.176	0.000	0.8406	0.4496	1
665	1167	211.085	0.000	0.8174	0.3986	1
665	1222	84.980	0.000	0.8809	0.4073	1
665	1249	86.996	0.000	0.8550	0.4020	1
665	1280	82.965	0.000	0.8198	0.4030	1
665	1311	55.006	0.000	0.8611	0.4349	1
665	1315	183.054	0.000	0.8635	0.4547	1
665	1372	72.980	0.000	0.8867	0.4060	1
665	1390	84.980	0.000	0.8535	0.4222	1
665	1412	155.022	0.000	0.8202	0.4042	1
665	1460	68.082	0.000	0.7709	0.4280	1
665	1472	-17.877	0.000	0.7746	0.4389	1
665	1476	102.991	0.000	0.8734	0.4078	1
665	1499	114.991	0.000	0.8229	0.4130	1
665	1574	-105.922	0.000	0.8658	0.4084	1
665	1599	21.066	0.000	0.7464	0.4244	1
665	1615	101.989	0.000	0.7677	0.3961	1
665	1642	72.944	0.000	0.8615	0.4023	1
665	1687	72.943	0.000	0.8193	0.4076	1
665	1731	72.943	0.000	0.8107	0.4041	1
665	1751	-97.996	0.000	0.8354	0.3975	1
665	1768	100.975	0.000	0.8729	0.4042	1
665	1788	100.950	0.000	0.7390	0.4296	1
665	1792	98.961	0.000	0.8584	0.4348	1
665	1805	72.944	0.000	0.8682	0.4538	1
666	803	-56.026	0.000	0.8020	0.6520	1
666	1161	-260.178	0.000	0.7932	0.6813	1
669	691	261.089	0.000	0.9340	0.5272	1
669	713	29.905	0.000	0.9157	0.5546	1
669	716	-17.953	0.000	0.9346	0.6146	1
669	725	29.906	0.000	0.8986	0.5273	1
669	780	233.058	0.000	0.9265	0.5579	1
669	823	63.911	0.000	0.9082	0.5329	1
669	845	72.911	0.000	0.8035	0.4912	1
669	900	48.021	0.000	0.8407	0.5245	1
669	916	130.953	0.000	0.8404	0.5564	1
669	1010	168.123	0.000	0.9190	0.5300	1
669	1077	3.995	0.000	0.9329	0.5286	1
669	1097	180.143	0.000	0.8329	0.4513	1
669	1210	106.953	0.000	0.9200	0.5576	1
669	1390	134.911	0.000	0.8940	0.5285	1
669	1788	150.881	0.000	0.7627	0.4050	1
669	1792	148.892	0.000	0.8988	0.4983	1
670	708	-4.031	0.000	0.7284	0.7091	1
670	756	-2.016	0.000	0.7047	0.6564	1
674	734	-15.996	0.000	0.7454	0.4368	1
674	783	-13.981	0.000	0.7659	0.5077	1
674	835	-2.017	0.000	0.8358	0.4804	1
674	1067	-46.925	0.000	0.8704	0.5256	1
674	1251	-142.137	0.000	0.8209	0.4875	1
674	1503	-180.998	0.000	0.8876	0.5261	1
674	1792	-68.135	0.000	0.8467	0.4932	1
675	687	-17.027	0.000	0.7257	0.5579	1
675	742	0.000	0.000	0.7383	0.5685	1
675	797	-17.027	0.000	0.7018	0.5531	1
675	826	-17.026	0.000	0.7360	0.5830	1
675	1482	-3.047	0.000	0.7262	0.5827	1
676	689	-56.026	0.000	0.8883	0.5423	1
676	744	-14.016	0.000	0.9296	0.5986	1
676	745	-56.026	0.000	0.8465	0.4865	1
676	752	-200.178	0.000	0.8425	0.4058	1
676	764	-14.052	0.000	0.9217	0.5977	1
676	795	-14.052	0.000	0.7799	0.5508	1
676	811	-58.042	0.000	0.7629	0.4143	1
676	906	-198.162	0.000	0.9108	0.5663	1
676	942	-136.089	0.000	0.8795	0.5170	1
676	1017	-158.167	0.000	0.8789	0.4776	1
676	1241	-158.204	0.000	0.8937	0.5647	1
676	1340	-124.162	0.000	0.8721	0.5146	1
676	1392	-68.136	0.000	0.7304	0.3934	1
676	1401	-106.151	0.000	0.9324	0.5956	1
676	1476	-108.167	0.000	0.9258	0.5603	1
676	1631	-109.169	0.000	0.8124	0.4823	1
676	1745	-109.170	0.000	0.7301	0.3425	1
676	1768	-110.182	0.000	0.9265	0.5645	1
676	1788	-110.208	0.000	0.7631	0.4111	1
676	1802	-108.167	0.000	0.7420	0.4239	1
677	779	-28.032	0.000	0.7121	0.4893	1
678	687	1.003	0.000	0.7267	0.6115	1
678	765	1.003	0.000	0.7021	0.5747	1
679	1127	17.974	0.000	0.7138	0.5154	1
680	727	-14.016	0.000	0.8053	0.5002	1
681	687	13.020	0.000	0.7255	0.5517	1
681	1221	-211.230	0.000	0.7303	0.5218	1
681	1309	-155.167	0.000	0.7051	0.6283	1
681	1482	27.000	0.000	0.7590	0.6689	1
681	1505	-237.246	0.000	0.7105	0.5423	1
681	1581	-211.233	0.000	0.7266	0.5445	1
681	1610	-211.232	0.000	0.7211	0.5100	1
682	683	-28.031	0.000	0.7006	0.5470	1
684	686	-1.002	0.000	0.8281	0.7452	1
684	687	30.047	0.000	0.7202	0.6155	1
684	736	-14.016	0.000	0.7937	0.6740	1
684	765	30.047	0.000	0.7132	0.6143	1
684	826	30.047	0.000	0.7782	0.6828	1
684	839	-42.047	0.000	0.7204	0.6230	1
684	902	-56.063	0.000	0.8019	0.7403	1
684	1554	42.011	0.000	0.7077	0.5167	1
686	736	-13.013	0.000	0.8252	0.7273	1
686	741	-13.013	0.000	0.7160	0.5616	1
686	839	-41.044	0.000	0.8246	0.7202	1
686	902	-55.060	0.000	0.7032	0.5874	1
686	1554	43.013	0.000	0.7728	0.5468	1
687	765	0.000	0.000	0.9586	0.9286	1
687	797	0.000	0.000	0.8633	0.8030	1
687	826	0.000	0.000	0.8849	0.8087	1
687	892	0.000	0.000	0.7424	0.6528	1
687	945	-89.088	0.000	0.7253	0.7017	1
687	953	0.000	0.000	0.8837	0.8064	1
687	1093	-282.256	0.000	0.7899	0.7036	1
687	1137	-282.256	0.000	0.7976	0.6835	1
687	1482	13.979	0.000	0.7062	0.4467	1
687	1554	11.964	0.000	0.7461	0.5099	1
688	761	-46.042	0.000	0.7601	0.5903	1
689	691	56.026	0.000	0.8969	0.4960	1
689	711	70.006	0.000	0.7969	0.4920	1
689	744	42.011	0.000	0.9024	0.5456	1
689	752	-144.152	0.000	0.8174	0.4116	1
689	764	41.974	0.000	0.8831	0.5096	1
689	774	-160.146	0.000	0.8760	0.5288	1
689	780	27.995	0.000	0.8824	0.4971	1
689	811	-2.016	0.000	0.7402	0.3772	1
689	835	9.948	0.000	0.8494	0.4847	1
689	845	-132.151	0.000	0.7880	0.4953	1
689	934	-100.125	0.000	0.8898	0.5082	1
689	1019	-82.115	0.000	0.8651	0.4981	1
689	1052	-86.146	0.000	0.8825	0.5061	1
689	1167	55.954	0.000	0.8433	0.5069	1
689	1241	-102.177	0.000	0.8708	0.5094	1
689	1264	-86.145	0.000	0.8334	0.4657	1
689	1280	-72.167	0.000	0.8384	0.5058	1
689	1287	-34.094	0.000	0.7254	0.4502	1
689	1340	-68.135	0.000	0.8494	0.5011	1
689	1436	-50.125	0.000	0.8839	0.5047	1
689	1537	-134.065	0.000	0.9044	0.5645	1
689	1599	-134.066	0.000	0.7938	0.5119	1
689	1606	-68.172	0.000	0.9093	0.5780	1
689	1634	-52.140	0.000	0.8493	0.4577	1
689	1680	-54.156	0.000	0.8816	0.5063	1
689	1768	-54.156	0.000	0.8989	0.5406	1
691	764	-14.052	0.000	0.9393	0.6138	1
691	780	-28.031	0.000	0.9534	0.6405	1
691	811	-58.042	0.000	0.7656	0.3780	1
691	815	-197.178	0.000	0.8993	0.4751	1
691	835	-46.078	0.000	0.9216	0.5927	1
691	845	-188.178	0.000	0.8270	0.5089	1
691	934	-156.152	0.000	0.9408	0.6236	1
691	972	-76.971	0.000	0.9457	0.6271	1
691	1017	-158.167	0.000	0.8992	0.4871	1
691	1020	-160.183	0.000	0.8203	0.4646	1
691	1024	-122.146	0.000	0.9150	0.4798	1
691	1063	-48.073	0.000	0.7851	0.4563	1
691	1149	-62.089	0.000	0.8576	0.5809	1
691	1199	-142.172	0.000	0.9585	0.7337	1
691	1280	-128.193	0.000	0.8829	0.5288	1
691	1315	-28.104	0.000	0.9208	0.6025	1
691	1599	-190.092	0.000	0.7758	0.3978	1
691	1642	-138.214	0.000	0.9358	0.5585	1
693	709	-15.995	0.000	0.8601	0.5456	1
693	726	-9.949	0.000	0.7681	0.3938	1
693	730	199.192	0.000	0.7561	0.4756	1
693	752	-0.985	0.000	0.8488	0.5598	1
693	753	-13.980	0.000	0.8559	0.5204	1
693	755	0.035	0.000	0.7557	0.4242	1
693	810	-13.980	0.000	0.7794	0.4639	1
693	900	-13.875	0.000	0.7945	0.4216	1
693	918	59.037	0.000	0.8229	0.4251	1
693	919	27.047	0.000	0.7872	0.4516	1
693	1024	77.047	0.000	0.8294	0.4375	1
693	1035	186.125	0.000	0.8127	0.4430	1
693	1097	118.248	0.000	0.7822	0.4304	1
693	1265	-135.896	0.000	0.8608	0.4291	1
693	1287	109.073	0.000	0.7080	0.4339	1
693	1383	119.058	0.000	0.8498	0.4243	1
693	1392	131.057	0.000	0.7165	0.4548	1
693	1472	-29.841	0.000	0.7474	0.3723	1
693	1724	58.964	0.000	0.8387	0.4214	1
693	1755	6.933	0.000	0.7192	0.3307	1
693	1792	86.997	0.000	0.8245	0.4174	1
697	728	28.031	0.000	0.9182	0.6251	1
697	780	14.015	0.000	0.9105	0.5669	1
697	799	9.984	0.000	0.8271	0.4822	1
697	1284	-60.073	0.000	0.7448	0.4581	1
697	1792	-70.150	0.000	0.9014	0.5476	1
698	936	31.990	0.000	0.7384	0.5787	1
699	1348	258.122	0.000	0.7036	0.4026	1
702	822	-54.047	0.000	0.7055	0.5455	1
703	726	-179.131	0.000	0.7725	0.3992	1
703	889	-169.183	0.000	0.8136	0.4858	1
703	918	-110.146	0.000	0.8039	0.4641	1
703	1041	-108.130	0.000	0.8103	0.5179	1
703	1460	-113.065	0.000	0.7530	0.4180	1
703	1465	-181.032	0.000	0.7896	0.4297	1
705	754	-1.979	0.000	0.7939	0.5410	1
705	886	47.110	0.000	0.7795	0.5426	1
705	889	-157.147	0.000	0.7787	0.4909	1
705	1024	-80.099	0.000	0.7744	0.4761	1
705	1492	-64.105	0.000	0.7741	0.5318	1
705	1680	-68.136	0.000	0.7970	0.5322	1
705	1716	-68.136	0.000	0.7889	0.5347	1
705	1740	-124.198	0.000	0.8028	0.5364	1
705	1792	-70.150	0.000	0.7646	0.4928	1
706	707	15.995	0.000	0.8449	0.6052	1
708	712	-15.995	0.000	0.7712	0.6809	1
708	1093	49.017	0.000	0.7336	0.6202	1
708	1137	49.017	0.000	0.7194	0.6184	1
709	711	229.168	0.000	0.7989	0.4802	1
709	713	-15.995	0.000	0.9051	0.5028	1
709	725	-15.995	0.000	0.8969	0.5299	1
709	726	6.046	0.000	0.8055	0.4078	1
709	730	215.187	0.000	0.7585	0.4757	1
709	752	15.010	0.000	0.8588	0.5359	1
709	753	2.016	0.000	0.9147	0.6056	1
709	755	16.030	0.000	0.7507	0.3922	1
709	796	145.146	0.000	0.7424	0.4757	1
709	799	183.126	0.000	0.7817	0.4625	1
709	863	7.078	0.000	0.9028	0.4482	1
709	889	15.995	0.000	0.8853	0.5217	1
709	895	155.094	0.000	0.7604	0.4692	1
709	900	2.121	0.000	0.8218	0.4431	1
709	906	17.026	0.000	0.8809	0.4564	1
709	926	-128.084	0.000	0.8101	0.4587	1
709	1059	31.006	0.000	0.8340	0.4871	1
709	1249	91.026	0.000	0.8828	0.4523	1
709	1380	77.011	0.000	0.9015	0.4341	1
709	1472	-13.846	0.000	0.7894	0.3777	1
709	1617	-49.903	0.000	0.7681	0.3999	1
709	1633	104.003	0.000	0.7419	0.3544	1
709	1745	106.018	0.000	0.7225	0.3723	1
709	1755	22.928	0.000	0.7575	0.3562	1
710	723	-14.016	0.000	0.8524	0.5942	1
710	750	-14.016	0.000	0.8241	0.5621	1
710	763	-28.031	0.000	0.8477	0.6023	1
710	834	-14.016	0.000	0.8139	0.5806	1
710	1188	-42.047	0.000	0.7004	0.5031	1
710	1195	-14.016	0.000	0.8148	0.5616	1
710	1201	-28.031	0.000	0.8356	0.5967	1
710	1213	0.000	0.000	0.7784	0.5257	1
710	1256	-138.141	0.000	0.7610	0.4405	1
710	1302	-138.141	0.000	0.7343	0.4462	1
710	1366	-12.000	0.000	0.7660	0.5150	1
710	1375	-14.016	0.000	0.8025	0.5303	1
710	1376	-12.000	0.000	0.7662	0.5166	1
710	1608	-120.133	0.000	0.7163	0.5599	1
711	726	-223.121	0.000	0.7665	0.4214	1
711	728	-27.995	0.000	0.8320	0.4918	1
711	743	-13.980	0.000	0.7672	0.4842	1
711	744	-27.995	0.000	0.8364	0.5012	1
711	745	-70.006	0.000	0.7969	0.5093	1
711	751	-14.015	0.000	0.8079	0.4577	1
711	764	-28.031	0.000	0.8233	0.5012	1
711	780	-42.010	0.000	0.8286	0.5247	1
711	795	-28.031	0.000	0.7469	0.5200	1
711	799	-46.042	0.000	0.7557	0.4783	1
711	811	-72.021	0.000	0.7324	0.4193	1
711	815	-211.157	0.000	0.7984	0.5041	1
711	819	-72.021	0.000	0.7903	0.4805	1
711	823	-211.157	0.000	0.8286	0.5382	1
711	835	-60.057	0.000	0.8116	0.5211	1
711	863	-222.089	0.000	0.8230	0.5381	1
711	889	-213.173	0.000	0.8021	0.4752	1
711	900	-227.047	0.000	0.7750	0.4553	1
711	918	-154.136	0.000	0.8029	0.4739	1
711	943	-154.136	0.000	0.7746	0.4695	1
711	972	-90.950	0.000	0.8370	0.5236	1
711	1013	-170.131	0.000	0.8039	0.5207	1
711	1020	-174.162	0.000	0.7488	0.4269	1
711	1063	-62.052	0.000	0.7953	0.5754	1
711	1064	-170.131	0.000	0.8142	0.5202	1
711	1067	-104.966	0.000	0.8162	0.4748	1
711	1210	-168.115	0.000	0.8135	0.4548	1
711	1222	-140.156	0.000	0.8343	0.5284	1
711	1235	-168.115	0.000	0.7801	0.4827	1
711	1249	-138.141	0.000	0.8099	0.4746	1
711	1280	-142.172	0.000	0.7967	0.4865	1
711	1315	-42.083	0.000	0.8141	0.4852	1
711	1348	-140.157	0.000	0.8240	0.4839	1
711	1401	-120.130	0.000	0.8239	0.5085	1
711	1412	-70.114	0.000	0.8014	0.4872	1
711	1421	-363.085	0.000	0.8022	0.4865	1
711	1436	-120.130	0.000	0.8166	0.5011	1
711	1451	-225.023	0.000	0.8320	0.5274	1
711	1465	-225.022	0.000	0.7880	0.4591	1
711	1476	-122.146	0.000	0.8117	0.4809	1
711	1537	-204.071	0.000	0.8424	0.6046	1
711	1584	-122.146	0.000	0.7607	0.4708	1
711	1642	-152.193	0.000	0.8286	0.5236	1
711	1680	-124.162	0.000	0.8263	0.4885	1
711	1731	-152.194	0.000	0.8018	0.4986	1
711	1740	-180.224	0.000	0.8317	0.4847	1
711	1792	-126.176	0.000	0.7887	0.4764	1
711	1801	-397.308	0.000	0.7319	0.4171	1
712	756	18.011	0.000	0.7367	0.6489	1
713	716	-47.859	0.000	0.9198	0.5714	1
713	720	4.031	0.000	0.8174	0.3965	1
713	725	0.000	0.000	0.9121	0.5485	1
713	753	18.011	0.000	0.9215	0.5374	1
713	823	34.006	0.000	0.9211	0.6314	1
713	863	23.073	0.000	0.9352	0.6044	1
713	889	31.990	0.000	0.8901	0.4859	1
713	920	35.037	0.000	0.8544	0.5362	1
713	1067	140.197	0.000	0.9141	0.5596	1
713	1140	47.001	0.000	0.9445	0.6044	1
713	1249	107.022	0.000	0.9206	0.5751	1
713	1300	180.135	0.000	0.9048	0.5944	1
