formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
4	C30H42O	[M + K]+	C30H42KO+	Terpenoids	0.860	Carotenoids (C40)	0.566	Chalcones	0.122	Benzenoids	0.965	Benzene and substituted derivatives	0.774	Phenylpropanes	0.697			Phenylpropanes	0.697	Organic compounds; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Phenylpropanes; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	457.287	302	5.031	847477569597748157	847477249517805172	847477249517805171	817	
6	C21H39N9O5	[M + H3N + H]+	C21H43N10O5+	Amino acids and Peptides	0.972	Oligopeptides	0.957	Cyclic peptides	0.692	Organic acids and derivatives	0.994	Carboxylic acids and derivatives	0.977	Amino acids, peptides, and analogues	0.927	Peptides	0.720	Oligopeptides	0.556	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	515.340	302	5.031	847477571329995849	847477249551359608	847477249551359607	818	
2	C29H54N2O4	[M + H3N + H]+	C29H58N3O4+	Amino acids and Peptides	0.705	Oligopeptides	0.406	Lipopeptides	0.147	Organic acids and derivatives	0.994	Carboxylic acids and derivatives	0.985	Amino acids, peptides, and analogues	0.894	Amino acids and derivatives	0.885	Alpha amino acids and derivatives	0.763	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	512.443	302	5.033	847477879854616775	847477249584914044	847477249584914043	819	
2	C38H74N4O4	[M + H]+	C38H75N4O4+	Amino acids and Peptides	0.891	Oligopeptides	0.971	Microcolins and mirabimids	0.594	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.990	Amino acids, peptides, and analogues	0.940	Amino acids and derivatives	0.928	Valine and derivatives	0.727	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	651.579	302	5.036	847477518431429507	847477249446501996	847477249446501995	815	
2	C41H73N9O12	[M + H]+	C41H74N9O12+	Amino acids and Peptides	0.979	Oligopeptides	0.998	Cyclic peptides	0.832	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.992	Peptides	0.855	Oligopeptides	0.689	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	884.544	306	5.106	847477900683530624	847477249647828612	847477249647828611	821	
1	C23H42O	[M + H3N + H]+	C23H46NO+	Fatty acids	0.999	Fatty Acids and Conjugates	0.605	Unsaturated fatty acids	0.650	Lipids and lipid-like molecules	0.852	Fatty Acyls	0.909					Fatty Acyls	0.909	Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	352.357	307	5.110	847477595350775996	847477249681383048	847477249681383047	822	
2	C38H74N4O4	[M + H]+	C38H75N4O4+	Amino acids and Peptides	0.316	Oligopeptides	0.600	Open-chain polyketides	0.061	Organic acids and derivatives	0.991	Carboxylic acids and derivatives	0.984	Amino acids, peptides, and analogues	0.884	Amino acids and derivatives	0.873	Alpha amino acids and derivatives	0.662	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	651.579	307	5.112	847477505915625093	847477249714937484	847477249714937483	823	
1	C28H52N2O3	[M + H3N + H]+	C28H56N3O3+	Fatty acids	0.791	Fatty amides	0.533	Open-chain polyketides	0.155	Organic acids and derivatives	0.988	Carboxylic acids and derivatives	0.973	Amino acids, peptides, and analogues	0.505			Amino acids, peptides, and analogues	0.505	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	482.432	310	5.166	847477496742681046	847477249748491920	847477249748491919	824	
2	C24H51N3O6	[M - H2O + H]+	C24H50N3O5+	Amino acids and Peptides	0.334	Steroids	0.207	Cholane steroids	0.173	Lipids and lipid-like molecules	0.976	Steroids and steroid derivatives	0.531	Bile acids, alcohols and derivatives	0.695	Glycinated bile acids and derivatives	0.699	Glycinated bile acids and derivatives	0.699	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Glycinated bile acids and derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Cyclic alcohols and derivatives; Hydroxysteroids; Bile acids, alcohols and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Hydroxy bile acids, alcohols and derivatives; N-acyl-alpha amino acids; 3-hydroxysteroids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	460.376	310	5.169	847477515377975835	847477249849155228	847477249849155227	827	
1	C29H55NO3	[M + H3N + H]+	C29H59N2O3+	Fatty acids	1.000	Spingolipids	0.891	Ceramides	0.964	Lipids and lipid-like molecules	0.977	Sphingolipids	0.312	Ceramides	0.512			Ceramides	0.512	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acid esters; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	483.452	310	5.169	847477575629157658	847477249782046356	847477249782046355	825	
1	C18H30O	[M + H3N + H]+	C18H34NO+	Fatty acids	0.894	Fatty acyls	0.903	Fatty alcohols	0.344	Lipids and lipid-like molecules	0.728							Lipids and lipid-like molecules	0.728	Organic compounds; Lipids and lipid-like molecules; Ketones; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	280.264	310	5.173	847477499678694342	847477249815600792	847477249815600791	826	
3	C29H57N3O4	[M + H]+	C29H58N3O4+	Amino acids and Peptides	0.933	Oligopeptides	0.821	Lipopeptides	0.101	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.990	Amino acids, peptides, and analogues	0.944	Peptides	0.540	Peptides	0.540	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	512.442	311	5.184	847477604234312194	847477249916264100	847477249916264099	829	
1	C23H42O	[M + H3N + H]+	C23H46NO+	Fatty acids	0.988	Fatty acyls	0.974	Fatty alcohols	0.764	Lipids and lipid-like molecules	0.711	Fatty Acyls	0.713	Fatty alcohols	0.607	Long-chain fatty alcohols	0.523	Long-chain fatty alcohols	0.523	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organooxygen compounds; Fatty alcohols; Carbonyl compounds; Long-chain fatty alcohols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	352.357	312	5.198	847477508222492499	847477249954012840	847477249954012839	830	
1	C23H42O	[M + H3N + H]+	C23H46NO+	Fatty acids	0.981	Fatty acyls	0.941	Fatty alcohols	0.679	Lipids and lipid-like molecules	0.833	Fatty Acyls	0.826	Fatty alcohols	0.605			Fatty alcohols	0.605	Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Fatty alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	352.357	313	5.221	847477506637045443	847477250251808460	847477250251808459	839	
3	C29H59N3O2	[M + H]+	C29H60N3O2+	Fatty acids	0.996	Fatty amides	0.951	N-acyl amines	0.325	Lipids and lipid-like molecules	0.912	Fatty Acyls	0.897	Fatty amides	0.899	N-acyl amines	0.826	N-acyl amines	0.826	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	482.468	314	5.231	847477511615684710	847477249987567276	847477249987567275	831	
1	C48H84N16O11S	[M + Na]+	C48H84N16NaO11S+	Amino acids and Peptides	0.986	Oligopeptides	1.000	Linear peptides	0.613	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.993	Amino acids, peptides, and analogues	0.990	Peptides	0.793	Peptides	0.793	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Thiazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1115.617	314	5.238	847477660190523305	847477250016927408	847477250016927407	832	
1	C26H48O2	[M + H3N + H]+	C26H52NO2+	Fatty acids	0.901	Fatty esters	0.250	Fatty alcohols	0.227	Lipids and lipid-like molecules	0.902	Fatty Acyls	0.606					Fatty Acyls	0.606	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organooxygen compounds; Dialkyl ethers; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	410.399	315	5.251	847477498957273902	847477250050481844	847477250050481843	833	
1	C25H46O2	[M + H3N + H]+	C25H50NO2+	Fatty acids	0.961	Fatty esters	0.983	Wax monoesters	0.911	Lipids and lipid-like molecules	0.944	Fatty Acyls	0.935	Fatty acid esters	0.926			Fatty acid esters	0.926	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	396.383	315	5.254	847477500463029289	847477250088230584	847477250088230583	834	
1	C45H84N4O5	[M + H3N + H]+	C45H88N5O5+	Amino acids and Peptides	0.702	Oligopeptides	0.719	Lipopeptides	0.086	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.990	Amino acids, peptides, and analogues	0.795	Amino acids and derivatives	0.767	Valine and derivatives	0.687	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	778.678	316	5.270	847477503600369023	847477250222448328	847477250222448327	838	
2	C46H83NO3	[M + Na]+	C46H83NNaO3+	Alkaloids	0.537	Pseudoalkaloids (transamidation)	0.793	Steroidal alkaloids	0.895	Lipids and lipid-like molecules	0.874	Steroids and steroid derivatives	0.778					Steroids and steroid derivatives	0.778	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	720.625	316	5.270	847477512672649460	847477250184699588	847477250184699587	837	
1	C22H42O	[M + H3N + H]+	C22H46NO+	Fatty acids	0.966	Fatty acyls	0.740	Fatty alcohols	0.773	Lipids and lipid-like molecules	0.820	Fatty Acyls	0.805	Fatty alcohols	0.631			Fatty alcohols	0.631	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	340.357	319	5.314	847477504099491263	847477250318917332	847477250318917331	841	
3	C28H55N3O3	[M + H]+	C28H56N3O3+	Amino acids and Peptides	0.763	Fatty amides	0.698	N-acyl amines	0.191	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.994	Amino acids, peptides, and analogues	0.929	Amino acids and derivatives	0.919	N-acyl-alpha amino acids and derivatives	0.617	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	482.432	319	5.325	847477502883142980	847477250386026204	847477250386026203	843	
1	C29H59N3O4	[M - H2O + H]+	C29H58N3O3+	Terpenoids	0.424	Steroids	0.545	Cholane steroids	0.138	Lipids and lipid-like molecules	0.949	Steroids and steroid derivatives	0.733	Hydroxysteroids	0.651	3-hydroxysteroids	0.672	3-hydroxysteroids	0.672	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Hydroxysteroids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; 3-hydroxysteroids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	496.448	320	5.327	847477508562231186	847477250419580640	847477250419580639	844	
1	C37H72N2O5	[M + H3N + H]+	C37H76N3O5+	Fatty acids	0.889	Fatty amides	0.339	Lipopeptides	0.109	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.826	Amino acids and derivatives	0.817	Alpha amino acid esters	0.586	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	642.578	321	5.354	847477504044965292	847477250453135076	847477250453135075	845	
2	C43H76N14O15	[M + H]+	C43H77N14O15+	Amino acids and Peptides	0.988	Oligopeptides	0.998	Linear peptides	0.608	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.995	Peptides	0.786	Peptides	0.786	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenethylamines; Amphetamines and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Phenylalanine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1029.568	323	5.377	847477779929516496	847477250482495208	847477250482495207	846	
2	C54H89N13O15	[M + Na]+	C54H89N13NaO15+	Amino acids and Peptides	0.978	Oligopeptides	0.999	Linear peptides	0.358	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.996	Amino acids, peptides, and analogues	0.993	Peptides	0.646	Peptides	0.646	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenethylamines; Amphetamines and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Primary amines; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1182.653	326	5.432	847478030065226540	847477250549604080	847477250545409775	848	
1	C38H68N12O11	[M + Na]+	C38H68N12NaO11+	Amino acids and Peptides	0.989	Oligopeptides	0.998	Linear peptides	0.551	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.997	Amino acids, peptides, and analogues	0.996	Peptides	0.805	Peptides	0.805	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenethylamines; Amphetamines and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; N-acylpyrrolidines; Carboximidamides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Phenylalanine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	891.498	326	5.436	847477872304869454	847477250612518648	847477250608324343	850	
1	C43H86N4O4	[M + K]+	C43H86KN4O4+	Fatty acids	1.000	Spingolipids	0.999	Phosphosphingolipids	0.744	Lipids and lipid-like molecules	0.973	Sphingolipids	0.786					Sphingolipids	0.786	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; N-acyl amines; Phosphocholines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	761.629	326	5.437	847477504594419176	847477250834816784	847477250834816783	856	
1	C39H79N2O6P	[M + Na]+	C39H79N2NaO6P+	Fatty acids	1.000	Spingolipids	1.000	Phosphosphingolipids	0.999	Lipids and lipid-like molecules	0.981	Sphingolipids	0.963	Phosphosphingolipids	0.975			Phosphosphingolipids	0.975	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid amides; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; N-acyl amines; Phosphocholines; Phosphoethanolamines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Phosphosphingolipids; Alkyl phosphates; Dialkyl phosphates; Organic zwitterions; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	725.557	326	5.437	847477506574130857	847477250767707912	847477250767707911	854	
1	C44H74N4O7	[M + Na]+	C44H74N4NaO7+	Amino acids and Peptides	0.856	Oligopeptides	0.996	Lipopeptides	0.854	Organic acids and derivatives	0.996	Peptidomimetics	0.717	Depsipeptides	0.676	Cyclic depsipeptides	0.782	Cyclic depsipeptides	0.782	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Macrolide lactams; Depsipeptides; Cyclic depsipeptides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	793.545	326	5.437	847477521027703987	847477250872565524	847477250868371219	857	
6	C46H68N4O4	[M + H]+	C46H69N4O4+	Fatty acids	0.938	Spingolipids	0.326	Sphingoid bases	0.050	Organic acids and derivatives	0.946	Carboxylic acids and derivatives	0.923	Amino acids, peptides, and analogues	0.565	Amino acids and derivatives	0.554	Amino acids and derivatives	0.554	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Quaternary ammonium salts; Carboxylic acid derivatives; N-acyl amines; Carbonyl compounds; Benzene and substituted derivatives; Amines; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	741.531	326	5.437	847477589717825433	847477250801262348	847477250801262347	855	
