formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C33H38O7	[M + H3N + H]+	C33H42NO7+	0.995	0.326	68.148	68.148	0.000	11	0.660	2.546	2.546	0.852		564.296	154	2.573	847477514086130040	847477239220787660	847477239220787659	519	
1	C17H30O	[M + H3N + H]+	C17H34NO+	1.000	0.333	162.615	158.806	3.808	45	0.850	4.244	4.244	-0.153		268.263	156	2.595	847477484621140957	847477239367588316	847477239367588315	523	
1	C18H33NO	[M + H3N + H]+	C18H37N2O+	0.923	0.333	144.743	141.149	3.594	23	0.666	5.503	5.503	-0.875		297.290	156	2.598	847477484671472611	847477239258536400	847477239258536399	520	
1	C32H68N2O3	[M - H2O + H]+	C32H67N2O2+	0.867	0.333	38.400	31.688	6.712	8	0.730	7.338	7.338	-35209.035		511.520	156	2.601	847477484608558042	847477239334033880	847477239334033879	522	
1	C19H32O	[M + H3N + H]+	C19H36NO+	1.000	0.333	174.857	174.857	0.000	32	0.665	2.899	2.899	-0.106		294.279	156	2.601	847477488316323186	847477239296285140	847477239296285139	521	
1	C33H63NO2	[M + H3N + H]+	C33H67N2O2+	0.779	0.333	47.087	43.546	3.540	11	0.607	5.968	5.968	0.638		523.520	156	2.606	847477484826661867	847477239405337056	847477239405337055	524	
1	C24H40O2	[M + H3N + H]+	C24H44NO2+	1.000	0.333	156.421	153.942	2.478	42	0.664	2.096	2.096	0.222		378.337	158	2.633	847477496281307549	847477239443085796	847477239443085795	525	
1	C22H32O	[M + H3N + H]+	C22H36NO+	1.000	0.333	183.928	180.015	3.913	48	0.839	0.543	0.805	-0.185		330.279	158	2.640	847477490535110297	847477239480834536	847477239480834535	526	
1	C15H28O2	[M + H]+	C15H29O2+	1.000	0.500	114.511	110.917	3.594	25	0.889	5.146	5.146	0.014		241.216	159	2.654	847477484843439086	847477239514388972	847477239514388971	527	
1	C20H34O8	[M + H]+	C20H35O8+	0.697	0.500	91.540	87.777	3.763	14	0.652	0.506	0.668	0.162		403.233	160	2.671	847477499015994170	847477239552137712	847477239552137711	528	
1	C20H34O8	[M + Na]+	C20H34NaO8+	0.734	0.669	19.150	15.232	3.918	2	0.151	0.026	0.026	-0.068		425.215	161	2.675	847477493064275960	847477239589886452	847477239589886451	529	
1	C22H38O8	[M + H3N + H]+	C22H42NO8+	1.000	0.257	51.289	51.289	0.000	25	0.558	0.162	0.311	0.092		448.291	161	2.677	847477504703471094	847477239623440888	847477239623440887	530	
1	C20H32O	[M + H3N + H]+	C20H36NO+	1.000	0.333	220.548	216.656	3.892	52	0.879	0.320	0.554	-0.037		306.279	161	2.683	847477487066420415	847477239661189628	847477239661189627	531	
1	C27H45NO2	[M + H3N + H]+	C27H49N2O2+	1.000	0.333	60.544	56.646	3.898	14	0.450	2.953	2.953	0.149		433.379	161	2.689	847477485388698671	847477239698938368	847477239698938367	532	
1	C20H36O5	[M - H2O + H]+	C20H35O4+	0.629	0.073	5.973	3.774	2.199	0	0.000	-7.004	7.004	-53096.452		339.251	162	2.708	847477488790279572	847477239732492804	847477239732492803	533	
1	C18H36O4	[M + H]+	C18H37O4+	0.726	0.500	77.733	73.983	3.749	17	0.849	6.356	6.356	-0.271		317.269	163	2.716	847477488991606206	847477239770241544	847477239770241543	534	
1	C20H40O4	[M + H3N + H]+	C20H44NO4+	1.000	0.500	59.938	59.938	0.000	22	0.491	0.022	0.157	-0.166		362.326	163	2.724	847477489671083549	847477239803795980	847477239803795979	535	
1	C18H32O3	[M + H3N + H]+	C18H36NO3+	0.704	0.333	51.929	48.221	3.708	15	0.812	5.021	5.021	-0.415		314.269	165	2.743	847477487561348357	847477239841544720	847477239841544719	536	
1	C26H33NO6	[M + H3N + H]+	C26H37N2O6+	0.981	0.333	66.773	66.773	0.000	23	0.741	0.164	0.254	0.426		473.265	165	2.755	847477506788040400	847477239938013724	847477239938013723	539	
1	C14H31FN3O	[M + H3N + H]+	C14H35FN4O+	0.913	0.494	68.342	68.342	0.000	16	0.796	0.812	0.812	0.318		294.279	165	2.756	847477486147867731	847477239908653592	847477239904459287	538	
1	C16H37NO2P	[M - H2O + H]+	C16H36NOP+	0.278	0.247	13.213	13.213	0.000	8	0.338	0.471	0.545	-62267.100		289.253	167	2.782	847477488094025032	847477239875099156	847477239875099155	537	
1	C31H48N2O7	[M - H2O + H]+	C31H47N2O6+	0.280	0.229	15.229	9.214	6.015	2	0.877	4.707	6.931	-33146.924		543.343	167	2.784	847477486328222817	847477240084814380	847477240084814379	543	
1	C31H49NO7	[M - H2O + H]+	C31H48NO6+	0.390	0.333	106.646	100.497	6.149	28	0.800	3.353	3.353	-33958.081		530.349	167	2.784	847477489855632958	847477240051259944	847477240051259943	542	
1	C29H40O6	[M + H3N + H]+	C29H44NO6+	0.997	0.333	148.280	141.682	6.598	20	0.543	2.352	2.352	0.588		502.317	167	2.784	847477492766480301	847477240013511204	847477240013511203	541	
1	C30H41NO6	[M + H3N + H]+	C30H45N2O6+	0.999	0.333	61.852	61.852	0.000	24	0.654	0.104	0.210	1.061		529.328	167	2.784	847477528275462045	847477240156117556	847477240156117555	545	
1	C29H42O7	[M - H2O + H]+	C29H41O6+	0.615	0.500	45.284	41.550	3.735	16	0.929	0.574	1.065	-37112.425		485.290	167	2.787	847477489452979714	847477240122563120	847477240122563119	544	
1	C30H32N6O4	[M - H2O + H]+	C30H31N6O3+	0.384	0.292	8.662	6.723	1.939	4	0.230	2.463	2.463	-34418.921		523.246	167	2.789	847477496629434800	847477239975762464	847477239975762463	540	
1	C29H40O6	[M + Na]+	C29H40NaO6+	0.666	0.501	8.830	5.071	3.759	1	0.018	0.213	0.306	0.533		507.272	167	2.790	847477494620362964	847477240189671992	847477240189671991	546	
1	C19H30O	[M + H3N + H]+	C19H34NO+	1.000	0.333	65.687	65.687	0.000	13	0.645	3.148	3.148	-0.517		292.263	169	2.817	847477488144356694	847477240227420732	847477240227420731	547	
1	C34H64N4O	[M + H3N + H]+	C34H68N5O+	0.347	0.326	52.538	52.538	0.000	9	0.484	4.083	4.083	-4.245		562.539	171	2.850	847477486126896206	847477240260975168	847477240260975167	548	
1	C36H65NO2	[M + H3N + H]+	C36H69N2O2+	1.000	0.203	110.906	110.906	0.000	34	0.703	1.729	2.070	0.916		561.536	172	2.859	847477491696932610	847477240298723908	847477240298723907	549	
1	C18H35NO2	[M + Na]+	C18H35NNaO2+	1.000	1.000	23.212	23.212	0.000	4	0.807	0.336	0.467	-1.218		320.256	172	2.862	847477486600852614	847477240332278344	847477240332278343	550	
1	C12H19FN2O2	[M + K]+	C12H19FKN2O2+	0.701	0.525	21.048	21.048	0.000	10	0.066	0.489	0.489	1.177		281.107	173	2.880	847477492074420013	847477241242442412	847477241242442411	575	
1	C15H33N3O5	[M - H2O + H]+	C15H32N3O4+	0.594	0.101	4.273	1.592	2.681	0	0.000	4.333	4.333	-56590.302		318.240	173	2.881	847477490077931103	847477241208887976	847477241208887975	574	
1	C8H10BrN3O	[M + K]+	C8H10BrKN3O+	1.000	1.000	77.399	77.399	0.000	16	0.252	7.257	7.257	-0.185		281.964	173	2.883	847477509472395228	847477240512633436	847477240512633435	555	
1	C41H68O5	[M - H2O + H]+	C41H67O4+	0.849	0.447	172.706	172.706	0.000	38	0.612	2.066	2.177	-28891.366		623.500	173	2.886	847477497006922240	847477240479079000	847477240479078999	554	
1	C11H18O	[M + H3N + H]+	C11H22NO+	1.000	0.333	59.489	59.489	0.000	9	0.196	-0.647	1.015	0.105		184.170	173	2.886	847477489016772056	847477240583936612	847477240583936611	557	
1	C35H68N2O2	[M + H3N + H]+	C35H72N3O2+	0.999	0.333	122.937	122.937	0.000	25	0.401	2.303	2.866	-2.462		566.561	173	2.888	847477486827345066	847477240407775824	847477240403581519	552	
1	C17H32NO	[M + H3N + H]+	C17H36N2O+	0.997	0.333	91.988	91.988	0.000	17	0.382	6.119	6.119	8.811		284.285	173	2.889	847477492850366413	847477240441330260	847477240441330259	553	
1	C36H65NO7	[M + H3N + H]+	C36H69N2O7+	1.000	0.333	240.813	236.403	4.410	49	0.855	1.422	1.592	-0.232		641.510	173	2.891	847477817820859701	847477240550382176	847477240550382175	556	
1	C15H26O	[M + H3N + H]+	C15H30NO+	1.000	0.333	228.723	225.576	3.147	43	0.860	4.206	4.206	0.037		240.232	173	2.891	847477487301301473	847477240621685352	847477240621685351	558	
1	C17H33NO	[M + H3N + H]+	C17H37N2O+	0.999	0.333	118.367	118.367	0.000	18	0.365	6.213	7.370	-8.869		285.288	173	2.891	847477487280329947	847477240697182832	847477240697182831	560	
1	C36H67NO2	[M + H3N + H]+	C36H71N2O2+	1.000	0.333	101.288	92.917	8.371	38	0.856	2.475	3.142	0.841		563.551	173	2.892	847477487435519224	847477240739125876	847477240739125875	561	
1	C18H32O	[M - H2O + H]+	C18H31+	1.000	0.500	131.542	125.735	5.807	32	0.954	3.591	3.591	-72845.702		247.242	173	2.892	847477487368410354	847477240659434092	847477240659434091	559	
1	C9H29N8O	[M + H3N + H]+	C9H33N9O+	1.000	1.000	150.934	148.627	2.307	29	0.582	5.965	5.965	4.808		283.282	174	2.892	847477486890259630	847477240772680312	847477240772680311	562	
1	C18H32O	[M + H]+	C18H33O+	1.000	0.500	217.527	210.312	7.215	47	0.976	3.428	3.428	0.520		265.253	174	2.892	847477487636845857	847477240814623356	847477240814623355	563	
1	C36H70N2O2	[M + Na]+	C36H70N2NaO2+	1.000	0.728	9.005	9.005	0.000	1	0.508	-1.730	1.730	0.136		585.533	174	2.893	847477487364216042	847477240848177792	847477240848177791	564	
1	C18H30O2	[M + H3N + H]+	C18H34NO2+	1.000	0.333	262.037	258.687	3.350	56	0.881	1.829	1.829	-1.032		296.258	174	2.893	847477493320128549	847477240885926532	847477240885926531	565	
1	C36H68N2O7	[M + Na]+	C36H68N2NaO7+	0.991	0.518	105.397	105.397	0.000	27	0.697	-0.161	0.704	0.960		663.493	174	2.894	847477498617535209	847477240370027084	847477240370027083	551	
1	C39H68O5	[M + Na]+	C39H68NaO5+	1.000	1.000	173.917	173.917	0.000	27	0.701	5.416	5.416	-1.636	DG(30:4_6:0)	639.495	174	2.894	847477490451224214	847477240923675272	847477240919480967	566	
1	C37H61N5O2	[M + H3N + H]+	C37H65N6O2+	1.000	0.333	178.156	178.156	0.000	39	0.718	2.863	2.863	-1.921		625.515	174	2.896	847477497707371103	847477240957229708	847477240957229707	567	
1	C18H35NO	[M + Na]+	C18H35NNaO+	0.449	0.459	5.213	1.815	3.398	0	0.000	-2.131	2.131	-0.938		304.261	174	2.897	847477493626312783	847477241066281624	847477241062087319	570	
1	C18H35NO	[M + H3N + H]+	C18H39N2O+	1.000	0.333	95.503	95.503	0.000	10	0.225	7.297	7.297	1.636		299.306	174	2.899	847477487079003347	847477241171139236	847477241171139235	573	
1	C18H28O	[M + H3N + H]+	C18H32NO+	1.000	0.333	151.010	151.010	0.000	31	0.709	2.583	2.583	4.417		278.249	174	2.899	847477491701126927	847477241133390496	847477241133390495	572	
1	C14H24O	[M + H3N + H]+	C14H28NO+	1.000	0.333	180.746	180.746	0.000	27	0.465	1.153	1.281	0.703		226.217	174	2.899	847477487582319898	847477241028532884	847477241028532883	569	
1	C13H22O	[M + H3N + H]+	C13H26NO+	1.000	0.333	168.787	168.787	0.000	25	0.401	1.281	1.365	0.679		212.201	174	2.899	847477488832222631	847477240994978448	847477240994978447	568	
1	C18H28O2	[M + H3N + H]+	C18H32NO2+	1.000	0.333	247.380	247.380	0.000	51	0.778	2.143	2.143	-2.500		294.242	174	2.904	847477498181327508	847477241280191152	847477241280191151	576	
1	C10H17NO5S	[M + H3N + H]+	C10H21N2O5S+	1.000	0.333	258.746	258.746	0.000	37	0.683	3.469	3.469	-3.875		281.115	175	2.920	847477869196890131	847477241317939892	847477241317939891	577	
1	C12H23N2OP	[M + K]+	C12H23KN2OP+	0.928	0.853	47.118	47.118	0.000	16	0.131	0.220	0.458	-4.618		281.117	175	2.924	847477495002044697	847477241540238028	847477241540238027	583	
1	C26H52N2O3	[M + Na]+	C26H52N2NaO3+	0.828	0.881	10.412	6.599	3.814	4	0.270	0.069	0.235	0.207		463.387	177	2.954	847477497824811635	847477241439574720	847477241439574719	580	
1	C35H67NO2	[M + H3N + H]+	C35H71N2O2+	1.000	0.333	70.563	64.117	6.446	21	0.717	5.491	5.491	1.204		551.552	177	2.954	847477487599097118	847477241473129156	847477241473129155	581	
1	C25H45NO2	[M + H3N + H]+	C25H49N2O2+	1.000	0.333	54.383	51.043	3.340	14	0.423	4.609	4.609	0.378		409.379	177	2.957	847477485791351875	847477241506683592	847477241506683591	582	
1	C27H52N2O3	[M + Na]+	C27H52N2NaO3+	0.626	0.719	9.281	5.662	3.620	1	0.093	-0.026	0.560	0.664		475.387	179	2.989	847477488878359981	847477241573792464	847477241573792463	584	
1	C26H45NO2	[M + H3N + H]+	C26H49N2O2+	1.000	0.333	68.800	64.973	3.827	15	0.555	4.555	4.555	-0.297		421.379	180	2.992	847477868156702714	847477241611541204	847477241611541203	585	
1	C29H55N3O3	[M + H3N + H]+	C29H59N4O3+	0.336	0.332	15.309	12.012	3.297	2	0.638	9.402	9.402	0.825		511.459	180	2.997	847477487515211006	847477241645095640	847477241645095639	586	
1	C25H42O2	[M + H3N + H]+	C25H46NO2+	1.000	0.333	106.832	103.030	3.802	18	0.271	4.111	4.658	-0.474		392.352	183	3.055	847477512211275944	847477241678650076	847477241678650075	587	
1	C35H66NO10	[M - H2O + H]+	C35H65NO9+	0.464	0.333	89.021	89.021	0.000	20	0.579	2.429	2.452	-27988.791		643.466	183	3.055	847477883566575850	847477241712204512	847477241712204511	588	
1	C22H34O	[M + H3N + H]+	C22H38NO+	1.000	0.333	164.277	160.460	3.817	44	0.795	1.369	1.440	-0.666		332.295	183	3.057	847477492548376460	847477241783507688	847477241783507687	590	
1	C37H57N5O2	[M + H3N + H]+	C37H61N6O2+	0.997	0.333	136.923	136.923	0.000	26	0.477	1.056	2.902	-1.756		621.484	184	3.059	847477507127779049	847477241749953252	847477241749953251	589	
1	C19H43N3O5	[M - H2O + H]+	C19H42N3O4+	0.434	0.038	3.356	1.586	1.770	0	0.000	4.387	4.387	-47855.477		376.319	185	3.083	847477492858755033	847477241821256428	847477241817062123	591	
1	C24H47NO2	[M + H3N + H]+	C24H51N2O2+	0.998	0.333	69.047	65.627	3.420	10	0.213	2.584	3.085	-0.264		399.394	185	3.083	847477493148162062	847477241854810864	847477241854810863	592	
1	C24H44O3	[M + H3N + H]+	C24H48NO3+	0.464	0.333	68.840	65.559	3.282	10	0.820	5.697	5.697	-0.504		398.363	189	3.142	847477489155184094	847477241888365300	847477241888365299	593	
1	C38H69NO2	[M + H3N + H]+	C38H73N2O2+	1.000	0.333	190.792	183.913	6.879	43	0.826	1.925	2.085	0.821		589.567	190	3.170	847477851354320457	847477241926114040	847477241926114039	594	
1	C20H34O	[M + H3N + H]+	C20H38NO+	1.000	0.333	219.579	213.641	5.938	48	0.855	1.585	1.585	-0.328		308.295	190	3.173	847477498122607240	847477241993222912	847477241993222911	596	
1	C20H34O	[M + H]+	C20H35O+	1.000	0.500	156.077	152.283	3.794	38	0.903	2.413	2.413	-0.728		291.268	190	3.173	847477534545947087	847477241959668476	847477241959668475	595	
1	C20H37NO	[M + Na]+	C20H37NNaO+	1.000	1.000	19.418	19.418	0.000	4	0.033	0.217	0.814	0.104		330.277	191	3.177	847477490354755204	847477242026777348	847477242026777347	597	
1	C22H34O	[M + H3N + H]+	C22H38NO+	1.000	0.333	170.271	166.358	3.913	47	0.806	0.769	1.229	-0.545		332.295	191	3.179	847477494238681227	847477242060331784	847477242060331783	598	
1	C36H65NO7	[M + H3N + H]+	C36H69N2O7+	0.969	0.333	72.442	72.442	0.000	31	0.735	0.190	0.453	0.695		641.510	192	3.208	847477500542721108	847477242131634960	847477242127440655	600	
1	C36H68N2O7	[M + Na]+	C36H68N2NaO7+	0.999	0.952	60.133	60.133	0.000	27	0.760	-0.162	0.776	2.964		663.494	193	3.215	847477497355049538	847477242098080524	847477242098080523	599	
1	C27H47NO2	[M + H3N + H]+	C27H51N2O2+	1.000	0.333	66.459	60.000	6.459	16	0.510	3.155	3.155	0.355		435.395	195	3.246	847477489285207546	847477242165189396	847477242165189395	601	
1	C28H54N2O3	[M + Na]+	C28H54N2NaO3+	0.693	0.768	11.538	5.065	6.473	1	0.113	-0.600	1.131	0.502		489.403	195	3.246	847477489801106992	847477242198743832	847477242198743831	602	
1	C30H58N2O3	[M + H3N + H]+	C30H62N3O3+	1.000	0.333	30.157	26.795	3.362	4	0.243	5.576	6.124	1.328		512.479	195	3.246	847477499670305730	847477242270047008	847477242270047007	604	
1	C30H57N3O3	[M + H3N + H]+	C30H61N4O3+	0.981	0.324	21.634	15.252	6.382	3	0.852	-0.635	1.912	0.784		525.474	195	3.246	847477504590224867	847477242236492572	847477242236492571	603	
1	C36H63NO7	[M + H3N + H]+	C36H67N2O7+	1.000	0.333	188.821	188.821	0.000	29	0.638	3.962	3.962	0.971		639.495	196	3.262	847477515663188564	847477242307795748	847477242307795747	605	
1	C30H52N4O4S	[M - H2O + H]+	C30H51N4O3S+	0.344	0.331	29.442	29.442	0.000	15	0.784	0.588	1.368	-32906.377		547.366	197	3.275	847477495153039692	847477242337155880	847477242337155879	606	
1	C27H47NO3	[M + H3N + H]+	C27H51N2O3+	1.000	0.333	74.865	71.185	3.680	17	0.451	2.555	2.555	0.133		451.389	197	3.277	847477515210203657	847477242374904620	847477242374904619	607	
1	C28H52N2O3	[M + H3N + H]+	C28H56N3O3+	0.970	0.332	57.541	57.541	0.000	29	0.758	0.236	0.335	0.313		482.432	198	3.306	847477512991416621	847477242404264752	847477242404264751	608	
1	C37H69NO2	[M + H3N + H]+	C37H73N2O2+	1.000	0.309	96.872	96.872	0.000	31	0.749	2.393	2.491	0.786		577.567	201	3.349	847477490182788727	847477242475567928	847477242475567927	610	
1	C19H34O	[M + H3N + H]+	C19H38NO+	1.000	0.333	205.467	199.505	5.962	48	0.862	1.138	1.138	-0.578		296.295	201	3.349	847477490308617855	847477242442013492	847477242442013491	609	
1	C38H71NO2	[M + H3N + H]+	C38H75N2O2+	1.000	0.333	121.108	121.108	0.000	19	0.587	3.444	3.444	0.784		591.583	201	3.358	847477489620751896	847477242513316668	847477242509122363	611	
1	C34H59N7O4	[M + H3N + H]+	C34H63N8O4+	0.335	0.333	77.885	72.855	5.031	41	0.892	0.204	0.997	1.531		647.498	203	3.386	847477505613635154	847477242551065408	847477242551065407	612	
1	C43H72O4	[M + H3N + H]+	C43H76NO4+	0.999	0.332	146.566	146.566	0.000	26	0.609	1.988	2.203	-1.545		670.576	203	3.387	847477493022332907	847477242584619844	847477242584619843	613	
1	C37H61N5O2	[M + H3N + H]+	C37H65N6O2+	1.000	0.333	217.712	212.090	5.622	42	0.760	1.161	1.161	-1.490		625.515	204	3.395	847477494725220592	847477242622368584	847477242622368583	614	
1	C36H65NO7	[M + H3N + H]+	C36H69N2O7+	1.000	0.333	215.529	208.749	6.780	48	0.792	1.239	1.508	0.547		641.510	205	3.411	847477499427036071	847477242693671760	847477242693671759	616	
1	C38H74N4O6	[M + H]+	C38H75N4O6+	0.601	0.191	23.885	23.885	0.000	15	0.743	0.597	2.293	0.347		683.568	205	3.412	847477492049254180	847477242655923020	847477242655923019	615	
1	C19H32O	[M + H3N + H]+	C19H36NO+	1.000	0.333	136.946	133.151	3.795	44	0.828	1.360	1.777	0.200		294.279	205	3.413	847477493890553981	847477242727226196	847477242727226195	617	
1	C36H68N2O7	[M + Na]+	C36H68N2NaO7+	0.999	0.968	56.815	50.787	6.028	25	0.793	-0.419	0.706	3.040		663.494	205	3.414	847477495337589094	847477242764974936	847477242764974935	618	
1	C38H71N3O7	[M + H3N + H]+	C38H75N4O7+	0.493	0.314	27.344	27.344	0.000	11	0.698	2.916	2.916	0.304		699.563	205	3.416	847477758165272542	847477242798529372	847477242798529371	619	
1	C15H36N4	[M + Na]+	C15H36N4Na+	1.000	1.000	61.005	61.005	0.000	13	0.467	4.072	4.072	-1.821		295.283	205	3.416	847477492414158679	847477242832083808	847477242832083807	620	
1	C18H30O2	[M + H3N + H]+	C18H34NO2+	1.000	0.333	169.305	169.305	0.000	28	0.301	0.470	0.470	1.230		296.259	205	3.418	847477493211076634	847477242865638244	847477242861443939	621	
1	C25H46N2O3	[M + H3N + H]+	C25H50N3O3+	0.966	0.333	14.209	10.704	3.505	3	0.513	5.440	5.440	1.547		440.385	205	3.421	847477497413769813	847477242899192680	847477242899192679	622	
1	C28H52N2O3	[M + H3N + H]+	C28H56N3O3+	0.955	0.332	9.069	5.764	3.304	1	0.763	11.503	11.503	0.085		482.432	205	3.422	847477499204737885	847477242966301552	847477242966301551	624	
1	C26H44O2	[M + H3N + H]+	C26H48NO2+	1.000	0.333	115.194	111.431	3.763	35	0.676	2.455	2.455	0.009		406.368	205	3.422	847477865933721537	847477242932747116	847477242932747115	623	
1	C27H50N2O4	[M + H3N + H]+	C27H54N3O4+	0.438	0.145	9.186	5.729	3.458	1	0.438	11.909	11.909	0.715		484.411	205	3.424	847477498839833347	847477242999855988	847477242999855987	625	
1	C33H38O6	[M + H3N + H]+	C33H42NO6+	0.999	0.333	88.272	81.558	6.714	16	0.609	0.855	1.405	0.630		548.301	206	3.438	847477503059303763	847477243058576248	847477243058576247	626	
1	C33H40O7	[M - H2O + H]+	C33H39O6+	0.601	0.500	40.369	33.892	6.477	14	0.962	1.136	1.136	-33899.933		531.275	206	3.441	847477495056570674	847477243096324988	847477243092130683	627	
1	C35H47NO7	[M - H2O + H]+	C35H46NO6+	0.445	0.333	44.556	44.556	0.000	17	0.771	1.745	1.782	-31248.639		576.333	207	3.443	847477514039992674	847477243129879424	847477243129879423	628	
1	C35H46N2O7	[M - H2O + H]+	C35H45N2O6+	0.272	0.216	11.463	5.955	5.508	1	0.955	6.460	6.460	-30560.467		589.328	207	3.443	847477492464490338	847477243163433860	847477243163433859	629	
1	C25H49NO3	[M + Na]+	C25H49NNaO3+	0.496	0.491	5.103	1.976	3.127	0	0.000	0.301	0.301	0.449		434.361	207	3.446	847477492846172101	847477243196988296	847477243196988295	630	
1	C38H48O6	[M + H3N + H]+	C38H52NO6+	0.981	0.321	36.251	36.251	0.000	7	0.594	1.395	1.395	0.704		618.379	207	3.448	847477501452885175	847477243234737036	847477243230542731	631	
1	C25H46O3	[M + H3N + H]+	C25H50NO3+	0.753	0.333	69.027	65.063	3.963	18	0.947	4.989	4.989	-0.778		412.378	208	3.463	847477495140456776	847477243268291472	847477243268291471	632	
1	C27H57N3O4	[M - H2O + H]+	C27H56N3O3+	0.436	0.333	15.359	11.603	3.755	2	0.513	5.874	5.985	-38285.013		470.432	208	3.466	847477493559203916	847477243301845908	847477243301845907	633	
1	C25H47NO4	[M + Na]+	C25H47NNaO4+	1.000	1.000	91.724	87.864	3.860	15	0.582	0.146	0.860	0.380		448.340	209	3.480	847477861793943370	847477243335400344	847477243335400343	634	
1	C26H44O2	[M + H3N + H]+	C26H48NO2+	1.000	0.333	135.522	131.738	3.784	39	0.673	0.817	1.572	-0.557		406.368	211	3.517	847477494532282562	847477243406703520	847477243406703519	636	
1	C26H49NO3	[M + Na]+	C26H49NNaO3+	0.941	0.951	26.661	23.817	2.844	9	0.393	0.566	1.402	0.235		446.361	211	3.517	847477593819854992	847477243368954780	847477243368954779	635	
1	C18H40Si	[M + H]+	C18H41Si+	1.000	1.000	35.160	35.160	0.000	8	0.233	7.212	7.212	0.476		285.297	212	3.531	847477528254490523	847477243478006696	847477243478006695	638	
1	C18H34O	[M + H3N + H]+	C18H38NO+	0.983	0.333	59.458	54.701	4.757	26	0.792	4.819	5.818	-0.462		284.295	212	3.531	847477489222292978	847477243440257956	847477243440257955	637	
1	C36H71NO2	[M + H3N + H]+	C36H75N2O2+	0.470	0.333	30.201	23.323	6.878	9	0.982	6.831	7.068	0.624		567.583	212	3.532	847477494440007854	847477243511561132	847477243511561131	639	
1	C24H46O2	[M + H3N + H]+	C24H50NO2+	1.000	0.333	107.828	103.960	3.868	13	0.550	6.189	6.189	0.114		384.384	212	3.541	847477490732242612	847477243545115568	847477243545115567	640	
1	C30H47NO5	[M + H3N + H]+	C30H51N2O5+	0.536	0.325	18.979	18.979	0.000	14	0.713	0.136	1.890	-3.830		519.377	213	3.548	847477775907178833	847477243612224440	847477243612224439	642	
1	C28H49NO5	[M + H3N + H]+	C28H53N2O5+	0.347	0.333	16.830	16.830	0.000	15	0.747	0.546	0.635	0.655		497.395	213	3.548	847477863987564414	847477243578670004	847477243578670003	641	
1	C26H49NO4	[M + Na]+	C26H49NNaO4+	0.945	0.948	22.613	22.613	0.000	15	0.738	0.417	0.475	0.282		462.356	214	3.559	847477496876898788	847477243679333312	847477243675139007	644	
1	C42H67NO10	[M + H]+	C42H68NO10+	0.962	0.333	71.492	71.492	0.000	21	0.827	-1.231	1.893	0.732		746.484	215	3.575	847477512924307734	847477243645778876	847477243645778875	643	
1	C14H27N3O6Si4	[M + H3N + H]+	C14H31N4O6Si4+	0.134	0.144	53.702	53.702	0.000	15	0.416	-1.273	3.533	-1.786		463.131	215	3.581	847477520826377339	847477243742247880	847477243742247879	646	
1	C40H55N5O8	[M + H3N + H]+	C40H59N6O8+	0.604	0.234	38.030	38.030	0.000	19	0.716	0.365	0.478	1.012		751.440	215	3.583	847477541017758639	847477243708693444	847477243708693443	645	
1	C26H53N3O5	[M - H2O + H]+	C26H52N3O4+	0.428	0.333	48.841	48.841	0.000	22	0.710	0.194	0.313	-38287.135		470.396	215	3.587	847477498869193501	847477243775802316	847477243775802315	647	
1	C26H46O3	[M + H3N + H]+	C26H50NO3+	0.982	0.333	57.550	57.550	0.000	21	0.611	0.098	0.364	-0.214		424.378	216	3.598	847477500253314047	847477243805162448	847477243805162447	648	
1	C38H76N4O7	[M - H2O + H]+	C38H75N4O6+	0.367	0.333	44.403	44.403	0.000	33	0.709	0.234	0.458	-26347.560		683.568	217	3.609	847477505533943364	847477243972934628	847477243972934627	653	
1	C26H49NO3	[M + Na]+	C26H49NNaO3+	0.999	0.999	46.598	46.598	0.000	19	0.624	0.304	0.415	0.302		446.361	217	3.609	847477499313789811	847477243838716884	847477243838716883	649	
1	C28H52N2O3	[M + H3N + H]+	C28H56N3O3+	0.423	0.333	69.968	69.968	0.000	21	0.703	0.306	0.415	0.334		482.432	217	3.609	847477866877439979	847477243872271320	847477243872271319	650	
1	C26H48N12O5	[M + Na]+	C26H48N12NaO5+	0.949	0.937	31.971	30.438	1.533	12	0.712	0.932	1.154	2.355		631.378	217	3.622	847477512609734873	847477243939380192	847477243939380191	652	
1	C31H42F2N4O4	[M + H3N + H]+	C31H46F2N5O4+	0.764	0.226	26.779	24.254	2.525	9	0.583	1.483	4.056	0.427		590.351	217	3.622	847477609716267677	847477243905825756	847477243905825755	651	
1	C29H54N2O5	[M + H3N + H]+	C29H58N3O5+	0.404	0.332	71.867	71.867	0.000	30	0.732	0.380	0.507	0.741		528.437	218	3.627	847477504447618503	847477244035849196	847477244035849195	655	
1	C24H49N3O7	[M - H2O + H]+	C24H48N3O6+	0.454	0.333	42.057	42.057	0.000	14	0.728	0.460	0.545	-37964.505		474.356	218	3.635	847477810455661751	847477244002294760	847477244002294759	654	
