feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
1048	1.0	0.7439896	ISDB	http://www.wikidata.org/entity/Q24300403	YDNKGFDKKRUKPY-TURZORIXSA-N	InChI=1S/C34H67NO3/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-33(37)32(31-36)35-34(38)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h27,29,32-33,36-37H,3-26,28,30-31H2,1-2H3,(H,35,38)/b29-27+/t32-,33+/m0/s1	CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCCCC	C34H67NO3	nan	537.512095004	N-Palmitoylsphingosine	YDNKGFDKKRUKPY	Fatty acids	Sphingolipids	Ceramides	http://www.wikidata.org/entity/Q3319178	Junceella juncea	111614.0	['Eukaryota']	['Metazoa']	['Cnidaria']	['Anthozoa']	['Alcyonacea']	['Ellisellidae']	['Unknown']	['Junceella']	['Junceella juncea']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	0	4.975958347320557	1	-1	nan	nan	nan	nan	nan	nan
1055	3.0	0.5327338	ISDB	http://www.wikidata.org/entity/Q105012200	GMWIWVUTMCBDSP-ILAZMTIGSA-N	InChI=1S/C34H65NO3/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-33(37)32(31-36)35-34(38)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h19,21,27,29,32-33,36-37H,3-18,20,22-26,28,30-31H2,1-2H3,(H,35,38)/b21-19+,29-27+/t32-,33+/m0/s1	CCCCCCCCC/C=C/CC/C=C/[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCCCC	C34H65NO3	nan	535.49644494	(2S,3R)-2-(Hexadecanoylamino)octadeca-4,8-diene-1,3-diol	GMWIWVUTMCBDSP	Fatty acids	Sphingolipids	Ceramides	http://www.wikidata.org/entity/Q2671809	Sinularia crassa	314106.0	['Eukaryota']	['Metazoa']	['Cnidaria']	['Anthozoa']	['Alcyonacea']	['Alcyoniidae']	['Unknown']	['Sinularia']	['Sinularia crassa']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	0	4.130935192108154	1	-1	nan	nan	nan	nan	nan	nan
1061	1.0	0.621013	ISDB	http://www.wikidata.org/entity/Q104916380	APKNPYLTWRYLIE-UXQKBCBTSA-N	InChI=1S/C41H67N7O7/c1-12-23(7)31-38(52)42-27(11)35(49)45-33(25(9)14-3)41(55)48-34(26(10)15-4)40(54)44-30(22(5)6)37(51)47-32(24(8)13-2)39(53)43-29(36(50)46-31)21-28-19-17-16-18-20-28/h16-20,22-27,29-34H,12-15,21H2,1-11H3,(H,42,52)(H,43,53)(H,44,54)(H,45,49)(H,46,50)(H,47,51)(H,48,55)/t23-,24-,25+,26-,27-,29+,30-,31-,32-,33+,34-/m1/s1	CC[C@@H](C)[C@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]([C@H](C)CC)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]([C@H](C)CC)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](C)NC1=O	C41H67N7O7	nan	769.510197484	Mortiamide C	APKNPYLTWRYLIE	Amino acids and Peptides	Oligopeptides	Cyclic peptides	http://www.wikidata.org/entity/Q2301189	Mortierella	113842.0	['Eukaryota']	['Fungi']	['Unknown']	['Unknown']	['Mortierellales']	['Mortierellaceae']	['Unknown']	['Mortierella']	['Unknown']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	3.4840519428253174	1	-1	nan	nan	nan	nan	nan	nan
1062	3.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27105533	FOUJWBXBKVVHCJ-YIJYGBTNSA-N	InChI=1S/C28H46O/c1-18(2)8-7-9-19(3)22-12-13-24-21-10-11-23-20(4)26(29)15-17-28(23,6)25(21)14-16-27(22,24)5/h8,19-20,22-24,26,29H,7,9-17H2,1-6H3/t19-,20+,22-,23+,24+,26+,27-,28+/m1/s1	CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)[C@@H](C)[C@@H]1CC3	C28H46O	pos_1_1proton1ethylamine	398.3548660919999	4alpha-Methylzymosterol	FOUJWBXBKVVHCJ	Terpenoids	Steroids	Cholestane steroids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']	nan	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	nan	['Hominidae']	nan	['Homo']	['Homo sapiens']	7	3	8.5	1	139	Terpenoids	0.6666666666666666	Steroids	0.5	Cholestane steroids	0.5
1070	1.0	0.9352512	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	FJKJTTCPLFXVEB	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	3.741004705429077	1	-1	nan	nan	nan	nan	nan	nan
1074	1.0	0.90027183	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	BHFJAGXKWFRMSK	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	3.6010873317718506	1	18	Fatty acids	0.046511627906976744	Fatty esters	0.023255813953488372	Phosphosphingolipids	0.023255813953488372
1085	1.0	0.6344026	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	PECSWFQRRFRZPW	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.5376102924346924	1	9	Fatty acids	0.23214285714285715	Glycerophospholipids	0.17857142857142858	Glycerophosphoethanolamines	0.125
1086	3.0	0.5731682	ISDB	http://www.wikidata.org/entity/Q105012200	GMWIWVUTMCBDSP-ILAZMTIGSA-N	InChI=1S/C34H65NO3/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-33(37)32(31-36)35-34(38)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h19,21,27,29,32-33,36-37H,3-18,20,22-26,28,30-31H2,1-2H3,(H,35,38)/b21-19+,29-27+/t32-,33+/m0/s1	CCCCCCCCC/C=C/CC/C=C/[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCCCC	C34H65NO3	nan	535.49644494	(2S,3R)-2-(Hexadecanoylamino)octadeca-4,8-diene-1,3-diol	GMWIWVUTMCBDSP	Fatty acids	Sphingolipids	Ceramides	http://www.wikidata.org/entity/Q2671809	Sinularia crassa	314106.0	['Eukaryota']	['Metazoa']	['Cnidaria']	['Anthozoa']	['Alcyonacea']	['Alcyoniidae']	['Unknown']	['Sinularia']	['Sinularia crassa']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	0	4.292672872543335	1	-1	nan	nan	nan	nan	nan	nan
1087	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q209727	IPCSVZSSVZVIGE-UHFFFAOYSA-N	InChI=1S/C16H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h2-15H2,1H3,(H,17,18)	CCCCCCCCCCCCCCCC(=O)O	C16H32O2	pos_2MCH3CNNa	256.240230264	Hexadecanoate;hydron	IPCSVZSSVZVIGE	Fatty acids	Fatty Acids and Conjugates	Branched fatty acids	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']	nan	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	nan	['Hominidae']	nan	['Homo']	['Homo sapiens']	7	3	8.5	1	242	Fatty acids	0.5	Fatty Acids and Conjugates	0.5	Branched fatty acids	0.5
1089	1.0	0.70605046	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	VYDABBXFPODZIE	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.824201822280884	1	9	Fatty acids	0.23214285714285715	Glycerophospholipids	0.17857142857142858	Glycerophosphoethanolamines	0.125
109	1.0	0.20345019	ISDB	http://www.wikidata.org/entity/Q105152388	LIWCKHSHUMELES-HUJYPYJOSA-N	InChI=1S/C18H33NO6/c20-11-13-16(22)17(23)15(19-13)14(21)7-3-5-12-6-4-9-18(25-12)8-1-2-10-24-18/h12-17,19-23H,1-11H2/t12?,13-,14-,15-,16-,17-,18?/m1/s1	OC[C@H]1N[C@H]([C@H](O)CCCC2CCCC3(CCCCO3)O2)[C@@H](O)[C@@H]1O	C18H33NO6	nan	359.230787776	Broussonetine H	LIWCKHSHUMELES	Alkaloids	Ornithine alkaloids	Pyrrolidine alkaloids	http://www.wikidata.org/entity/Q4097283	Broussonetia kazinoki	734176.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Moraceae']	['Unknown']	['Broussonetia']	['Broussonetia kazinoki']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	3.3138007521629333	1	124	Alkaloids	0.25	Ornithine alkaloids	0.25	Pyrrolidine alkaloids	0.25
1091	1.0	0.37049913	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	BAKUYTLDCVITBO	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.4819965362548828	1	-1	nan	nan	nan	nan	nan	nan
1093	1.0	0.41105747	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	BCBBDQYDGOWPQS	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.6442298889160156	1	15	Fatty acids	0.49019607843137253	Fatty Acids and Conjugates	0.27450980392156865	Unsaturated fatty acids	0.19607843137254902
110	2.0	0.64041424	ISDB	http://www.wikidata.org/entity/Q82092801	BTSKBPJWJZFTPQ-UHFFFAOYSA-N	InChI=1S/C13H21NO3/c1-14(2)7-6-10-8-11(15-3)13(17-5)12(9-10)16-4/h8-9H,6-7H2,1-5H3	COc1cc(CCN(C)C)cc(OC)c1OC	C13H21NO3	nan	239.152143532	N,N-dimethyl-2-(3,4,5-trimethoxyphenyl)ethanamine	BTSKBPJWJZFTPQ	Alkaloids	Tyrosine alkaloids	Phenylethylamines	http://www.wikidata.org/entity/Q1280648	Echinopsis terscheckii	774641.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Caryophyllales']	['Cactaceae']	['Trichocereeae']	['Echinopsis']	['Echinopsis terscheckii']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	3.561656951904297	1	-1	nan	nan	nan	nan	nan	nan
1106	1.0|1.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q105347278|http://www.wikidata.org/entity/Q3278345	YEKFYCQGYMVFKR-UHFFFAOYSA-N|YUFFSWGQGVEMMI-JLNKQSITSA-N	InChI=1S/C22H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h12-21H,2-11H2,1H3,(H,23,24)|InChI=1S/C22H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h3-4,6-7,9-10,12-13,15-16H,2,5,8,11,14,17-21H2,1H3,(H,23,24)/b4-3-,7-6-,10-9-,13-12-,16-15-	CCCCCCCCCCCC=CC=CC=CC=CC=CC(=O)O|CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O	C22H34O2|C22H34O2	pos_2MCH3CNNa|pos_2MCH3CNNa	330.255880328|330.255880328	Docosapentenoic acid|Docosapentaenoic acid	YEKFYCQGYMVFKR|YUFFSWGQGVEMMI	Fatty acids|Fatty acids	Fatty Acids and Conjugates|Fatty Acids and Conjugates	Unsaturated fatty acids|Unsaturated fatty acids	http://www.wikidata.org/entity/Q15978631|http://www.wikidata.org/entity/Q15978631	Homo sapiens|Homo sapiens	770315.0|770315.0	['Eukaryota']|['Eukaryota']	['Metazoa']|['Metazoa']	['Chordata']|['Chordata']	['Mammalia']|['Mammalia']	['Primates']|['Primates']	['Hominidae']|['Hominidae']	['Unknown']|['Unknown']	['Homo']|['Homo']	['Homo sapiens']|['Homo sapiens']	nan|nan	['Eukaryota']|['Eukaryota']	['Metazoa']|['Metazoa']	['Chordata']|['Chordata']	['Mammalia']|['Mammalia']	nan|nan	['Hominidae']|['Hominidae']	nan|nan	['Homo']|['Homo']	['Homo sapiens']|['Homo sapiens']	7|7	3|3	8.5|8.5	1|1	56	Fatty acids	0.4117647058823529	Fatty Acids and Conjugates	0.29411764705882354	Unsaturated fatty acids	0.29411764705882354
1107	1.0	0.26573792	ISDB	http://www.wikidata.org/entity/Q105148317	KZLLZUOCJBTZQU-IWPAZCMJSA-N	InChI=1S/C45H75NO9/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-40(47)52-36-38(37-53-45-44(51)43(50)42(49)39(35-46)55-45)54-41(48)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h5-8,11-14,17-20,38-39,42-45,49-51H,3-4,9-10,15-16,21-37,46H2,1-2H3/b7-5-,8-6-,13-11-,14-12-,19-17-,20-18-/t38-,39-,42-,43+,44-,45-/m1/s1	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CN)[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC	C45H75NO9	nan	773.54418298	[(2S)-3-[(2R,3R,4S,5S,6R)-6-(aminomethyl)-3,4,5-trihydroxyoxan-2-yl]oxy-2-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] (9Z,12Z,15Z)-octadeca-9,12,15-trienoate	KZLLZUOCJBTZQU	Fatty acids	Glycerolipids	Glycosyldiacylglycerols	http://www.wikidata.org/entity/Q24850791	Klasea centauroides	82717.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Cardueae']	['Klasea']	['Klasea centauroides']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	1	2.562951683998108	1	56	Fatty acids	0.4117647058823529	Fatty Acids and Conjugates	0.29411764705882354	Unsaturated fatty acids	0.29411764705882354
